model,epoch,train_loss,val_loss
mlp,44,0.0072500682435929775,0.02849538531154394
mlp,45,0.006978166677678625,0.028700562193989754
mlp,46,0.006973855507870515,0.02855707798153162
mlp,47,0.006784846230099599,0.028550580143928528
mlp,48,0.00675487929644684,0.028569577261805534
mlp,49,0.006956659335022171,0.028467646799981594
mlp,50,0.006518877499426405,0.028332950547337532
mlp,51,0.006436085522485276,0.028032520785927773
mlp,52,0.006147874364008506,0.028087223879992962
mlp,53,0.006194056089346607,0.028055107221007347
mlp,54,0.006146274429435532,0.028136088512837887
mlp,55,0.006027460951978962,0.027889040298759937
mlp,56,0.005883173046944042,0.027713597752153873
mlp,57,0.005874004835883777,0.028181602247059345
mlp,58,0.0056909228054185705,0.027639205567538738
mlp,59,0.005635112834473451,0.02790288534015417
mlp,60,0.00547422709253927,0.027513744309544563
mlp,61,0.005540534543494384,0.027726436033844948
mlp,62,0.0052824080145607395,0.02772306278347969
mlp,63,0.005297330596173803,0.027882182970643044
mlp,64,0.005314112175256014,0.027682836167514324
mlp,65,0.005090180124777059,0.027837918139994144
mlp,66,0.005187744623981416,0.027632227167487144
mlp,67,0.004898321504394214,0.028022718615829945
mlp,68,0.004911447564760844,0.0275405403226614
mlp,69,0.004907638183794916,0.028016838245093822
mlp,70,0.004658136555614571,0.027654935605823994
mlp,71,0.004543978720903397,0.02802446484565735
mlp,72,0.004610426801567276,0.02805822342634201
mlp,73,0.004561349012268086,0.02810012362897396
mlp,74,0.00469876922822247,0.028281137347221375
mlp,75,0.004479098288963239,0.02796389628201723
mlp,76,0.004396954822974901,0.027690477669239044
mlp,77,0.004259683152971168,0.028243357315659523
mlp,78,0.00426330945144097,0.027714748866856098
mlp,79,0.004305494056704144,0.02833171933889389
mlp,80,0.00437437630413721,0.02801827434450388
mlp,81,0.0043002090727289515,0.028609370812773705
mlp,82,0.004145650037874778,0.02806746680289507
mlp,83,0.004160477702195446,0.028487540781497955
mlp,84,0.0038938471504176655,0.028064142912626266
mlp,85,0.0038422688376158476,0.028406341560184956
mlp,86,0.003715832756521801,0.02807619795203209
mlp,87,0.0036981755401939154,0.028410496190190315
mlp,88,0.0036669562881191573,0.028486800380051136
mlp,89,0.003647796344012022,0.02837637159973383
mlp,90,0.0034836059591422477,0.028249528259038925
mlp,91,0.0035681785084307194,0.02832469902932644
mlp,92,0.003584829973988235,0.028833582065999508
mlp,93,0.0037579814282556376,0.028035221621394157
mlp,94,0.0036248091297845044,0.028559710830450058
mlp,95,0.0035983294947072864,0.028163067996501923
mlp,96,0.0036845736127967634,0.0291247870773077
mlp,97,0.003544603784879049,0.028805610723793507
mlp,98,0.003413654708613952,0.028951020911335945
mlp,99,0.003457678093885382,0.028847635723650455
mlp,100,0.0032246702273065844,0.028675912879407406
mlp,101,0.0031228931232665977,0.028711278922855854
mlp,102,0.0029986227552096048,0.02866501174867153
mlp,103,0.003004663002987703,0.02850975561887026
mlp,104,0.0028450299287214875,0.028765697963535786
mlp,105,0.0029132667308052382,0.028735081665217876
mlp,106,0.0027408699582641325,0.028545997105538845
mlp,107,0.002676513084831337,0.02883239183574915
mlp,108,0.002645706137021383,0.028714075684547424
mlp,109,0.002594691856453816,0.02887547854334116
mlp,110,0.0025024057055513063,0.028664831072092056
mlp,111,0.0025172128807753325,0.028857766650617123
mlp,112,0.0025409851029204824,0.028959184885025024
mlp,113,0.0023994683482063315,0.028705972246825695
mlp,114,0.002425191691145301,0.028836878947913647
mlp,115,0.002338026689055065,0.02896195836365223
mlp,116,0.0022737529749671617,0.028901810757815838
mlp,117,0.0022805859334766865,0.029231329448521137
mlp,118,0.0024176409545664987,0.029452734626829624
mlp,119,0.0023296684958040714,0.0288066565990448
mlp,120,0.0023781009949743748,0.029449057765305042
mlp,121,0.0026259933365508914,0.02875108551234007
mlp,122,0.0025513984340553484,0.02915054839104414
mlp,123,0.0025553549639880657,0.029305798932909966
mlp,124,0.0026045379927381873,0.02935907617211342
mlp,125,0.0024419472902081907,0.029447712935507298
mlp,126,0.002475815883371979,0.029292290098965168
mlp,127,0.0027316263100753226,0.029128067195415497
mlp,128,0.003247111065623661,0.029326288029551506
mlp,129,0.0035461135751878223,0.029407973401248455
mlp,130,0.003806333503841112,0.03014000691473484
mlp,131,0.0039647710509598255,0.029722166247665882
mlp,132,0.003649934117371837,0.029970857314765453
mlp,133,0.0030038164113648236,0.029136481694877148
mlp,134,0.00282043501889954,0.029462546110153198
mlp,135,0.00243026961106807,0.02923431806266308
mlp,136,0.0024055480995836356,0.028939752839505672
mlp,137,0.002083232374085734,0.02934136614203453
mlp,138,0.0020438680270065865,0.029293369501829147
mlp,139,0.0019238622238238652,0.029181508347392082
mlp,140,0.0018074467855816085,0.029067188501358032
mlp,141,0.0017906574454779427,0.02921008225530386
mlp,142,0.0017308505872885387,0.029061686247587204
mlp,143,0.0017862913470404844,0.02936982735991478
mlp,144,0.0017163133209881682,0.02900734357535839
mlp,145,0.0015919542832610507,0.02928760927170515
mlp,146,0.0015696393287119765,0.02921975404024124
mlp,147,0.0015292093545819323,0.029284878633916378
mlp,148,0.0014924142645516743,0.02920287288725376
mlp,149,0.0014887206295194726,0.029672011733055115
mlp,150,0.001489382644649595,0.02905459050089121
cnn,1,0.4166239798069,0.37552356719970703
cnn,2,0.3401659329732259,0.2960483282804489
cnn,3,0.25093352049589157,0.21317926794290543
cnn,4,0.1740304951866468,0.14960794150829315
cnn,5,0.13098960494001707,0.1145821213722229
cnn,6,0.11576240385572116,0.09764309227466583
cnn,7,0.10845383629202843,0.08889273554086685
cnn,8,0.1032232033709685,0.08328544348478317
cnn,9,0.09807362283269565,0.07875137403607368
cnn,10,0.09189041331410408,0.07467841356992722
cnn,11,0.08521983275810878,0.07086000591516495
cnn,12,0.07866763820250829,0.06733790412545204
cnn,13,0.07155585289001465,0.06342136487364769
cnn,14,0.06481055294473966,0.058669742196798325
cnn,15,0.05813092986742655,0.05290249362587929
cnn,16,0.05164056768019994,0.046880967915058136
cnn,17,0.045577517400185265,0.041649606078863144
cnn,18,0.040589757884542145,0.03779694065451622
cnn,19,0.036757550512750946,0.03498918004333973
cnn,20,0.03415921920289596,0.03288150765001774
cnn,21,0.03209622980405887,0.03159000724554062
cnn,22,0.030649877153337002,0.030563553795218468
cnn,23,0.029489195284744103,0.029570958577096462
cnn,24,0.028568074728051823,0.028882376849651337
cnn,25,0.027806432607273262,0.02824263647198677
cnn,26,0.027155168664952118,0.027750889770686626
cnn,27,0.026592740478614967,0.027235335670411587
cnn,28,0.026116577287515003,0.02669042069464922
cnn,29,0.025603997831543285,0.026357349939644337
cnn,30,0.025116396136581898,0.025803925469517708
cnn,31,0.024673415658374626,0.025516152381896973
cnn,32,0.024223539357384045,0.025044145062565804
cnn,33,0.02383928745985031,0.02469413261860609
cnn,34,0.023522870304683845,0.024480290710926056
cnn,35,0.023191238132615883,0.0241194199770689
cnn,36,0.022968675009906292,0.023946473374962807
cnn,37,0.02267441184570392,0.023778517730534077
cnn,38,0.02242999741186698,0.02345347497612238
cnn,39,0.0221994969372948,0.02331577241420746
cnn,40,0.02197565169384082,0.023102538660168648
cnn,41,0.021762348090608914,0.022957910783588886
cnn,42,0.021549459546804428,0.022750294767320156
cnn,43,0.021350870840251446,0.022661891765892506
cnn,44,0.021167855709791183,0.02244789432734251
cnn,45,0.020994285432000954,0.022304757498204708
cnn,46,0.020815381159385044,0.02215348556637764
cnn,47,0.020656595937907696,0.02202716562896967
cnn,48,0.02049049688503146,0.02186693623661995
cnn,49,0.020344173225263756,0.021749313920736313
cnn,50,0.020198155504961807,0.021618674509227276
cnn,51,0.02006818571438392,0.021530767902731895
cnn,52,0.019935711131741602,0.021420544013381004
cnn,53,0.019824638031423092,0.021305419504642487
cnn,54,0.019703906029462814,0.021236871369183064
cnn,55,0.01959921233355999,0.02113317046314478
cnn,56,0.019500169592599075,0.021035343408584595
cnn,57,0.01940139414121707,0.020981770008802414
cnn,58,0.019302424509078264,0.02087061945348978
cnn,59,0.019221368245780468,0.020845661871135235
cnn,60,0.01913451248159011,0.020737672224640846
cnn,61,0.01905520089591543,0.02064963150769472
cnn,62,0.019009125729401905,0.02063679974526167
cnn,63,0.018923094030469656,0.020484741777181625
cnn,64,0.018822595787545044,0.020550625398755074
cnn,65,0.018719495584567387,0.020407690666615963
cnn,66,0.018651840432236593,0.020370555110275745
cnn,67,0.018563330018272,0.020314939320087433
cnn,68,0.018504332440594833,0.020282573997974396
cnn,69,0.018455082550644875,0.020222727209329605
cnn,70,0.018389359892656405,0.020204189233481884
cnn,71,0.018326981303592522,0.02012371737509966
cnn,72,0.018254482342551153,0.020112335681915283
cnn,73,0.018214769040544827,0.020053903572261333
cnn,74,0.018189785536378622,0.020004522055387497
cnn,75,0.01811454848696788,0.020052206702530384
cnn,76,0.018051259219646454,0.019903630949556828
cnn,77,0.01799086636553208,0.01993877999484539
cnn,78,0.017940808087587357,0.01987110637128353
cnn,79,0.017925107075522344,0.019837324507534504
cnn,80,0.017900719462583464,0.019814890809357166
cnn,81,0.017821415948371094,0.01976210344582796
cnn,82,0.017773632736255724,0.01982063613831997
cnn,83,0.017681218683719635,0.01968113426119089
cnn,84,0.017661869060248137,0.01974068395793438
cnn,85,0.01764927649249633,0.019686013460159302
cnn,86,0.017605637200176716,0.019599664956331253
cnn,87,0.017547490540891886,0.01969893928617239
cnn,88,0.017503102930883568,0.01957257278263569
cnn,89,0.017448750014106434,0.019675598479807377
cnn,90,0.017409431903312605,0.019532610662281513
cnn,91,0.017366111588974793,0.01957922987639904
cnn,92,0.01730302271122734,0.019510023295879364
cnn,93,0.017269881907850504,0.019506467506289482
cnn,94,0.017240433177600305,0.019503118470311165
cnn,95,0.017195445019751787,0.01944069191813469
cnn,96,0.017172393389046192,0.019449626095592976
cnn,97,0.017102212645113468,0.019387939013540745
cnn,98,0.017072663952906925,0.019408215768635273
cnn,99,0.01703547329331438,0.019368447363376617
cnn,100,0.016999526725461084,0.01940304320305586
cnn,101,0.016966942542543013,0.019317450001835823
cnn,102,0.01692147832363844,0.01931588351726532
cnn,103,0.016879304312169552,0.01933911442756653
cnn,104,0.01684089843183756,0.019300448708236217
cnn,105,0.016790227809300024,0.019299384206533432
cnn,106,0.016761428055663902,0.01923039462417364
cnn,107,0.01673486673583587,0.01926448382437229
cnn,108,0.016691293412198622,0.019225602969527245
cnn,109,0.01664745279898246,0.019217895343899727
cnn,110,0.01661520606527726,0.01917938608676195
cnn,111,0.016578338108956814,0.019202743656933308
cnn,112,0.01655432504291336,0.019163360819220543
cnn,113,0.016516560533394415,0.0191578958183527
cnn,114,0.01648757994795839,0.019112668000161648
cnn,115,0.016430138610303402,0.019132068380713463
cnn,116,0.016391258221119642,0.019166025333106518
cnn,117,0.01636118581518531,0.019079952500760555
cnn,118,0.016302676405757666,0.019139361567795277
cnn,119,0.016287987120449543,0.019082438200712204
cnn,120,0.016274719964712858,0.019081722013652325
cnn,121,0.016190214548259974,0.01905783638358116
cnn,122,0.016158359435697395,0.019049910828471184
cnn,123,0.01611910325785478,0.019052370451390743
cnn,124,0.01607636750365297,0.019042983651161194
cnn,125,0.01604305611302455,0.019042102620005608
cnn,126,0.016012941021472216,0.01901189796626568
cnn,127,0.01597181420462827,0.01903516612946987
cnn,128,0.015943466840932768,0.019039983861148357
cnn,129,0.01590941023702423,0.018938835710287094
cnn,130,0.015859768725931644,0.01903060171753168
cnn,131,0.015822086483240128,0.0189480260014534
cnn,132,0.015838225682576496,0.019015117548406124
cnn,133,0.0157638406381011,0.018900886178016663
cnn,134,0.01572673845415314,0.01899715792387724
cnn,135,0.015668614767491817,0.018913336098194122
cnn,136,0.0156285270738105,0.01895219273865223
cnn,137,0.015587857613960901,0.018888679333031178
cnn,138,0.01555853026608626,0.01894801016896963
cnn,139,0.015511330993225178,0.018870347179472446
cnn,140,0.015483282351245483,0.018909568898379803
cnn,141,0.015448118094354868,0.018911254592239857
cnn,142,0.015397023564825455,0.018890416249632835
cnn,143,0.015364361461251974,0.01887906901538372
cnn,144,0.015330973857392868,0.018849835731089115
cnn,145,0.015304341291387876,0.018857327289879322
cnn,146,0.015250776894390583,0.018863379023969173
cnn,147,0.015236939614017805,0.01884657982736826
cnn,148,0.015185246554513773,0.01888133119791746
cnn,149,0.015153073860953251,0.01880036573857069
cnn,150,0.015145994412402311,0.01894008368253708
gru,1,0.5008427798748016,0.4700009375810623
gru,2,0.39528046548366547,0.30249038338661194
gru,3,0.1561216376721859,0.08273858577013016
gru,4,0.07719079529245694,0.05818713828921318
gru,5,0.06070363956193129,0.053780755028128624
gru,6,0.047260322918494545,0.051536208018660545
gru,7,0.0416245199739933,0.05089442804455757
gru,8,0.03787145080665747,0.04832318611443043
gru,9,0.03684422932565212,0.04844016209244728
gru,10,0.03615010343492031,0.04732803255319595
gru,11,0.03567708314706882,0.046932926401495934
gru,12,0.03490498382598162,0.04643244110047817
gru,13,0.03521459735929966,0.04516059160232544
gru,14,0.03474109744032224,0.047561950981616974
gru,15,0.03500660757223765,0.04849703423678875
gru,16,0.03452312449614207,0.046750497072935104
gru,17,0.03463535476475954,0.04627343453466892
gru,18,0.03447193621347348,0.04652434028685093
gru,19,0.034611464788516365,0.0476866252720356
gru,20,0.03432747659583887,0.04681013338267803
gru,21,0.034626577670375504,0.04627487622201443
gru,22,0.03461317686984936,0.04686982184648514
gru,23,0.03470318764448166,0.048489904031157494
gru,24,0.03456274357934793,0.04560409113764763
gru,25,0.034652993393441044,0.046833423897624016
gru,26,0.03432182284692923,0.0478831734508276
gru,27,0.03441259637475014,0.04825906082987785
gru,28,0.03428602466980616,0.04648037254810333
gru,29,0.034987108781933784,0.04593748785555363
gru,30,0.035260570545991264,0.04651941359043121
gru,31,0.03434526392569145,0.04776487313210964
gru,32,0.03430058931310972,0.04689352586865425
gru,33,0.034477646773060165,0.04683423601090908
gru,34,0.03474405221641064,0.04615273140370846
gru,35,0.034445615485310555,0.04692554287612438
gru,36,0.034534190160532795,0.04656605236232281
gru,37,0.034624832992752395,0.04689234867691994
gru,38,0.0344162384668986,0.04679296351969242
gru,39,0.03448496821026007,0.04751388914883137
gru,40,0.03459127340465784,0.04668107628822327
gru,41,0.03435444179922342,0.04670638591051102
gru,42,0.034566159980992474,0.04721243120729923
gru,43,0.034348279858628906,0.04647260159254074
gru,44,0.03421513425807158,0.04592098109424114
gru,45,0.03372794513901075,0.04720466770231724
gru,46,0.03364720568060875,0.04649914242327213
gru,47,0.033387514452139534,0.04511615261435509
gru,48,0.03329442348331213,0.04473184421658516
gru,49,0.03279956988990307,0.04397324472665787
gru,50,0.032451807210842766,0.045163460075855255
gru,51,0.03234528315563997,0.045275645330548286
gru,52,0.03190716914832592,0.04369634576141834
gru,53,0.031539284624159336,0.04238796792924404
gru,54,0.031085326336324215,0.042924704030156136
gru,55,0.030965258677800495,0.04314228892326355
gru,56,0.030194371317823727,0.04235810786485672
gru,57,0.02993268147110939,0.04106217250227928
gru,58,0.029408385045826435,0.0410652682185173
gru,59,0.029219854933520157,0.041309500113129616
gru,60,0.028481025869647663,0.04110453464090824
gru,61,0.02787734568119049,0.040271345525979996
gru,62,0.02731008765598138,0.039447786286473274
gru,63,0.02632628536472718,0.039576951414346695
gru,64,0.025803247466683388,0.03875010274350643
gru,65,0.025103048731883366,0.03850093297660351
gru,66,0.023996707362433273,0.03870599530637264
gru,67,0.023601270280778408,0.03754190728068352
gru,68,0.022776464000344276,0.03727952390909195
gru,69,0.021783337307473023,0.03665447235107422
gru,70,0.020958405919373035,0.03592606820166111
gru,71,0.020477121230214834,0.03523236978799105
gru,72,0.01910906316091617,0.03548134118318558
gru,73,0.018491398853560288,0.03585337847471237
gru,74,0.017490931320935488,0.03426290117204189
gru,75,0.01690081972628832,0.033992644399404526
gru,76,0.016179077016810577,0.033672588877379894
gru,77,0.01594292481119434,0.033109153620898724
gru,78,0.015511143952608109,0.03329769987612963
gru,79,0.015183961018919945,0.0329031515866518
gru,80,0.014865363637606302,0.03206991497427225
gru,81,0.014568965105960766,0.032503124326467514
gru,82,0.01447545892248551,0.03250839561223984
gru,83,0.013968844898045063,0.03213889244943857
gru,84,0.013694436134149631,0.031648810021579266
gru,85,0.013571670123686394,0.031985705718398094
gru,86,0.01369953171039621,0.03240474034100771
gru,87,0.013450278745343288,0.031355345621705055
gru,88,0.013348683714866638,0.03147699683904648
gru,89,0.013183210821201405,0.033044835552573204
gru,90,0.01311432228734096,0.031686145812273026
gru,91,0.013009638835986456,0.030677185393869877
gru,92,0.01287313379968206,0.031605890952050686
gru,93,0.012563485186547041,0.032170992344617844
gru,94,0.012472618060807386,0.031045565381646156
gru,95,0.012197740531216065,0.03213027585297823
gru,96,0.012200998608022928,0.03100104909390211
gru,97,0.01204482838511467,0.03176548518240452
gru,98,0.01172899641096592,0.03125936724245548
gru,99,0.011775882914662361,0.030953113920986652
gru,100,0.011547605507075787,0.031637221574783325
gru,101,0.011449230058739582,0.031424264423549175
gru,102,0.011265552757928768,0.03084003459662199
gru,103,0.011102056285987297,0.031276688911020756
gru,104,0.011098032662024101,0.031050212681293488
gru,105,0.011048438105111321,0.031027195043861866
gru,106,0.011066078363607327,0.03169596195220947
gru,107,0.010711689634869495,0.03085875790566206
gru,108,0.010657901254793009,0.030373405665159225
gru,109,0.01049711462110281,0.03145047463476658
gru,110,0.010289989411830902,0.03050093539059162
gru,111,0.010162870089213053,0.031063935719430447
gru,112,0.010259628451118866,0.030581042170524597
gru,113,0.009821518479535976,0.031051120720803738
gru,114,0.009830233175307512,0.03071257658302784
gru,115,0.00992663623765111,0.02989084366708994
gru,116,0.009898209478706121,0.031183035112917423
gru,117,0.009647428368528685,0.030332693830132484
gru,118,0.009557960399736961,0.030189961194992065
gru,119,0.009395184926688671,0.03077085316181183
gru,120,0.00943652579250435,0.031489537097513676
gru,121,0.009555967990309,0.030200544744729996
gru,122,0.009382606794436773,0.030732600018382072
gru,123,0.009086616647740206,0.030056703835725784
gru,124,0.009216260475416979,0.03115048911422491
gru,125,0.009073592722415924,0.02998962812125683
gru,126,0.008954005859171351,0.03079578559845686
gru,127,0.009077990427613258,0.030308451503515244
gru,128,0.008654651309673985,0.030245834030210972
gru,129,0.008596086408942938,0.03035991545766592
gru,130,0.008566114353016019,0.030808248557150364
gru,131,0.008505401589597264,0.03074001520872116
gru,132,0.008251040242612362,0.030150730162858963
gru,133,0.008222801222776374,0.030349639244377613
gru,134,0.008173164678737521,0.030553163960576057
gru,135,0.008190571640928587,0.030267024412751198
gru,136,0.008067873073741794,0.03044523112475872
gru,137,0.008032849601780375,0.029830307699739933
gru,138,0.008013896644115448,0.0299281794577837
gru,139,0.007798891514539719,0.0304507277905941
gru,140,0.007929657818749547,0.031012991443276405
gru,141,0.0077849039031813545,0.02950918022543192
gru,142,0.007680036282787721,0.030581767670810223
gru,143,0.007548957442243894,0.03061320073902607
gru,144,0.007505639689043164,0.03042939119040966
gru,145,0.007415173264841239,0.029819740913808346
gru,146,0.0073647114137808485,0.030705993995070457
gru,147,0.007292984751984477,0.030553100630640984
gru,148,0.00734145970394214,0.030111425556242466
gru,149,0.00719268557926019,0.030270181596279144
gru,150,0.00722834630869329,0.031101358123123646
