Time,DeploymentMode,UavIndex,UavCellId,XhaulRsrpDbm,RawXhaulState,RawXhaulStateAgeSec,XhaulState,DonorUnavailableActive,SatBackhaulDlSnrDb,SatBackhaulUlSnrDb,SatBackhaulHealthy,BackhaulMode,AiBackhaulMode,AiMatchesRule,NormalUeHandoverAllowed
12.5,tn-uav-satellite,0,5,-108.054,UNREACHABLE,8,UNREACHABLE,0,14.2584,9.7378,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
12.5,tn-uav-satellite,1,6,-81.3273,HEALTHY,8,HEALTHY,0,10.0224,5.50177,1,TN_DIRECT,TN_DIRECT,True,1
12.5,tn-uav-satellite,2,7,-90.8658,HEALTHY,8,HEALTHY,0,11.6598,7.13921,1,TN_DIRECT,TN_DIRECT,True,1
14.5,tn-uav-satellite,0,5,-103.211,UNREACHABLE,10,UNREACHABLE,0,12.3675,7.8469,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
14.5,tn-uav-satellite,1,6,-88.1138,HEALTHY,10,HEALTHY,0,12.2461,7.72551,1,TN_DIRECT,TN_DIRECT,True,1
14.5,tn-uav-satellite,2,7,-94.9906,HEALTHY,10,HEALTHY,0,16.2231,11.7025,1,TN_DIRECT,TN_DIRECT,True,1
16.5,tn-uav-satellite,0,5,-108.17,UNREACHABLE,12,UNREACHABLE,0,10.0042,5.48355,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
16.5,tn-uav-satellite,1,6,-87.1148,HEALTHY,12,HEALTHY,0,12.8287,8.30806,1,TN_DIRECT,TN_DIRECT,True,1
16.5,tn-uav-satellite,2,7,-99.3646,HEALTHY,12,HEALTHY,0,12.3656,7.84496,1,TN_DIRECT,TN_DIRECT,True,1
18.5,tn-uav-satellite,2,7,-94.1177,HEALTHY,14,HEALTHY,0,10.9684,6.44779,1,TN_DIRECT,TN_DIRECT,True,1
18.5,tn-uav-satellite,0,5,-105.883,UNREACHABLE,14,UNREACHABLE,0,12.5033,7.9827,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
18.5,tn-uav-satellite,1,6,-84.8468,HEALTHY,14,HEALTHY,0,12.1793,7.6587,1,TN_DIRECT,TN_DIRECT,True,1
20.5,tn-uav-satellite,0,5,-109.204,UNREACHABLE,16,UNREACHABLE,0,15.0132,10.4926,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
20.5,tn-uav-satellite,1,6,-89.518,HEALTHY,16,HEALTHY,0,12.6391,8.11847,1,TN_DIRECT,TN_DIRECT,True,1
20.5,tn-uav-satellite,2,7,-96.0555,HEALTHY,16,HEALTHY,0,13.9691,9.44853,1,TN_DIRECT,TN_DIRECT,True,1
22.5,tn-uav-satellite,0,5,-104.908,UNREACHABLE,18,UNREACHABLE,0,12.7782,8.2576,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
22.5,tn-uav-satellite,1,6,-88.1298,HEALTHY,18,HEALTHY,0,11.8756,7.35498,1,TN_DIRECT,TN_DIRECT,True,1
22.5,tn-uav-satellite,2,7,-96.1119,HEALTHY,18,HEALTHY,0,11.8311,7.3105,1,TN_DIRECT,TN_DIRECT,True,1
24.5,tn-uav-satellite,2,7,-97.5302,HEALTHY,20,HEALTHY,0,14.385,9.86439,1,TN_DIRECT,TN_DIRECT,True,1
24.5,tn-uav-satellite,1,6,-84.3553,HEALTHY,20,HEALTHY,0,12.7727,8.25208,1,TN_DIRECT,TN_DIRECT,True,1
24.5,tn-uav-satellite,0,5,-119.065,UNREACHABLE,20,UNREACHABLE,0,4.40566,-0.114937,0,NO_BACKHAUL_AVAILABLE,NO_BACKHAUL_AVAILABLE,True,0
26.5,tn-uav-satellite,0,5,-108.991,UNREACHABLE,22,UNREACHABLE,0,9.66596,5.14536,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
26.5,tn-uav-satellite,1,6,-89.4115,HEALTHY,22,HEALTHY,0,12.2207,7.70014,1,TN_DIRECT,TN_DIRECT,True,1
26.5,tn-uav-satellite,2,7,-103.199,UNREACHABLE,0,HEALTHY,0,13.4897,8.96914,1,TN_DIRECT,TN_DIRECT,True,1
28.5,tn-uav-satellite,0,5,-108.632,UNREACHABLE,24,UNREACHABLE,0,14.3312,9.81063,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
28.5,tn-uav-satellite,1,6,-89.0865,HEALTHY,24,HEALTHY,0,10.0054,5.48476,1,TN_DIRECT,TN_DIRECT,True,1
28.5,tn-uav-satellite,2,7,-101.211,UNREACHABLE,2,HEALTHY,0,11.972,7.45142,1,TN_DIRECT,TN_DIRECT,True,1
30.5,tn-uav-satellite,1,6,-91.6553,HEALTHY,26,HEALTHY,0,13.1163,8.59568,1,TN_DIRECT,TN_DIRECT,True,1
30.5,tn-uav-satellite,2,7,-99.5206,HEALTHY,0,HEALTHY,0,14.3499,9.82931,1,TN_DIRECT,TN_DIRECT,True,1
30.5,tn-uav-satellite,0,5,-109.008,UNREACHABLE,26,UNREACHABLE,0,14.2321,9.71147,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
32.5,tn-uav-satellite,2,7,-101.231,UNREACHABLE,0,HEALTHY,0,10.6476,6.12699,1,TN_DIRECT,TN_DIRECT,True,1
32.5,tn-uav-satellite,0,5,-111.883,UNREACHABLE,28,UNREACHABLE,0,12.2294,7.7088,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
32.5,tn-uav-satellite,1,6,-91.5899,HEALTHY,28,HEALTHY,0,12.9798,8.4592,1,TN_DIRECT,TN_DIRECT,True,1
34.5,tn-uav-satellite,0,5,-110.26,UNREACHABLE,30,UNREACHABLE,0,10.3348,5.81423,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
34.5,tn-uav-satellite,1,6,-90.2765,HEALTHY,30,HEALTHY,0,10.8251,6.3045,1,TN_DIRECT,TN_DIRECT,True,1
34.5,tn-uav-satellite,2,7,-101.091,UNREACHABLE,2,HEALTHY,0,10.8547,6.3341,1,TN_DIRECT,TN_DIRECT,True,1
36.5,tn-uav-satellite,0,5,-115.263,UNREACHABLE,32,UNREACHABLE,0,14.6226,10.102,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
36.5,tn-uav-satellite,1,6,-91.1923,HEALTHY,32,HEALTHY,0,11.3558,6.83523,1,TN_DIRECT,TN_DIRECT,True,1
36.5,tn-uav-satellite,2,7,-105.27,UNREACHABLE,4,HEALTHY,0,11.6755,7.1549,1,TN_DIRECT,SATELLITE_FALLBACK,False,1
38.5,tn-uav-satellite,1,6,-89.7677,HEALTHY,34,HEALTHY,0,13.2185,8.69793,1,TN_DIRECT,TN_DIRECT,True,1
38.5,tn-uav-satellite,2,7,-108.408,UNREACHABLE,6,UNREACHABLE,0,14.2181,9.69753,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
38.5,tn-uav-satellite,0,5,-108.382,UNREACHABLE,34,UNREACHABLE,0,10.7407,6.22014,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
40.5,tn-uav-satellite,0,5,-115.002,UNREACHABLE,36,UNREACHABLE,0,13.9686,9.448,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
40.5,tn-uav-satellite,1,6,-94.594,HEALTHY,36,HEALTHY,0,11.546,7.02536,1,TN_DIRECT,TN_DIRECT,True,1
40.5,tn-uav-satellite,2,7,-103.693,UNREACHABLE,8,UNREACHABLE,0,12.0353,7.51472,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
42.5,tn-uav-satellite,0,5,-115.493,UNREACHABLE,38,UNREACHABLE,0,12.5087,7.98813,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
42.5,tn-uav-satellite,1,6,-93.167,HEALTHY,38,HEALTHY,0,12.2877,7.76709,1,TN_DIRECT,TN_DIRECT,True,1
42.5,tn-uav-satellite,2,7,-103.976,UNREACHABLE,10,UNREACHABLE,0,10.2289,5.70827,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
44.5,tn-uav-satellite,0,5,-110.413,UNREACHABLE,40,UNREACHABLE,0,11.6533,7.13273,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
44.5,tn-uav-satellite,1,6,-97.2271,HEALTHY,40,HEALTHY,0,11.9687,7.4481,1,TN_DIRECT,TN_DIRECT,True,1
44.5,tn-uav-satellite,2,7,-108.865,UNREACHABLE,12,UNREACHABLE,0,12.3199,7.79931,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
46.5,tn-uav-satellite,2,7,-102.695,UNREACHABLE,14,UNREACHABLE,0,13.6615,9.22471,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
46.5,tn-uav-satellite,1,6,-95.9122,HEALTHY,42,HEALTHY,0,11.6316,7.11103,1,TN_DIRECT,TN_DIRECT,True,1
46.5,tn-uav-satellite,0,5,-116.169,UNREACHABLE,42,UNREACHABLE,0,12.3888,7.86815,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
48.5,tn-uav-satellite,0,5,-114.445,UNREACHABLE,44,UNREACHABLE,0,10.772,6.25137,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
48.5,tn-uav-satellite,1,6,-99.8961,HEALTHY,44,HEALTHY,0,13.5878,9.06715,1,TN_DIRECT,TN_DIRECT,True,1
48.5,tn-uav-satellite,2,7,-103.355,UNREACHABLE,16,UNREACHABLE,0,14.6446,10.124,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
50.5,tn-uav-satellite,0,5,-118.375,UNREACHABLE,46,UNREACHABLE,0,5.93928,1.41868,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
50.5,tn-uav-satellite,1,6,-99.3678,HEALTHY,46,HEALTHY,0,11.7557,7.23514,1,TN_DIRECT,TN_DIRECT,True,1
50.5,tn-uav-satellite,2,7,-107.165,UNREACHABLE,18,UNREACHABLE,0,13.0943,8.57371,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
52.5,tn-uav-satellite,1,6,-100.301,UNREACHABLE,0,HEALTHY,0,11.8236,7.30304,1,TN_DIRECT,TN_DIRECT,True,1
52.5,tn-uav-satellite,0,5,-115.091,UNREACHABLE,48,UNREACHABLE,0,9.82368,5.30308,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
52.5,tn-uav-satellite,2,7,-109.276,UNREACHABLE,20,UNREACHABLE,0,13.7742,9.25364,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
54.5,tn-uav-satellite,0,5,-112.903,UNREACHABLE,50,UNREACHABLE,0,13.6031,9.08253,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
54.5,tn-uav-satellite,1,6,-99.7708,HEALTHY,0,HEALTHY,0,11.9328,7.41224,1,TN_DIRECT,TN_DIRECT,True,1
54.5,tn-uav-satellite,2,7,-106.305,UNREACHABLE,22,UNREACHABLE,0,12.639,8.11839,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
56.5,tn-uav-satellite,1,6,-99.4641,HEALTHY,2,HEALTHY,0,10.962,6.44139,1,TN_DIRECT,TN_DIRECT,True,1
56.5,tn-uav-satellite,2,7,-104.836,UNREACHABLE,24,UNREACHABLE,0,12.5898,8.0692,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
56.5,tn-uav-satellite,0,5,-119.468,UNREACHABLE,52,UNREACHABLE,0,11.4249,6.90428,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
58.5,tn-uav-satellite,1,6,-100.814,UNREACHABLE,0,HEALTHY,0,12.7321,8.21152,1,TN_DIRECT,TN_DIRECT,True,1
58.5,tn-uav-satellite,2,7,-106.032,UNREACHABLE,26,UNREACHABLE,0,12.1439,7.62332,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
58.5,tn-uav-satellite,0,5,-116.848,UNREACHABLE,54,UNREACHABLE,0,15.1663,10.6457,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
60.5,tn-uav-satellite,1,6,-105.771,UNREACHABLE,2,HEALTHY,0,9.96828,5.44768,1,TN_DIRECT,TN_DIRECT,True,1
60.5,tn-uav-satellite,2,7,-104.403,UNREACHABLE,28,UNREACHABLE,0,12.9871,8.46649,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
60.5,tn-uav-satellite,0,5,-116.995,UNREACHABLE,56,UNREACHABLE,0,11.9003,7.37968,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
62.5,tn-uav-satellite,0,5,-118.309,UNREACHABLE,58,UNREACHABLE,0,12.6182,8.09761,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
62.5,tn-uav-satellite,1,6,-106.788,UNREACHABLE,4,HEALTHY,0,12.0979,7.57725,1,TN_DIRECT,SATELLITE_FALLBACK,False,1
62.5,tn-uav-satellite,2,7,-101.541,UNREACHABLE,30,UNREACHABLE,0,13.8738,9.35323,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
64.5,tn-uav-satellite,0,5,-116.424,UNREACHABLE,60,UNREACHABLE,0,12.7865,8.26591,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
64.5,tn-uav-satellite,1,6,-103.339,UNREACHABLE,6,UNREACHABLE,0,12.7894,8.26877,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
64.5,tn-uav-satellite,2,7,-102.742,UNREACHABLE,32,UNREACHABLE,0,13.0758,8.55522,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
66.5,tn-uav-satellite,1,6,-103.753,UNREACHABLE,8,UNREACHABLE,0,10.4594,5.93875,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
66.5,tn-uav-satellite,2,7,-101.431,UNREACHABLE,34,UNREACHABLE,0,16.2067,11.9739,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
66.5,tn-uav-satellite,0,5,-118.524,UNREACHABLE,62,UNREACHABLE,0,12.1919,7.67127,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
68.5,tn-uav-satellite,0,5,-117.763,UNREACHABLE,64,UNREACHABLE,0,11.2307,6.71008,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
68.5,tn-uav-satellite,1,6,-107.05,UNREACHABLE,10,UNREACHABLE,0,15.1911,10.6705,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
68.5,tn-uav-satellite,2,7,-105.36,UNREACHABLE,36,UNREACHABLE,0,14.1257,9.60511,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
70.5,tn-uav-satellite,0,5,-122.7,UNREACHABLE,66,UNREACHABLE,0,10.6808,6.16018,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
70.5,tn-uav-satellite,1,6,-107.789,UNREACHABLE,12,UNREACHABLE,0,12.874,8.35337,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
70.5,tn-uav-satellite,2,7,-106.717,UNREACHABLE,38,UNREACHABLE,0,14.3613,9.84073,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
72.5,tn-uav-satellite,2,7,-110.782,UNREACHABLE,40,UNREACHABLE,0,11.4084,6.88778,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
72.5,tn-uav-satellite,0,5,-118.855,UNREACHABLE,68,UNREACHABLE,0,12.9309,8.41028,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
72.5,tn-uav-satellite,1,6,-107.643,UNREACHABLE,14,UNREACHABLE,0,12.1427,7.62213,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
74.5,tn-uav-satellite,1,6,-109.963,UNREACHABLE,16,UNREACHABLE,0,14.0519,9.5313,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
74.5,tn-uav-satellite,2,7,-100.29,UNREACHABLE,42,UNREACHABLE,0,12.1507,7.6301,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
74.5,tn-uav-satellite,0,5,-118.605,UNREACHABLE,70,UNREACHABLE,0,12.8056,8.28501,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
76.5,tn-uav-satellite,0,5,-121.596,UNREACHABLE,72,UNREACHABLE,0,10.932,6.41143,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
76.5,tn-uav-satellite,1,6,-108.03,UNREACHABLE,18,UNREACHABLE,0,11.4665,6.94589,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
76.5,tn-uav-satellite,2,7,-103.921,UNREACHABLE,44,UNREACHABLE,0,13.826,9.30544,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
78.5,tn-uav-satellite,0,5,-118.848,UNREACHABLE,74,UNREACHABLE,0,12.2592,7.73863,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
78.5,tn-uav-satellite,1,6,-109.534,UNREACHABLE,20,UNREACHABLE,0,7.17127,2.65067,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
78.5,tn-uav-satellite,2,7,-103.358,UNREACHABLE,46,UNREACHABLE,0,11.9261,7.4055,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
80.5,tn-uav-satellite,2,7,-105.914,UNREACHABLE,48,UNREACHABLE,0,13.6156,9.09504,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
80.5,tn-uav-satellite,0,5,-123.349,UNREACHABLE,76,UNREACHABLE,0,14.7999,10.2793,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
80.5,tn-uav-satellite,1,6,-111.974,UNREACHABLE,22,UNREACHABLE,0,13.7245,9.20386,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
82.5,tn-uav-satellite,2,7,-104.805,UNREACHABLE,50,UNREACHABLE,0,14.8018,10.2812,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
82.5,tn-uav-satellite,1,6,-109.678,UNREACHABLE,24,UNREACHABLE,0,12.1591,7.63845,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
82.5,tn-uav-satellite,0,5,-118.383,UNREACHABLE,78,UNREACHABLE,0,15.7458,11.2252,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
84.5,tn-uav-satellite,0,5,-125.457,UNREACHABLE,80,UNREACHABLE,0,13.6698,9.14917,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
84.5,tn-uav-satellite,1,6,-111.833,UNREACHABLE,26,UNREACHABLE,0,13.0891,8.56853,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
84.5,tn-uav-satellite,2,7,-107.948,UNREACHABLE,52,UNREACHABLE,0,13.5009,8.98026,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
86.5,tn-uav-satellite,2,7,-104.596,UNREACHABLE,54,UNREACHABLE,0,12.5583,8.03772,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
86.5,tn-uav-satellite,0,5,-119.983,UNREACHABLE,82,UNREACHABLE,0,12.7555,8.23494,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
86.5,tn-uav-satellite,1,6,-117.93,UNREACHABLE,28,UNREACHABLE,0,13.7238,9.2032,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
88.5,tn-uav-satellite,1,6,-113.58,UNREACHABLE,30,UNREACHABLE,0,11.3488,6.8282,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
88.5,tn-uav-satellite,2,7,-107.596,UNREACHABLE,56,UNREACHABLE,0,11.7782,7.25764,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
88.5,tn-uav-satellite,0,5,-121.083,UNREACHABLE,84,UNREACHABLE,0,12.1748,7.65419,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
90.5,tn-uav-satellite,2,7,-108.363,UNREACHABLE,58,UNREACHABLE,0,14.1582,9.63764,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
90.5,tn-uav-satellite,0,5,-122.69,UNREACHABLE,86,UNREACHABLE,0,13.0619,8.5413,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
90.5,tn-uav-satellite,1,6,-110.614,UNREACHABLE,32,UNREACHABLE,0,8.47974,3.95914,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
92.5,tn-uav-satellite,0,5,-122.558,UNREACHABLE,88,UNREACHABLE,0,11.9737,7.45315,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
92.5,tn-uav-satellite,1,6,-110.132,UNREACHABLE,34,UNREACHABLE,0,12.3099,7.78935,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
92.5,tn-uav-satellite,2,7,-109.168,UNREACHABLE,60,UNREACHABLE,0,10.8379,6.31733,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
94.5,tn-uav-satellite,0,5,-121.99,UNREACHABLE,90,UNREACHABLE,0,13.2231,8.70252,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
94.5,tn-uav-satellite,1,6,-110.291,UNREACHABLE,36,UNREACHABLE,0,7.67062,3.15002,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
94.5,tn-uav-satellite,2,7,-110.362,UNREACHABLE,62,UNREACHABLE,0,9.64129,5.12069,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
96.5,tn-uav-satellite,1,6,-118.892,UNREACHABLE,38,UNREACHABLE,0,11.0261,6.50545,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
96.5,tn-uav-satellite,2,7,-106.758,UNREACHABLE,64,UNREACHABLE,0,12.4011,7.88055,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
96.5,tn-uav-satellite,0,5,-114.991,UNREACHABLE,92,UNREACHABLE,0,15.3029,11.8992,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
98.5,tn-uav-satellite,0,5,-121.208,UNREACHABLE,94,UNREACHABLE,0,14.7882,10.2676,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
98.5,tn-uav-satellite,1,6,-108.405,UNREACHABLE,40,UNREACHABLE,0,13.4338,8.91315,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
98.5,tn-uav-satellite,2,7,-102.931,UNREACHABLE,66,UNREACHABLE,0,8.937,4.4164,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
100.5,tn-uav-satellite,0,5,-119.512,UNREACHABLE,96,UNREACHABLE,0,13.7338,9.21318,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
100.5,tn-uav-satellite,1,6,-111.629,UNREACHABLE,42,UNREACHABLE,0,11.9072,7.38661,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
100.5,tn-uav-satellite,2,7,-105.579,UNREACHABLE,68,UNREACHABLE,0,12.6528,8.13217,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
102.5,tn-uav-satellite,0,5,-122.016,UNREACHABLE,98,UNREACHABLE,0,11.2707,6.75014,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
102.5,tn-uav-satellite,1,6,-115.231,UNREACHABLE,44,UNREACHABLE,0,12.9235,8.40287,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
102.5,tn-uav-satellite,2,7,-108.228,UNREACHABLE,70,UNREACHABLE,0,14.3376,9.81698,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
104.5,tn-uav-satellite,2,7,-105.46,UNREACHABLE,72,UNREACHABLE,0,13.7159,10.573,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
104.5,tn-uav-satellite,0,5,-121.882,UNREACHABLE,100,UNREACHABLE,0,10.5981,6.07751,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
104.5,tn-uav-satellite,1,6,-114.833,UNREACHABLE,46,UNREACHABLE,0,8.53427,4.01367,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
106.5,tn-uav-satellite,0,5,-121.165,UNREACHABLE,102,UNREACHABLE,0,12.6038,8.08319,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
106.5,tn-uav-satellite,1,6,-112.412,UNREACHABLE,48,UNREACHABLE,0,11.8915,7.37088,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
106.5,tn-uav-satellite,2,7,-105.732,UNREACHABLE,74,UNREACHABLE,0,8.87691,4.35631,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
108.5,tn-uav-satellite,0,5,-123.517,UNREACHABLE,104,UNREACHABLE,0,10.2283,5.70768,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
108.5,tn-uav-satellite,1,6,-109.803,UNREACHABLE,50,UNREACHABLE,0,15.8878,11.3672,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
108.5,tn-uav-satellite,2,7,-102.085,UNREACHABLE,76,UNREACHABLE,0,13.9691,9.44845,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
110.5,tn-uav-satellite,0,5,-123.58,UNREACHABLE,106,UNREACHABLE,0,12.2394,7.71882,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
