Time,DeploymentMode,UavIndex,UavCellId,XhaulRsrpDbm,RawXhaulState,RawXhaulStateAgeSec,XhaulState,DonorUnavailableActive,SatBackhaulDlSnrDb,SatBackhaulUlSnrDb,SatBackhaulHealthy,BackhaulMode,AiBackhaulMode,AiMatchesRule,NormalUeHandoverAllowed
14.5,tn-uav-satellite,2,7,-92.8979,HEALTHY,6,HEALTHY,0,11.485,6.96438,1,TN_DIRECT,TN_DIRECT,True,1
16.5,tn-uav-satellite,0,5,-91.8783,HEALTHY,12,HEALTHY,0,12.7001,8.17947,1,TN_DIRECT,TN_DIRECT,True,1
16.5,tn-uav-satellite,1,6,-88.6637,HEALTHY,12,HEALTHY,0,10.059,5.53836,1,TN_DIRECT,TN_DIRECT,True,1
16.5,tn-uav-satellite,2,7,-94.1232,HEALTHY,8,HEALTHY,0,12.3262,7.80557,1,TN_DIRECT,TN_DIRECT,True,1
18.5,tn-uav-satellite,2,7,-94.8476,HEALTHY,10,HEALTHY,0,12.3339,7.81327,1,TN_DIRECT,TN_DIRECT,True,1
18.5,tn-uav-satellite,0,5,-95.4922,HEALTHY,14,HEALTHY,0,13.9616,9.44097,1,TN_DIRECT,TN_DIRECT,True,1
18.5,tn-uav-satellite,1,6,-86.0345,HEALTHY,14,HEALTHY,0,12.7257,8.20514,1,TN_DIRECT,TN_DIRECT,True,1
20.5,tn-uav-satellite,0,5,-95.6409,HEALTHY,16,HEALTHY,0,12.3213,7.8007,1,TN_DIRECT,TN_DIRECT,True,1
20.5,tn-uav-satellite,1,6,-88.4654,HEALTHY,16,HEALTHY,0,15.7349,11.2143,1,TN_DIRECT,TN_DIRECT,True,1
20.5,tn-uav-satellite,2,7,-91.5393,HEALTHY,12,HEALTHY,0,13.1306,8.61003,1,TN_DIRECT,TN_DIRECT,True,1
22.5,tn-uav-satellite,0,5,-90.7813,HEALTHY,18,HEALTHY,0,10.4104,5.88981,1,TN_DIRECT,TN_DIRECT,True,1
22.5,tn-uav-satellite,1,6,-85.6519,HEALTHY,18,HEALTHY,0,8.86527,4.34467,1,TN_DIRECT,TN_DIRECT,True,1
22.5,tn-uav-satellite,2,7,-91.9803,HEALTHY,14,HEALTHY,0,3.29092,-1.22968,0,TN_DIRECT,TN_DIRECT,True,1
24.5,tn-uav-satellite,2,7,-93.1921,HEALTHY,16,HEALTHY,0,12.6874,8.16682,1,TN_DIRECT,TN_DIRECT,True,1
24.5,tn-uav-satellite,1,6,-79.7804,HEALTHY,20,HEALTHY,0,11.9664,7.44583,1,TN_DIRECT,TN_DIRECT,True,1
24.5,tn-uav-satellite,0,5,-106.2,UNREACHABLE,0,HEALTHY,0,13.2274,8.70682,1,TN_DIRECT,TN_DIRECT,True,1
26.5,tn-uav-satellite,0,5,-99.076,HEALTHY,0,HEALTHY,0,15.2026,10.682,1,TN_DIRECT,TN_DIRECT,True,1
26.5,tn-uav-satellite,1,6,-82.1549,HEALTHY,22,HEALTHY,0,10.7212,6.20056,1,TN_DIRECT,TN_DIRECT,True,1
26.5,tn-uav-satellite,2,7,-95.7178,HEALTHY,18,HEALTHY,0,14.3804,9.85976,1,TN_DIRECT,TN_DIRECT,True,1
28.5,tn-uav-satellite,0,5,-99.6217,HEALTHY,2,HEALTHY,0,3.65434,-0.866263,0,TN_DIRECT,TN_DIRECT,True,1
28.5,tn-uav-satellite,1,6,-79.4023,HEALTHY,24,HEALTHY,0,10.8531,6.33248,1,TN_DIRECT,TN_DIRECT,True,1
28.5,tn-uav-satellite,2,7,-97.9776,HEALTHY,20,HEALTHY,0,12.764,8.24339,1,TN_DIRECT,TN_DIRECT,True,1
30.5,tn-uav-satellite,1,6,-79.6019,HEALTHY,26,HEALTHY,0,5.19529,0.674695,1,TN_DIRECT,TN_DIRECT,True,1
30.5,tn-uav-satellite,2,7,-94.2292,HEALTHY,22,HEALTHY,0,14.8585,10.3379,1,TN_DIRECT,TN_DIRECT,True,1
30.5,tn-uav-satellite,0,5,-97.5003,HEALTHY,4,HEALTHY,0,13.1882,8.66764,1,TN_DIRECT,TN_DIRECT,True,1
32.5,tn-uav-satellite,2,7,-94.5589,HEALTHY,24,HEALTHY,0,13.9762,9.45559,1,TN_DIRECT,TN_DIRECT,True,1
32.5,tn-uav-satellite,0,5,-102.848,UNREACHABLE,0,HEALTHY,0,13.3011,8.78054,1,TN_DIRECT,TN_DIRECT,True,1
32.5,tn-uav-satellite,1,6,-77.1611,HEALTHY,28,HEALTHY,0,11.6238,7.1032,1,TN_DIRECT,TN_DIRECT,True,1
34.5,tn-uav-satellite,0,5,-101.965,UNREACHABLE,2,HEALTHY,0,13.3869,8.86627,1,TN_DIRECT,TN_DIRECT,True,1
34.5,tn-uav-satellite,1,6,-73.5917,HEALTHY,30,HEALTHY,0,12.9585,8.43792,1,TN_DIRECT,TN_DIRECT,True,1
34.5,tn-uav-satellite,2,7,-95.5412,HEALTHY,26,HEALTHY,0,13.5598,9.03921,1,TN_DIRECT,TN_DIRECT,True,1
36.5,tn-uav-satellite,0,5,-105.375,UNREACHABLE,4,HEALTHY,0,12.4558,7.93524,1,TN_DIRECT,TN_DIRECT,True,1
36.5,tn-uav-satellite,1,6,-72.0608,HEALTHY,32,HEALTHY,0,14.4239,9.90325,1,TN_DIRECT,TN_DIRECT,True,1
36.5,tn-uav-satellite,2,7,-92.3956,HEALTHY,28,HEALTHY,0,13.2098,8.68918,1,TN_DIRECT,TN_DIRECT,True,1
38.5,tn-uav-satellite,1,6,-68.3274,HEALTHY,34,HEALTHY,0,13.156,8.63538,1,TN_DIRECT,TN_DIRECT,True,1
38.5,tn-uav-satellite,2,7,-96.5629,HEALTHY,30,HEALTHY,0,11.6587,7.13812,1,TN_DIRECT,TN_DIRECT,True,1
38.5,tn-uav-satellite,0,5,-98.6602,HEALTHY,0,HEALTHY,0,16.0677,11.5471,1,TN_DIRECT,SATELLITE_FALLBACK,False,1
40.5,tn-uav-satellite,0,5,-103.925,UNREACHABLE,0,HEALTHY,0,10.2878,5.7672,1,TN_DIRECT,TN_DIRECT,True,1
40.5,tn-uav-satellite,1,6,-71.3188,HEALTHY,36,HEALTHY,0,14.5761,10.0555,1,TN_DIRECT,TN_DIRECT,True,1
40.5,tn-uav-satellite,2,7,-92.4873,HEALTHY,32,HEALTHY,0,12.1264,7.60577,1,TN_DIRECT,TN_DIRECT,True,1
42.5,tn-uav-satellite,0,5,-104.238,UNREACHABLE,2,HEALTHY,0,13.58,9.05939,1,TN_DIRECT,TN_DIRECT,True,1
42.5,tn-uav-satellite,1,6,-68.5531,HEALTHY,38,HEALTHY,0,13.6782,9.15762,1,TN_DIRECT,TN_DIRECT,True,1
42.5,tn-uav-satellite,2,7,-92.6908,HEALTHY,34,HEALTHY,0,14.0138,9.49319,1,TN_DIRECT,TN_DIRECT,True,1
44.5,tn-uav-satellite,0,5,-98.825,HEALTHY,0,HEALTHY,0,11.5793,7.05866,1,TN_DIRECT,TN_DIRECT,True,1
44.5,tn-uav-satellite,1,6,-72.087,HEALTHY,40,HEALTHY,0,15.6618,11.1412,1,TN_DIRECT,TN_DIRECT,True,1
44.5,tn-uav-satellite,2,7,-98.706,HEALTHY,36,HEALTHY,0,12.2453,7.72473,1,TN_DIRECT,TN_DIRECT,True,1
46.5,tn-uav-satellite,2,7,-92.7067,HEALTHY,38,HEALTHY,0,9.35117,4.83057,1,TN_DIRECT,TN_DIRECT,True,1
46.5,tn-uav-satellite,1,6,-70.4436,HEALTHY,42,HEALTHY,0,15.3435,10.8229,1,TN_DIRECT,TN_DIRECT,True,1
46.5,tn-uav-satellite,0,5,-100.872,UNREACHABLE,0,HEALTHY,0,12.459,7.93838,1,TN_DIRECT,TN_DIRECT,True,1
48.5,tn-uav-satellite,0,5,-97.969,HEALTHY,0,HEALTHY,0,10.774,6.25341,1,TN_DIRECT,TN_DIRECT,True,1
48.5,tn-uav-satellite,1,6,-74.4123,HEALTHY,44,HEALTHY,0,12.4205,7.89995,1,TN_DIRECT,TN_DIRECT,True,1
48.5,tn-uav-satellite,2,7,-94.1167,HEALTHY,40,HEALTHY,0,11.4071,6.88652,1,TN_DIRECT,TN_DIRECT,True,1
50.5,tn-uav-satellite,0,5,-100.111,UNREACHABLE,0,HEALTHY,0,10.7624,6.24177,1,TN_DIRECT,TN_DIRECT,True,1
50.5,tn-uav-satellite,1,6,-74.153,HEALTHY,46,HEALTHY,0,11.1354,6.61481,1,TN_DIRECT,TN_DIRECT,True,1
50.5,tn-uav-satellite,2,7,-99.5816,HEALTHY,42,HEALTHY,0,14.1809,9.66035,1,TN_DIRECT,TN_DIRECT,True,1
52.5,tn-uav-satellite,1,6,-75.8508,HEALTHY,48,HEALTHY,0,13.3216,8.80104,1,TN_DIRECT,TN_DIRECT,True,1
52.5,tn-uav-satellite,0,5,-95.2659,HEALTHY,0,HEALTHY,0,12.128,7.60744,1,TN_DIRECT,TN_DIRECT,True,1
52.5,tn-uav-satellite,2,7,-98.7995,HEALTHY,44,HEALTHY,0,11.8715,7.35085,1,TN_DIRECT,TN_DIRECT,True,1
54.5,tn-uav-satellite,0,5,-102.052,UNREACHABLE,0,HEALTHY,0,9.54582,5.02522,1,TN_DIRECT,TN_DIRECT,True,1
54.5,tn-uav-satellite,1,6,-76.2958,HEALTHY,50,HEALTHY,0,9.92353,5.40293,1,TN_DIRECT,TN_DIRECT,True,1
54.5,tn-uav-satellite,2,7,-99.1552,HEALTHY,46,HEALTHY,0,10.9073,6.38667,1,TN_DIRECT,TN_DIRECT,True,1
56.5,tn-uav-satellite,1,6,-76.9816,HEALTHY,52,HEALTHY,0,12.1902,7.66956,1,TN_DIRECT,TN_DIRECT,True,1
56.5,tn-uav-satellite,2,7,-98.327,HEALTHY,48,HEALTHY,0,13.3841,8.86355,1,TN_DIRECT,TN_DIRECT,True,1
56.5,tn-uav-satellite,0,5,-96.3731,HEALTHY,0,HEALTHY,0,11.0204,6.49983,1,TN_DIRECT,TN_DIRECT,True,1
58.5,tn-uav-satellite,1,6,-79.116,HEALTHY,54,HEALTHY,0,9.60571,5.08511,1,TN_DIRECT,TN_DIRECT,True,1
58.5,tn-uav-satellite,2,7,-98.1344,HEALTHY,50,HEALTHY,0,13.9262,9.40556,1,TN_DIRECT,TN_DIRECT,True,1
58.5,tn-uav-satellite,0,5,-95.5386,HEALTHY,2,HEALTHY,0,14.0365,9.5159,1,TN_DIRECT,TN_DIRECT,True,1
60.5,tn-uav-satellite,1,6,-84.9878,HEALTHY,56,HEALTHY,0,14.8287,10.3081,1,TN_DIRECT,TN_DIRECT,True,1
60.5,tn-uav-satellite,2,7,-99.2832,HEALTHY,52,HEALTHY,0,11.8952,7.37461,1,TN_DIRECT,TN_DIRECT,True,1
60.5,tn-uav-satellite,0,5,-93.2441,HEALTHY,4,HEALTHY,0,9.78744,5.26684,1,TN_DIRECT,TN_DIRECT,True,1
62.5,tn-uav-satellite,0,5,-91.7232,HEALTHY,6,HEALTHY,0,12.026,7.50538,1,TN_DIRECT,TN_DIRECT,True,1
62.5,tn-uav-satellite,1,6,-86.9742,HEALTHY,58,HEALTHY,0,13.459,9.37879,1,TN_DIRECT,TN_DIRECT,True,1
62.5,tn-uav-satellite,2,7,-97.0313,HEALTHY,54,HEALTHY,0,13.459,9.89015,1,TN_DIRECT,TN_DIRECT,True,1
64.5,tn-uav-satellite,0,5,-90.7621,HEALTHY,8,HEALTHY,0,12.1363,7.61566,1,TN_DIRECT,TN_DIRECT,True,1
64.5,tn-uav-satellite,1,6,-84.2523,HEALTHY,60,HEALTHY,0,9.24894,4.72834,1,TN_DIRECT,TN_DIRECT,True,1
64.5,tn-uav-satellite,2,7,-98.9209,HEALTHY,56,HEALTHY,0,11.1873,6.66673,1,TN_DIRECT,TN_DIRECT,True,1
66.5,tn-uav-satellite,1,6,-85.4902,HEALTHY,62,HEALTHY,0,13.529,9.00837,1,TN_DIRECT,TN_DIRECT,True,1
66.5,tn-uav-satellite,2,7,-98.2046,HEALTHY,58,HEALTHY,0,12.1036,7.58297,1,TN_DIRECT,TN_DIRECT,True,1
66.5,tn-uav-satellite,0,5,-93.4807,HEALTHY,10,HEALTHY,0,11.949,7.42837,1,TN_DIRECT,TN_DIRECT,True,1
68.5,tn-uav-satellite,0,5,-83.4301,HEALTHY,12,HEALTHY,0,11.8575,7.33695,1,TN_DIRECT,TN_DIRECT,True,1
68.5,tn-uav-satellite,1,6,-89.5966,HEALTHY,64,HEALTHY,0,12.3773,7.85671,1,TN_DIRECT,TN_DIRECT,True,1
68.5,tn-uav-satellite,2,7,-102.696,UNREACHABLE,0,HEALTHY,0,12.8782,8.3576,1,TN_DIRECT,TN_DIRECT,True,1
70.5,tn-uav-satellite,0,5,-86.1604,HEALTHY,14,HEALTHY,0,11.2065,6.68587,1,TN_DIRECT,TN_DIRECT,True,1
70.5,tn-uav-satellite,1,6,-90.9969,HEALTHY,66,HEALTHY,0,11.6154,7.0948,1,TN_DIRECT,TN_DIRECT,True,1
70.5,tn-uav-satellite,2,7,-99.3294,HEALTHY,0,HEALTHY,0,13.222,8.70138,1,TN_DIRECT,TN_DIRECT,True,1
72.5,tn-uav-satellite,2,7,-105.469,UNREACHABLE,0,HEALTHY,0,12.2753,7.75468,1,TN_DIRECT,TN_DIRECT,True,1
72.5,tn-uav-satellite,0,5,-79.9467,HEALTHY,16,HEALTHY,0,10.9147,6.39409,1,TN_DIRECT,TN_DIRECT,True,1
72.5,tn-uav-satellite,1,6,-91.5774,HEALTHY,68,HEALTHY,0,10.9756,6.45502,1,TN_DIRECT,TN_DIRECT,True,1
74.5,tn-uav-satellite,1,6,-94.6131,HEALTHY,70,HEALTHY,0,13.2829,8.76234,1,TN_DIRECT,TN_DIRECT,True,1
74.5,tn-uav-satellite,2,7,-99.1985,HEALTHY,0,HEALTHY,0,11.4882,6.9676,1,TN_DIRECT,TN_DIRECT,True,1
74.5,tn-uav-satellite,0,5,-80.5164,HEALTHY,18,HEALTHY,0,13.2155,8.69489,1,TN_DIRECT,TN_DIRECT,True,1
76.5,tn-uav-satellite,0,5,-79.3528,HEALTHY,20,HEALTHY,0,13.8545,9.33394,1,TN_DIRECT,TN_DIRECT,True,1
76.5,tn-uav-satellite,1,6,-93.2715,HEALTHY,72,HEALTHY,0,12.4967,7.97607,1,TN_DIRECT,TN_DIRECT,True,1
76.5,tn-uav-satellite,2,7,-103.354,UNREACHABLE,0,HEALTHY,0,13.0315,8.51094,1,TN_DIRECT,SATELLITE_FALLBACK,False,1
78.5,tn-uav-satellite,0,5,-71.8795,HEALTHY,22,HEALTHY,0,11.0243,6.50373,1,TN_DIRECT,TN_DIRECT,True,1
78.5,tn-uav-satellite,1,6,-95.3086,HEALTHY,74,HEALTHY,0,9.87622,5.35562,1,TN_DIRECT,TN_DIRECT,True,1
78.5,tn-uav-satellite,2,7,-101.535,UNREACHABLE,2,HEALTHY,0,10.1475,5.6269,1,TN_DIRECT,TN_DIRECT,True,1
80.5,tn-uav-satellite,2,7,-106.152,UNREACHABLE,4,HEALTHY,0,12.9427,8.4221,1,TN_DIRECT,SATELLITE_FALLBACK,False,1
80.5,tn-uav-satellite,0,5,-73.811,HEALTHY,24,HEALTHY,0,10.5916,6.07097,1,TN_DIRECT,TN_DIRECT,True,1
80.5,tn-uav-satellite,1,6,-98.3507,HEALTHY,76,HEALTHY,0,12.2737,7.75313,1,TN_DIRECT,TN_DIRECT,True,1
82.5,tn-uav-satellite,2,7,-99.2864,HEALTHY,0,HEALTHY,0,13.5022,8.98165,1,TN_DIRECT,SATELLITE_FALLBACK,False,1
82.5,tn-uav-satellite,1,6,-96.6328,HEALTHY,78,HEALTHY,0,11.0989,6.57833,1,TN_DIRECT,TN_DIRECT,True,1
82.5,tn-uav-satellite,0,5,-68.0199,HEALTHY,26,HEALTHY,0,10.8713,6.35072,1,TN_DIRECT,TN_DIRECT,True,1
84.5,tn-uav-satellite,0,5,-69.5953,HEALTHY,28,HEALTHY,0,10.5321,6.01148,1,TN_DIRECT,TN_DIRECT,True,1
84.5,tn-uav-satellite,1,6,-99.3324,HEALTHY,80,HEALTHY,0,12.2936,7.77297,1,TN_DIRECT,TN_DIRECT,True,1
84.5,tn-uav-satellite,2,7,-102.209,UNREACHABLE,0,HEALTHY,0,13.6192,9.09856,1,TN_DIRECT,SATELLITE_FALLBACK,False,1
86.5,tn-uav-satellite,2,7,-105.206,UNREACHABLE,2,HEALTHY,0,9.46731,4.94671,1,TN_DIRECT,SATELLITE_FALLBACK,False,1
86.5,tn-uav-satellite,0,5,-67.5346,HEALTHY,30,HEALTHY,0,12.0495,7.52885,1,TN_DIRECT,TN_DIRECT,True,1
86.5,tn-uav-satellite,1,6,-105.953,UNREACHABLE,0,HEALTHY,0,11.8415,7.32093,1,TN_DIRECT,TN_DIRECT,True,1
88.5,tn-uav-satellite,1,6,-102.146,UNREACHABLE,2,HEALTHY,0,13.5004,8.97983,1,TN_DIRECT,TN_DIRECT,True,1
88.5,tn-uav-satellite,2,7,-105.519,UNREACHABLE,4,HEALTHY,0,14.0418,9.52118,1,TN_DIRECT,SATELLITE_FALLBACK,False,1
88.5,tn-uav-satellite,0,5,-60.8431,HEALTHY,32,HEALTHY,0,12.2587,7.73815,1,TN_DIRECT,TN_DIRECT,True,1
90.5,tn-uav-satellite,2,7,-102.606,UNREACHABLE,6,UNREACHABLE,0,14.632,10.1114,1,SATELLITE_FALLBACK,TN_DIRECT,False,1
90.5,tn-uav-satellite,0,5,-54.6473,HEALTHY,34,HEALTHY,0,12.1173,7.59666,1,TN_DIRECT,TN_DIRECT,True,1
90.5,tn-uav-satellite,1,6,-99.968,HEALTHY,0,HEALTHY,0,13.5826,9.062,1,TN_DIRECT,TN_DIRECT,True,1
92.5,tn-uav-satellite,0,5,-49.9607,HEALTHY,36,HEALTHY,0,11.6807,7.16006,1,TN_DIRECT,TN_DIRECT,True,1
92.5,tn-uav-satellite,1,6,-100.305,UNREACHABLE,0,HEALTHY,0,10.6604,6.1398,1,TN_DIRECT,TN_DIRECT,True,1
92.5,tn-uav-satellite,2,7,-100.541,UNREACHABLE,8,UNREACHABLE,0,10.4867,5.96613,1,SATELLITE_FALLBACK,TN_DIRECT,False,1
94.5,tn-uav-satellite,0,5,-51.7446,HEALTHY,38,HEALTHY,0,14.2386,9.71804,1,TN_DIRECT,TN_DIRECT,True,1
94.5,tn-uav-satellite,1,6,-101.263,UNREACHABLE,2,HEALTHY,0,12.0061,7.48549,1,TN_DIRECT,TN_DIRECT,True,1
94.5,tn-uav-satellite,2,7,-104.201,UNREACHABLE,10,UNREACHABLE,0,13.5573,9.03673,1,SATELLITE_FALLBACK,TN_DIRECT,False,1
96.5,tn-uav-satellite,1,6,-110.602,UNREACHABLE,4,HEALTHY,0,14.9066,10.386,1,TN_DIRECT,SATELLITE_FALLBACK,False,1
96.5,tn-uav-satellite,2,7,-99.4882,HEALTHY,0,UNREACHABLE,0,11.8912,7.37057,1,SATELLITE_FALLBACK,TN_DIRECT,False,1
96.5,tn-uav-satellite,0,5,-48.3142,HEALTHY,40,HEALTHY,0,8.98254,4.46194,1,TN_DIRECT,TN_DIRECT,True,1
98.5,tn-uav-satellite,0,5,-44.0752,HEALTHY,42,HEALTHY,0,10.714,6.1934,1,TN_DIRECT,TN_DIRECT,True,1
98.5,tn-uav-satellite,1,6,-100.794,UNREACHABLE,6,UNREACHABLE,0,13.9686,9.44804,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
98.5,tn-uav-satellite,2,7,-102.834,UNREACHABLE,0,UNREACHABLE,0,12.7828,8.26215,1,SATELLITE_FALLBACK,TN_DIRECT,False,1
100.5,tn-uav-satellite,0,5,-46.6165,HEALTHY,44,HEALTHY,0,12.4376,7.91701,1,TN_DIRECT,TN_DIRECT,True,1
100.5,tn-uav-satellite,1,6,-104.7,UNREACHABLE,8,UNREACHABLE,0,14.1787,9.65806,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
100.5,tn-uav-satellite,2,7,-103.224,UNREACHABLE,2,UNREACHABLE,0,10.2101,5.68948,1,SATELLITE_FALLBACK,TN_DIRECT,False,1
102.5,tn-uav-satellite,0,5,-56.6449,HEALTHY,46,HEALTHY,0,14.1211,9.6005,1,TN_DIRECT,TN_DIRECT,True,1
102.5,tn-uav-satellite,1,6,-108.842,UNREACHABLE,10,UNREACHABLE,0,9.07167,4.55107,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
102.5,tn-uav-satellite,2,7,-100.712,UNREACHABLE,4,UNREACHABLE,0,12.4457,7.92514,1,SATELLITE_FALLBACK,TN_DIRECT,False,1
104.5,tn-uav-satellite,2,7,-99.5848,HEALTHY,0,UNREACHABLE,0,12.8194,8.29876,1,SATELLITE_FALLBACK,TN_DIRECT,False,1
104.5,tn-uav-satellite,0,5,-55.5731,HEALTHY,48,HEALTHY,0,10.9295,6.4089,1,TN_DIRECT,TN_DIRECT,True,1
104.5,tn-uav-satellite,1,6,-108.788,UNREACHABLE,12,UNREACHABLE,0,11.4904,6.96976,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
106.5,tn-uav-satellite,0,5,-59.7342,HEALTHY,50,HEALTHY,0,9.7074,5.1868,1,TN_DIRECT,TN_DIRECT,True,1
106.5,tn-uav-satellite,1,6,-106.97,UNREACHABLE,14,UNREACHABLE,0,14.9795,10.4589,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
106.5,tn-uav-satellite,2,7,-98.2383,HEALTHY,2,UNREACHABLE,0,11.8317,7.31109,1,SATELLITE_FALLBACK,TN_DIRECT,False,1
108.5,tn-uav-satellite,0,5,-64.1376,HEALTHY,52,HEALTHY,0,12.1207,7.60011,1,TN_DIRECT,TN_DIRECT,True,1
108.5,tn-uav-satellite,1,6,-105.031,UNREACHABLE,16,UNREACHABLE,0,6.85985,2.33925,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
108.5,tn-uav-satellite,2,7,-96.9436,HEALTHY,4,UNREACHABLE,0,14.2963,9.77571,1,SATELLITE_FALLBACK,TN_DIRECT,False,1
110.5,tn-uav-satellite,0,5,-65.4182,HEALTHY,54,HEALTHY,0,12.7058,8.18518,1,TN_DIRECT,TN_DIRECT,True,1
110.5,tn-uav-satellite,1,6,-107.551,UNREACHABLE,18,UNREACHABLE,0,13.386,8.8654,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
110.5,tn-uav-satellite,2,7,-92.1488,HEALTHY,6,HEALTHY,0,14.5235,10.0029,1,TN_DIRECT,TN_DIRECT,True,1
112.5,tn-uav-satellite,0,5,-75.1727,HEALTHY,56,HEALTHY,0,10.8621,6.34147,1,TN_DIRECT,TN_DIRECT,True,1
112.5,tn-uav-satellite,1,6,-109.135,UNREACHABLE,20,UNREACHABLE,0,11.2325,6.7119,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
112.5,tn-uav-satellite,2,7,-91.0759,HEALTHY,8,HEALTHY,0,13.1908,8.67018,1,TN_DIRECT,TN_DIRECT,True,1
114.5,tn-uav-satellite,1,6,-112.258,UNREACHABLE,22,UNREACHABLE,0,12.7845,8.26389,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
114.5,tn-uav-satellite,0,5,-68.3503,HEALTHY,58,HEALTHY,0,10.775,6.25438,1,TN_DIRECT,TN_DIRECT,True,1
114.5,tn-uav-satellite,2,7,-91.1415,HEALTHY,10,HEALTHY,0,14.0469,9.52631,1,TN_DIRECT,TN_DIRECT,True,1
116.5,tn-uav-satellite,1,6,-112.799,UNREACHABLE,24,UNREACHABLE,0,11.3447,6.82409,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
116.5,tn-uav-satellite,0,5,-67.4931,HEALTHY,60,HEALTHY,0,10.4653,5.94469,1,TN_DIRECT,TN_DIRECT,True,1
116.5,tn-uav-satellite,2,7,-92.1248,HEALTHY,12,HEALTHY,0,12.6539,8.13334,1,TN_DIRECT,TN_DIRECT,True,1
118.5,tn-uav-satellite,1,6,-112.46,UNREACHABLE,26,UNREACHABLE,0,10.5891,6.06846,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
118.5,tn-uav-satellite,0,5,-72.4768,HEALTHY,62,HEALTHY,0,13.3597,8.83915,1,TN_DIRECT,TN_DIRECT,True,1
118.5,tn-uav-satellite,2,7,-92.2687,HEALTHY,14,HEALTHY,0,12.914,8.3934,1,TN_DIRECT,TN_DIRECT,True,1
