Time,RecordType,UavIndex,UavCellId,CentroidIndex,CurrentEastM,CurrentNorthM,TargetEastM,TargetNorthM,DistanceToTargetM,ReachThresholdM,HasMovementAssignment,Arrived,NumMovementUes,NumCentroids
29,ASSIGN,0,5,1,114.865,-76.7071,334.161,426.311,548.742,1,1,0,2,2
29,ASSIGN,1,6,0,31.6242,86.9765,-427.458,312.095,511.307,1,1,0,2,2
30,ASSIGN,0,5,2,120.86,-62.957,267.44,338.663,427.533,1,1,0,3,3
30,ASSIGN,1,6,1,18.1573,93.5807,337.743,428.094,462.638,1,1,0,3,3
30,ASSIGN,2,7,0,1.52173,-42.8458,-431.065,310.367,558.472,1,1,0,3,3
31,ASSIGN,0,5,2,126.003,-48.8661,350.773,-382.541,402.319,1,1,0,4,3
31,ASSIGN,1,6,1,28.5204,104.427,306.38,384.361,394.423,1,1,0,4,3
31,ASSIGN,2,7,0,-10.096,-33.3589,-434.673,308.639,545.187,1,1,0,4,3
32,ASSIGN,0,5,1,134.384,-61.3068,348.45,-385.798,388.739,1,1,0,4,3
32,ASSIGN,1,6,2,39.0879,115.073,327.14,354.784,374.748,1,1,0,4,3
32,ASSIGN,2,7,0,-21.7771,-23.9493,344.905,431.659,584.838,1,1,0,4,3
33,ASSIGN,0,5,2,142.645,-73.8277,279.429,339.212,435.099,1,1,0,4,3
33,ASSIGN,1,6,1,50.6183,124.667,391.296,378.088,424.598,1,1,0,4,3
33,ASSIGN,2,7,0,-12.3722,-12.2638,346.599,431.195,570.54,1,1,0,4,3
34,ASSIGN,0,5,1,147.361,-59.5882,327.84,357.232,454.216,1,1,0,4,3
34,ASSIGN,1,6,0,62.6547,133.62,345.462,427.36,407.753,1,1,0,4,3
34,ASSIGN,2,7,2,-2.93374,-0.604904,-355.547,402.462,535.536,1,1,0,4,3
35,ASSIGN,0,5,1,153.321,-45.8232,328.19,358.456,440.478,1,1,0,4,3
35,ASSIGN,1,6,0,73.0584,144.426,344.324,423.525,389.206,1,1,0,4,3
35,ASSIGN,2,7,2,-12.8099,10.6847,-357.813,399.166,519.563,1,1,0,4,3
36,ASSIGN,0,5,1,159.276,-32.0559,291.417,339.76,394.599,1,1,0,2,2
36,ASSIGN,1,6,0,83.5135,155.182,365.662,379.599,360.514,1,1,0,2,2
37,ASSIGN,0,5,1,164.3,-17.9219,295.413,339.943,381.128,1,1,0,2,2
37,ASSIGN,1,6,0,95.2532,164.52,362.365,381.864,344.365,1,1,0,2,2
38,ASSIGN,0,5,1,169.461,-3.83745,299.41,340.126,367.692,1,1,0,2,2
38,ASSIGN,1,6,0,106.889,173.987,359.069,384.129,328.259,1,1,0,2,2
39,ASSIGN,0,5,1,174.763,10.1945,303.406,340.309,354.295,1,1,0,2,2
39,ASSIGN,1,6,0,118.413,183.59,355.772,386.393,312.2,1,1,0,2,2
40,ASSIGN,0,5,0,180.211,24.1708,307.402,340.492,340.935,1,1,0,1,1
41,ASSIGN,0,5,0,185.807,38.0879,382.789,-416.806,495.712,1,1,0,1,1
42,ASSIGN,0,5,1,191.768,24.323,315.575,352.283,350.551,1,1,0,3,3
42,ASSIGN,1,6,0,129.818,193.334,334.383,-407.298,634.511,1,1,0,3,3
42,ASSIGN,2,7,2,-22.7699,21.9004,384.57,-413.225,596.036,1,1,0,3,3
43,ASSIGN,0,5,2,197.067,38.3564,312.049,354.172,336.096,1,1,0,3,3
43,ASSIGN,1,6,1,134.655,179.134,-282.627,364.604,456.643,1,1,0,3,3
43,ASSIGN,2,7,0,-12.5181,10.9499,337.149,-404.408,542.945,1,1,0,3,3
44,ASSIGN,0,5,2,202.2,52.4513,308.523,356.061,321.689,1,1,0,3,3
44,ASSIGN,1,6,1,120.949,185.227,-284.297,360.97,441.713,1,1,0,3,3
44,ASSIGN,2,7,0,-2.85719,-0.525246,339.916,-401.518,527.531,1,1,0,3,3
45,ASSIGN,0,5,2,207.157,66.6083,340.549,363.606,325.578,1,1,0,4,3
45,ASSIGN,1,6,1,107.188,191.195,-285.968,357.337,426.82,1,1,0,4,3
45,ASSIGN,2,7,0,6.88983,-11.9272,342.682,-398.628,512.147,1,1,0,4,3
46,ASSIGN,0,5,1,213.304,80.2916,91.5793,347.423,293.558,1,1,0,5,3
46,ASSIGN,1,6,0,93.3717,197.034,345.449,-395.738,644.144,1,1,0,5,3
46,ASSIGN,2,7,2,16.7254,-23.2531,378.756,-388.963,514.597,1,1,0,5,3
47,ASSIGN,0,5,1,207.085,93.9412,90.4781,347.889,279.44,1,1,0,5,3
47,ASSIGN,1,6,0,99.2422,183.23,348.214,-392.848,627.577,1,1,0,5,3
47,ASSIGN,2,7,2,27.2786,-33.9132,381.3,-392.05,503.58,1,1,0,5,3
48,ASSIGN,0,5,0,200.825,107.573,294.419,363.616,272.613,1,1,0,2,2
48,ASSIGN,1,6,1,105.194,169.461,365.524,363.596,324.746,1,1,0,2,2
49,ASSIGN,0,5,1,205.976,121.661,361.998,361.707,286.295,1,1,0,2,2
49,ASSIGN,1,6,0,117.22,178.428,-389.546,353.03,536.001,1,1,0,2,2
50,ASSIGN,0,5,1,214.151,134.238,358.472,359.819,267.797,1,1,0,2,2
50,ASSIGN,1,6,0,103.039,183.314,-391.812,349.735,522.085,1,1,0,2,2
51,ASSIGN,0,5,0,222.236,146.873,-394.079,346.439,647.82,1,1,0,1,1
52,ASSIGN,0,5,0,207.966,151.494,356.662,-311.185,485.986,1,1,0,2,2
52,ASSIGN,1,6,1,88.8218,188.096,-396.346,343.144,509.341,1,1,0,2,2
53,ASSIGN,0,5,0,212.557,137.214,358.08,-297.054,458.001,1,1,0,1,1
54,ASSIGN,0,5,0,217.323,122.991,-386.849,368.942,652.316,1,1,0,1,1
55,ASSIGN,0,5,0,203.43,128.647,303.019,422.624,310.388,1,1,0,3,3
55,ASSIGN,1,6,1,74.5343,192.662,-388.161,365.163,493.805,1,1,0,3,3
55,ASSIGN,2,7,2,37.8246,-44.5809,401.653,-416.747,520.46,1,1,0,3,3
56,ASSIGN,0,5,0,208.244,142.853,-389.473,361.384,636.413,1,1,0,1,1
57,ASSIGN,0,5,0,194.156,148.004,-362.986,-81.0759,602.399,1,1,0,2,2
57,ASSIGN,1,6,1,60.4802,197.902,-390.785,357.605,478.692,1,1,0,2,2
58,ASSIGN,0,5,0,180.284,142.3,-392.097,353.827,610.216,1,1,0,1,1
59,ASSIGN,0,5,0,166.214,147.5,-242.059,260.772,423.695,1,1,0,2,2
59,ASSIGN,1,6,1,46.3399,202.906,-350.579,333.249,417.773,1,1,0,2,2
60,ASSIGN,0,5,0,151.76,151.51,-246.048,263.787,413.349,1,1,0,2,2
60,ASSIGN,1,6,1,32.0895,207.586,-346.832,334.648,399.658,1,1,0,2,2
61,ASSIGN,0,5,0,137.324,155.584,-250.037,266.802,403.012,1,1,0,3,3
61,ASSIGN,1,6,1,17.8679,212.355,-347.056,333.538,384.519,1,1,0,3,3
61,ASSIGN,2,7,2,48.3108,-55.307,390.078,-296.312,418.197,1,1,0,3,3
62,ASSIGN,0,5,2,122.908,159.724,-254.026,269.816,392.683,1,1,0,4,3
62,ASSIGN,1,6,1,3.63309,217.082,-359.973,319.964,377.881,1,1,0,4,3
62,ASSIGN,2,7,0,60.5696,-63.9515,394.078,-296.22,406.419,1,1,0,4,3
63,ASSIGN,0,5,1,108.51,163.929,-287.039,282.38,412.904,1,1,0,5,3
63,ASSIGN,1,6,2,-10.8003,221.166,-363.256,319.339,365.873,1,1,0,5,3
63,ASSIGN,2,7,0,72.8787,-72.524,398.078,-296.127,394.655,1,1,0,5,3
64,ASSIGN,0,5,2,94.1415,168.232,322.341,363.604,300.408,1,1,0,9,3
64,ASSIGN,1,6,1,-25.2492,225.191,-295.056,271.177,273.698,1,1,0,9,3
64,ASSIGN,2,7,0,85.2392,-81.0226,402.077,-296.034,382.905,1,1,0,9,3
65,ASSIGN,0,5,1,105.537,177.987,334.686,359.538,292.353,1,1,0,4,3
65,ASSIGN,1,6,2,-40.0353,227.711,-314.485,310.452,286.651,1,1,0,4,3
65,ASSIGN,2,7,0,97.6511,-89.4455,-303.746,106.619,446.723,1,1,0,4,3
66,ASSIGN,0,5,2,117.294,187.302,325.173,37.2036,256.405,1,1,0,6,3
66,ASSIGN,1,6,1,-54.3957,232.041,-308.58,241.07,254.345,1,1,0,6,3
66,ASSIGN,2,7,0,84.1735,-82.8621,-214.199,-303.634,371.169,1,1,0,6,3
67,ASSIGN,0,5,1,129.456,178.521,345.973,114.578,225.761,1,1,0,5,3
67,ASSIGN,1,6,2,-69.3853,232.573,-322.75,277.393,257.299,1,1,0,5,3
67,ASSIGN,2,7,0,72.1156,-91.7842,-217.052,-307.739,360.908,1,1,0,5,3
68,ASSIGN,0,5,1,143.843,174.273,387.847,276.288,264.471,1,1,0,3,3
68,ASSIGN,1,6,2,-84.1559,235.186,-333.484,313.325,261.285,1,1,0,3,3
68,ASSIGN,2,7,0,60.0984,-100.76,322.996,-287.904,322.705,1,1,0,3,3
69,ASSIGN,0,5,0,157.683,180.059,326.676,-291.29,500.728,1,1,0,2,2
69,ASSIGN,1,6,1,-98.4684,239.672,-333.555,317.325,247.58,1,1,0,2,2
70,ASSIGN,0,5,0,162.746,165.939,398.48,-423.516,634.844,1,1,0,1,1
71,ASSIGN,0,5,0,168.317,152.011,-7.42115,220.364,188.563,1,1,0,4,3
71,ASSIGN,1,6,1,-112.71,244.377,373.906,-344.448,763.879,1,1,0,4,3
71,ASSIGN,2,7,2,72.3189,-109.458,395.284,-421.111,448.814,1,1,0,4,3
72,ASSIGN,0,5,0,154.338,157.449,-7.8051,221.241,174.24,1,1,0,4,3
72,ASSIGN,1,6,1,-103.155,232.814,373.588,-340.461,745.606,1,1,0,4,3
72,ASSIGN,2,7,2,83.1137,-119.874,392.088,-418.707,429.844,1,1,0,4,3
73,ASSIGN,0,5,0,140.379,162.941,366.591,120.624,230.135,1,1,0,6,3
73,ASSIGN,1,6,1,-93.5632,221.281,-392.139,340.777,321.6,1,1,0,6,3
73,ASSIGN,2,7,2,93.8966,-130.303,392.179,-356.338,374.252,1,1,0,6,3
74,ASSIGN,0,5,2,155.124,160.182,-296.086,270.681,464.543,1,1,0,7,3
74,ASSIGN,1,6,0,-107.488,226.855,-366.89,337.715,282.098,1,1,0,7,3
74,ASSIGN,2,7,1,105.853,-139.362,336.805,-317.209,291.493,1,1,0,7,3
75,ASSIGN,0,5,0,140.555,163.75,418.523,18.2553,313.744,1,1,0,6,3
75,ASSIGN,1,6,2,-121.28,232.75,-350.824,331.62,249.931,1,1,0,6,3
75,ASSIGN,2,7,1,117.738,-148.514,301.702,-228.289,200.516,1,1,0,6,3
76,ASSIGN,0,5,0,153.845,156.794,415.87,180.349,263.081,1,1,0,8,3
76,ASSIGN,1,6,2,-135.056,238.683,-281.117,14.8723,267.255,1,1,0,8,3
76,ASSIGN,2,7,1,131.501,-154.482,259.261,-201.581,136.165,1,1,0,8,3
77,ASSIGN,0,5,2,168.785,158.137,405.525,343.608,300.741,1,1,0,6,3
77,ASSIGN,1,6,1,-143.253,226.122,-357.277,356.161,250.432,1,1,0,6,3
77,ASSIGN,2,7,0,145.575,-159.67,293.973,-242.792,170.092,1,1,0,6,3
78,ASSIGN,0,5,0,180.593,167.388,362.69,239.058,195.693,1,1,0,2,2
78,ASSIGN,1,6,1,-156.071,233.911,-389.569,351.044,261.23,1,1,0,2,2
79,ASSIGN,0,5,2,194.552,172.882,-388.192,354.8,610.479,1,1,0,3,3
79,ASSIGN,1,6,0,-169.479,240.636,-444.251,-30.5606,386.067,1,1,0,3,3
79,ASSIGN,2,7,1,158.663,-167,-421.461,-324.835,601.212,1,1,0,3,3
80,ASSIGN,0,5,1,180.233,177.351,221.166,-312.718,491.776,1,1,0,8,3
80,ASSIGN,1,6,2,-180.154,230.1,-351.558,175.97,179.749,1,1,0,8,3
80,ASSIGN,2,7,0,144.19,-170.938,-437.394,-178.99,581.64,1,1,0,8,3
81,ASSIGN,0,5,1,181.482,162.403,229.722,-325.375,490.158,1,1,0,8,3
81,ASSIGN,1,6,2,-194.457,225.582,-353.367,177.963,165.892,1,1,0,8,3
81,ASSIGN,2,7,0,129.192,-171.146,-441.932,-180.282,571.198,1,1,0,8,3
82,ASSIGN,0,5,0,182.959,147.476,332.767,-73.5955,267.049,1,1,0,7,3
82,ASSIGN,1,6,2,-208.824,221.277,-355.175,179.956,152.073,1,1,0,7,3
82,ASSIGN,2,7,1,114.194,-171.386,-446.47,-181.574,560.757,1,1,0,7,3
83,ASSIGN,0,5,0,191.375,135.059,308.531,401.742,291.283,1,1,0,6,3
83,ASSIGN,1,6,1,-223.259,217.201,-410.245,101.922,219.666,1,1,0,6,3
83,ASSIGN,2,7,2,99.1977,-171.658,346.327,-315.098,285.74,1,1,0,6,3
84,ASSIGN,0,5,2,197.408,148.792,347.288,353.84,253.986,1,1,0,9,3
84,ASSIGN,1,6,0,-236.027,209.329,-415.885,72.0379,226.269,1,1,0,9,3
84,ASSIGN,2,7,1,112.172,-179.188,348.868,-341.578,287.046,1,1,0,9,3
85,ASSIGN,0,5,0,206.26,160.902,354.178,-101.896,301.566,1,1,0,8,3
85,ASSIGN,1,6,2,-247.95,200.228,-498.59,-115.773,403.333,1,1,0,8,3
85,ASSIGN,2,7,1,124.542,-187.674,-445.977,-342.121,591.054,1,1,0,8,3
86,ASSIGN,0,5,0,213.619,147.83,365.978,-57.0397,255.313,1,1,0,7,3
86,ASSIGN,1,6,2,-257.271,188.476,-503.433,-117.013,392.325,1,1,0,7,3
86,ASSIGN,2,7,1,110.063,-191.594,-450.062,-345.002,580.754,1,1,0,7,3
87,ASSIGN,0,5,1,222.57,135.794,204.164,358.081,223.048,1,1,0,7,3
87,ASSIGN,1,6,2,-266.682,176.796,-377.423,-247.724,438.725,1,1,0,7,3
87,ASSIGN,2,7,0,95.5962,-195.556,346.757,-324.47,282.313,1,1,0,7,3
88,ASSIGN,0,5,0,221.334,150.743,205.696,361.732,211.569,1,1,0,6,3
88,ASSIGN,1,6,2,-270.468,162.281,-380.448,-230.482,407.871,1,1,0,6,3
88,ASSIGN,2,7,1,108.941,-202.406,366.626,-266.583,265.556,1,1,0,6,3
89,ASSIGN,0,5,0,220.226,165.702,370.684,-63.4333,274.118,1,1,0,5,3
89,ASSIGN,1,6,2,-274.512,147.837,-517.962,-120.73,362.486,1,1,0,5,3
89,ASSIGN,2,7,1,123.498,-206.031,-251.098,-345.21,399.616,1,1,0,5,3
