Time,UE,Delay,Jitter,Throughput,PDR,PLR
6,36,0.0123613,0.0123564,0.09168,93.75,6.25
6,37,0.0295955,0.0303241,0.073344,70.5882,29.4118
6,38,0.0515521,0.0402176,0.079456,65,35
6,39,0.0325304,0.0414801,0.06112,71.4286,28.5714
6,40,0.0316493,0.0234132,0.073344,75,25
6,41,0.0557854,0.0383487,0.073344,70.5882,29.4118
6,42,0.0367028,0.0439722,0.067232,64.7059,35.2941
6,43,0.0607384,0.040819,0.03056,50,50
6,44,0.0379621,0.0360837,0.073344,85.7143,14.2857
6,45,0.0111048,0.00636356,0.09168,93.75,6.25
6,46,0.0512584,0.046068,0.067232,68.75,31.25
6,47,0.0778214,0.0459528,0.067232,73.3333,26.6667
6,48,0.0956503,0.0381737,0.036672,35.2941,64.7059
6,49,0.0499064,0.0348303,0.06112,62.5,37.5
8,0,0.0624996,0.0394781,0.06112,62.5,37.5
8,1,0.0309203,0.0376866,0.079456,92.8571,7.14286
8,2,0.0504012,0.0401264,0.06112,66.6667,33.3333
8,3,0.052291,0.0430311,0.067232,91.6667,8.33333
8,4,0.0648836,0.0453667,0.079456,61.9048,38.0952
8,5,0.0616063,0.0435932,0.103904,70.8333,29.1667
8,6,0.0465563,0.0428865,0.085568,82.3529,17.6471
8,7,0.00694817,0.00443068,0.085568,93.3333,6.66667
8,8,0.00368883,0.000184689,0.116128,100,0
8,9,0.0068023,0.00430324,0.103904,100,0
8,10,0.0652451,0.0462551,0.055008,47.3684,52.6316
8,11,0.0609052,0.0507489,0.06112,71.4286,28.5714
8,12,0.0267962,0.0275177,0.073344,85.7143,14.2857
8,13,0.0103816,0.0095608,0.085568,100,0
8,14,0.0141988,0.0161769,0.116128,90.4762,9.52381
8,15,0.0688627,0.0566962,0.024448,28.5714,71.4286
8,16,0.0552138,0.0445898,0.085568,70,30
8,17,0.0780289,0.0435696,0.048896,50,50
8,18,0.0110442,0.0129618,0.12224,95.2381,4.7619
8,19,0.0237263,0.0216792,0.103904,85,15
8,20,0.0555098,0.0348602,0.067232,68.75,31.25
8,21,0.0681908,0.0473825,0.036672,42.8571,57.1429
