sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
10,0.367857,7.59344,10032,0.969877,2365.04,2573.34,2604.62,2488.97,2363.01,2571.33,2602.63,2486.83,1.79574,1.79574,1.79574,1.79574,0.23,0.215,0.195,0.345,0.0006304,11.4613,0,1,1,1,1,14.192,23.1773,22.0993,17.2557,60,80,100,120,2,1.5,1,1.2
20,0.425893,8.27109,20887.1,0.962541,5026.83,5375.27,5463.42,5021.61,5022.55,5371.07,5459.26,5017.23,3.791,3.791,3.791,3.791,0.49,0.41,0.365,0.585,0.0005536,11.8826,0,0.9,1,1,1,14.192,23.1773,22.0993,17.2557,60,80,100,120,2,1.5,1,1.2
30,0.566463,9.17663,32126.4,1.92471,7654.18,8414.82,8409.63,7647.79,7647.68,8408.04,8403.02,7641.21,5.78626,5.78626,5.78626,5.78626,0.715,0.99,0.825,0.795,0.000944,11.5781,0,0.9,0.9,1,1,14.192,23.1773,22.0993,17.2557,60,80,100,120,2,1.5,1,1.2
