Time,UE,Delay,Jitter,Throughput,PDR,PLR
6,3,0.0306558,0.0330367,0.06112,90.9091,9.09091
6,4,0.065904,0.0484952,0.042784,46.6667,53.3333
6,5,0.0039429,0.000385203,0.067232,100,0
6,6,0.0543837,0.048316,0.067232,68.75,31.25
6,7,0.0383157,0.0336356,0.079456,65,35
6,8,0.0564846,0.0403676,0.055008,50,50
6,9,0.045369,0.0452521,0.079456,76.4706,23.5294
6,10,0.034514,0.0286691,0.079456,92.8571,7.14286
6,11,0.0723672,0.0460469,0.073344,63.1579,36.8421
6,12,0.0605135,0.0513583,0.042784,50,50
6,13,0.0499781,0.0518781,0.067232,73.3333,26.6667
6,14,0.0334078,0.0386268,0.079456,81.25,18.75
6,15,0.0403333,0.0349969,0.067232,84.6154,15.3846
6,16,0.0300044,0.0304107,0.042784,53.8462,46.1538
6,17,0.0897331,0.0513716,0.018336,15.7895,84.2105
6,18,0.0293691,0.0218571,0.079456,76.4706,23.5294
6,19,0.0593339,0.0434156,0.042784,63.6364,36.3636
6,20,0.0420535,0.046202,0.055008,60,40
6,21,0.0372378,0.0302713,0.055008,75,25
6,22,0.0271636,0.0335768,0.103904,85,15
6,23,0.00653658,0.00575854,0.116128,100,0
6,24,0.0496342,0.0470812,0.042784,53.8462,46.1538
6,25,0.00864497,0.0069498,0.103904,100,0
6,26,0.0304723,0.0372824,0.116128,95,5
6,27,0.0404959,0.0482468,0.097792,80,20
6,28,0.102157,0.0253142,0.018336,23.0769,76.9231
6,29,0.0660082,0.0407129,0.055008,52.9412,47.0588
6,30,0.0545449,0.0230426,0.012224,8.69565,91.3043
6,31,0.044116,0.0454111,0.067232,73.3333,26.6667
6,32,0.052194,0.0415207,0.085568,77.7778,22.2222
6,33,0,0,0,0,100
6,34,0.0372791,0.0426058,0.103904,89.4737,10.5263
6,35,0.0562909,0.0494865,0.073344,57.1429,42.8571
6,36,0.0438742,0.0290721,0.012224,10,90
6,37,0.0827367,0.0640753,0.036672,31.5789,68.4211
6,38,0.0603289,0.0542401,0.079456,81.25,18.75
6,39,0.0297504,0.0414053,0.085568,87.5,12.5
6,40,0,0,0,0,100
6,41,0.0629994,0.0256994,0.09168,71.4286,28.5714
6,42,0.0473115,0.0376069,0.06112,50,50
6,43,0.184175,0,0,0,100
6,44,0.0920213,0.0754011,0.03056,29.4118,70.5882
6,45,0.059889,0.0450899,0.06112,71.4286,28.5714
6,46,0.0710036,0.0423595,0.055008,69.2308,30.7692
6,47,0.0680388,0.0501612,0.036672,50,50
6,48,0,0,0,0,100
