Time,RecordType,UavIndex,UavCellId,CentroidIndex,CurrentEastM,CurrentNorthM,TargetEastM,TargetNorthM,DistanceToTargetM,ReachThresholdM,HasMovementAssignment,Arrived,NumMovementUes,NumCentroids
26,ASSIGN,2,7,0,4.58495,-39.7118,393.047,361.212,558.25,1,1,0,4,3
27,ASSIGN,0,5,2,102.444,-95.0273,389.992,344.968,525.624,1,1,0,6,3
27,ASSIGN,1,6,1,74.1205,48.6487,327.03,422.309,451.204,1,1,0,6,3
27,ASSIGN,2,7,0,15.0233,-28.9391,-410.162,313.095,545.683,1,1,0,6,3
28,ASSIGN,0,5,2,110.65,-82.4709,383.811,304.592,473.745,1,1,0,5,3
28,ASSIGN,1,6,0,82.5291,61.0708,391.334,366.872,434.597,1,1,0,5,3
28,ASSIGN,2,7,1,3.33622,-19.5371,-347.744,358.797,516.134,1,1,0,5,3
29,ASSIGN,0,5,2,119.299,-70.2155,378.063,302.44,453.685,1,1,0,4,3
29,ASSIGN,1,6,0,93.1875,71.6254,-315.252,361.352,500.763,1,1,0,4,3
29,ASSIGN,2,7,1,-6.86652,-8.5419,-398.291,319.477,510.695,1,1,0,4,3
30,ASSIGN,0,5,2,127.855,-57.8946,361.564,335.727,457.775,1,1,0,5,3
30,ASSIGN,1,6,0,80.9538,80.304,-313.161,358.099,482.179,1,1,0,5,3
30,ASSIGN,2,7,1,-18.3622,1.09258,-395.912,323.814,496.682,1,1,0,5,3
31,ASSIGN,0,5,0,135.513,-44.9967,361.215,335.18,442.127,1,1,0,6,3
31,ASSIGN,1,6,1,68.6938,88.9458,-310.348,354.542,462.833,1,1,0,6,3
31,ASSIGN,2,7,2,-29.7635,10.8389,-410.62,312.478,485.837,1,1,0,6,3
32,ASSIGN,0,5,2,143.171,-32.0985,358.763,334.439,425.241,1,1,0,7,3
32,ASSIGN,1,6,0,56.4098,97.5536,-309.446,351.647,445.437,1,1,0,7,3
32,ASSIGN,2,7,1,-41.5211,20.1519,-372.296,365.354,478.097,1,1,0,7,3
33,ASSIGN,0,5,2,150.777,-19.1692,359.057,312.927,392.005,1,1,0,8,3
33,ASSIGN,1,6,0,44.09,106.11,-309.164,349.094,428.753,1,1,0,8,3
33,ASSIGN,2,7,1,-51.8985,30.9824,-378.598,376.299,475.37,1,1,0,8,3
34,ASSIGN,0,5,2,158.748,-6.46158,332.709,313.866,364.517,1,1,0,7,3
34,ASSIGN,1,6,0,31.7319,114.611,-302.634,345.962,406.6,1,1,0,7,3
34,ASSIGN,2,7,1,-62.2065,41.8786,-393.275,366.549,463.7,1,1,0,7,3
35,ASSIGN,0,5,1,165.906,6.72003,352.559,350.838,391.48,1,1,0,6,3
35,ASSIGN,1,6,2,19.3977,123.146,-320.903,304.84,385.769,1,1,0,6,3
35,ASSIGN,2,7,0,-72.9152,52.3812,-409.058,325.602,433.176,1,1,0,6,3
36,ASSIGN,0,5,0,173.059,19.9053,356.113,357.714,384.218,1,1,0,7,3
36,ASSIGN,1,6,1,6.16643,130.211,-327.834,322.873,385.584,1,1,0,7,3
36,ASSIGN,2,7,2,-84.5544,61.8423,309.241,-403.412,609.538,1,1,0,7,3
37,ASSIGN,0,5,0,180.206,33.0935,354.357,358.031,368.664,1,1,0,7,3
37,ASSIGN,1,6,1,-6.82681,137.706,-324.545,319.016,365.812,1,1,0,7,3
37,ASSIGN,2,7,2,-74.8624,50.3929,306.638,-406.5,595.226,1,1,0,7,3
38,ASSIGN,0,5,0,187.293,46.3144,374.17,386.007,387.703,1,1,0,8,3
38,ASSIGN,1,6,1,-19.8547,145.14,-321.54,316.33,346.871,1,1,0,8,3
38,ASSIGN,2,7,2,-65.2482,38.879,304.112,-410.374,581.597,1,1,0,8,3
39,ASSIGN,0,5,0,194.523,59.4569,373.796,386.453,372.914,1,1,0,11,3
39,ASSIGN,1,6,1,-32.9006,152.543,-319.652,312.408,328.304,1,1,0,11,3
39,ASSIGN,2,7,2,-55.7212,27.2923,330.306,-321.744,520.425,1,1,0,11,3
40,ASSIGN,0,5,0,201.734,72.6098,373.705,397.346,367.46,1,1,0,9,3
40,ASSIGN,1,6,1,-46.0015,159.847,-307.738,290.06,292.338,1,1,0,9,3
40,ASSIGN,2,7,2,-44.5939,17.2322,340.266,-345.409,528.796,1,1,0,9,3
41,ASSIGN,0,5,1,208.755,85.8658,370.148,384.09,339.094,1,1,0,8,3
41,ASSIGN,1,6,0,-59.4313,166.528,-306.015,286.934,274.41,1,1,0,8,3
41,ASSIGN,2,7,2,-33.6759,6.94538,326.485,-341.228,500.94,1,1,0,8,3
42,ASSIGN,0,5,2,215.895,99.0579,318.669,-204.715,320.688,1,1,0,8,3
42,ASSIGN,1,6,1,-72.9102,173.11,-302.655,281.912,254.206,1,1,0,8,3
42,ASSIGN,2,7,0,-22.8907,-3.48023,-327.021,372.48,483.571,1,1,0,8,3
43,ASSIGN,0,5,2,220.703,84.8491,342.167,395.215,333.287,1,1,0,5,3
43,ASSIGN,1,6,1,-86.4668,179.53,-299.491,281.236,236.058,1,1,0,5,3
43,ASSIGN,2,7,0,-32.3243,8.18176,-330.754,375.027,472.902,1,1,0,5,3
44,ASSIGN,0,5,0,226.171,98.8175,234.553,-206.978,305.911,1,1,0,7,3
44,ASSIGN,1,6,1,-100.003,185.993,-342.731,323.385,278.915,1,1,0,7,3
44,ASSIGN,2,7,2,-41.7891,19.8178,337.799,397.484,535.461,1,1,0,7,3
45,ASSIGN,0,5,0,226.582,83.8231,238.839,-209.798,293.876,1,1,0,6,3
45,ASSIGN,1,6,1,-113.056,193.382,339.628,400.223,497.7,1,1,0,6,3
45,ASSIGN,2,7,2,-31.1545,30.3974,382.742,-394.002,592.811,1,1,0,6,3
46,ASSIGN,0,5,0,227.209,68.8361,242.108,-212.953,282.183,1,1,0,5,3
46,ASSIGN,1,6,1,-99.4122,199.616,345.458,422.164,497.43,1,1,0,5,3
46,ASSIGN,2,7,2,-20.6815,19.6588,384.602,-393.195,578.536,1,1,0,5,3
47,ASSIGN,0,5,0,228.002,53.8571,244.46,-217.197,271.554,1,1,0,5,3
47,ASSIGN,1,6,1,-85.9967,206.327,329.916,404.838,460.858,1,1,0,5,3
47,ASSIGN,2,7,2,-10.1725,8.95447,354.056,-375.759,529.78,1,1,0,5,3
48,ASSIGN,0,5,0,228.912,38.8846,250.009,-220.24,259.982,1,1,0,5,3
48,ASSIGN,1,6,1,-72.4592,212.788,326.454,405.898,443.196,1,1,0,5,3
48,ASSIGN,2,7,2,0.140236,-1.93817,355.661,-376.592,516.488,1,1,0,5,3
49,ASSIGN,0,5,2,230.13,23.9341,280.458,-331.872,359.348,1,1,0,6,3
49,ASSIGN,1,6,1,-58.9577,219.324,362.109,362.652,444.792,1,1,0,6,3
49,ASSIGN,2,7,0,10.4662,-12.819,386.527,-403.896,542.552,1,1,0,6,3
50,ASSIGN,0,5,1,232.231,9.08195,281.664,-335.817,348.423,1,1,0,6,3
50,ASSIGN,1,6,2,-44.7576,224.157,-381.677,384.688,373.208,1,1,0,6,3
50,ASSIGN,2,7,0,20.8639,-23.6311,389.126,-404.604,529.865,1,1,0,6,3
51,ASSIGN,0,5,2,234.36,-5.76632,283.496,-339.275,337.108,1,1,0,9,3
51,ASSIGN,1,6,0,-58.2986,230.609,-193.057,370.292,194.09,1,1,0,9,3
51,ASSIGN,2,7,1,31.2891,-34.4161,390.894,-403.272,515.141,1,1,0,9,3
52,ASSIGN,0,5,1,236.547,-20.6061,348.598,-378.046,374.592,1,1,0,12,3
52,ASSIGN,1,6,0,-68.7131,241.404,-380.06,361.345,333.65,1,1,0,12,3
52,ASSIGN,2,7,2,41.7609,-45.1565,354.99,342.579,498.448,1,1,0,12,3
53,ASSIGN,0,5,0,241.034,-34.9193,351.105,-377.545,359.872,1,1,0,14,3
53,ASSIGN,1,6,1,-82.7098,246.797,-364.969,278.333,284.015,1,1,0,14,3
53,ASSIGN,2,7,2,51.1874,-33.4883,331.322,355.538,479.392,1,1,0,14,3
54,ASSIGN,0,5,2,245.623,-49.2005,370.113,-389.548,362.401,1,1,0,10,3
54,ASSIGN,1,6,0,-97.6168,248.462,-368.738,231.759,271.635,1,1,0,10,3
54,ASSIGN,2,7,1,59.9536,-21.3158,339.045,357.533,470.552,1,1,0,10,3
55,ASSIGN,0,5,0,250.775,-63.2877,326.905,-339.355,286.372,1,1,0,11,3
55,ASSIGN,1,6,1,-112.588,247.54,-372.312,229.884,260.323,1,1,0,11,3
55,ASSIGN,2,7,2,68.8514,-9.23903,349.194,369.917,471.541,1,1,0,11,3
56,ASSIGN,0,5,0,254.763,-77.7479,326.228,-107.703,77.4892,1,1,0,11,3
56,ASSIGN,1,6,1,-127.553,246.523,-371.536,319.657,254.709,1,1,0,11,3
56,ASSIGN,2,7,2,77.7696,2.82214,-343.78,-58.293,425.957,1,1,0,11,3
57,ASSIGN,0,5,1,268.597,-83.5466,338.661,-349.493,275.021,1,1,0,8,3
57,ASSIGN,1,6,0,-141.92,250.829,-385.224,123.107,274.79,1,1,0,8,3
57,ASSIGN,2,7,2,62.9247,0.669976,350.013,359.871,459.831,1,1,0,8,3
58,ASSIGN,0,5,1,272.419,-98.0516,334.719,-325.907,236.218,1,1,0,7,3
58,ASSIGN,1,6,0,-155.201,243.858,-365.783,217.616,212.211,1,1,0,7,3
58,ASSIGN,2,7,2,72.2902,12.3874,353.557,358.405,445.914,1,1,0,7,3
59,ASSIGN,1,6,0,-170.085,242.003,-368.693,220.742,199.743,1,1,0,8,2
59,ASSIGN,2,7,1,81.7526,24.027,350.863,-102.935,297.556,1,1,0,8,2
60,ASSIGN,1,6,0,-184.999,240.406,104.027,348.535,308.59,1,1,0,7,2
60,ASSIGN,2,7,1,95.3187,17.6268,350.109,-333.993,434.228,1,1,0,7,2
61,ASSIGN,1,6,0,-170.95,245.662,183.671,363.868,373.803,1,1,0,8,2
61,ASSIGN,2,7,1,104.121,5.48039,352.42,-332.677,419.527,1,1,0,8,2
62,ASSIGN,1,6,0,-156.719,250.405,-234.219,46.1843,218.432,1,1,0,8,2
62,ASSIGN,2,7,1,112.999,-6.61029,351.858,-210.334,313.938,1,1,0,8,2
63,ASSIGN,0,5,2,276.376,-112.521,349.381,-167.71,91.5185,1,1,0,13,3
63,ASSIGN,1,6,1,-162.04,236.381,-391.524,392.885,277.77,1,1,0,13,3
63,ASSIGN,2,7,0,124.413,-16.3443,-214.916,-312.315,450.27,1,1,0,13,3
64,ASSIGN,0,5,0,288.341,-121.566,187.639,-333.032,234.22,1,1,0,13,3
64,ASSIGN,1,6,1,-174.432,244.833,-386.433,257.657,212.389,1,1,0,13,3
64,ASSIGN,2,7,2,113.11,-26.204,342.004,249.075,358.01,1,1,0,13,3
65,ASSIGN,0,5,0,281.893,-135.109,354.872,-52.358,110.334,1,1,0,12,3
65,ASSIGN,1,6,2,-189.403,245.738,-383.939,369.674,230.66,1,1,0,12,3
65,ASSIGN,2,7,1,122.7,-14.6703,-107.611,-305.316,370.835,1,1,0,12,3
66,ASSIGN,0,5,2,291.815,-123.859,215.283,-351.99,240.626,1,1,0,7,3
66,ASSIGN,1,6,0,-202.053,253.798,-386.524,368.619,217.286,1,1,0,7,3
66,ASSIGN,2,7,1,113.385,-26.4267,325.96,239.956,340.805,1,1,0,7,3
67,ASSIGN,1,6,1,-214.787,261.724,344.038,253.294,558.888,1,1,0,10,2
67,ASSIGN,2,7,0,122.742,-14.7023,57.6618,-235.788,230.465,1,1,0,10,2
68,ASSIGN,1,6,1,-199.788,261.498,345.411,255.917,545.227,1,1,0,9,2
68,ASSIGN,2,7,0,118.506,-29.0918,149.801,-348.954,321.389,1,1,0,9,2
69,ASSIGN,1,6,1,-184.787,261.345,-381.341,138.868,231.59,1,1,0,13,2
69,ASSIGN,2,7,0,119.968,-44.0205,255.015,-0.0703025,142.019,1,1,0,13,2
70,ASSIGN,1,6,1,-197.518,253.412,343.92,288.002,542.541,1,1,0,10,2
70,ASSIGN,2,7,0,134.233,-39.3785,240.807,-375.661,352.766,1,1,0,10,2
71,ASSIGN,1,6,0,-182.547,254.368,-245.405,-28.5583,289.825,1,1,0,8,2
71,ASSIGN,2,7,1,138.765,-53.6776,295.393,-35.336,157.698,1,1,0,8,2
72,ASSIGN,1,6,1,-185.799,239.725,326.171,374.608,529.44,1,1,0,6,2
72,ASSIGN,2,7,0,153.663,-51.933,165.112,-371.501,319.773,1,1,0,6,2
73,ASSIGN,0,5,2,287.045,-138.08,242.463,-339.42,206.217,1,1,0,6,3
73,ASSIGN,1,6,0,-171.294,243.547,325.838,376.352,514.566,1,1,0,6,3
73,ASSIGN,2,7,1,154.2,-66.9234,-93.1095,-390.367,407.158,1,1,0,6,3
74,ASSIGN,0,5,1,283.802,-152.725,279.844,-348.143,195.458,1,1,0,8,3
74,ASSIGN,1,6,0,-156.802,247.418,343.2,350.904,510.599,1,1,0,8,3
74,ASSIGN,2,7,2,145.09,-78.8393,-95.4629,-396.718,398.639,1,1,0,8,3
75,ASSIGN,1,6,1,-142.113,250.458,-231.048,-127.964,388.732,1,1,0,10,2
75,ASSIGN,2,7,0,136.039,-90.8004,341.766,44.3012,246.122,1,1,0,10,2
76,ASSIGN,1,6,0,-145.545,235.856,40.5766,328.546,207.924,1,1,0,10,2
76,ASSIGN,2,7,1,148.578,-82.5666,116.058,-366.007,285.3,1,1,0,10,2
77,ASSIGN,0,5,0,283.5,-167.722,-58.9715,-315.946,373.171,1,1,0,13,3
77,ASSIGN,1,6,2,-132.117,242.543,-386.624,258.35,254.998,1,1,0,13,3
77,ASSIGN,2,7,1,146.868,-97.4688,348.347,360.08,499.944,1,1,0,13,3
78,ASSIGN,0,5,0,269.734,-173.68,31.6539,-308.848,273.774,1,1,0,13,3
78,ASSIGN,1,6,1,-147.088,243.473,-377.705,251.827,230.768,1,1,0,13,3
78,ASSIGN,2,7,2,152.913,-83.7409,361.213,333.627,466.46,1,1,0,13,3
79,ASSIGN,0,5,2,256.69,-181.086,193.733,-320.191,152.688,1,1,0,10,3
79,ASSIGN,1,6,0,-162.077,244.016,-422.4,187.624,266.361,1,1,0,10,3
79,ASSIGN,2,7,1,159.613,-70.3195,370.498,336.083,457.86,1,1,0,10,3
80,ASSIGN,0,5,2,250.506,-194.752,384.224,-310.988,177.176,1,1,0,12,3
80,ASSIGN,1,6,1,-176.736,240.84,-351.519,276.069,178.297,1,1,0,12,3
80,ASSIGN,2,7,0,166.523,-57.0053,345.007,347.741,442.353,1,1,0,12,3
81,ASSIGN,1,6,0,-191.44,243.804,-380.993,187.401,197.766,1,1,0,16,2
81,ASSIGN,2,7,1,172.576,-43.2805,367.388,233.117,338.152,1,1,0,16,2
82,ASSIGN,1,6,1,-205.816,239.526,211.209,315.071,423.812,1,1,0,18,2
82,ASSIGN,2,7,0,181.218,-31.0199,-118.254,-229.719,359.395,1,1,0,18,2
83,ASSIGN,1,6,1,-191.056,242.2,118.279,340.565,324.598,1,1,0,16,2
83,ASSIGN,2,7,0,168.72,-39.3129,-121.157,-231.987,348.069,1,1,0,16,2
84,ASSIGN,1,6,0,-176.76,246.745,-352.684,174.066,190.345,1,1,0,14,2
84,ASSIGN,2,7,1,156.228,-47.6162,395.343,30.7023,251.614,1,1,0,14,2
85,ASSIGN,1,6,0,-190.623,241.018,-362.545,191.019,179.044,1,1,0,16,2
85,ASSIGN,2,7,1,170.483,-42.9472,399.747,-30.9947,229.576,1,1,0,16,2
86,ASSIGN,1,6,0,-205.025,236.829,-375.737,93.241,223.069,1,1,0,16,2
86,ASSIGN,2,7,1,185.463,-42.1663,399.882,8.84953,220.405,1,1,0,16,2
87,ASSIGN,1,6,1,-216.504,227.174,219.061,296.604,441.064,1,1,0,18,2
87,ASSIGN,2,7,0,200.056,-38.6943,85.0357,-296.462,282.266,1,1,0,18,2
88,ASSIGN,1,6,1,-201.691,229.535,281.536,284.056,486.293,1,1,0,16,2
88,ASSIGN,2,7,0,193.944,-52.3924,40.8192,-295.936,287.682,1,1,0,16,2
89,ASSIGN,1,6,0,-186.785,231.217,-248.641,-199.328,434.965,1,1,0,17,2
89,ASSIGN,2,7,1,185.96,-65.091,349.972,119.894,247.223,1,1,0,17,2
