Time,UeGroup,UeIndex,UeNodeId,Imsi,ServingCell,ServingRsrpDbm,BestFeasibleTnRsrpDbm,BestFeasibleUavRsrpDbm,ServiceState,StateAgeSec,SensedOrOraclePositionAvailable,ControllerEastM,ControllerNorthM,IncludedInMovementTarget
13,UES1,23,30,30,6,-70.182,-83.7313,-82.3488,SERVED,0,1,25.227262,-39.909898,0
13,UES1,24,31,31,2,-85.9526,-76.5067,-76.7464,SERVED,0,1,33.808146,104.475639,0
13,UES1,25,32,32,4,-89.3589,-73.3317,-87.4528,SERVED,0,1,-26.880938,93.574586,0
13,UES1,26,33,33,7,-80.0355,-95.565,-101.68,SERVED,0,1,143.197392,-28.574465,0
13,UES1,27,34,34,5,-96.3552,-68.1127,-68.9912,SERVED,0,1,52.463930,3.744677,0
13,UES1,28,35,35,4,-48.4476,-85.9704,-98.9097,SERVED,0,1,-110.778360,35.191021,0
13,UES1,29,36,36,2,-91.3416,-80.2439,-85.0364,SERVED,0,1,28.585376,29.327574,0
13,UES1,30,37,37,7,-66.7295,-97.0582,-66.4372,SERVED,0,1,25.451454,-116.113642,0
13,UES1,31,38,38,1,-70.3102,-83.3096,-91.7343,SERVED,0,1,83.159267,5.136785,0
13,UES1,32,39,39,1,-54.2529,-92.3533,-63.9279,SERVED,0,1,41.966568,-0.857036,0
13,UES1,33,40,40,5,-68.9965,-87.9851,-96.5365,SERVED,0,1,-55.004082,-12.503897,0
13,UES1,34,41,41,4,-91.4821,-82.7604,-85.0979,SERVED,0,1,-45.992126,-90.820488,0
13,UES1,35,42,42,6,-67.3027,-69.3352,-80.0192,SERVED,0,1,35.280553,-16.629132,0
13,UES1,36,43,43,1,-88.305,-61.4281,-102.416,SERVED,0,1,111.377088,80.463865,0
13,UES1,37,44,44,6,-85.1191,-77.0263,-86.7257,SERVED,0,1,5.347150,-41.420653,0
13,UES1,38,45,45,1,-58.6977,-66.3987,-87.2432,SERVED,0,1,15.997898,-19.382030,0
13,UES1,39,46,46,7,-77.9212,-81.3686,-68.9937,SERVED,0,1,18.602358,-22.348995,0
13,UES1,40,47,47,4,-55.2889,-70.8936,-100.875,SERVED,0,1,-127.290628,41.740583,0
13,UES1,41,48,48,4,-100.567,-95.6769,-101.157,ALTERNATIVE_AVAILABLE,0,1,-152.291685,-134.829079,0
13,UES1,42,49,49,4,-69.9549,-66.8587,-89.5926,SERVED,0,1,-15.392025,-5.661137,0
13,UES1,43,50,50,4,-61.0297,-68.2369,-101.013,SERVED,0,1,-36.132039,-29.007229,0
13,UES1,44,51,51,5,-67.1593,-82.6498,-77.2952,SERVED,0,1,15.313276,0.417032,0
13,UES1,45,52,52,1,-84.319,-65.4569,-87.6589,SERVED,0,1,0.878936,-61.754722,0
13,UES1,46,53,53,5,-90.7291,-93.5006,-90.4264,SERVED,0,1,-49.242617,-76.565259,0
13,UES1,47,54,54,3,-48.608,-78.4163,-82.0016,SERVED,0,1,-99.641586,26.653658,0
13,UES1,48,55,55,3,-50.5842,-68.4224,-92.9679,SERVED,0,1,-102.426458,39.304423,0
13,UES1,49,56,56,6,-74.5644,-83.5996,-89.2102,SERVED,0,1,-10.631055,47.188155,0
13,UES1,50,57,57,3,-79.5157,-57.7432,-90.9696,SERVED,0,1,-75.221949,-11.117129,0
13,UES1,51,58,58,2,-69.5464,-71.0643,-102.76,SERVED,0,1,127.085738,27.054987,0
13,UES1,52,59,59,6,-72.1184,-89.4445,-84.9768,SERVED,0,1,-58.067139,123.231081,0
13,UES1,53,60,60,4,-59.0889,-92.9042,-84.0717,SERVED,0,1,-149.542025,-25.682115,0
13,UES1,54,61,61,2,-81.0142,-63.4322,-92.4462,SERVED,0,1,62.666459,-9.191618,0
13,UES1,55,62,62,3,-101.655,-62.567,-89.0385,ALTERNATIVE_AVAILABLE,0,1,42.313550,54.044816,0
13,UES1,56,63,63,3,-74.204,-86.3966,-91.3157,SERVED,0,1,-36.749389,21.295575,0
13,UES1,57,64,64,4,-61.0555,-63.0536,-96.9335,SERVED,0,1,-101.394817,69.009071,0
13,UES1,58,65,65,4,-64.7709,-91.5838,-101.368,SERVED,0,1,-89.418558,-83.561076,0
13,UES1,59,66,66,1,-89.3494,-88.1243,-88.5945,SERVED,0,1,121.633019,-101.950991,0
13,UES2,0,67,67,2,-120.244,-95.2548,-122.791,ALTERNATIVE_AVAILABLE,0,1,-365.351000,317.169620,0
13,UES2,1,68,68,1,-116.839,-113.531,-116.378,PERSISTING,1,1,315.585388,387.560095,0
13,UES2,2,69,69,2,-115.788,-116.418,-116.612,PERSISTING,0,1,393.187110,-324.229641,0
13,UES2,3,70,70,4,-111.349,-81.7665,-117.653,ALTERNATIVE_AVAILABLE,0,1,-307.883932,344.075621,0
13,UES2,4,71,71,0,NA,-119.969,-122.957,UNKNOWN,1,1,362.413934,377.382265,0
13,UES2,5,72,72,7,-113.105,-104.711,-113.846,PERSISTING,1,1,341.104832,-330.017121,0
13,UES2,6,73,73,6,-120.961,-118.841,-80.6856,ALTERNATIVE_AVAILABLE,0,1,-388.460290,344.310981,0
13,UES2,7,74,74,3,-128.909,-114.829,-121.382,PERSISTING,1,1,442.006235,327.730040,0
13,UES2,8,75,75,0,NA,-122.08,-121.014,UNKNOWN,1,1,321.465757,-359.601361,0
13,UES2,9,76,76,7,-116.77,-113.893,-117.809,PERSISTING,1,1,-370.127214,289.338863,0
13,UES2,10,77,77,1,-118.47,-117.277,-115.357,PERSISTING,0,1,381.643644,360.826605,0
13,UES2,11,78,78,0,NA,-110.297,-105.396,UNKNOWN,1,1,334.343750,-310.366057,0
13,UES2,12,79,79,6,-116.581,-114.946,-120.534,PERSISTING,1,1,-355.210009,288.297310,0
13,UES2,13,80,80,0,NA,-120.056,-123.523,UNKNOWN,1,1,409.145447,355.289211,0
13,UES2,14,81,81,1,-113.641,-117.495,-114.646,PERSISTING,0,1,340.193197,-329.402495,0
13,UES2,15,82,82,2,-117.382,-116.117,-119.345,PERSISTING,1,1,-317.675543,315.947300,0
13,UES2,16,83,83,0,NA,-121.515,-121.48,UNKNOWN,1,1,299.025873,308.373428,0
13,UES2,17,84,84,0,NA,-120.619,-122.131,UNKNOWN,1,1,325.459388,-313.003187,0
13,UES2,18,85,85,4,-112.584,-114.772,-117.557,PERSISTING,0,1,-303.609351,339.844552,0
13,UES2,19,86,86,4,-118.409,-117.277,-111.216,PERSISTING,1,1,351.291919,326.327909,0
13,UES2,20,87,87,0,NA,-119.974,-123.965,UNKNOWN,1,1,328.757413,-371.788132,0
13,UES2,21,88,88,4,-112.437,-114.12,-110.038,PERSISTING,0,1,-349.787514,310.014899,0
13,UES2,22,89,89,2,-113.079,-117.507,-115.056,PERSISTING,0,1,326.752813,343.426621,0
13,UES2,23,90,90,0,NA,-109.195,-121.695,UNKNOWN,1,1,335.613063,-348.426904,0
13,UES2,24,91,91,5,-81.7433,-106.22,-121.828,SERVED,0,1,-335.961790,395.369970,0
13,UES2,25,92,92,2,-111.577,-96.929,-113.227,ALTERNATIVE_AVAILABLE,0,1,336.313469,306.065900,0
13,UES2,26,93,93,7,-118.044,-118.074,-80.0483,ALTERNATIVE_AVAILABLE,0,1,349.786842,-419.866025,0
13,UES2,27,94,94,0,NA,-121.249,-128.104,UNKNOWN,1,1,-370.350426,335.154479,0
13,UES2,28,95,95,0,NA,-114.178,-119.81,UNKNOWN,1,1,327.040375,261.655656,0
13,UES2,29,96,96,4,-117.004,-88.9177,-115.978,ALTERNATIVE_AVAILABLE,0,1,381.834465,-324.779064,0
