Time,RecordType,UeGroup,UeIndex,UeNodeId,SensorIndex,SensorCellId,PreClassificationUnderserved,Detected,TrueEastM,TrueNorthM,EstimatedEastM,EstimatedNorthM,RangeM,SensingSnrDb,DetectionProbability,PositionSigmaM,NumFusedObservations
15,OBSERVATION,UES2,8,75,1,6,-1,1,326.043,-365.533,327.7,-365.604,519.317,19.8913,1,1,0
15,OBSERVATION,UES2,8,75,2,7,-1,1,326.043,-365.533,327.532,-364.593,446.64,22.5103,1,1,0
15,FUSED,UES2,8,75,-1,0,-1,1,326.043,-365.533,327.125,-365.043,nan,22.9447,nan,0.57735,3
15,OBSERVATION,UES2,9,76,0,5,-1,1,-378.314,290.243,-378.47,291.808,556.098,18.7026,1,1,0
15,OBSERVATION,UES2,9,76,1,6,-1,1,-378.314,290.243,-378.999,290.547,485.88,21.0475,1,1,0
15,OBSERVATION,UES2,9,76,2,7,-1,1,-378.314,290.243,-376.624,288.31,550.401,18.8815,1,1,0
15,FUSED,UES2,9,76,-1,0,-1,1,-378.314,290.243,-378.031,290.222,nan,21.0475,nan,0.57735,3
15,OBSERVATION,UES2,10,77,0,5,-1,1,386.354,353.743,385.431,351.997,588.171,17.7285,1,1,0
15,OBSERVATION,UES2,10,77,1,6,-1,1,386.354,353.743,385.916,353.171,509.469,20.2239,1,1,0
15,OBSERVATION,UES2,10,77,2,7,-1,1,386.354,353.743,385.705,352.476,566.121,18.3922,1,1,0
15,FUSED,UES2,10,77,-1,0,-1,1,386.354,353.743,385.684,352.548,nan,20.2239,nan,0.57735,3
15,OBSERVATION,UES2,11,78,0,5,-1,1,327.151,-308.938,328.439,-308.51,402.473,24.3191,1,1,0
15,OBSERVATION,UES2,11,78,1,6,-1,1,327.151,-308.938,326.999,-308.028,478.357,21.3185,1,1,0
15,OBSERVATION,UES2,11,78,2,7,-1,1,327.151,-308.938,328.497,-307.877,411.127,23.9496,1,1,0
15,FUSED,UES2,11,78,-1,0,-1,1,327.151,-308.938,327.978,-308.138,nan,24.3191,nan,0.57735,3
15,OBSERVATION,UES2,12,79,0,5,-1,1,-362.666,289.917,-363.317,290.274,544.95,19.0544,1,1,0
15,OBSERVATION,UES2,12,79,1,6,-1,1,-362.666,289.917,-361.768,291.484,473.191,21.5071,1,1,0
15,OBSERVATION,UES2,12,79,2,7,-1,1,-362.666,289.917,-364.168,290.01,538.842,19.2502,1,1,0
15,FUSED,UES2,12,79,-1,0,-1,1,-362.666,289.917,-363.084,290.59,nan,21.5071,nan,0.57735,3
15,OBSERVATION,UES2,13,80,0,5,-1,1,405.753,347.446,404.167,346.64,596.052,17.4973,1,1,0
15,OBSERVATION,UES2,13,80,1,6,-1,1,405.753,347.446,405.153,348.419,519.986,19.869,1,1,0
15,OBSERVATION,UES2,13,80,2,7,-1,1,405.753,347.446,404.444,349.102,574.206,18.1459,1,1,0
15,FUSED,UES2,13,80,-1,0,-1,1,405.753,347.446,404.588,348.054,nan,19.869,nan,0.57735,3
15,OBSERVATION,UES2,14,81,0,5,-1,1,346.049,-334.256,346.974,-337.5,431.42,23.1126,1,1,0
15,OBSERVATION,UES2,14,81,1,6,-1,1,346.049,-334.256,346.488,-334.32,508.782,20.2473,1,1,0
15,OBSERVATION,UES2,14,81,2,7,-1,1,346.049,-334.256,345.729,-333.555,440.407,22.7545,1,1,0
15,FUSED,UES2,14,81,-1,0,-1,1,346.049,-334.256,346.397,-335.125,nan,23.1126,nan,0.57735,3
15,OBSERVATION,UES2,15,82,0,5,-1,1,-315.019,322.658,-314.743,321.677,537.615,19.2898,1,1,0
15,OBSERVATION,UES2,15,82,1,6,-1,1,-315.019,322.658,-314.294,324.976,456.602,22.1271,1,1,0
15,OBSERVATION,UES2,15,82,2,7,-1,1,-315.019,322.658,-316.346,323.765,529.018,19.5698,1,1,0
15,FUSED,UES2,15,82,-1,0,-1,1,-315.019,322.658,-315.128,323.473,nan,22.1271,nan,0.57735,3
15,OBSERVATION,UES2,16,83,0,5,-1,1,292.633,312.559,292.469,311.835,500.407,20.5357,1,1,0
15,OBSERVATION,UES2,16,83,1,6,-1,1,292.633,312.559,293.481,314.162,416.377,23.7292,1,1,0
15,OBSERVATION,UES2,16,83,2,7,-1,1,292.633,312.559,294.144,313.869,478.411,21.3166,1,1,0
15,FUSED,UES2,16,83,-1,0,-1,1,292.633,312.559,293.365,313.289,nan,23.7292,nan,0.57735,3
15,OBSERVATION,UES2,17,84,0,5,-1,1,327.524,-305.389,325.88,-306.692,400.808,24.3912,1,1,0
15,OBSERVATION,UES2,17,84,1,6,-1,1,327.524,-305.389,327.965,-306.181,476.096,21.4008,1,1,0
15,OBSERVATION,UES2,17,84,2,7,-1,1,327.524,-305.389,326.82,-306.433,409.282,24.0277,1,1,0
15,FUSED,UES2,17,84,-1,0,-1,1,327.524,-305.389,326.888,-306.436,nan,24.3912,nan,0.57735,3
15,OBSERVATION,UES2,18,85,0,5,-1,1,-308.761,345.216,-310.17,345.52,551.26,18.8544,1,1,0
15,OBSERVATION,UES2,18,85,1,6,-1,1,-308.761,345.216,-307.221,346.608,467.049,21.7341,1,1,0
15,OBSERVATION,UES2,18,85,2,7,-1,1,-308.761,345.216,-309.422,346.576,541.777,19.1558,1,1,0
15,FUSED,UES2,18,85,-1,0,-1,1,-308.761,345.216,-308.938,346.235,nan,21.7341,nan,0.57735,3
15,OBSERVATION,UES2,19,86,0,5,-1,1,356.77,331.818,356.885,331.419,553.164,18.7945,1,1,0
15,OBSERVATION,UES2,19,86,1,6,-1,1,356.77,331.818,356.323,332.748,473.94,21.4797,1,1,0
15,OBSERVATION,UES2,19,86,2,7,-1,1,356.77,331.818,357.175,330.605,531.222,19.4976,1,1,0
15,FUSED,UES2,19,86,-1,0,-1,1,356.77,331.818,356.794,331.591,nan,21.4797,nan,0.57735,3
15,OBSERVATION,UES2,20,87,0,5,-1,1,331.343,-362.66,330.589,-363.122,437.598,22.8656,1,1,0
15,OBSERVATION,UES2,20,87,1,6,-1,1,331.343,-362.66,332.161,-362.257,520.358,19.8565,1,1,0
15,OBSERVATION,UES2,20,87,2,7,-1,1,331.343,-362.66,332.474,-361.446,448.305,22.4457,1,1,0
15,FUSED,UES2,20,87,-1,0,-1,1,331.343,-362.66,331.741,-362.275,nan,22.8656,nan,0.57735,3
15,OBSERVATION,UES2,21,88,0,5,-1,1,-343.329,315.776,-341.84,317.601,550.345,18.8832,1,1,0
15,OBSERVATION,UES2,21,88,1,6,-1,1,-343.329,315.776,-344.786,314.335,473.152,21.5086,1,1,0
15,OBSERVATION,UES2,21,88,2,7,-1,1,-343.329,315.776,-342.223,314.023,542.801,19.123,1,1,0
15,FUSED,UES2,21,88,-1,0,-1,1,-343.329,315.776,-342.95,315.32,nan,21.5086,nan,0.57735,3
15,OBSERVATION,UES2,22,89,0,5,-1,1,334.458,342.868,335.287,344.153,548.214,18.9506,1,1,0
15,OBSERVATION,UES2,22,89,1,6,-1,1,334.458,342.868,333.627,344.401,465.369,21.7967,1,1,0
15,OBSERVATION,UES2,22,89,2,7,-1,1,334.458,342.868,333.986,342.412,526.019,19.6686,1,1,0
15,FUSED,UES2,22,89,-1,0,-1,1,334.458,342.868,334.3,343.655,nan,21.7967,nan,0.57735,3
15,OBSERVATION,UES2,23,90,0,5,-1,1,329.589,-343.741,329.197,-344.065,424.574,23.3905,1,1,0
15,OBSERVATION,UES2,23,90,1,6,-1,1,329.589,-343.741,328.594,-343.522,505.136,20.3723,1,1,0
15,OBSERVATION,UES2,23,90,2,7,-1,1,329.589,-343.741,327.588,-344.896,434.618,22.9843,1,1,0
15,FUSED,UES2,23,90,-1,0,-1,1,329.589,-343.741,328.459,-344.161,nan,23.3905,nan,0.57735,3
15,OBSERVATION,UES2,24,91,0,5,-1,1,-343.91,391.859,-344.082,389.569,608.429,17.1402,1,1,0
15,OBSERVATION,UES2,24,91,1,6,-1,1,-343.91,391.859,-345.699,392.451,523.042,19.7672,1,1,0
15,OBSERVATION,UES2,24,91,2,7,-1,1,-343.91,391.859,-344.866,391.747,598.635,17.4221,1,1,0
15,FUSED,UES2,24,91,-1,0,-1,1,-343.91,391.859,-344.882,391.255,nan,19.7672,nan,0.57735,3
15,OBSERVATION,UES2,25,92,0,5,-1,1,328.214,307.836,328.223,308.456,517.464,19.9534,1,1,0
15,OBSERVATION,UES2,25,92,1,6,-1,1,328.214,307.836,327.468,308.56,438.055,22.8475,1,1,0
15,OBSERVATION,UES2,25,92,2,7,-1,1,328.214,307.836,328.172,307.364,495.691,20.7002,1,1,0
15,FUSED,UES2,25,92,-1,0,-1,1,328.214,307.836,327.954,308.127,nan,22.8475,nan,0.57735,3
15,OBSERVATION,UES2,26,93,0,5,-1,1,354.37,-413.652,352.782,-414.312,487.321,20.996,1,1,0
15,OBSERVATION,UES2,26,93,1,6,-1,1,354.37,-413.652,353.911,-413.739,573.242,18.1751,1,1,0
15,OBSERVATION,UES2,26,93,2,7,-1,1,354.37,-413.652,356.155,-413.655,498.883,20.5887,1,1,0
15,FUSED,UES2,26,93,-1,0,-1,1,354.37,-413.652,354.283,-413.902,nan,20.996,nan,0.57735,3
15,OBSERVATION,UES2,27,94,0,5,-1,1,-363.298,332.87,-364.924,332.191,575.817,18.0972,1,1,0
15,OBSERVATION,UES2,27,94,1,6,-1,1,-363.298,332.87,-363.147,333.89,498.563,20.5998,1,1,0
15,OBSERVATION,UES2,27,94,2,7,-1,1,-363.298,332.87,-361.417,332.207,568.273,18.3263,1,1,0
15,FUSED,UES2,27,94,-1,0,-1,1,-363.298,332.87,-363.163,332.762,nan,20.5998,nan,0.57735,3
15,OBSERVATION,UES2,28,95,0,5,-1,1,324.292,268.336,324.521,268.293,485.577,21.0583,1,1,0
15,OBSERVATION,UES2,28,95,1,6,-1,1,324.292,268.336,325.35,268.296,411.146,23.9488,1,1,0
15,OBSERVATION,UES2,28,95,2,7,-1,1,324.292,268.336,323.601,270.078,464.403,21.8328,1,1,0
15,FUSED,UES2,28,95,-1,0,-1,1,324.292,268.336,324.491,268.889,nan,23.9488,nan,0.57735,3
15,OBSERVATION,UES2,29,96,0,5,-1,1,379.394,-333.493,379.309,-335.025,457.175,22.1053,1,1,0
15,OBSERVATION,UES2,29,96,1,6,-1,1,379.394,-333.493,379.626,-333.851,530.69,19.515,1,1,0
15,OBSERVATION,UES2,29,96,2,7,-1,1,379.394,-333.493,379.894,-333.198,464.869,21.8154,1,1,0
15,FUSED,UES2,29,96,-1,0,-1,1,379.394,-333.493,379.609,-334.024,nan,22.1053,nan,0.57735,3
15,OBSERVATION,UES2,30,97,0,5,-1,1,-349.722,305.752,-348.386,306.097,547.3,18.9796,1,1,0
15,OBSERVATION,UES2,30,97,1,6,-1,1,-349.722,305.752,-349.06,304.629,472.058,21.5488,1,1,0
15,OBSERVATION,UES2,30,97,2,7,-1,1,-349.722,305.752,-350.35,306.063,540.276,19.204,1,1,0
15,FUSED,UES2,30,97,-1,0,-1,1,-349.722,305.752,-349.265,305.596,nan,21.5488,nan,0.57735,3
15,OBSERVATION,UES2,31,98,0,5,-1,1,294.246,385.423,293.612,385.218,560.95,18.5516,1,1,0
15,OBSERVATION,UES2,31,98,1,6,-1,1,294.246,385.423,292.387,384.068,469.862,21.6298,1,1,0
15,OBSERVATION,UES2,31,98,2,7,-1,1,294.246,385.423,295.308,383.324,538.206,19.2707,1,1,0
15,FUSED,UES2,31,98,-1,0,-1,1,294.246,385.423,293.769,384.204,nan,21.6298,nan,0.57735,3
15,OBSERVATION,UES2,32,99,0,5,-1,1,363.747,-339.837,364.375,-339.596,448.329,22.4448,1,1,0
15,OBSERVATION,UES2,32,99,1,6,-1,1,363.747,-339.837,364.488,-339.999,524.462,19.7201,1,1,0
15,OBSERVATION,UES2,32,99,2,7,-1,1,363.747,-339.837,364.934,-340.306,456.862,22.1172,1,1,0
15,FUSED,UES2,32,99,-1,0,-1,1,363.747,-339.837,364.599,-339.967,nan,22.4448,nan,0.57735,3
15,OBSERVATION,UES2,33,100,0,5,-1,1,-375.614,357.239,-375.621,357.705,601.669,17.3343,1,1,0
15,OBSERVATION,UES2,33,100,1,6,-1,1,-375.614,357.239,-373.84,357.26,522.821,19.7745,1,1,0
15,OBSERVATION,UES2,33,100,2,7,-1,1,-375.614,357.239,-374.673,356.615,593.705,17.5658,1,1,0
15,FUSED,UES2,33,100,-1,0,-1,1,-375.614,357.239,-374.711,357.193,nan,19.7745,nan,0.57735,3
15,OBSERVATION,UES2,34,101,0,5,-1,1,288.194,365.252,288.343,365.021,541.024,19.18,1,1,0
15,OBSERVATION,UES2,34,101,1,6,-1,1,288.194,365.252,286.85,365.445,451.074,22.3387,1,1,0
15,OBSERVATION,UES2,34,101,2,7,-1,1,288.194,365.252,288.669,364.627,518.446,19.9205,1,1,0
15,FUSED,UES2,34,101,-1,0,-1,1,288.194,365.252,287.954,365.031,nan,22.3387,nan,0.57735,3
15,OBSERVATION,UES2,35,102,0,5,-1,1,353.21,-381.768,352.314,-380.978,465.62,21.7874,1,1,0
15,OBSERVATION,UES2,35,102,1,6,-1,1,353.21,-381.768,352.58,-381.96,548.22,18.9504,1,1,0
15,OBSERVATION,UES2,35,102,2,7,-1,1,353.21,-381.768,354.543,-379.124,476.156,21.3986,1,1,0
15,FUSED,UES2,35,102,-1,0,-1,1,353.21,-381.768,353.146,-380.687,nan,21.7874,nan,0.57735,3
15,OBSERVATION,UES2,36,103,0,5,-1,1,-326.698,439.2,-328.458,439.77,636.889,16.3461,1,1,0
15,OBSERVATION,UES2,36,103,1,6,-1,1,-326.698,439.2,-327.992,438.19,545.98,19.0216,1,1,0
15,OBSERVATION,UES2,36,103,2,7,-1,1,-326.698,439.2,-329.494,438.463,625.469,16.6604,1,1,0
15,FUSED,UES2,36,103,-1,0,-1,1,-326.698,439.2,-328.648,438.808,nan,19.0216,nan,0.57735,3
15,OBSERVATION,UES2,37,104,0,5,-1,1,371.644,324.533,371.069,325.022,557.118,18.6707,1,1,0
15,OBSERVATION,UES2,37,104,1,6,-1,1,371.644,324.533,372.851,325.867,480.338,21.2468,1,1,0
15,OBSERVATION,UES2,37,104,2,7,-1,1,371.644,324.533,372.102,323.663,535.366,19.3626,1,1,0
15,FUSED,UES2,37,104,-1,0,-1,1,371.644,324.533,372.007,324.851,nan,21.2468,nan,0.57735,3
15,OBSERVATION,UES2,38,105,0,5,-1,1,349.815,-320.017,349.979,-320.247,426.339,23.3184,1,1,0
15,OBSERVATION,UES2,38,105,1,6,-1,1,349.815,-320.017,351.741,-317.81,501.212,20.5078,1,1,0
15,OBSERVATION,UES2,38,105,2,7,-1,1,349.815,-320.017,351.105,-318.728,434.568,22.9863,1,1,0
15,FUSED,UES2,38,105,-1,0,-1,1,349.815,-320.017,350.942,-318.928,nan,23.3184,nan,0.57735,3
15,OBSERVATION,UES2,39,106,0,5,-1,1,-328.081,353.517,-327.581,353.253,569.167,18.299,1,1,0
15,OBSERVATION,UES2,39,106,1,6,-1,1,-328.081,353.517,-327.931,353.875,486.047,21.0415,1,1,0
15,OBSERVATION,UES2,39,106,2,7,-1,1,-328.081,353.517,-328.792,352.72,560.003,18.581,1,1,0
15,FUSED,UES2,39,106,-1,0,-1,1,-328.081,353.517,-328.101,353.283,nan,21.0415,nan,0.57735,3
16,OBSERVATION,UES1,0,7,0,5,-1,1,-71.5038,-98.3851,-72.1013,-98.9697,146.603,41.8629,1,1,0
16,OBSERVATION,UES1,0,7,1,6,-1,1,-71.5038,-98.3851,-71.7694,-97.1797,197.091,36.7219,1,1,0
16,OBSERVATION,UES1,0,7,2,7,-1,1,-71.5038,-98.3851,-71.5914,-98.0952,164.403,39.8722,1,1,0
16,FUSED,UES1,0,7,-1,0,-1,1,-71.5038,-98.3851,-71.8207,-98.0815,nan,41.8629,nan,0.57735,3
16,OBSERVATION,UES1,1,8,0,5,-1,1,81.0935,-43.8048,80.3842,-43.2325,142.549,42.35,1,1,0
16,OBSERVATION,UES1,1,8,1,6,-1,1,81.0935,-43.8048,80.4397,-43.7428,159.175,40.4336,1,1,0
16,OBSERVATION,UES1,1,8,2,7,-1,1,81.0935,-43.8048,81.5104,-42.6803,141.631,42.4623,1,1,0
16,FUSED,UES1,1,8,-1,0,-1,1,81.0935,-43.8048,80.7781,-43.2185,nan,42.4623,nan,0.57735,3
16,OBSERVATION,UES1,2,9,0,5,-1,1,-125.201,110.346,-123.951,110.921,268.043,31.3804,1,1,0
16,OBSERVATION,UES1,2,9,1,6,-1,1,-125.201,110.346,-125.384,109.739,201.981,36.2962,1,1,0
16,OBSERVATION,UES1,2,9,2,7,-1,1,-125.201,110.346,-124.473,109.556,262.063,31.7724,1,1,0
16,FUSED,UES1,2,9,-1,0,-1,1,-125.201,110.346,-124.603,110.072,nan,36.2962,nan,0.57735,3
16,OBSERVATION,UES1,3,10,0,5,-1,1,45.5468,-88.9341,44.2856,-89.6861,122.698,44.9551,1,1,0
16,OBSERVATION,UES1,3,10,1,6,-1,1,45.5468,-88.9341,45.5449,-90.3096,174.487,38.8381,1,1,0
16,OBSERVATION,UES1,3,10,2,7,-1,1,45.5468,-88.9341,43.6164,-90.2003,132.938,43.5627,1,1,0
16,FUSED,UES1,3,10,-1,0,-1,1,45.5468,-88.9341,44.4823,-90.0653,nan,44.9551,nan,0.57735,3
16,OBSERVATION,UES1,4,11,0,5,-1,1,9.35978,100.635,7.67204,100.799,220.926,34.7388,1,1,0
16,OBSERVATION,UES1,4,11,1,6,-1,1,9.35978,100.635,9.27491,101.04,142.351,42.3742,1,1,0
16,OBSERVATION,UES1,4,11,2,7,-1,1,9.35978,100.635,9.85186,99.4029,207.974,35.7882,1,1,0
16,FUSED,UES1,4,11,-1,0,-1,1,9.35978,100.635,8.93294,100.414,nan,42.3742,nan,0.57735,3
16,OBSERVATION,UES1,5,12,0,5,-1,1,-82.5727,3.7555,-82.52,3.35494,177.088,38.581,1,1,0
16,OBSERVATION,UES1,5,12,1,6,-1,1,-82.5727,3.7555,-81.7015,3.4607,158.292,40.5302,1,1,0
16,OBSERVATION,UES1,5,12,2,7,-1,1,-82.5727,3.7555,-82.0977,3.11217,179.763,38.3206,1,1,0
16,FUSED,UES1,5,12,-1,0,-1,1,-82.5727,3.7555,-82.1064,3.30927,nan,40.5302,nan,0.57735,3
16,OBSERVATION,UES1,6,13,0,5,-1,1,89.2698,0.790302,90.8143,0.278203,164.977,39.8116,1,1,0
16,OBSERVATION,UES1,6,13,1,6,-1,1,89.2698,0.790302,90.3268,2.89056,148.09,41.6876,1,1,0
16,OBSERVATION,UES1,6,13,2,7,-1,1,89.2698,0.790302,89.5,-0.815925,157.103,40.6612,1,1,0
16,FUSED,UES1,6,13,-1,0,-1,1,89.2698,0.790302,90.2137,0.78428,nan,41.6876,nan,0.57735,3
16,OBSERVATION,UES1,7,14,0,5,-1,1,34.9025,-10.6288,35.6458,-11.2442,141.88,42.4318,1,1,0
16,OBSERVATION,UES1,7,14,1,6,-1,1,34.9025,-10.6288,35.52,-9.90594,131.835,43.7073,1,1,0
16,OBSERVATION,UES1,7,14,2,7,-1,1,34.9025,-10.6288,35.1505,-10.4629,138.855,42.8062,1,1,0
16,FUSED,UES1,7,14,-1,0,-1,1,34.9025,-10.6288,35.4388,-10.5377,nan,43.7073,nan,0.57735,3
16,OBSERVATION,UES1,8,15,0,5,-1,1,13.5885,-96.6887,13.3677,-96.9738,119.003,45.4864,1,1,0
16,OBSERVATION,UES1,8,15,1,6,-1,1,13.5885,-96.6887,13.2126,-95.4358,176.877,38.6018,1,1,0
16,OBSERVATION,UES1,8,15,2,7,-1,1,13.5885,-96.6887,13.6889,-94.4554,133.491,43.4905,1,1,0
16,FUSED,UES1,8,15,-1,0,-1,1,13.5885,-96.6887,13.4231,-95.6217,nan,45.4864,nan,0.57735,3
16,OBSERVATION,UES1,9,16,0,5,-1,1,-19.0105,51.2894,-18.2681,50.2787,184.143,37.9024,1,1,0
16,OBSERVATION,UES1,9,16,1,6,-1,1,-19.0105,51.2894,-17.7199,52.0316,129.337,44.0397,1,1,0
16,OBSERVATION,UES1,9,16,2,7,-1,1,-19.0105,51.2894,-17.9026,51.5834,176.86,38.6035,1,1,0
16,FUSED,UES1,9,16,-1,0,-1,1,-19.0105,51.2894,-17.9635,51.2979,nan,44.0397,nan,0.57735,3
16,OBSERVATION,UES1,10,17,0,5,-1,1,-46.0216,-54.6489,-45.4245,-54.5248,136.379,43.1187,1,1,0
16,OBSERVATION,UES1,10,17,1,6,-1,1,-46.0216,-54.6489,-45.7226,-57.8535,160.874,40.2492,1,1,0
16,OBSERVATION,UES1,10,17,2,7,-1,1,-46.0216,-54.6489,-46.1664,-53.9081,146.748,41.8458,1,1,0
16,FUSED,UES1,10,17,-1,0,-1,1,-46.0216,-54.6489,-45.7712,-55.4288,nan,43.1187,nan,0.57735,3
16,OBSERVATION,UES1,11,18,0,5,-1,1,6.88911,38.0242,5.66569,38.4318,171.509,39.1371,1,1,0
16,OBSERVATION,UES1,11,18,1,6,-1,1,6.88911,38.0242,4.52288,37.7477,123.912,44.7841,1,1,0
16,OBSERVATION,UES1,11,18,2,7,-1,1,6.88911,38.0242,7.46546,37.401,163.903,39.9251,1,1,0
16,FUSED,UES1,11,18,-1,0,-1,1,6.88911,38.0242,5.88468,37.8602,nan,44.7841,nan,0.57735,3
16,OBSERVATION,UES1,12,19,0,5,-1,1,138.008,-73.2512,139.129,-71.8515,172.063,39.0811,1,1,0
16,OBSERVATION,UES1,12,19,1,6,-1,1,138.008,-73.2512,136.733,-73.9741,203.828,36.1381,1,1,0
16,OBSERVATION,UES1,12,19,2,7,-1,1,138.008,-73.2512,137.501,-73.0471,171.845,39.1031,1,1,0
16,FUSED,UES1,12,19,-1,0,-1,1,138.008,-73.2512,137.788,-72.9576,nan,39.1031,nan,0.57735,3
16,OBSERVATION,UES1,13,20,0,5,-1,1,29.4124,37.9825,28.8261,40.0755,172.039,39.0836,1,1,0
16,OBSERVATION,UES1,13,20,1,6,-1,1,29.4124,37.9825,27.9926,38.4718,124.856,44.6522,1,1,0
16,OBSERVATION,UES1,13,20,2,7,-1,1,29.4124,37.9825,28.8977,36.9928,163.01,40.02,1,1,0
16,FUSED,UES1,13,20,-1,0,-1,1,29.4124,37.9825,28.5722,38.5134,nan,44.6522,nan,0.57735,3
16,OBSERVATION,UES1,14,21,0,5,-1,1,27.7541,-37.4689,27.8072,-36.6126,128.714,44.1236,1,1,0
16,OBSERVATION,UES1,14,21,1,6,-1,1,27.7541,-37.4689,27.5754,-37.0609,141.475,42.4815,1,1,0
16,OBSERVATION,UES1,14,21,2,7,-1,1,27.7541,-37.4689,26.8112,-39.2487,130.899,43.8312,1,1,0
16,FUSED,UES1,14,21,-1,0,-1,1,27.7541,-37.4689,27.3979,-37.6407,nan,44.1236,nan,0.57735,3
16,OBSERVATION,UES1,15,22,0,5,-1,1,93.0244,16.4107,93.3847,16.427,175.345,38.7529,1,1,0
16,OBSERVATION,UES1,15,22,1,6,-1,1,93.0244,16.4107,94.1082,14.5308,147.823,41.7189,1,1,0
16,OBSERVATION,UES1,15,22,2,7,-1,1,93.0244,16.4107,93.2243,15.4523,165.511,39.7555,1,1,0
16,FUSED,UES1,15,22,-1,0,-1,1,93.0244,16.4107,93.5724,15.47,nan,41.7189,nan,0.57735,3
16,OBSERVATION,UES1,16,23,0,5,-1,1,-129.873,-49.2842,-130.857,-49.734,189.84,37.3731,1,1,0
16,OBSERVATION,UES1,16,23,1,6,-1,1,-129.873,-49.2842,-130.284,-47.1171,204.738,36.0607,1,1,0
16,OBSERVATION,UES1,16,23,2,7,-1,1,-129.873,-49.2842,-129.657,-50.1939,201.23,36.3609,1,1,0
16,FUSED,UES1,16,23,-1,0,-1,1,-129.873,-49.2842,-130.266,-49.015,nan,37.3731,nan,0.57735,3
16,OBSERVATION,UES1,17,24,0,5,-1,1,-6.76916,-19.9946,-6.40239,-18.0534,137.094,43.0279,1,1,0
16,OBSERVATION,UES1,17,24,1,6,-1,1,-6.76916,-19.9946,-5.9991,-20.9924,134.657,43.3394,1,1,0
16,OBSERVATION,UES1,17,24,2,7,-1,1,-6.76916,-19.9946,-4.73358,-19.2962,138.807,42.8121,1,1,0
16,FUSED,UES1,17,24,-1,0,-1,1,-6.76916,-19.9946,-5.71169,-19.4474,nan,43.3394,nan,0.57735,3
16,OBSERVATION,UES1,18,25,0,5,-1,1,29.4921,25.8648,30.5871,24.8727,163.547,39.9629,1,1,0
16,OBSERVATION,UES1,18,25,1,6,-1,1,29.4921,25.8648,31.1512,24.6744,124.673,44.6777,1,1,0
16,OBSERVATION,UES1,18,25,2,7,-1,1,29.4921,25.8648,29.558,26.0205,155.859,40.7993,1,1,0
16,FUSED,UES1,18,25,-1,0,-1,1,29.4921,25.8648,30.4321,25.1892,nan,44.6777,nan,0.57735,3
16,OBSERVATION,UES1,19,26,0,5,-1,1,-42.1967,-30.3586,-41.2538,-30.0775,142.328,42.377,1,1,0
16,OBSERVATION,UES1,19,26,1,6,-1,1,-42.1967,-30.3586,-43.1667,-30.6796,148.071,41.6898,1,1,0
16,OBSERVATION,UES1,19,26,2,7,-1,1,-42.1967,-30.3586,-42.6609,-31.222,148.213,41.6732,1,1,0
16,FUSED,UES1,19,26,-1,0,-1,1,-42.1967,-30.3586,-42.3605,-30.6597,nan,42.377,nan,0.57735,3
16,OBSERVATION,UES1,20,27,0,5,-1,1,-73.6039,84.7013,-73.2246,82.4729,225.29,34.3989,1,1,0
16,OBSERVATION,UES1,20,27,1,6,-1,1,-73.6039,84.7013,-72.991,86.2624,160.432,40.2969,1,1,0
16,OBSERVATION,UES1,20,27,2,7,-1,1,-73.6039,84.7013,-73.5114,85.5977,218.414,34.9374,1,1,0
16,FUSED,UES1,20,27,-1,0,-1,1,-73.6039,84.7013,-73.2424,84.7777,nan,40.2969,nan,0.57735,3
16,OBSERVATION,UES1,21,28,0,5,-1,1,-100.913,130.988,-102.222,131.034,272.403,31.1002,1,1,0
16,OBSERVATION,UES1,21,28,1,6,-1,1,-100.913,130.988,-101.538,132.136,196.017,36.8168,1,1,0
16,OBSERVATION,UES1,21,28,2,7,-1,1,-100.913,130.988,-100.305,131.537,263.717,31.6631,1,1,0
16,FUSED,UES1,21,28,-1,0,-1,1,-100.913,130.988,-101.355,131.569,nan,36.8168,nan,0.57735,3
16,OBSERVATION,UES1,22,29,0,5,-1,1,135.247,28.3953,135.171,27.289,204.461,36.0842,1,1,0
16,OBSERVATION,UES1,22,29,1,6,-1,1,135.247,28.3953,135.663,28.8883,173.834,38.9032,1,1,0
16,OBSERVATION,UES1,22,29,2,7,-1,1,135.247,28.3953,136.44,28.7773,192.342,37.1456,1,1,0
16,FUSED,UES1,22,29,-1,0,-1,1,135.247,28.3953,135.758,28.3182,nan,38.9032,nan,0.57735,3
16,OBSERVATION,UES1,23,30,0,5,-1,1,28.877,-53.7557,27.9787,-53.9157,123.66,44.8195,1,1,0
16,OBSERVATION,UES1,23,30,1,6,-1,1,28.877,-53.7557,30.0935,-52.901,150.035,41.461,1,1,0
16,OBSERVATION,UES1,23,30,2,7,-1,1,28.877,-53.7557,29.098,-53.7712,128.853,44.1048,1,1,0
16,FUSED,UES1,23,30,-1,0,-1,1,28.877,-53.7557,29.0567,-53.5293,nan,44.8195,nan,0.57735,3
16,OBSERVATION,UES1,24,31,0,5,-1,1,21.2694,112.239,19.4345,111.85,230.875,33.9736,1,1,0
16,OBSERVATION,UES1,24,31,1,6,-1,1,21.2694,112.239,21.7554,112.731,148.649,41.6222,1,1,0
16,OBSERVATION,UES1,24,31,2,7,-1,1,21.2694,112.239,22.3498,112.763,216.678,35.076,1,1,0
16,FUSED,UES1,24,31,-1,0,-1,1,21.2694,112.239,21.1799,112.448,nan,41.6222,nan,0.57735,3
