time,ueId,rnti,servingCell,servingRsrp,candidateCell,candidateRsrp,candidateLoad,candidateEffLoad,candidateCap,candidateIsNtn,backhaulDlSnr,backhaulUlSnr,finalChosenCell
6.5,12,8,3,-97.9941,4,-125.078,2,2,20,0,-999,-999,0
6.5,12,8,3,-97.9941,1,-140.109,1,1,20,0,-999,-999,0
6.5,12,8,3,-97.9941,2,-147.741,0,0,20,0,-999,-999,0
6.5,27,8,1,-111.891,2,-108.061,0,0,20,0,-999,-999,0
6.5,27,8,1,-111.891,4,-125.082,2,2,20,0,-999,-999,0
6.5,27,8,1,-111.891,3,-141.097,2,2,20,0,-999,-999,0
6.5,30,8,4,-63.4828,1,-125.295,1,1,20,0,-999,-999,0
6.5,30,8,4,-63.4828,3,-130.324,2,2,20,0,-999,-999,0
6.5,30,8,4,-63.4828,2,-134.934,0,0,20,0,-999,-999,0
6.5,34,16,3,-120.885,4,-85.803,2,2,20,0,-999,-999,0
6.5,34,16,3,-120.885,1,-130.541,1,1,20,0,-999,-999,0
6.5,34,16,3,-120.885,2,-145.992,0,0,20,0,-999,-999,0
6.5,48,16,4,-95.7576,1,-126.169,1,1,20,0,-999,-999,0
6.5,48,16,4,-95.7576,3,-127.316,2,2,20,0,-999,-999,0
6.5,48,16,4,-95.7576,2,-133.344,0,0,20,0,-999,-999,0
8.5,12,8,3,-104.461,4,-87.9332,3,3,20,0,-999,-999,0
8.5,12,8,3,-104.461,1,-137.881,1,1,20,0,-999,-999,0
8.5,12,8,3,-104.461,2,-152.134,1,1,20,0,-999,-999,0
8.5,27,8,1,-111.219,2,-78.6106,1,1,20,0,-999,-999,2
8.5,27,8,1,-111.219,3,-113.094,3,3,20,0,-999,-999,2
8.5,27,8,1,-111.219,4,-129.716,3,3,20,0,-999,-999,2
8.5,30,8,4,-87.0284,3,-95.4317,3,3,20,0,-999,-999,0
8.5,30,8,4,-87.0284,1,-124.911,1,1,20,0,-999,-999,0
8.5,30,8,4,-87.0284,2,-136.277,1,2,20,0,-999,-999,0
8.5,34,16,3,-113.324,4,-84.7336,3,3,20,0,-999,-999,4
8.5,34,16,3,-113.324,1,-125.726,1,1,20,0,-999,-999,4
8.5,34,16,3,-113.324,2,-140.479,1,2,20,0,-999,-999,4
8.5,48,16,4,-71.3202,3,-123.733,3,3,20,0,-999,-999,0
8.5,48,16,4,-71.3202,1,-128.506,1,1,20,0,-999,-999,0
8.5,48,16,4,-71.3202,2,-135.968,1,2,20,0,-999,-999,0
10.5,5,24,3,-123.355,4,-99.9366,5,5,20,0,-999,-999,0
10.5,5,24,3,-123.355,1,-102.62,2,2,20,0,-999,-999,0
10.5,5,24,3,-123.355,2,-121.734,4,4,20,0,-999,-999,0
10.5,11,8,2,-112.918,1,-94.8365,2,2,20,0,-999,-999,0
10.5,11,8,2,-112.918,3,-96.9978,2,2,20,0,-999,-999,0
10.5,11,8,2,-112.918,4,-127.474,5,5,20,0,-999,-999,0
10.5,12,8,3,-70.7836,4,-83.5125,5,5,20,0,-999,-999,0
10.5,12,8,3,-70.7836,1,-114.478,2,2,20,0,-999,-999,0
10.5,12,8,3,-70.7836,2,-149.902,4,4,20,0,-999,-999,0
10.5,27,9,2,-69.9335,1,-112.294,2,2,20,0,-999,-999,0
