time,ueId,rnti,servingCell,servingRsrp,candidateCell,candidateRsrp,candidateLoad,candidateEffLoad,candidateCap,candidateIsNtn,backhaulDlSnr,backhaulUlSnr,finalChosenCell
6.5,9,8,3,-103.452,4,-110.518,2,2,20,0,-999,-999,0
6.5,9,8,3,-103.452,5,-124.366,3,3,10,1,-999,-999,0
6.5,9,8,3,-103.452,6,-130.335,5,5,10,1,-999,-999,0
6.5,9,8,3,-103.452,2,-134.4,2,2,20,0,-999,-999,0
6.5,9,8,3,-103.452,1,-142.316,0,0,20,0,-999,-999,0
6.5,12,15,6,-129.167,3,-100.283,2,2,20,0,-999,-999,0
6.5,12,15,6,-129.167,5,-102.413,3,3,10,1,-999,-999,0
6.5,12,15,6,-129.167,4,-121.527,2,2,20,0,-999,-999,0
6.5,12,15,6,-129.167,1,-145.067,0,0,20,0,-999,-999,0
6.5,12,15,6,-129.167,2,-147.038,2,2,20,0,-999,-999,0
6.5,14,15,5,-97.6226,3,-107.362,2,2,20,0,-999,-999,0
6.5,14,15,5,-97.6226,6,-111.062,5,5,10,1,-999,-999,0
6.5,14,15,5,-97.6226,1,-126.365,0,0,20,0,-999,-999,0
6.5,14,15,5,-97.6226,2,-129.889,2,2,20,0,-999,-999,0
6.5,14,15,5,-97.6226,4,-136.782,2,2,20,0,-999,-999,0
6.5,15,31,6,-73.1537,1,-128.968,0,0,20,0,-999,-999,0
6.5,15,31,6,-73.1537,2,-132.982,2,2,20,0,-999,-999,0
6.5,15,31,6,-73.1537,5,-137.7,3,3,10,1,-999,-999,0
6.5,15,31,6,-73.1537,4,-144.1,2,2,20,0,-999,-999,0
6.5,15,31,6,-73.1537,3,-149.985,2,2,20,0,-999,-999,0
6.5,24,16,5,-98.4489,2,-123.234,2,2,20,0,-999,-999,0
6.5,24,16,5,-98.4489,3,-131.528,2,2,20,0,-999,-999,0
6.5,24,16,5,-98.4489,1,-134.076,0,0,20,0,-999,-999,0
6.5,24,16,5,-98.4489,4,-135.941,2,2,20,0,-999,-999,0
6.5,24,16,5,-98.4489,6,-136.503,5,5,10,1,-999,-999,0
6.5,25,8,2,-119.47,5,-86.3185,3,3,10,1,-999,-999,0
6.5,25,8,2,-119.47,4,-101.671,2,2,20,0,-999,-999,0
6.5,25,8,2,-119.47,1,-121.631,0,0,20,0,-999,-999,0
6.5,25,8,2,-119.47,6,-126.763,5,5,10,1,-999,-999,0
6.5,25,8,2,-119.47,3,-134.657,2,2,20,0,-999,-999,0
6.5,30,15,4,-60.1275,2,-88.8309,2,2,20,0,-999,-999,0
6.5,30,15,4,-60.1275,5,-92.7982,3,3,10,1,-999,-999,0
6.5,30,15,4,-60.1275,6,-116.908,5,5,10,1,-999,-999,0
6.5,30,15,4,-60.1275,3,-128.243,2,2,20,0,-999,-999,0
6.5,30,15,4,-60.1275,1,-136.739,0,0,20,0,-999,-999,0
6.5,36,32,6,-80.4557,4,-82.3726,2,2,20,0,-999,-999,0
6.5,36,32,6,-80.4557,2,-99.4255,2,2,20,0,-999,-999,0
6.5,36,32,6,-80.4557,3,-110.729,2,2,20,0,-999,-999,0
6.5,36,32,6,-80.4557,1,-131.099,0,0,20,0,-999,-999,0
6.5,36,32,6,-80.4557,5,-138.521,3,3,10,1,-999,-999,0
6.5,40,24,5,-90.1334,3,-94.8304,2,2,20,0,-999,-999,0
6.5,40,24,5,-90.1334,4,-115.826,2,2,20,0,-999,-999,0
6.5,40,24,5,-90.1334,6,-122.464,5,5,10,1,-999,-999,0
6.5,40,24,5,-90.1334,2,-124.912,2,2,20,0,-999,-999,0
6.5,40,24,5,-90.1334,1,-137.468,0,0,20,0,-999,-999,0
6.5,48,16,4,-78.026,5,-113.883,3,3,10,1,-999,-999,0
6.5,48,16,4,-78.026,3,-128.598,2,2,20,0,-999,-999,0
6.5,48,16,4,-78.026,1,-131.685,0,0,20,0,-999,-999,0
6.5,48,16,4,-78.026,6,-132.661,5,5,10,1,-999,-999,0
6.5,48,16,4,-78.026,2,-135.027,2,2,20,0,-999,-999,0
6.5,53,16,6,-70.01,5,-113.735,3,3,10,1,-999,-999,0
6.5,53,16,6,-70.01,1,-136.09,0,0,20,0,-999,-999,0
6.5,53,16,6,-70.01,2,-143.009,2,2,20,0,-999,-999,0
6.5,53,16,6,-70.01,4,-144.169,2,2,20,0,-999,-999,0
6.5,53,16,6,-70.01,3,-158.042,2,2,20,0,-999,-999,0
6.5,55,16,3,-79.667,2,-104.541,2,2,20,0,-999,-999,0
6.5,55,16,3,-79.667,6,-116.975,5,5,10,1,-999,-999,0
6.5,55,16,3,-79.667,4,-127.624,2,2,20,0,-999,-999,0
6.5,55,16,3,-79.667,5,-131.87,3,3,10,1,-999,-999,0
6.5,55,16,3,-79.667,1,-141.99,0,0,20,0,-999,-999,0
8.5,9,8,3,-103.188,2,-104.334,2,2,20,0,-999,-999,0
8.5,9,8,3,-103.188,4,-118.585,3,3,20,0,-999,-999,0
8.5,9,8,3,-103.188,5,-118.649,3,3,10,1,-999,-999,0
8.5,9,8,3,-103.188,1,-120.646,1,1,20,0,-999,-999,0
8.5,9,8,3,-103.188,6,-141.745,5,5,10,1,-999,-999,0
8.5,11,61,6,-98.4641,1,-101.831,1,1,20,0,-999,-999,0
8.5,11,61,6,-98.4641,5,-115.2,3,3,10,1,-999,-999,0
8.5,11,61,6,-98.4641,2,-117.8,2,2,20,0,-999,-999,0
8.5,11,61,6,-98.4641,4,-121.347,3,3,20,0,-999,-999,0
8.5,11,61,6,-98.4641,3,-133.633,2,2,20,0,-999,-999,0
8.5,12,15,6,-125.271,3,-71.71,2,2,20,0,-999,-999,3
8.5,12,15,6,-125.271,4,-122.659,3,3,20,0,-999,-999,3
8.5,12,15,6,-125.271,5,-129.138,3,3,10,1,-999,-999,3
8.5,12,15,6,-125.271,1,-136.317,1,1,20,0,-999,-999,3
8.5,12,15,6,-125.271,2,-146.584,2,2,20,0,-999,-999,3
8.5,14,15,5,-95.5716,4,-103.58,3,3,20,0,-999,-999,0
