Time,RecordType,UeGroup,UeIndex,UeNodeId,SensorIndex,SensorCellId,PreClassificationUnderserved,Detected,TrueEastM,TrueNorthM,EstimatedEastM,EstimatedNorthM,RangeM,SensingSnrDb,DetectionProbability,PositionSigmaM,NumFusedObservations
26,OBSERVATION,UES1,4,11,0,5,-1,1,47.4317,133.059,48.421,133.295,178.152,38.477,1,1,0
26,OBSERVATION,UES1,4,11,1,6,-1,1,47.4317,133.059,47.9214,133.427,140.933,42.548,1,1,0
26,OBSERVATION,UES1,4,11,2,7,-1,1,47.4317,133.059,46.4038,132.368,234.872,33.6754,1,1,0
26,FUSED,UES1,4,11,-1,0,-1,1,47.4317,133.059,47.5821,133.03,nan,42.548,nan,0.57735,3
26,OBSERVATION,UES1,5,12,0,5,-1,1,-113.48,43.0507,-112.079,46.1131,238.189,33.4317,1,1,0
26,OBSERVATION,UES1,5,12,1,6,-1,1,-113.48,43.0507,-113.483,43.2191,195.654,36.849,1,1,0
26,OBSERVATION,UES1,5,12,2,7,-1,1,-113.48,43.0507,-114.534,43.053,215.899,35.1386,1,1,0
26,FUSED,UES1,5,12,-1,0,-1,1,-113.48,43.0507,-113.365,44.1284,nan,36.849,nan,0.57735,3
26,OBSERVATION,UES1,6,13,0,5,-1,1,89.2459,50.7903,90.984,49.886,126.328,44.4487,1,1,0
26,OBSERVATION,UES1,6,13,1,6,-1,1,89.2459,50.7903,91.0766,50.8939,135.148,43.2762,1,1,0
26,OBSERVATION,UES1,6,13,2,7,-1,1,89.2459,50.7903,89.4458,50.3537,182.967,38.0137,1,1,0
26,FUSED,UES1,6,13,-1,0,-1,1,89.2459,50.7903,90.5021,50.3779,nan,44.4487,nan,0.57735,3
26,OBSERVATION,UES1,7,14,0,5,-1,1,23.6472,-59.3433,23.2085,-59.695,151.148,41.3326,1,1,0
26,OBSERVATION,UES1,7,14,1,6,-1,1,23.6472,-59.3433,21.7403,-59.988,176.466,38.6422,1,1,0
26,OBSERVATION,UES1,7,14,2,7,-1,1,23.6472,-59.3433,25.8519,-61.3187,128.534,44.1479,1,1,0
26,FUSED,UES1,7,14,-1,0,-1,1,23.6472,-59.3433,23.6002,-60.3339,nan,44.1479,nan,0.57735,3
26,OBSERVATION,UES1,8,15,0,5,-1,1,37.4387,-140.636,38.6222,-139.47,196.48,36.7759,1,1,0
26,OBSERVATION,UES1,8,15,1,6,-1,1,37.4387,-140.636,38.0207,-141.931,240.769,33.2446,1,1,0
26,OBSERVATION,UES1,8,15,2,7,-1,1,37.4387,-140.636,37.192,-141.724,151.109,41.337,1,1,0
26,FUSED,UES1,8,15,-1,0,-1,1,37.4387,-140.636,37.945,-141.042,nan,41.337,nan,0.57735,3
26,OBSERVATION,UES1,9,16,0,5,-1,1,26.8001,31.236,27.7052,31.9627,136.454,43.1092,1,1,0
26,OBSERVATION,UES1,9,16,1,6,-1,1,26.8001,31.236,28.4204,32.9654,128.679,44.1283,1,1,0
26,OBSERVATION,UES1,9,16,2,7,-1,1,26.8001,31.236,26.1764,32.0366,158.893,40.4644,1,1,0
26,FUSED,UES1,9,16,-1,0,-1,1,26.8001,31.236,27.434,32.3216,nan,44.1283,nan,0.57735,3
26,OBSERVATION,UES1,10,17,0,5,-1,1,-55.2435,-103.791,-54.9293,-105.564,217.737,34.9913,1,1,0
26,OBSERVATION,UES1,10,17,1,6,-1,1,-55.2435,-103.791,-56.3048,-102.96,229.165,34.1027,1,1,0
26,OBSERVATION,UES1,10,17,2,7,-1,1,-55.2435,-103.791,-55.3867,-103.722,156.821,40.6924,1,1,0
26,FUSED,UES1,10,17,-1,0,-1,1,-55.2435,-103.791,-55.5403,-104.082,nan,40.6924,nan,0.57735,3
26,OBSERVATION,UES1,11,18,0,5,-1,1,-40.6678,53.4327,-41.8881,53.1272,182.384,38.0692,1,1,0
26,OBSERVATION,UES1,11,18,1,6,-1,1,-40.6678,53.4327,-39.6761,54.8469,146.182,41.9129,1,1,0
26,OBSERVATION,UES1,11,18,2,7,-1,1,-40.6678,53.4327,-41.9417,53.4483,184.721,37.848,1,1,0
26,FUSED,UES1,11,18,-1,0,-1,1,-40.6678,53.4327,-41.1686,53.8075,nan,41.9129,nan,0.57735,3
26,OBSERVATION,UES1,12,19,0,5,-1,1,185.553,-57.7425,185.446,-57.4337,165.444,39.7626,1,1,0
26,OBSERVATION,UES1,12,19,1,6,-1,1,185.553,-57.7425,185.693,-57.6698,229.754,34.0581,1,1,0
26,OBSERVATION,UES1,12,19,2,7,-1,1,185.553,-57.7425,185.767,-57.6912,206.125,35.9434,1,1,0
26,FUSED,UES1,12,19,-1,0,-1,1,185.553,-57.7425,185.636,-57.5982,nan,39.7626,nan,0.57735,3
26,OBSERVATION,UES1,13,20,0,5,-1,1,53.3105,81.9071,53.0382,80.7869,144.895,42.0665,1,1,0
26,OBSERVATION,UES1,13,20,1,6,-1,1,53.3105,81.9071,52.3661,82.566,125.642,44.5433,1,1,0
26,OBSERVATION,UES1,13,20,2,7,-1,1,53.3105,81.9071,52.7745,82.4087,195.22,36.8877,1,1,0
26,FUSED,UES1,13,20,-1,0,-1,1,53.3105,81.9071,52.7263,81.9205,nan,44.5433,nan,0.57735,3
26,OBSERVATION,UES1,14,21,0,5,-1,1,62.6324,-73.2964,62.3811,-72.8875,145.741,41.9653,1,1,0
26,OBSERVATION,UES1,14,21,1,6,-1,1,62.6324,-73.2964,61.3277,-72.134,188.016,37.5408,1,1,0
26,OBSERVATION,UES1,14,21,2,7,-1,1,62.6324,-73.2964,61.3516,-75.7199,134.513,43.3581,1,1,0
26,FUSED,UES1,14,21,-1,0,-1,1,62.6324,-73.2964,61.6868,-73.5805,nan,43.3581,nan,0.57735,3
26,OBSERVATION,UES1,15,22,0,5,-1,1,88.6825,-33.4004,88.4728,-34.3193,125.211,44.603,1,1,0
26,OBSERVATION,UES1,15,22,1,6,-1,1,88.6825,-33.4004,89.2476,-32.2119,166.921,39.6082,1,1,0
26,OBSERVATION,UES1,15,22,2,7,-1,1,88.6825,-33.4004,89.4811,-32.9952,146.518,41.8729,1,1,0
26,FUSED,UES1,15,22,-1,0,-1,1,88.6825,-33.4004,89.0672,-33.1755,nan,44.603,nan,0.57735,3
26,OBSERVATION,UES1,16,23,0,5,-1,1,-179.774,-46.3119,-179.539,-47.139,299.418,29.4575,1,1,0
26,OBSERVATION,UES1,16,23,1,6,-1,1,-179.774,-46.3119,-179.212,-47.5354,273.238,31.047,1,1,0
26,OBSERVATION,UES1,16,23,2,7,-1,1,-179.774,-46.3119,-179.576,-45.5457,241.807,33.1699,1,1,0
26,FUSED,UES1,16,23,-1,0,-1,1,-179.774,-46.3119,-179.442,-46.74,nan,33.1699,nan,0.57735,3
26,OBSERVATION,UES1,17,24,0,5,-1,1,8.21798,-29.7962,8.002,-30.2911,148.599,41.6279,1,1,0
26,OBSERVATION,UES1,17,24,1,6,-1,1,8.21798,-29.7962,9.20472,-31.4914,158.867,40.4673,1,1,0
26,OBSERVATION,UES1,17,24,2,7,-1,1,8.21798,-29.7962,9.19088,-30.4999,133.511,43.4879,1,1,0
26,FUSED,UES1,17,24,-1,0,-1,1,8.21798,-29.7962,8.7992,-30.7608,nan,43.4879,nan,0.57735,3
26,OBSERVATION,UES1,18,25,0,5,-1,1,57.0502,-15.8561,57.0995,-17.4065,125.098,44.6186,1,1,0
26,OBSERVATION,UES1,18,25,1,6,-1,1,57.0502,-15.8561,55.312,-15.2508,149.605,41.5108,1,1,0
26,OBSERVATION,UES1,18,25,2,7,-1,1,57.0502,-15.8561,56.1071,-17.0339,140.437,42.6094,1,1,0
26,FUSED,UES1,18,25,-1,0,-1,1,57.0502,-15.8561,56.1729,-16.5637,nan,44.6186,nan,0.57735,3
26,OBSERVATION,UES1,19,26,0,5,-1,1,-64.815,-74.9503,-64.0865,-74.8011,211.474,35.4984,1,1,0
26,OBSERVATION,UES1,19,26,1,6,-1,1,-64.815,-74.9503,-64.9778,-78.7693,213.074,35.3674,1,1,0
26,OBSERVATION,UES1,19,26,2,7,-1,1,-64.815,-74.9503,-63.3073,-76.2084,156.979,40.6749,1,1,0
26,FUSED,UES1,19,26,-1,0,-1,1,-64.815,-74.9503,-64.1239,-76.5929,nan,40.6749,nan,0.57735,3
26,OBSERVATION,UES1,20,27,0,5,-1,1,-111.963,116.767,-111.931,115.335,258.583,32.0046,1,1,0
26,OBSERVATION,UES1,20,27,1,6,-1,1,-111.963,116.767,-112.233,116.383,199.679,36.4953,1,1,0
26,OBSERVATION,UES1,20,27,2,7,-1,1,-111.963,116.767,-111.767,115.891,259.127,31.9681,1,1,0
26,FUSED,UES1,20,27,-1,0,-1,1,-111.963,116.767,-111.977,115.87,nan,36.4953,nan,0.57735,3
26,OBSERVATION,UES1,21,28,0,5,-1,1,-116.39,178.529,-115.824,176.419,293.333,29.8142,1,1,0
26,OBSERVATION,UES1,21,28,1,6,-1,1,-116.39,178.529,-117.157,180.894,226.464,34.3086,1,1,0
26,OBSERVATION,UES1,21,28,2,7,-1,1,-116.39,178.529,-115.891,179.323,307.075,29.0188,1,1,0
26,FUSED,UES1,21,28,-1,0,-1,1,-116.39,178.529,-116.29,178.879,nan,34.3086,nan,0.57735,3
26,OBSERVATION,UES1,22,29,0,5,-1,1,171.931,62.373,172.028,62.0562,154.348,40.9686,1,1,0
26,OBSERVATION,UES1,22,29,1,6,-1,1,171.931,62.373,170.571,60.6811,183.309,37.9812,1,1,0
26,OBSERVATION,UES1,22,29,2,7,-1,1,171.931,62.373,174.063,60.7314,231.908,33.896,1,1,0
26,FUSED,UES1,22,29,-1,0,-1,1,171.931,62.373,172.221,61.1562,nan,40.9686,nan,0.57735,3
26,OBSERVATION,UES1,23,30,0,5,-1,1,43.0747,-101.7,42.6894,-101.228,167.516,39.5463,1,1,0
26,OBSERVATION,UES1,23,30,1,6,-1,1,43.0747,-101.7,43.0219,-102.798,208.407,35.7521,1,1,0
26,OBSERVATION,UES1,23,30,2,7,-1,1,43.0747,-101.7,43.6418,-102.701,135.72,43.2029,1,1,0
26,FUSED,UES1,23,30,-1,0,-1,1,43.0747,-101.7,43.1177,-102.242,nan,43.2029,nan,0.57735,3
26,OBSERVATION,UES1,24,31,0,5,-1,1,-22.0534,137.195,-21.591,137.591,208.658,35.7312,1,1,0
26,OBSERVATION,UES1,24,31,1,6,-1,1,-22.0534,137.195,-21.0775,137.316,154.095,40.9971,1,1,0
26,OBSERVATION,UES1,24,31,2,7,-1,1,-22.0534,137.195,-21.2467,137.499,241.724,33.1758,1,1,0
26,FUSED,UES1,24,31,-1,0,-1,1,-22.0534,137.195,-21.3051,137.469,nan,40.9971,nan,0.57735,3
26,OBSERVATION,UES1,25,32,0,5,-1,1,-32.9973,159.464,-33.215,159.249,228.918,34.1214,1,1,0
26,OBSERVATION,UES1,25,32,1,6,-1,1,-32.9973,159.464,-33.5552,158.71,169.741,39.3172,1,1,0
26,OBSERVATION,UES1,25,32,2,7,-1,1,-32.9973,159.464,-34.9676,160.33,262.573,31.7386,1,1,0
26,FUSED,UES1,25,32,-1,0,-1,1,-32.9973,159.464,-33.9126,159.43,nan,39.3172,nan,0.57735,3
26,OBSERVATION,UES1,26,33,0,5,-1,1,189.313,18.4847,189.502,17.9332,155.054,40.8893,1,1,0
26,OBSERVATION,UES1,26,33,1,6,-1,1,189.313,18.4847,188.203,18.8267,202.139,36.2826,1,1,0
26,OBSERVATION,UES1,26,33,2,7,-1,1,189.313,18.4847,188.955,19.0081,224.059,34.4941,1,1,0
26,FUSED,UES1,26,33,-1,0,-1,1,189.313,18.4847,188.887,18.5893,nan,40.8893,nan,0.57735,3
26,OBSERVATION,UES1,27,34,0,5,-1,1,49.2643,69.2481,51.8998,67.9487,139.9,42.6759,1,1,0
26,OBSERVATION,UES1,27,34,1,6,-1,1,49.2643,69.2481,49.4861,68.1054,124.197,44.7441,1,1,0
26,OBSERVATION,UES1,27,34,2,7,-1,1,49.2643,69.2481,49.8772,67.8563,185.487,37.7761,1,1,0
26,FUSED,UES1,27,34,-1,0,-1,1,49.2643,69.2481,50.4211,67.9702,nan,44.7441,nan,0.57735,3
26,OBSERVATION,UES1,28,35,0,5,-1,1,-171.606,57.386,-171.988,57.2509,291.554,29.9199,1,1,0
26,OBSERVATION,UES1,28,35,1,6,-1,1,-171.606,57.386,-171.213,57.5418,242.164,33.1443,1,1,0
26,OBSERVATION,UES1,28,35,2,7,-1,1,-171.606,57.386,-170.79,56.7793,263.151,31.7004,1,1,0
26,FUSED,UES1,28,35,-1,0,-1,1,-171.606,57.386,-171.33,57.1906,nan,33.1443,nan,0.57735,3
26,OBSERVATION,UES1,29,36,0,5,-1,1,74.1499,-17.1538,76.0673,-16.9696,121.971,45.0583,1,1,0
26,OBSERVATION,UES1,29,36,1,6,-1,1,74.1499,-17.1538,73.6394,-16.091,153.592,41.0539,1,1,0
26,OBSERVATION,UES1,29,36,2,7,-1,1,74.1499,-17.1538,73.3806,-17.0267,144.953,42.0595,1,1,0
26,FUSED,UES1,29,36,-1,0,-1,1,74.1499,-17.1538,74.3624,-16.6958,nan,45.0583,nan,0.57735,3
26,OBSERVATION,UES1,30,37,0,5,-1,1,-0.430304,-176.259,0.156948,-176.04,236.234,33.5749,1,1,0
26,OBSERVATION,UES1,30,37,1,6,-1,1,-0.430304,-176.259,0.469573,-176.444,274.461,30.9694,1,1,0
26,OBSERVATION,UES1,30,37,2,7,-1,1,-0.430304,-176.259,-2.6815,-175.252,173.614,38.9252,1,1,0
26,FUSED,UES1,30,37,-1,0,-1,1,-0.430304,-176.259,-0.684993,-175.912,nan,38.9252,nan,0.57735,3
26,OBSERVATION,UES1,31,38,0,5,-1,1,144.467,24.7298,144.919,25.5027,131.626,43.735,1,1,0
26,OBSERVATION,UES1,31,38,1,6,-1,1,144.467,24.7298,143.134,24.339,169.151,39.3776,1,1,0
26,OBSERVATION,UES1,31,38,2,7,-1,1,144.467,24.7298,146.019,23.9906,196.146,36.8054,1,1,0
26,FUSED,UES1,31,38,-1,0,-1,1,144.467,24.7298,144.69,24.6108,nan,43.735,nan,0.57735,3
26,OBSERVATION,UES1,32,39,0,5,-1,1,47.3309,-66.2284,46.6219,-68.3579,145.691,41.9713,1,1,0
26,OBSERVATION,UES1,32,39,1,6,-1,1,47.3309,-66.2284,47.6814,-66.4117,181.288,38.1738,1,1,0
26,OBSERVATION,UES1,32,39,2,7,-1,1,47.3309,-66.2284,48.6546,-65.6773,130.584,43.873,1,1,0
26,FUSED,UES1,32,39,-1,0,-1,1,47.3309,-66.2284,47.6526,-66.8156,nan,43.873,nan,0.57735,3
26,OBSERVATION,UES1,33,40,0,5,-1,1,-79.1038,48.7734,-78.4664,49.4182,210.649,35.5662,1,1,0
26,OBSERVATION,UES1,33,40,1,6,-1,1,-79.1038,48.7734,-80.8516,49.0495,170.056,39.2849,1,1,0
26,OBSERVATION,UES1,33,40,2,7,-1,1,-79.1038,48.7734,-79.6564,47.0444,198.869,36.566,1,1,0
26,FUSED,UES1,33,40,-1,0,-1,1,-79.1038,48.7734,-79.6581,48.504,nan,39.2849,nan,0.57735,3
26,OBSERVATION,UES1,34,41,0,5,-1,1,-24.837,-152.093,-25.2067,-151.789,229.218,34.0987,1,1,0
26,OBSERVATION,UES1,34,41,1,6,-1,1,-24.837,-152.093,-24.4076,-151.462,258.071,32.039,1,1,0
26,OBSERVATION,UES1,34,41,2,7,-1,1,-24.837,-152.093,-24.4659,-152.107,164.386,39.874,1,1,0
26,FUSED,UES1,34,41,-1,0,-1,1,-24.837,-152.093,-24.6934,-151.786,nan,39.874,nan,0.57735,3
26,OBSERVATION,UES1,35,42,0,5,-1,1,92.6189,-47.3693,91.9127,-46.9536,130.412,43.8959,1,1,0
26,OBSERVATION,UES1,35,42,1,6,-1,1,92.6189,-47.3693,92.4559,-48.3151,176.811,38.6082,1,1,0
26,OBSERVATION,UES1,35,42,2,7,-1,1,92.6189,-47.3693,92.9574,-47.4503,146.217,41.9086,1,1,0
26,FUSED,UES1,35,42,-1,0,-1,1,92.6189,-47.3693,92.442,-47.573,nan,43.8959,nan,0.57735,3
26,OBSERVATION,UES1,36,43,0,5,-1,1,161.382,122.313,160.045,122.169,180.094,38.2887,1,1,0
26,OBSERVATION,UES1,36,43,1,6,-1,1,161.382,122.313,162.113,124.532,184.415,37.8767,1,1,0
26,OBSERVATION,UES1,36,43,2,7,-1,1,161.382,122.313,162.55,122.367,263.261,31.6931,1,1,0
26,FUSED,UES1,36,43,-1,0,-1,1,161.382,122.313,161.569,123.023,nan,38.2887,nan,0.57735,3
26,OBSERVATION,UES1,37,44,0,5,-1,1,20.561,-105.064,21.7222,-105.313,177.266,38.5636,1,1,0
26,OBSERVATION,UES1,37,44,1,6,-1,1,20.561,-105.064,20.4088,-104.574,211.625,35.4859,1,1,0
26,OBSERVATION,UES1,37,44,2,7,-1,1,20.561,-105.064,21.1634,-105.277,135.518,43.2287,1,1,0
26,FUSED,UES1,37,44,-1,0,-1,1,20.561,-105.064,21.0981,-105.055,nan,43.2287,nan,0.57735,3
26,OBSERVATION,UES1,38,45,0,5,-1,1,-40.3282,-53.3935,-39.7819,-53.0631,186.201,37.7094,1,1,0
26,OBSERVATION,UES1,38,45,1,6,-1,1,-40.3282,-53.3935,-40.9977,-53.9012,188.211,37.5229,1,1,0
26,OBSERVATION,UES1,38,45,2,7,-1,1,-40.3282,-53.3935,-40.4463,-51.9355,144.172,42.1534,1,1,0
26,FUSED,UES1,38,45,-1,0,-1,1,-40.3282,-53.3935,-40.4086,-52.9666,nan,42.1534,nan,0.57735,3
26,OBSERVATION,UES1,39,46,0,5,-1,1,-46.6407,-19.0521,-48.1808,-18.8746,182.717,38.0374,1,1,0
26,OBSERVATION,UES1,39,46,1,6,-1,1,-46.6407,-19.0521,-46.5268,-18.028,171.491,39.1389,1,1,0
26,OBSERVATION,UES1,39,46,2,7,-1,1,-46.6407,-19.0521,-47.7407,-18.5627,153.058,41.1143,1,1,0
26,FUSED,UES1,39,46,-1,0,-1,1,-46.6407,-19.0521,-47.4828,-18.4884,nan,41.1143,nan,0.57735,3
26,OBSERVATION,UES1,40,47,0,5,-1,1,-159.855,98.1946,-161.047,98.9475,291.153,29.9438,1,1,0
26,OBSERVATION,UES1,40,47,1,6,-1,1,-159.855,98.1946,-159.392,96.1575,234.197,33.7253,1,1,0
26,OBSERVATION,UES1,40,47,2,7,-1,1,-159.855,98.1946,-159.906,96.6105,276.05,30.8691,1,1,0
26,FUSED,UES1,40,47,-1,0,-1,1,-159.855,98.1946,-160.115,97.2385,nan,33.7253,nan,0.57735,3
26,OBSERVATION,UES1,41,48,0,5,-1,1,-204.91,-172.141,-205.035,-172.667,364.825,26.0252,1,1,0
26,OBSERVATION,UES1,41,48,1,6,-1,1,-204.91,-172.141,-204.358,-172.451,360.933,26.2116,1,1,0
26,OBSERVATION,UES1,41,48,2,7,-1,1,-204.91,-172.141,-204.37,-172.938,284.964,30.317,1,1,0
26,FUSED,UES1,41,48,-1,0,-1,1,-204.91,-172.141,-204.588,-172.685,nan,30.317,nan,0.57735,3
26,OBSERVATION,UES1,42,49,0,5,-1,1,12.6861,-0.74392,12.8449,-2.5207,141.69,42.4551,1,1,0
26,OBSERVATION,UES1,42,49,1,6,-1,1,12.6861,-0.74392,12.2536,0.803304,142.411,42.3668,1,1,0
26,OBSERVATION,UES1,42,49,2,7,-1,1,12.6861,-0.74392,11.8491,-2.26943,142.922,42.3046,1,1,0
26,FUSED,UES1,42,49,-1,0,-1,1,12.6861,-0.74392,12.3158,-1.32894,nan,42.4551,nan,0.57735,3
26,OBSERVATION,UES1,43,50,0,5,-1,1,10.7884,-73.4622,11.6808,-73.5912,163.676,39.9492,1,1,0
26,OBSERVATION,UES1,43,50,1,6,-1,1,10.7884,-73.4622,10.5917,-73.9372,188.086,37.5343,1,1,0
26,OBSERVATION,UES1,43,50,2,7,-1,1,10.7884,-73.4622,10.6363,-73.4622,129.714,43.9891,1,1,0
26,FUSED,UES1,43,50,-1,0,-1,1,10.7884,-73.4622,10.9696,-73.6635,nan,43.9891,nan,0.57735,3
26,OBSERVATION,UES1,44,51,0,5,-1,1,-7.98798,60.7039,-9.62151,60.8668,162.852,40.0369,1,1,0
26,OBSERVATION,UES1,44,51,1,6,-1,1,-7.98798,60.7039,-7.69977,62.4809,131.383,43.767,1,1,0
26,OBSERVATION,UES1,44,51,2,7,-1,1,-7.98798,60.7039,-8.40171,59.9465,180.744,38.2261,1,1,0
26,FUSED,UES1,44,51,-1,0,-1,1,-7.98798,60.7039,-8.57433,61.0981,nan,43.767,nan,0.57735,3
26,OBSERVATION,UES1,45,52,0,5,-1,1,-41.9144,-109.746,-41.9718,-109.345,212.3,35.4306,1,1,0
26,OBSERVATION,UES1,45,52,1,6,-1,1,-41.9144,-109.746,-40.1148,-109.273,228.706,34.1375,1,1,0
26,OBSERVATION,UES1,45,52,2,7,-1,1,-41.9144,-109.746,-43.5031,-109.803,152.24,41.2074,1,1,0
26,FUSED,UES1,45,52,-1,0,-1,1,-41.9144,-109.746,-41.8633,-109.474,nan,41.2074,nan,0.57735,3
26,OBSERVATION,UES1,46,53,0,5,-1,1,-80.7595,-132.546,-81.575,-132.716,250.341,32.5673,1,1,0
26,OBSERVATION,UES1,46,53,1,6,-1,1,-80.7595,-132.546,-81.8396,-133.684,261.619,31.8018,1,1,0
26,OBSERVATION,UES1,46,53,2,7,-1,1,-80.7595,-132.546,-82.4853,-132.863,180.36,38.263,1,1,0
26,FUSED,UES1,46,53,-1,0,-1,1,-80.7595,-132.546,-81.9666,-133.088,nan,38.263,nan,0.57735,3
26,OBSERVATION,UES1,47,54,0,5,-1,1,-118.019,-36.543,-119.269,-36.1201,243.313,33.062,1,1,0
26,OBSERVATION,UES1,47,54,1,6,-1,1,-118.019,-36.543,-117.546,-36.001,222.842,34.5888,1,1,0
26,OBSERVATION,UES1,47,54,2,7,-1,1,-118.019,-36.543,-117.989,-37.7,193.563,37.0357,1,1,0
26,FUSED,UES1,47,54,-1,0,-1,1,-118.019,-36.543,-118.268,-36.607,nan,37.0357,nan,0.57735,3
26,OBSERVATION,UES1,48,55,0,5,-1,1,-150.932,-3.66152,-151.624,-4.22214,268.686,31.3388,1,1,0
26,OBSERVATION,UES1,48,55,1,6,-1,1,-150.932,-3.66152,-149.561,-2.69783,235.051,33.6621,1,1,0
26,OBSERVATION,UES1,48,55,2,7,-1,1,-150.932,-3.66152,-152.162,-4.44013,225.157,34.4092,1,1,0
26,FUSED,UES1,48,55,-1,0,-1,1,-150.932,-3.66152,-151.116,-3.7867,nan,34.4092,nan,0.57735,3
26,OBSERVATION,UES1,49,56,0,5,-1,1,34.9872,0.643297,36.1087,0.639977,130.792,43.8454,1,1,0
26,OBSERVATION,UES1,49,56,1,6,-1,1,34.9872,0.643297,35.3604,1.0013,139.757,42.6937,1,1,0
26,OBSERVATION,UES1,49,56,2,7,-1,1,34.9872,0.643297,36.6419,0.932428,143.429,42.2431,1,1,0
26,FUSED,UES1,49,56,-1,0,-1,1,34.9872,0.643297,36.037,0.857902,nan,43.8454,nan,0.57735,3
26,OBSERVATION,UES1,50,57,0,5,-1,1,-84.9142,-76.1703,-84.3736,-75.991,227.044,34.2642,1,1,0
26,OBSERVATION,UES1,50,57,1,6,-1,1,-84.9142,-76.1703,-84.1187,-74.1082,224.106,34.4905,1,1,0
26,OBSERVATION,UES1,50,57,2,7,-1,1,-84.9142,-76.1703,-83.9966,-76.8798,169.314,39.3609,1,1,0
26,FUSED,UES1,50,57,-1,0,-1,1,-84.9142,-76.1703,-84.1629,-75.6597,nan,39.3609,nan,0.57735,3
26,OBSERVATION,UES1,51,58,0,5,-1,1,191.805,33.8264,192.438,33.0093,158.525,40.5047,1,1,0
26,OBSERVATION,UES1,51,58,1,6,-1,1,191.805,33.8264,192.036,33.3956,201.007,36.3801,1,1,0
26,OBSERVATION,UES1,51,58,2,7,-1,1,191.805,33.8264,191.29,35.8217,231.821,33.9025,1,1,0
26,FUSED,UES1,51,58,-1,0,-1,1,191.805,33.8264,191.921,34.0756,nan,40.5047,nan,0.57735,3
26,OBSERVATION,UES1,52,59,0,5,-1,1,-110.443,161.289,-111.144,161.63,279.3,30.6658,1,1,0
26,OBSERVATION,UES1,52,59,1,6,-1,1,-110.443,161.289,-108.289,162.146,214.293,35.2683,1,1,0
26,OBSERVATION,UES1,52,59,2,7,-1,1,-110.443,161.289,-110.782,159.908,290.95,29.9559,1,1,0
26,FUSED,UES1,52,59,-1,0,-1,1,-110.443,161.289,-110.071,161.228,nan,35.2683,nan,0.57735,3
26,OBSERVATION,UES1,53,60,0,5,-1,1,-212.852,-42.658,-213.265,-42.6659,328.959,27.8229,1,1,0
26,OBSERVATION,UES1,53,60,1,6,-1,1,-212.852,-42.658,-212.456,-42.6167,298.755,29.496,1,1,0
26,OBSERVATION,UES1,53,60,2,7,-1,1,-212.852,-42.658,-212.654,-41.8089,270.563,31.2179,1,1,0
26,FUSED,UES1,53,60,-1,0,-1,1,-212.852,-42.658,-212.792,-42.3638,nan,31.2179,nan,0.57735,3
26,OBSERVATION,UES1,54,61,0,5,-1,1,49.8942,-72.552,50.1462,-72.5861,148.258,41.6679,1,1,0
26,OBSERVATION,UES1,54,61,1,6,-1,1,49.8942,-72.552,50.5135,-72.6019,186.119,37.717,1,1,0
26,OBSERVATION,UES1,54,61,2,7,-1,1,49.8942,-72.552,50.9844,-73.9039,131.404,43.7642,1,1,0
26,FUSED,UES1,54,61,-1,0,-1,1,49.8942,-72.552,50.548,-73.0306,nan,43.7642,nan,0.57735,3
26,OBSERVATION,UES1,55,62,0,5,-1,1,91.3771,11.6368,92.0529,11.2405,118.598,45.5455,1,1,0
26,OBSERVATION,UES1,55,62,1,6,-1,1,91.3771,11.6368,91.3958,11.5635,145.678,41.9729,1,1,0
26,OBSERVATION,UES1,55,62,2,7,-1,1,91.3771,11.6368,91.4336,12.9177,162.613,40.0624,1,1,0
26,FUSED,UES1,55,62,-1,0,-1,1,91.3771,11.6368,91.6274,11.9072,nan,45.5455,nan,0.57735,3
26,OBSERVATION,UES1,56,63,0,5,-1,1,-30.4151,-43.3448,-31.1394,-44.6145,176.274,38.6611,1,1,0
26,OBSERVATION,UES1,56,63,1,6,-1,1,-30.4151,-43.3448,-29.1427,-43.5071,178.041,38.4878,1,1,0
26,OBSERVATION,UES1,56,63,2,7,-1,1,-30.4151,-43.3448,-30.3036,-42.05,140.987,42.5415,1,1,0
26,FUSED,UES1,56,63,-1,0,-1,1,-30.4151,-43.3448,-30.1952,-43.3905,nan,42.5415,nan,0.57735,3
26,OBSERVATION,UES1,57,64,0,5,-1,1,-123.648,129.574,-123.26,129.008,273.306,31.0427,1,1,0
26,OBSERVATION,UES1,57,64,1,6,-1,1,-123.648,129.574,-125.468,128.899,211.994,35.4557,1,1,0
26,OBSERVATION,UES1,57,64,2,7,-1,1,-123.648,129.574,-122.331,129.006,274.261,30.982,1,1,0
26,FUSED,UES1,57,64,-1,0,-1,1,-123.648,129.574,-123.687,128.971,nan,35.4557,nan,0.57735,3
26,OBSERVATION,UES1,58,65,0,5,-1,1,-104.138,-146.756,-103.854,-145.606,274.534,30.9648,1,1,0
26,OBSERVATION,UES1,58,65,1,6,-1,1,-104.138,-146.756,-101.711,-147.206,283.409,30.4121,1,1,0
26,OBSERVATION,UES1,58,65,2,7,-1,1,-104.138,-146.756,-104.839,-146.609,200.491,36.4248,1,1,0
26,FUSED,UES1,58,65,-1,0,-1,1,-104.138,-146.756,-103.468,-146.474,nan,36.4248,nan,0.57735,3
26,OBSERVATION,UES1,59,66,0,5,-1,1,168.47,-145.677,168.24,-146.179,208.615,35.7348,1,1,0
