Time,CellId,ServiceDlSnrDb,ServiceUlSnrDb,FeederDlSnrDb,FeederUlSnrDb,BackhaulDlSnrDb,BackhaulUlSnrDb,BackhaulHealthy
0.100000,5,10.882158,6.361558,17.474456,25.953856,10.882158,6.361558,1
0.100000,6,9.528541,5.007941,17.474456,25.953856,9.528541,5.007941,1
0.600000,5,8.528137,4.007537,16.846132,25.325532,8.528137,4.007537,1
0.600000,6,15.422051,10.901451,16.846132,25.325532,15.422051,10.901451,1
1.100000,5,13.163006,8.642406,19.076700,27.556100,13.163006,8.642406,1
1.100000,6,12.830433,8.309833,19.076700,27.556100,12.830433,8.309833,1
1.600000,5,8.633380,4.112780,17.804630,26.284030,8.633380,4.112780,1
1.600000,6,12.423224,7.902625,17.804630,26.284030,12.423224,7.902625,1
2.100000,5,10.030649,5.510049,16.529542,25.008942,10.030649,5.510049,1
2.100000,6,13.298621,8.778021,16.529542,25.008942,13.298621,8.778021,1
2.600000,5,14.639621,10.119021,19.731302,28.210702,14.639621,10.119021,1
2.600000,6,12.074704,7.554104,19.731302,28.210702,12.074704,7.554104,1
3.100000,5,13.580346,9.059747,18.247844,26.727244,13.580346,9.059747,1
3.100000,6,10.957547,6.436948,18.247844,26.727244,10.957547,6.436948,1
3.600000,5,11.130719,6.610119,17.568606,26.048006,11.130719,6.610119,1
3.600000,6,7.108503,2.587904,17.568606,26.048006,7.108503,2.587904,1
4.100000,5,12.663898,8.143298,17.719784,26.199185,12.663898,8.143298,1
4.100000,6,12.039681,7.519081,17.719784,26.199185,12.039681,7.519081,1
4.600000,5,12.853770,8.333170,16.032830,24.512230,12.853770,8.333170,1
4.600000,6,10.261926,5.741326,16.032830,24.512230,10.261926,5.741326,1
5.100000,5,8.884244,4.363644,20.204889,28.684290,8.884244,4.363644,1
5.100000,6,10.727853,6.207253,20.204889,28.684290,10.727853,6.207253,1
5.600000,5,9.244566,4.723966,10.251994,18.731394,9.244566,4.723966,1
5.600000,6,12.102886,7.582287,10.251994,18.731394,10.251994,7.582287,1
6.100000,5,11.943341,7.422741,16.287299,24.766700,11.943341,7.422741,1
6.100000,6,11.028162,6.507563,16.287299,24.766700,11.028162,6.507563,1
6.600000,5,13.054346,8.533747,16.437696,24.917096,13.054346,8.533747,1
6.600000,6,11.734736,7.214136,16.437696,24.917096,11.734736,7.214136,1
7.100000,5,11.495221,6.974621,17.891891,26.371291,11.495221,6.974621,1
7.100000,6,12.664092,8.143492,17.891891,26.371291,12.664092,8.143492,1
7.600000,5,14.081813,9.561213,17.041332,25.520732,14.081813,9.561213,1
7.600000,6,13.666926,9.146326,17.041332,25.520732,13.666926,9.146326,1
8.100000,5,13.135451,8.614851,16.989183,25.468583,13.135451,8.614851,1
8.100000,6,12.538087,8.017487,16.989183,25.468583,12.538087,8.017487,1
8.600000,5,10.230198,5.709598,18.840398,27.319799,10.230198,5.709598,1
8.600000,6,13.655461,9.134861,18.840398,27.319799,13.655461,9.134861,1
9.100000,5,10.369598,5.848998,15.522196,24.001596,10.369598,5.848998,1
9.100000,6,12.830232,8.309632,15.522196,24.001596,12.830232,8.309632,1
9.600000,5,12.319063,7.798463,17.123219,25.602619,12.319063,7.798463,1
9.600000,6,13.157892,8.637292,17.123219,25.602619,13.157892,8.637292,1
