rngRun,numCows,snrThDb,sigmaPosM,ueTxPowerDbm,gnbTxPowerDbm,cv,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,Pdet,RMSEm,Jfinal,alphaSurv,alphaPat,alphaRapid,alphaStrat,survVmin,survVmax,patVmin,patVmax,rapidVmin,rapidVmax,stratVmin,stratVmax,survZmin,survZmax,patZmin,patZmax,rapidZmin,rapidZmax,stratZmin,stratZmax,survDt,patDt,rapidDt,stratDt,avgThrMbps,avgDelayMs,avgLossPct,UAV0_Energy_J,UAV1_Energy_J,UAV2_Energy_J,UAV3_Energy_J,EpropJ,ERFJ,EprocJ,EtotJ
8001,80,30,5,23,38,0.1,1.1,0.8,1,1,0.937942,38.2907,1.71229,0.8,0.6,0.35,0.9,8,15,15,25,20,35,12,22,60,80,80,95,95,110,120,130,2,1.5,1,1.2,0.000973461,11.2347,0,75900.7,78020.9,92509.8,81177.7,327325,238.633,45.02,327609
