model,epoch,train_loss,val_loss
mlp,83,0.003776146564632654,0.028782488778233528
mlp,84,0.0035977487762769065,0.02897393610328436
mlp,85,0.0036590652695546546,0.02909353654831648
mlp,86,0.0037651673580209413,0.02891181781888008
mlp,87,0.00373059103731066,0.028928019106388092
mlp,88,0.0036333638709038496,0.02902715653181076
mlp,89,0.0034699203679338098,0.028781269676983356
mlp,90,0.0033249024224157133,0.028577583841979504
mlp,91,0.003330457160094132,0.029047265648841858
mlp,92,0.003232483364020785,0.028685305267572403
mlp,93,0.003187555936165154,0.028917833231389523
mlp,94,0.003145921121661862,0.028553755953907967
mlp,95,0.003057074616663158,0.028997971676290035
mlp,96,0.003078815449650089,0.028372872620821
mlp,97,0.0029657679842785,0.02881182637065649
mlp,98,0.0028849285639201603,0.028091128915548325
mlp,99,0.0028882240100453296,0.02974621392786503
mlp,100,0.002920695502931873,0.02822218555957079
mlp,101,0.0028705905036379895,0.0287931552156806
mlp,102,0.0027419838200633726,0.028222779743373394
mlp,103,0.002831576702495416,0.02846799325197935
mlp,104,0.002733997825998813,0.028625314123928547
mlp,105,0.002746286782591293,0.028434871695935726
mlp,106,0.002625559728282193,0.02842886559665203
mlp,107,0.0025082249582434693,0.028338570147752762
mlp,108,0.0025327756496456764,0.028484388254582882
mlp,109,0.0024731087032705545,0.0283576138317585
mlp,110,0.0023853202971319356,0.028290257789194584
mlp,111,0.002387391034668932,0.02813399489969015
mlp,112,0.0024957909481599927,0.02855944260954857
mlp,113,0.002346035558730364,0.028067965991795063
mlp,114,0.002276385649262617,0.028256074525415897
mlp,115,0.002230444767822822,0.02822168357670307
mlp,116,0.0021667337083878615,0.028232304379343987
mlp,117,0.0022244912300569317,0.028268934227526188
mlp,118,0.002355433515428255,0.02804444544017315
mlp,119,0.002315336954779923,0.028387194499373436
mlp,120,0.002420513987696419,0.028313749469816685
mlp,121,0.002525028229380647,0.028314105235040188
mlp,122,0.0023776524467393756,0.028117853216826916
mlp,123,0.002272749785333872,0.02809426747262478
mlp,124,0.002319098469646027,0.028252038173377514
mlp,125,0.0021565023926086724,0.027793191373348236
mlp,126,0.002089528502741208,0.028288381174206734
mlp,127,0.002195970038883388,0.027784563601017
mlp,128,0.002412106880607704,0.028307641856372356
mlp,129,0.002901833193997542,0.02812589704990387
mlp,130,0.003163416617705176,0.027986221946775913
mlp,131,0.0033584064415966472,0.02815941348671913
mlp,132,0.003004780155606568,0.02916915901005268
mlp,133,0.002815203469557067,0.028119172900915146
mlp,134,0.0022833782131783664,0.028181622736155987
mlp,135,0.0020242856116965413,0.02845151349902153
mlp,136,0.0019231319117049377,0.028219242580235004
mlp,137,0.0018334842946690817,0.0280285170301795
mlp,138,0.0018145779225354393,0.02806109469383955
mlp,139,0.0017505680249693494,0.02817995473742485
mlp,140,0.001723675464745611,0.02814259473234415
mlp,141,0.0017651336384005845,0.027762030251324177
mlp,142,0.0016734208717631798,0.028228774666786194
mlp,143,0.0016810568049550056,0.02786901406943798
mlp,144,0.0016048570396378636,0.028306104242801666
mlp,145,0.0016346120585997899,0.02729785442352295
mlp,146,0.0017234804302764435,0.028637925162911415
mlp,147,0.0015652144987446566,0.02763466816395521
mlp,148,0.0015585523603173594,0.028583782725036144
mlp,149,0.0017113955109380186,0.027971835806965828
mlp,150,0.0016633303021080792,0.0286830747500062
cnn,1,0.41706907252470654,0.3776107281446457
cnn,2,0.34106314182281494,0.2995682805776596
cnn,3,0.25251315782467526,0.21762458980083466
cnn,4,0.17553674429655075,0.15325750410556793
cnn,5,0.13215314348538718,0.11595932021737099
cnn,6,0.1165337326625983,0.09673486649990082
cnn,7,0.10905590032537778,0.0864548310637474
cnn,8,0.10361776873469353,0.08007817342877388
cnn,9,0.0984175664683183,0.07520447298884392
cnn,10,0.09215066581964493,0.07102429121732712
cnn,11,0.08526695395509402,0.06718384101986885
cnn,12,0.07827545826633771,0.06367403455078602
cnn,13,0.07074246183037758,0.05972256697714329
cnn,14,0.06356640843053658,0.0548026729375124
cnn,15,0.05674664365748564,0.04865523241460323
cnn,16,0.04979355136553446,0.042072663083672523
cnn,17,0.04332589233915011,0.03666888549923897
cnn,18,0.038281826923290886,0.032807767391204834
cnn,19,0.03450504783540964,0.030136101879179478
cnn,20,0.03195483982563019,0.028356922790408134
cnn,21,0.03012188244611025,0.027216799557209015
cnn,22,0.02893377219637235,0.026384751312434673
cnn,23,0.028011097262303036,0.02566162683069706
cnn,24,0.027241994626820087,0.025042555294930935
cnn,25,0.026626834645867348,0.024389801546931267
cnn,26,0.02606421212355296,0.023940659128129482
cnn,27,0.025553871567050617,0.02353796921670437
cnn,28,0.02510704689969619,0.023139183409512043
cnn,29,0.02469321247190237,0.022750944830477238
cnn,30,0.02429426709810893,0.022379398345947266
cnn,31,0.023814886187513668,0.022145471535623074
cnn,32,0.023402139544487,0.021774535067379475
cnn,33,0.02306526992470026,0.021471776999533176
cnn,34,0.022687071934342384,0.021210421808063984
cnn,35,0.022387169922391575,0.020968238823115826
cnn,36,0.022138249439497788,0.020747357048094273
cnn,37,0.021832956311603386,0.020571612752974033
cnn,38,0.021590520938237507,0.020346329547464848
cnn,39,0.02136704884469509,0.020093712955713272
cnn,40,0.02111146878451109,0.020012978464365005
cnn,41,0.020906188214818638,0.019847623072564602
cnn,42,0.0206929799169302,0.019666935317218304
cnn,43,0.020483598733941715,0.019538722932338715
cnn,44,0.020311635298033554,0.019460865296423435
cnn,45,0.02018882893025875,0.019253834150731564
cnn,46,0.019986086214582127,0.019218193367123604
cnn,47,0.019835141487419605,0.01912289671599865
cnn,48,0.019678419611106317,0.01902247965335846
cnn,49,0.019533950835466385,0.01887072902172804
cnn,50,0.0193806616589427,0.01881274301558733
cnn,51,0.019238306830326717,0.018749809823930264
cnn,52,0.019106838076064985,0.018642399460077286
cnn,53,0.019001016703744728,0.018522409722208977
cnn,54,0.018866767796377342,0.018435360863804817
cnn,55,0.0187495198721687,0.01840968243777752
cnn,56,0.01865480514243245,0.01831288542598486
cnn,57,0.018550176018228132,0.018254168331623077
cnn,58,0.018452905894567568,0.018180920742452145
cnn,59,0.01836046390235424,0.018151269294321537
cnn,60,0.018287511076778173,0.018149344250559807
cnn,61,0.01821010187268257,0.01805930957198143
cnn,62,0.018159910726050537,0.017955108545720577
cnn,63,0.018040858519574005,0.018009225837886333
cnn,64,0.01799749971056978,0.017888622358441353
cnn,65,0.017886832046012085,0.017952673137187958
cnn,66,0.017808376501003902,0.01781425718218088
cnn,67,0.017733754590153694,0.017835398204624653
cnn,68,0.01768444913129012,0.017766804434359074
cnn,69,0.0176127590239048,0.017751555889844894
cnn,70,0.017543602424363296,0.017680726945400238
cnn,71,0.017479130998253822,0.017708935774862766
cnn,72,0.01742224907502532,0.017615550197660923
cnn,73,0.01737125792230169,0.017629951238632202
cnn,74,0.017336471006274223,0.01761480327695608
cnn,75,0.01727181999012828,0.01751256175339222
cnn,76,0.01724408178900679,0.017572001554071903
cnn,77,0.017168007791042328,0.01751606073230505
cnn,78,0.017111631265530985,0.01751914992928505
cnn,79,0.01706124593814214,0.0174632016569376
cnn,80,0.017010051912317675,0.017489276826381683
cnn,81,0.0169867353203396,0.01741146855056286
cnn,82,0.01691390046228965,0.017497019842267036
cnn,83,0.016869157397498686,0.01741600874811411
cnn,84,0.016820526216179132,0.017409484833478928
cnn,85,0.016814119648188353,0.017359565012156963
cnn,86,0.016764395559827488,0.017396830022335052
cnn,87,0.016720325996478397,0.017382895573973656
cnn,88,0.016680664848536253,0.01739539112895727
cnn,89,0.016622287997355063,0.017282373271882534
cnn,90,0.016579659034808476,0.017353259958326817
cnn,91,0.016528270052125055,0.01737930253148079
cnn,92,0.01649118323499958,0.017328260466456413
cnn,93,0.016451607458293438,0.017346051521599293
cnn,94,0.016435110320647556,0.017283769324421883
cnn,95,0.016410135353604954,0.017388788051903248
cnn,96,0.016349873195091884,0.017297446727752686
cnn,97,0.01632272902255257,0.017357394099235535
cnn,98,0.016284245376785595,0.017299341969192028
cnn,99,0.016244702817251284,0.017309595830738544
cnn,100,0.01621017511934042,0.017322059720754623
cnn,101,0.0161785283125937,0.017334936186671257
cnn,102,0.01615475754564007,0.017314660362899303
cnn,103,0.01612301589921117,0.017346171662211418
cnn,104,0.016084174159914255,0.01733678299933672
cnn,105,0.016053096236040194,0.01730038970708847
cnn,106,0.01603527491291364,0.017305510118603706
cnn,107,0.0159945252041022,0.017365296371281147
cnn,108,0.01599494010830919,0.017246454022824764
cnn,109,0.01597461166481177,0.017392118461430073
cnn,110,0.015955057460814714,0.01723210420459509
cnn,111,0.015934377287824947,0.017446340061724186
cnn,112,0.015865707925210398,0.01729223970323801
cnn,113,0.01580667511249582,0.017343491315841675
cnn,114,0.015783803227047127,0.017351006157696247
cnn,115,0.0157397606720527,0.017422175966203213
cnn,116,0.01571599704523881,0.017321101389825344
cnn,117,0.01568331491822998,0.017364583909511566
cnn,118,0.01565423747524619,0.017301427200436592
cnn,119,0.01564132220422228,0.017456214874982834
cnn,120,0.015601259501030048,0.0173144843429327
cnn,121,0.01556791520367066,0.017412577755749226
cnn,122,0.015525465520719687,0.017336645163595676
cnn,123,0.015518497054775557,0.01735974196344614
cnn,124,0.015486455677698055,0.017353487201035023
cnn,125,0.01545205075914661,0.01739079412072897
cnn,126,0.01543634757399559,0.017386704683303833
cnn,127,0.015407230394581953,0.017383757047355175
cnn,128,0.015403408867617449,0.017272930592298508
cnn,129,0.015359189050892988,0.017450757324695587
cnn,130,0.015318858902901411,0.017368756234645844
cnn,131,0.015308160334825516,0.01750960573554039
cnn,132,0.015282171157499155,0.017300096340477467
cnn,133,0.015237901359796524,0.017400918528437614
cnn,134,0.015226573683321476,0.017504163086414337
cnn,135,0.01520686379323403,0.017321567051112652
cnn,136,0.01519217404226462,0.017458324320614338
cnn,137,0.015146650684376558,0.01746335346251726
cnn,138,0.015095019713044167,0.017423049546778202
cnn,139,0.015072583220899105,0.01745158899575472
cnn,140,0.015045186039060354,0.017458111979067326
cnn,141,0.01502364439268907,0.017483854666352272
cnn,142,0.015013114859660467,0.01738815661519766
cnn,143,0.015010624503095945,0.01758236065506935
cnn,144,0.014988246063391367,0.01736959908157587
cnn,145,0.014930153265595436,0.017595299519598484
cnn,146,0.01494056840116779,0.01744065433740616
cnn,147,0.014920832899709543,0.01747896336019039
cnn,148,0.014846008115758499,0.01750088669359684
cnn,149,0.014828415277103582,0.01761155854910612
cnn,150,0.014796826057136059,0.01745931338518858
gru,1,0.5009212493896484,0.4721505790948868
gru,2,0.3977419237295787,0.307345449924469
gru,3,0.15498548621932665,0.07951193675398827
gru,4,0.07696987067659695,0.05376641824841499
gru,5,0.060640884563326836,0.05293768644332886
gru,6,0.047307164718707405,0.05193861573934555
gru,7,0.04103764767448107,0.050656842067837715
gru,8,0.03824640934665998,0.04720989055931568
gru,9,0.03639796314140161,0.047398967668414116
gru,10,0.035850810507933296,0.046837709844112396
gru,11,0.03531643903503815,0.046581631526350975
gru,12,0.03458811560024818,0.04657249338924885
gru,13,0.03479067329317331,0.04526660963892937
gru,14,0.034270379381875195,0.047533389180898666
gru,15,0.0345183772345384,0.04806944914162159
gru,16,0.03409201527635256,0.046631162986159325
gru,17,0.0342656709253788,0.0465589202940464
gru,18,0.03403361948827902,0.04651214927434921
gru,19,0.03417844014863173,0.04735957086086273
gru,20,0.03392632398754358,0.04641076922416687
gru,21,0.03414842362205187,0.04604812152683735
gru,22,0.03419940856595834,0.04719081521034241
gru,23,0.03418816874424616,0.0480553824454546
gru,24,0.03425861926128467,0.04497954063117504
gru,25,0.034235856806238495,0.047139449045062065
gru,26,0.03378958565493425,0.04779191315174103
gru,27,0.03398889737824599,0.04796753451228142
gru,28,0.03371987429757913,0.046415530145168304
gru,29,0.034495679972072445,0.045803871005773544
gru,30,0.034955273692806564,0.04701166972517967
gru,31,0.03378304031987985,0.047619374468922615
gru,32,0.033717227478822075,0.046603599563241005
gru,33,0.033899188662568726,0.046697599813342094
gru,34,0.03409287643929323,0.04658229276537895
gru,35,0.033783220375577606,0.04689168930053711
gru,36,0.03402063033233086,0.04603005759418011
gru,37,0.03398487623780966,0.047272663563489914
gru,38,0.03390766214579344,0.047137727960944176
gru,39,0.033791715589662395,0.046929460018873215
gru,40,0.03412435669451952,0.04632345773279667
gru,41,0.03370365221053362,0.04696999676525593
gru,42,0.03397941247870525,0.04735054448246956
gru,43,0.03372679681827625,0.0465775690972805
gru,44,0.033627705027659736,0.046693505719304085
gru,45,0.03318627364933491,0.04748925566673279
gru,46,0.0331398140018185,0.046493398025631905
gru,47,0.033069598488509655,0.04595027677714825
gru,48,0.03287120722234249,0.045694610103964806
gru,49,0.03229804212848345,0.044677138328552246
gru,50,0.031939675100147724,0.0472173523157835
gru,51,0.031453246561189495,0.04662224464118481
gru,52,0.0307086290170749,0.045037027448415756
gru,53,0.030069727761050064,0.04354763403534889
gru,54,0.029228996795912583,0.04414977692067623
gru,55,0.02863584055254857,0.04385986551642418
gru,56,0.02720544332017501,0.043777020648121834
gru,57,0.026258552136520546,0.04252388887107372
gru,58,0.02510037614653508,0.04125296697020531
gru,59,0.024020083248615265,0.0410880483686924
gru,60,0.02304037008434534,0.041503945365548134
gru,61,0.022289433206121128,0.0401298925280571
gru,62,0.022020274152358372,0.03901500999927521
gru,63,0.021426561909417313,0.040064338594675064
gru,64,0.02072842201838891,0.03934752196073532
gru,65,0.02057243309294184,0.038596151396632195
gru,66,0.020445920216540497,0.039655907079577446
gru,67,0.0203940374776721,0.03871695138514042
gru,68,0.019695889204740524,0.037582291290163994
gru,69,0.01952504428724448,0.038061702623963356
gru,70,0.01944392950584491,0.03788139298558235
gru,71,0.01934758589292566,0.037037113681435585
gru,72,0.0190256517380476,0.03747420944273472
gru,73,0.018367266437659662,0.03850577399134636
gru,74,0.018080335420866806,0.03640633262693882
gru,75,0.017939711920917034,0.03703942708671093
gru,76,0.017397478222846985,0.03585691377520561
gru,77,0.016926635522395372,0.03564833477139473
gru,78,0.017019798047840595,0.03650280460715294
gru,79,0.016886074251184862,0.035546138882637024
gru,80,0.016408830570677917,0.0349405724555254
gru,81,0.015957442267487448,0.035806722939014435
gru,82,0.01586450496688485,0.035732829943299294
gru,83,0.015331727297355732,0.03591525927186012
gru,84,0.015050606181224188,0.03497626446187496
gru,85,0.014807399827986956,0.034687865525484085
gru,86,0.014844611131896576,0.03522302769124508
gru,87,0.014558785750220219,0.03456288017332554
gru,88,0.014395385049283504,0.03471573628485203
gru,89,0.014337606262415648,0.03596261329948902
gru,90,0.014361242453257242,0.03473399020731449
gru,91,0.014004965157558521,0.03379387408494949
gru,92,0.013830764840046564,0.03476719744503498
gru,93,0.013593441030631462,0.035376692190766335
gru,94,0.01356502358491222,0.03447571396827698
gru,95,0.013204197554538647,0.03413911908864975
gru,96,0.013183195609599352,0.034268422052264214
gru,97,0.013087470239649216,0.03495387174189091
gru,98,0.01297297328710556,0.034103890880942345
gru,99,0.012917638601114353,0.03454776667058468
gru,100,0.012792542732010284,0.03485761024057865
gru,101,0.012666247008989254,0.03458569012582302
gru,102,0.012485232359419266,0.033959969878196716
gru,103,0.01219847658649087,0.03539169579744339
gru,104,0.012369166438778242,0.034448375925421715
gru,105,0.012124803693344196,0.03399815130978823
gru,106,0.012179306397835413,0.035306885838508606
gru,107,0.011981659103184938,0.03494592383503914
gru,108,0.011652255586038033,0.033536627888679504
gru,109,0.011822119976083437,0.03482980094850063
gru,110,0.011648754744480053,0.034411811269819736
gru,111,0.011495874418566624,0.03455022256821394
gru,112,0.011508626164868474,0.03497796319425106
gru,113,0.0111097846335421,0.03485948592424393
gru,114,0.011203101370483637,0.03491179831326008
gru,115,0.011234991097201904,0.03495114482939243
gru,116,0.011284998618066311,0.035929881036281586
gru,117,0.010822112361590067,0.03676961921155453
gru,118,0.010870314047982296,0.03565681539475918
gru,119,0.010592303394029537,0.03583910129964352
gru,120,0.010486639104783535,0.036780403926968575
gru,121,0.010368563778077563,0.036179810762405396
gru,122,0.010157597173626224,0.03620690852403641
gru,123,0.0101652885787189,0.036767931655049324
gru,124,0.01006342206771175,0.03666374087333679
gru,125,0.009967365923027197,0.03575703129172325
gru,126,0.009880463670318326,0.03653662092983723
gru,127,0.009905193311472734,0.03644177503883839
gru,128,0.009725143279259404,0.03683964163064957
gru,129,0.009688302408903837,0.03683891333639622
gru,130,0.0096106530011942,0.03716949746012688
gru,131,0.009492225013673306,0.037379324436187744
gru,132,0.009276937615747253,0.03788747452199459
gru,133,0.009219356657316288,0.03760216757655144
gru,134,0.009173137911905846,0.038220202550292015
gru,135,0.009228272441153726,0.03728814050555229
gru,136,0.009240034191558758,0.038001541048288345
gru,137,0.009149285731837153,0.0372010413557291
gru,138,0.009062709907690683,0.037935977801680565
gru,139,0.008894931059330702,0.038131771609187126
gru,140,0.008918619637067119,0.03962559439241886
gru,141,0.008793645538389683,0.03717169910669327
gru,142,0.009029126182819406,0.038815347477793694
gru,143,0.00869584921747446,0.03802400268614292
gru,144,0.008826923556625843,0.039798956364393234
gru,145,0.00878537834311525,0.037719959393143654
gru,146,0.008530921690786878,0.03907073102891445
gru,147,0.008438679234435162,0.03868529945611954
gru,148,0.00846503907814622,0.03886856324970722
gru,149,0.008314552018418908,0.0382543820887804
gru,150,0.008392569220935306,0.040487874299287796
