Time,DeploymentMode,UavIndex,UavCellId,BestDonorCellId,BestDonorDistanceM,XhaulConnected,XhaulChannelVariationDb,XhaulRsrpDbm,XhaulState,XhaulDegradationActive,DonorUnavailableActive,SatBackhaulDlSnrDb,SatBackhaulUlSnrDb,SatBackhaulHealthy,UavSwitchingXappAvailable,UavSwitchingXappState,BackhaulMode,RicControlState,ActiveUavRic,NormalUeHandoverAllowed,E2TxDelaySec,E2SendIntervalSec,LmQueryIntervalSec,UavMode
10.5,tn-uav-satellite,1,6,4,629.258,1,-7.24567,-64.6635,HEALTHY,0,0,14.3614,9.84079,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
10.5,tn-uav-satellite,2,7,1,1205.83,1,5.16465,-57.9022,HEALTHY,0,0,15.7782,11.2576,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
12.5,tn-uav-satellite,0,5,2,1906.06,1,2.9061,-64.1378,HEALTHY,0,0,14.3691,9.84847,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
12.5,tn-uav-satellite,1,6,4,629.258,1,2.56656,-54.8512,HEALTHY,0,0,14.1595,9.63894,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
12.5,tn-uav-satellite,2,7,2,765.017,1,1.04915,-58.0655,HEALTHY,0,0,12.5189,7.99831,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
14.5,tn-uav-satellite,0,5,1,1451.84,1,3.02157,-61.658,HEALTHY,0,0,11.9451,7.4245,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
14.5,tn-uav-satellite,1,6,4,629.258,1,-3.75201,-61.1698,HEALTHY,0,0,12.6861,8.1655,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
14.5,tn-uav-satellite,2,7,2,765.017,1,-2.04708,-61.1617,HEALTHY,0,0,14.0477,9.52714,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
16.5,tn-uav-satellite,0,5,1,1451.84,1,-1.35744,-66.037,HEALTHY,0,0,11.0141,6.4935,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
16.5,tn-uav-satellite,1,6,4,629.258,1,-2.66666,-60.0844,HEALTHY,0,0,11.4811,6.96051,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
16.5,tn-uav-satellite,2,7,1,1205.83,1,3.43702,-59.6299,HEALTHY,0,0,10.0006,5.47999,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
18.5,tn-uav-satellite,0,5,1,1451.84,1,1.51246,-63.1671,HEALTHY,0,0,12.7501,8.22947,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
18.5,tn-uav-satellite,1,6,4,629.258,1,-0.297647,-57.7154,HEALTHY,0,0,11.3327,6.81211,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
18.5,tn-uav-satellite,2,7,2,765.017,1,0.972659,-58.142,HEALTHY,0,0,12.5496,8.02898,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
20.5,tn-uav-satellite,0,5,1,1451.84,1,-1.23503,-65.9146,HEALTHY,0,0,15.678,11.1574,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
20.5,tn-uav-satellite,1,6,4,629.258,1,-4.72636,-62.1441,HEALTHY,0,0,13.0113,8.49073,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
20.5,tn-uav-satellite,2,7,2,765.017,1,0.0675034,-59.0471,HEALTHY,0,0,12.087,7.56639,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
22.5,tn-uav-satellite,0,5,3,1623.51,1,3.91691,-61.7334,HEALTHY,0,0,13.3616,8.84105,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
22.5,tn-uav-satellite,1,6,4,629.258,1,-2.96853,-60.3863,HEALTHY,0,0,10.9158,6.3952,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
22.5,tn-uav-satellite,2,7,2,765.017,1,1.01141,-58.1032,HEALTHY,0,0,10.9717,6.45111,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
24.5,tn-uav-satellite,0,5,4,3577.79,1,3.31157,-69.2019,HEALTHY,0,0,9.63942,5.11882,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
24.5,tn-uav-satellite,1,6,4,629.258,1,1.30617,-56.1116,HEALTHY,0,0,9.18737,4.66677,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
24.5,tn-uav-satellite,2,7,1,1205.83,1,5.00557,-58.0613,HEALTHY,0,0,6.8235,2.3029,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
26.5,tn-uav-satellite,0,5,1,1451.84,1,0.6374,-64.0422,HEALTHY,0,0,13.8913,9.3707,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
26.5,tn-uav-satellite,1,6,4,629.258,1,-2.69739,-60.1152,HEALTHY,0,0,11.5308,7.01022,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
26.5,tn-uav-satellite,2,7,2,765.017,1,-4.21776,-63.3324,HEALTHY,0,0,10.2746,5.75396,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
28.5,tn-uav-satellite,0,5,1,1451.84,1,1.53709,-63.1425,HEALTHY,0,0,13.5003,8.97974,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
28.5,tn-uav-satellite,1,6,4,629.258,1,-1.58626,-59.004,HEALTHY,0,0,13.2697,8.74912,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
28.5,tn-uav-satellite,2,7,2,765.017,1,-1.33302,-60.4476,HEALTHY,0,0,12.8093,8.28871,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
30.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,8.13962,3.61902,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
30.5,tn-uav-satellite,1,6,0,-1,0,0,-1e+09,UNREACHABLE,0,1,10.9338,6.41318,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
30.5,tn-uav-satellite,2,7,0,-1,0,0,-1e+09,UNREACHABLE,0,1,14.4304,9.90975,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
32.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,12.2026,7.68201,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
32.5,tn-uav-satellite,1,6,0,-1,0,0,-1e+09,UNREACHABLE,0,1,12.2464,7.72583,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
32.5,tn-uav-satellite,2,7,0,-1,0,0,-1e+09,UNREACHABLE,0,1,12.6584,8.13778,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
34.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,13.2927,8.77208,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
34.5,tn-uav-satellite,1,6,0,-1,0,0,-1e+09,UNREACHABLE,0,1,8.57721,4.05661,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
34.5,tn-uav-satellite,2,7,0,-1,0,0,-1e+09,UNREACHABLE,0,1,10.7786,6.25804,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
36.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,11.9047,7.38409,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
36.5,tn-uav-satellite,1,6,0,-1,0,0,-1e+09,UNREACHABLE,0,1,13.9846,9.46396,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
36.5,tn-uav-satellite,2,7,0,-1,0,0,-1e+09,UNREACHABLE,0,1,12.0512,7.53062,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
38.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,10.7929,6.27229,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
38.5,tn-uav-satellite,1,6,0,-1,0,0,-1e+09,UNREACHABLE,0,1,16.2782,11.7576,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
38.5,tn-uav-satellite,2,7,0,-1,0,0,-1e+09,UNREACHABLE,0,1,14.7723,10.2517,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
40.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,10.3282,5.80764,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
40.5,tn-uav-satellite,1,6,0,-1,0,0,-1e+09,UNREACHABLE,0,1,11.3574,6.83684,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
40.5,tn-uav-satellite,2,7,0,-1,0,0,-1e+09,UNREACHABLE,0,1,12.6655,8.14488,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
42.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,12.1602,7.6396,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
42.5,tn-uav-satellite,1,6,0,-1,0,0,-1e+09,UNREACHABLE,0,1,11.0988,6.57818,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
42.5,tn-uav-satellite,2,7,0,-1,0,0,-1e+09,UNREACHABLE,0,1,6.78232,2.26172,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
44.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,11.4176,6.897,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
44.5,tn-uav-satellite,1,6,0,-1,0,0,-1e+09,UNREACHABLE,0,1,13.9938,9.47316,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
44.5,tn-uav-satellite,2,7,0,-1,0,0,-1e+09,UNREACHABLE,0,1,8.24147,3.72087,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
46.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,13.6615,10.5564,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
46.5,tn-uav-satellite,1,6,0,-1,0,0,-1e+09,UNREACHABLE,0,1,12.3696,7.84895,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
46.5,tn-uav-satellite,2,7,0,-1,0,0,-1e+09,UNREACHABLE,0,1,11.2394,6.71877,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
48.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,10.4842,5.96358,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
48.5,tn-uav-satellite,1,6,0,-1,0,0,-1e+09,UNREACHABLE,0,1,13.8883,9.3677,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
48.5,tn-uav-satellite,2,7,0,-1,0,0,-1e+09,UNREACHABLE,0,1,11.135,6.61436,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
50.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,12.65,8.12943,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
50.5,tn-uav-satellite,1,6,0,-1,0,0,-1e+09,UNREACHABLE,0,1,8.85072,4.33012,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
50.5,tn-uav-satellite,2,7,0,-1,0,0,-1e+09,UNREACHABLE,0,1,12.9898,8.46923,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
52.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,11.9545,7.43386,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
52.5,tn-uav-satellite,1,6,0,-1,0,0,-1e+09,UNREACHABLE,0,1,13.368,8.84739,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
52.5,tn-uav-satellite,2,7,0,-1,0,0,-1e+09,UNREACHABLE,0,1,12.4352,7.9146,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
54.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,9.37208,4.85148,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
54.5,tn-uav-satellite,1,6,0,-1,0,0,-1e+09,UNREACHABLE,0,1,11.9534,7.43284,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
54.5,tn-uav-satellite,2,7,0,-1,0,0,-1e+09,UNREACHABLE,0,1,12.9664,8.44578,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
56.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,11.3366,6.81596,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
56.5,tn-uav-satellite,1,6,0,-1,0,0,-1e+09,UNREACHABLE,0,1,13.2083,8.68769,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
56.5,tn-uav-satellite,2,7,0,-1,0,0,-1e+09,UNREACHABLE,0,1,12.5644,8.04382,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
58.5,tn-uav-satellite,0,5,0,-1,0,0,-1e+09,UNREACHABLE,0,1,10.7673,6.24671,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
