time,ueId,rnti,servingCell,servingRsrp,candidateCell,candidateRsrp,candidateLoad,candidateEffLoad,candidateCap,candidateIsNtn,backhaulDlSnr,backhaulUlSnr,finalChosenCell
6.5,22,8,1,-81.4992,5,-125.787,0,0,10,1,12.9127,8.39211,0
6.5,22,8,1,-81.4992,3,-127.829,0,0,20,0,-999,-999,0
6.5,22,8,1,-81.4992,6,-134.391,0,0,10,1,9.61084,5.09024,0
6.5,22,8,1,-81.4992,2,-135.483,0,0,20,0,-999,-999,0
6.5,22,8,1,-81.4992,4,-138.382,0,0,20,0,-999,-999,0
6.5,22,8,1,-81.4992,7,-139.735,0,0,10,1,14.6747,10.1541,0
8.5,22,8,1,-88.6689,5,-93.7187,1,1,10,1,13.5121,8.99149,0
8.5,22,8,1,-88.6689,3,-131.323,0,0,20,0,-999,-999,0
8.5,22,8,1,-88.6689,2,-133.251,0,0,20,0,-999,-999,0
8.5,22,8,1,-88.6689,4,-139.064,0,0,20,0,-999,-999,0
8.5,22,8,1,-88.6689,6,-140.262,1,1,10,1,12.3968,7.87617,0
8.5,22,8,1,-88.6689,7,-140.675,0,0,10,1,13.2329,8.71228,0
8.5,58,8,5,-105.582,1,-128.559,1,1,20,0,-999,-999,0
8.5,58,8,5,-105.582,3,-138.899,0,0,20,0,-999,-999,0
8.5,58,8,5,-105.582,4,-142.359,0,0,20,0,-999,-999,0
8.5,58,8,5,-105.582,2,-148.248,0,0,20,0,-999,-999,0
8.5,58,8,5,-105.582,6,-148.477,1,1,10,1,12.3968,7.87617,0
8.5,58,8,5,-105.582,7,-150.956,0,0,10,1,13.2329,8.71228,0
10.5,14,8,6,-141.688,5,-141.639,1,1,10,1,9.46583,4.94523,0
10.5,14,8,6,-141.688,1,-156.01,1,1,20,0,-999,-999,0
10.5,14,8,6,-141.688,4,-165.004,0,0,20,0,-999,-999,0
10.5,14,8,6,-141.688,2,-170.038,0,0,20,0,-999,-999,0
10.5,14,8,6,-141.688,3,-170.378,0,0,20,0,-999,-999,0
10.5,14,8,6,-141.688,7,-173.028,0,0,10,1,7.46556,2.94496,0
10.5,22,8,1,-105.642,6,-127.304,1,1,10,1,11.8711,7.35052,0
10.5,22,8,1,-105.642,5,-131.039,1,1,10,1,9.46583,4.94523,0
10.5,22,8,1,-105.642,2,-134.343,0,0,20,0,-999,-999,0
10.5,22,8,1,-105.642,3,-136.344,0,0,20,0,-999,-999,0
10.5,22,8,1,-105.642,4,-141.501,0,0,20,0,-999,-999,0
10.5,22,8,1,-105.642,7,-145.011,0,0,10,1,7.46556,2.94496,0
10.5,58,8,5,-125.257,1,-125.532,1,1,20,0,-999,-999,0
10.5,58,8,5,-125.257,4,-133.031,0,0,20,0,-999,-999,0
10.5,58,8,5,-125.257,3,-136.062,0,0,20,0,-999,-999,0
10.5,58,8,5,-125.257,6,-143.604,1,1,10,1,11.8711,7.35052,0
10.5,58,8,5,-125.257,2,-149.726,0,0,20,0,-999,-999,0
10.5,58,8,5,-125.257,7,-152.7,0,0,10,1,7.46556,2.94496,0
12.5,14,8,6,-143.612,5,-107.479,1,1,10,1,9.74353,5.22293,0
12.5,14,8,6,-143.612,4,-146.197,1,1,20,0,-999,-999,0
12.5,14,8,6,-143.612,1,-149.699,1,1,20,0,-999,-999,0
12.5,14,8,6,-143.612,2,-168.234,0,0,20,0,-999,-999,0
12.5,14,8,6,-143.612,3,-172.066,0,0,20,0,-999,-999,0
12.5,14,8,6,-143.612,7,-173.836,0,0,10,1,11.749,7.2284,0
12.5,22,8,1,-98.8654,6,-90.4792,2,2,10,1,11.8831,7.3625,0
12.5,22,8,1,-98.8654,4,-106.056,1,1,20,0,-999,-999,0
12.5,22,8,1,-98.8654,5,-124.405,1,1,10,1,9.74353,5.22293,0
