Time,DeploymentMode,UavIndex,UavCellId,XhaulRsrpDbm,RawXhaulState,RawXhaulStateAgeSec,XhaulState,DonorUnavailableActive,SatBackhaulDlSnrDb,SatBackhaulUlSnrDb,SatBackhaulHealthy,BackhaulMode,AiBackhaulMode,AiMatchesRule,NormalUeHandoverAllowed
18.5,tn-uav-satellite,2,7,-96.5289,HEALTHY,4,HEALTHY,0,12.4609,7.94034,1,TN_DIRECT,TN_DIRECT,True,1
18.5,tn-uav-satellite,0,5,-84.745,HEALTHY,14,HEALTHY,0,12.6467,8.12612,1,TN_DIRECT,TN_DIRECT,True,1
18.5,tn-uav-satellite,1,6,-97.5749,HEALTHY,10,HEALTHY,0,12.4507,7.93012,1,TN_DIRECT,TN_DIRECT,True,1
20.5,tn-uav-satellite,0,5,-81.7597,HEALTHY,16,HEALTHY,0,14.0783,9.55774,1,TN_DIRECT,TN_DIRECT,True,1
20.5,tn-uav-satellite,1,6,-101.188,UNREACHABLE,0,HEALTHY,0,11.2625,6.74188,1,TN_DIRECT,TN_DIRECT,True,1
20.5,tn-uav-satellite,2,7,-96.9094,HEALTHY,6,HEALTHY,0,12.0053,7.48469,1,TN_DIRECT,TN_DIRECT,True,1
22.5,tn-uav-satellite,0,5,-73.6678,HEALTHY,18,HEALTHY,0,12.8336,8.31301,1,TN_DIRECT,TN_DIRECT,True,1
22.5,tn-uav-satellite,1,6,-98.61,HEALTHY,0,HEALTHY,0,12.6131,8.09246,1,TN_DIRECT,TN_DIRECT,True,1
22.5,tn-uav-satellite,2,7,-98.4264,HEALTHY,8,HEALTHY,0,10.2503,5.72965,1,TN_DIRECT,TN_DIRECT,True,1
24.5,tn-uav-satellite,2,7,-87.6581,HEALTHY,10,HEALTHY,0,12.9124,8.39176,1,TN_DIRECT,TN_DIRECT,True,1
24.5,tn-uav-satellite,1,6,-93.5152,HEALTHY,2,HEALTHY,0,13.1089,8.5883,1,TN_DIRECT,TN_DIRECT,True,1
24.5,tn-uav-satellite,0,5,-85.7316,HEALTHY,20,HEALTHY,0,13.0879,8.56731,1,TN_DIRECT,TN_DIRECT,True,1
26.5,tn-uav-satellite,0,5,-75.1836,HEALTHY,22,HEALTHY,0,13.9712,9.45064,1,TN_DIRECT,TN_DIRECT,True,1
26.5,tn-uav-satellite,1,6,-96.7022,HEALTHY,4,HEALTHY,0,14.5515,10.0309,1,TN_DIRECT,TN_DIRECT,True,1
26.5,tn-uav-satellite,2,7,-95.0114,HEALTHY,12,HEALTHY,0,11.7763,7.2557,1,TN_DIRECT,TN_DIRECT,True,1
28.5,tn-uav-satellite,0,5,-72.22,HEALTHY,24,HEALTHY,0,13.4581,8.93752,1,TN_DIRECT,TN_DIRECT,True,1
28.5,tn-uav-satellite,1,6,-94.783,HEALTHY,6,HEALTHY,0,12.5634,8.04281,1,TN_DIRECT,TN_DIRECT,True,1
28.5,tn-uav-satellite,2,7,-91.4531,HEALTHY,14,HEALTHY,0,12.7435,8.22291,1,TN_DIRECT,TN_DIRECT,True,1
30.5,tn-uav-satellite,1,6,-95.8121,HEALTHY,8,HEALTHY,0,13.4146,8.89399,1,TN_DIRECT,TN_DIRECT,True,1
30.5,tn-uav-satellite,2,7,-88.224,HEALTHY,16,HEALTHY,0,9.96426,5.44366,1,TN_DIRECT,TN_DIRECT,True,1
30.5,tn-uav-satellite,0,5,-66.5137,HEALTHY,26,HEALTHY,0,12.8904,8.36975,1,TN_DIRECT,TN_DIRECT,True,1
32.5,tn-uav-satellite,2,7,-87.2451,HEALTHY,18,HEALTHY,0,5.73104,1.21044,1,TN_DIRECT,TN_DIRECT,True,1
32.5,tn-uav-satellite,0,5,-68.7422,HEALTHY,28,HEALTHY,0,14.6678,10.1472,1,TN_DIRECT,TN_DIRECT,True,1
32.5,tn-uav-satellite,1,6,-94.2053,HEALTHY,10,HEALTHY,0,12.0263,7.50573,1,TN_DIRECT,TN_DIRECT,True,1
34.5,tn-uav-satellite,0,5,-64.7485,HEALTHY,30,HEALTHY,0,11.0196,6.49898,1,TN_DIRECT,TN_DIRECT,True,1
34.5,tn-uav-satellite,1,6,-91.3548,HEALTHY,12,HEALTHY,0,12.0408,7.5202,1,TN_DIRECT,TN_DIRECT,True,1
34.5,tn-uav-satellite,2,7,-87.7813,HEALTHY,20,HEALTHY,0,14.7284,10.2078,1,TN_DIRECT,TN_DIRECT,True,1
36.5,tn-uav-satellite,0,5,-66.1655,HEALTHY,32,HEALTHY,0,11.5342,7.01356,1,TN_DIRECT,TN_DIRECT,True,1
36.5,tn-uav-satellite,1,6,-90.3661,HEALTHY,14,HEALTHY,0,14.9896,10.469,1,TN_DIRECT,TN_DIRECT,True,1
36.5,tn-uav-satellite,2,7,-86.4415,HEALTHY,22,HEALTHY,0,12.1481,7.62746,1,TN_DIRECT,TN_DIRECT,True,1
38.5,tn-uav-satellite,1,6,-87.0237,HEALTHY,16,HEALTHY,0,12.2104,7.68982,1,TN_DIRECT,TN_DIRECT,True,1
38.5,tn-uav-satellite,2,7,-80.6379,HEALTHY,24,HEALTHY,0,13.0559,8.53528,1,TN_DIRECT,TN_DIRECT,True,1
38.5,tn-uav-satellite,0,5,-63.9211,HEALTHY,34,HEALTHY,0,14.3824,10.7025,1,TN_DIRECT,TN_DIRECT,True,1
40.5,tn-uav-satellite,0,5,-65.476,HEALTHY,36,HEALTHY,0,13.5351,9.35134,1,TN_DIRECT,TN_DIRECT,True,1
40.5,tn-uav-satellite,1,6,-90.1221,HEALTHY,18,HEALTHY,0,10.8378,6.31717,1,TN_DIRECT,TN_DIRECT,True,1
40.5,tn-uav-satellite,2,7,-78.2505,HEALTHY,26,HEALTHY,0,11.4894,6.96883,1,TN_DIRECT,TN_DIRECT,True,1
42.5,tn-uav-satellite,0,5,-64.9141,HEALTHY,38,HEALTHY,0,13.7461,9.22551,1,TN_DIRECT,TN_DIRECT,True,1
42.5,tn-uav-satellite,1,6,-87.0211,HEALTHY,20,HEALTHY,0,11.7154,7.19483,1,TN_DIRECT,TN_DIRECT,True,1
42.5,tn-uav-satellite,2,7,-78.8916,HEALTHY,28,HEALTHY,0,14.6163,10.0957,1,TN_DIRECT,TN_DIRECT,True,1
44.5,tn-uav-satellite,0,5,-60.9661,HEALTHY,40,HEALTHY,0,12.4398,7.91917,1,TN_DIRECT,TN_DIRECT,True,1
44.5,tn-uav-satellite,1,6,-89.8291,HEALTHY,22,HEALTHY,0,11.0013,6.48069,1,TN_DIRECT,TN_DIRECT,True,1
44.5,tn-uav-satellite,2,7,-74.7702,HEALTHY,30,HEALTHY,0,11.3944,6.87381,1,TN_DIRECT,TN_DIRECT,True,1
46.5,tn-uav-satellite,2,7,-70.0625,HEALTHY,32,HEALTHY,0,14.1677,9.6471,1,TN_DIRECT,TN_DIRECT,True,1
46.5,tn-uav-satellite,1,6,-87.1411,HEALTHY,24,HEALTHY,0,14.5321,10.0115,1,TN_DIRECT,TN_DIRECT,True,1
46.5,tn-uav-satellite,0,5,-66.6161,HEALTHY,42,HEALTHY,0,12.8918,8.3712,1,TN_DIRECT,TN_DIRECT,True,1
48.5,tn-uav-satellite,0,5,-63.6312,HEALTHY,44,HEALTHY,0,10.4642,5.9436,1,TN_DIRECT,TN_DIRECT,True,1
48.5,tn-uav-satellite,1,6,-89.8109,HEALTHY,26,HEALTHY,0,9.10818,4.58758,1,TN_DIRECT,TN_DIRECT,True,1
48.5,tn-uav-satellite,2,7,-69.2047,HEALTHY,34,HEALTHY,0,10.6543,6.13366,1,TN_DIRECT,TN_DIRECT,True,1
50.5,tn-uav-satellite,0,5,-70.4245,HEALTHY,46,HEALTHY,0,11.7965,7.27592,1,TN_DIRECT,TN_DIRECT,True,1
50.5,tn-uav-satellite,1,6,-88.124,HEALTHY,28,HEALTHY,0,12.967,8.4464,1,TN_DIRECT,TN_DIRECT,True,1
50.5,tn-uav-satellite,2,7,-67.7058,HEALTHY,36,HEALTHY,0,12.3951,7.87454,1,TN_DIRECT,TN_DIRECT,True,1
52.5,tn-uav-satellite,1,6,-88.3142,HEALTHY,30,HEALTHY,0,13.2362,8.71561,1,TN_DIRECT,TN_DIRECT,True,1
52.5,tn-uav-satellite,0,5,-72.0941,HEALTHY,48,HEALTHY,0,12.7902,8.26963,1,TN_DIRECT,TN_DIRECT,True,1
52.5,tn-uav-satellite,2,7,-59.5987,HEALTHY,38,HEALTHY,0,7.81734,3.29674,1,TN_DIRECT,TN_DIRECT,True,1
54.5,tn-uav-satellite,0,5,-62.9631,HEALTHY,50,HEALTHY,0,10.7339,6.21328,1,TN_DIRECT,TN_DIRECT,True,1
54.5,tn-uav-satellite,1,6,-87.2473,HEALTHY,32,HEALTHY,0,12.8221,8.30146,1,TN_DIRECT,TN_DIRECT,True,1
54.5,tn-uav-satellite,2,7,-57.3756,HEALTHY,40,HEALTHY,0,12.3448,7.82418,1,TN_DIRECT,TN_DIRECT,True,1
56.5,tn-uav-satellite,1,6,-86.4806,HEALTHY,34,HEALTHY,0,12.7635,8.24287,1,TN_DIRECT,TN_DIRECT,True,1
56.5,tn-uav-satellite,2,7,-54.3822,HEALTHY,42,HEALTHY,0,10.5795,6.0589,1,TN_DIRECT,TN_DIRECT,True,1
56.5,tn-uav-satellite,0,5,-70.8596,HEALTHY,52,HEALTHY,0,12.8923,8.37166,1,TN_DIRECT,TN_DIRECT,True,1
58.5,tn-uav-satellite,1,6,-87.2572,HEALTHY,36,HEALTHY,0,12.4197,7.89911,1,TN_DIRECT,TN_DIRECT,True,1
58.5,tn-uav-satellite,2,7,-43.1293,HEALTHY,44,HEALTHY,0,12.9416,8.42105,1,TN_DIRECT,TN_DIRECT,True,1
58.5,tn-uav-satellite,0,5,-66.6306,HEALTHY,54,HEALTHY,0,12.7387,8.21807,1,TN_DIRECT,TN_DIRECT,True,1
60.5,tn-uav-satellite,1,6,-91.884,HEALTHY,38,HEALTHY,0,10.8679,6.34726,1,TN_DIRECT,TN_DIRECT,True,1
60.5,tn-uav-satellite,2,7,-46.0026,HEALTHY,46,HEALTHY,0,9.37995,4.85935,1,TN_DIRECT,TN_DIRECT,True,1
60.5,tn-uav-satellite,0,5,-65.1627,HEALTHY,56,HEALTHY,0,14.097,9.57638,1,TN_DIRECT,TN_DIRECT,True,1
62.5,tn-uav-satellite,0,5,-69.0922,HEALTHY,58,HEALTHY,0,11.9969,7.47632,1,TN_DIRECT,TN_DIRECT,True,1
62.5,tn-uav-satellite,1,6,-92.7141,HEALTHY,40,HEALTHY,0,10.7854,6.26479,1,TN_DIRECT,TN_DIRECT,True,1
62.5,tn-uav-satellite,2,7,-43.6074,HEALTHY,48,HEALTHY,0,13.9928,9.47219,1,TN_DIRECT,TN_DIRECT,True,1
64.5,tn-uav-satellite,0,5,-65.587,HEALTHY,60,HEALTHY,0,12.1261,7.60549,1,TN_DIRECT,TN_DIRECT,True,1
64.5,tn-uav-satellite,1,6,-88.9921,HEALTHY,42,HEALTHY,0,12.4623,7.94168,1,TN_DIRECT,TN_DIRECT,True,1
64.5,tn-uav-satellite,2,7,-49.1242,HEALTHY,50,HEALTHY,0,11.3481,6.82749,1,TN_DIRECT,TN_DIRECT,True,1
66.5,tn-uav-satellite,1,6,-89.3355,HEALTHY,44,HEALTHY,0,12.0102,7.48961,1,TN_DIRECT,TN_DIRECT,True,1
66.5,tn-uav-satellite,2,7,-52.5974,HEALTHY,52,HEALTHY,0,9.83055,5.30995,1,TN_DIRECT,TN_DIRECT,True,1
66.5,tn-uav-satellite,0,5,-63.8238,HEALTHY,62,HEALTHY,0,12.5983,8.07766,1,TN_DIRECT,TN_DIRECT,True,1
68.5,tn-uav-satellite,0,5,-63.3881,HEALTHY,64,HEALTHY,0,13.214,8.69344,1,TN_DIRECT,TN_DIRECT,True,1
68.5,tn-uav-satellite,1,6,-92.6704,HEALTHY,46,HEALTHY,0,9.6532,5.1326,1,TN_DIRECT,TN_DIRECT,True,1
68.5,tn-uav-satellite,2,7,-60.5527,HEALTHY,54,HEALTHY,0,12.1638,7.64315,1,TN_DIRECT,TN_DIRECT,True,1
70.5,tn-uav-satellite,0,5,-58.5862,HEALTHY,66,HEALTHY,0,12.6272,8.10658,1,TN_DIRECT,TN_DIRECT,True,1
70.5,tn-uav-satellite,1,6,-93.3621,HEALTHY,48,HEALTHY,0,15.0917,10.5712,1,TN_DIRECT,TN_DIRECT,True,1
70.5,tn-uav-satellite,2,7,-59.1516,HEALTHY,56,HEALTHY,0,9.88411,5.36351,1,TN_DIRECT,TN_DIRECT,True,1
72.5,tn-uav-satellite,2,7,-69.1132,HEALTHY,58,HEALTHY,0,12.7575,8.2369,1,TN_DIRECT,TN_DIRECT,True,1
72.5,tn-uav-satellite,0,5,-49.0254,HEALTHY,68,HEALTHY,0,12.1257,7.6051,1,TN_DIRECT,TN_DIRECT,True,1
72.5,tn-uav-satellite,1,6,-93.3663,HEALTHY,50,HEALTHY,0,11.7603,7.23971,1,TN_DIRECT,TN_DIRECT,True,1
74.5,tn-uav-satellite,1,6,-95.9003,HEALTHY,52,HEALTHY,0,6.12035,1.59975,1,TN_DIRECT,TN_DIRECT,True,1
74.5,tn-uav-satellite,2,7,-66.2068,HEALTHY,60,HEALTHY,0,13.1937,8.67314,1,TN_DIRECT,TN_DIRECT,True,1
74.5,tn-uav-satellite,0,5,-51.8879,HEALTHY,70,HEALTHY,0,13.3394,8.81885,1,TN_DIRECT,TN_DIRECT,True,1
76.5,tn-uav-satellite,0,5,-52.8142,HEALTHY,72,HEALTHY,0,10.3777,5.85707,1,TN_DIRECT,TN_DIRECT,True,1
76.5,tn-uav-satellite,1,6,-94.1447,HEALTHY,54,HEALTHY,0,10.317,5.79636,1,TN_DIRECT,TN_DIRECT,True,1
76.5,tn-uav-satellite,2,7,-74.9232,HEALTHY,62,HEALTHY,0,12.9048,8.38425,1,TN_DIRECT,TN_DIRECT,True,1
78.5,tn-uav-satellite,0,5,-57.4104,HEALTHY,74,HEALTHY,0,13.904,9.38336,1,TN_DIRECT,TN_DIRECT,True,1
78.5,tn-uav-satellite,1,6,-95.8158,HEALTHY,56,HEALTHY,0,13.3739,8.85331,1,TN_DIRECT,TN_DIRECT,True,1
78.5,tn-uav-satellite,2,7,-73.7561,HEALTHY,64,HEALTHY,0,13.0436,8.523,1,TN_DIRECT,TN_DIRECT,True,1
80.5,tn-uav-satellite,2,7,-80.5426,HEALTHY,66,HEALTHY,0,13.1867,8.66609,1,TN_DIRECT,TN_DIRECT,True,1
80.5,tn-uav-satellite,0,5,-60.5465,HEALTHY,76,HEALTHY,0,14.8673,10.3467,1,TN_DIRECT,TN_DIRECT,True,1
80.5,tn-uav-satellite,1,6,-98.5414,HEALTHY,58,HEALTHY,0,10.4358,5.91522,1,TN_DIRECT,TN_DIRECT,True,1
82.5,tn-uav-satellite,2,7,-75.5972,HEALTHY,68,HEALTHY,0,9.72694,5.20634,1,TN_DIRECT,TN_DIRECT,True,1
82.5,tn-uav-satellite,1,6,-96.554,HEALTHY,60,HEALTHY,0,10.9813,6.46067,1,TN_DIRECT,TN_DIRECT,True,1
82.5,tn-uav-satellite,0,5,-52.76,HEALTHY,78,HEALTHY,0,11.1222,6.60157,1,TN_DIRECT,TN_DIRECT,True,1
84.5,tn-uav-satellite,0,5,-59.0685,HEALTHY,80,HEALTHY,0,11.5471,7.02653,1,TN_DIRECT,TN_DIRECT,True,1
84.5,tn-uav-satellite,1,6,-99.0105,HEALTHY,62,HEALTHY,0,13.2669,8.74627,1,TN_DIRECT,TN_DIRECT,True,1
84.5,tn-uav-satellite,2,7,-80.2284,HEALTHY,70,HEALTHY,0,12.9634,8.44284,1,TN_DIRECT,TN_DIRECT,True,1
86.5,tn-uav-satellite,2,7,-85.5735,HEALTHY,72,HEALTHY,0,12.5352,8.01458,1,TN_DIRECT,TN_DIRECT,True,1
86.5,tn-uav-satellite,0,5,-55.4818,HEALTHY,82,HEALTHY,0,11.8455,7.3249,1,TN_DIRECT,TN_DIRECT,True,1
86.5,tn-uav-satellite,1,6,-105.427,UNREACHABLE,0,HEALTHY,0,15.5225,11.0019,1,TN_DIRECT,TN_DIRECT,True,1
88.5,tn-uav-satellite,1,6,-101.443,UNREACHABLE,2,HEALTHY,0,15.1509,10.6303,1,TN_DIRECT,TN_DIRECT,True,1
88.5,tn-uav-satellite,2,7,-92.3198,HEALTHY,74,HEALTHY,0,14.2499,9.72931,1,TN_DIRECT,TN_DIRECT,True,1
88.5,tn-uav-satellite,0,5,-60.4177,HEALTHY,84,HEALTHY,0,7.80256,3.28196,1,TN_DIRECT,TN_DIRECT,True,1
90.5,tn-uav-satellite,2,7,-86.4609,HEALTHY,76,HEALTHY,0,10.0909,5.57028,1,TN_DIRECT,TN_DIRECT,True,1
90.5,tn-uav-satellite,0,5,-61.3844,HEALTHY,86,HEALTHY,0,10.6779,6.15731,1,TN_DIRECT,TN_DIRECT,True,1
90.5,tn-uav-satellite,1,6,-99.1104,HEALTHY,0,HEALTHY,0,10.9525,6.43188,1,TN_DIRECT,TN_DIRECT,True,1
92.5,tn-uav-satellite,0,5,-55.584,HEALTHY,88,HEALTHY,0,10.7612,6.24058,1,TN_DIRECT,TN_DIRECT,True,1
92.5,tn-uav-satellite,1,6,-99.3013,HEALTHY,2,HEALTHY,0,8.92791,4.40731,1,TN_DIRECT,TN_DIRECT,True,1
92.5,tn-uav-satellite,2,7,-93.3368,HEALTHY,78,HEALTHY,0,9.50877,4.98817,1,TN_DIRECT,TN_DIRECT,True,1
94.5,tn-uav-satellite,0,5,-51.2528,HEALTHY,90,HEALTHY,0,13.8707,9.35006,1,TN_DIRECT,TN_DIRECT,True,1
94.5,tn-uav-satellite,1,6,-100.14,UNREACHABLE,0,HEALTHY,0,12.1144,7.59385,1,TN_DIRECT,TN_DIRECT,True,1
94.5,tn-uav-satellite,2,7,-91.793,HEALTHY,80,HEALTHY,0,14.6399,10.1193,1,TN_DIRECT,TN_DIRECT,True,1
96.5,tn-uav-satellite,1,6,-109.383,UNREACHABLE,2,HEALTHY,0,12.1076,10.745,1,TN_DIRECT,TN_DIRECT,True,1
96.5,tn-uav-satellite,2,7,-90.8414,HEALTHY,82,HEALTHY,0,12.1076,8.34477,1,TN_DIRECT,TN_DIRECT,True,1
96.5,tn-uav-satellite,0,5,-42.7284,HEALTHY,92,HEALTHY,0,12.1076,7.86793,1,TN_DIRECT,TN_DIRECT,True,1
98.5,tn-uav-satellite,0,5,-52.6236,HEALTHY,94,HEALTHY,0,10.3479,5.82731,1,TN_DIRECT,TN_DIRECT,True,1
98.5,tn-uav-satellite,1,6,-99.4938,HEALTHY,0,HEALTHY,0,13.4769,8.95633,1,TN_DIRECT,TN_DIRECT,True,1
98.5,tn-uav-satellite,2,7,-96.9655,HEALTHY,84,HEALTHY,0,9.15036,4.62976,1,TN_DIRECT,TN_DIRECT,True,1
100.5,tn-uav-satellite,0,5,-46.2844,HEALTHY,96,HEALTHY,0,13.5316,9.01096,1,TN_DIRECT,TN_DIRECT,True,1
100.5,tn-uav-satellite,1,6,-103.35,UNREACHABLE,0,HEALTHY,0,12.5691,8.04847,1,TN_DIRECT,TN_DIRECT,True,1
100.5,tn-uav-satellite,2,7,-96.0645,HEALTHY,86,HEALTHY,0,14.2394,9.71882,1,TN_DIRECT,TN_DIRECT,True,1
102.5,tn-uav-satellite,0,5,-52.1678,HEALTHY,98,HEALTHY,0,14.1367,9.61609,1,TN_DIRECT,TN_DIRECT,True,1
102.5,tn-uav-satellite,1,6,-107.43,UNREACHABLE,2,HEALTHY,0,13.423,8.90239,1,TN_DIRECT,SATELLITE_FALLBACK,False,1
102.5,tn-uav-satellite,2,7,-94.1847,HEALTHY,88,HEALTHY,0,10.7582,6.23764,1,TN_DIRECT,TN_DIRECT,True,1
104.5,tn-uav-satellite,2,7,-90.2476,HEALTHY,90,HEALTHY,0,14.0259,9.50529,1,TN_DIRECT,TN_DIRECT,True,1
104.5,tn-uav-satellite,0,5,-53.9357,HEALTHY,100,HEALTHY,0,13.8194,9.29881,1,TN_DIRECT,TN_DIRECT,True,1
104.5,tn-uav-satellite,1,6,-107.319,UNREACHABLE,4,HEALTHY,0,12.4827,7.96206,1,TN_DIRECT,SATELLITE_FALLBACK,False,1
106.5,tn-uav-satellite,0,5,-55.6245,HEALTHY,102,HEALTHY,0,10.4463,5.92569,1,TN_DIRECT,TN_DIRECT,True,1
106.5,tn-uav-satellite,1,6,-105.473,UNREACHABLE,6,UNREACHABLE,0,14.3463,10.1984,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
106.5,tn-uav-satellite,2,7,-91.2134,HEALTHY,92,HEALTHY,0,14.3463,9.8499,1,TN_DIRECT,TN_DIRECT,True,1
108.5,tn-uav-satellite,0,5,-58.6179,HEALTHY,104,HEALTHY,0,12.4917,7.97113,1,TN_DIRECT,TN_DIRECT,True,1
108.5,tn-uav-satellite,1,6,-103.51,UNREACHABLE,8,UNREACHABLE,0,13.2576,8.73695,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
108.5,tn-uav-satellite,2,7,-87.0221,HEALTHY,94,HEALTHY,0,11.774,7.25337,1,TN_DIRECT,TN_DIRECT,True,1
110.5,tn-uav-satellite,0,5,-54.214,HEALTHY,106,HEALTHY,0,15.2456,10.725,1,TN_DIRECT,TN_DIRECT,True,1
110.5,tn-uav-satellite,1,6,-105.98,UNREACHABLE,10,UNREACHABLE,0,13.6149,9.09431,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
110.5,tn-uav-satellite,2,7,-90.6223,HEALTHY,96,HEALTHY,0,9.78142,5.26082,1,TN_DIRECT,TN_DIRECT,True,1
112.5,tn-uav-satellite,0,5,-52.001,HEALTHY,108,HEALTHY,0,8.41936,3.89876,1,TN_DIRECT,TN_DIRECT,True,1
112.5,tn-uav-satellite,1,6,-107.02,UNREACHABLE,12,UNREACHABLE,0,12.9601,8.43954,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
112.5,tn-uav-satellite,2,7,-87.2484,HEALTHY,98,HEALTHY,0,10.6465,6.12591,1,TN_DIRECT,TN_DIRECT,True,1
114.5,tn-uav-satellite,1,6,-109.486,UNREACHABLE,14,UNREACHABLE,0,13.5843,9.06368,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
114.5,tn-uav-satellite,0,5,-55.9319,HEALTHY,110,HEALTHY,0,14.1577,9.63709,1,TN_DIRECT,TN_DIRECT,True,1
114.5,tn-uav-satellite,2,7,-91.1149,HEALTHY,100,HEALTHY,0,11.0352,6.51464,1,TN_DIRECT,TN_DIRECT,True,1
116.5,tn-uav-satellite,1,6,-109.386,UNREACHABLE,16,UNREACHABLE,0,12.1863,7.66567,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
116.5,tn-uav-satellite,0,5,-59.8049,HEALTHY,112,HEALTHY,0,11.2055,6.68494,1,TN_DIRECT,TN_DIRECT,True,1
116.5,tn-uav-satellite,2,7,-91.7376,HEALTHY,102,HEALTHY,0,12.4262,7.90559,1,TN_DIRECT,TN_DIRECT,True,1
118.5,tn-uav-satellite,1,6,-108.949,UNREACHABLE,18,UNREACHABLE,0,12.9764,8.45578,1,SATELLITE_FALLBACK,SATELLITE_FALLBACK,True,1
118.5,tn-uav-satellite,0,5,-58.0326,HEALTHY,114,HEALTHY,0,13.3399,8.81932,1,TN_DIRECT,TN_DIRECT,True,1
118.5,tn-uav-satellite,2,7,-91.0346,HEALTHY,104,HEALTHY,0,12.5801,8.05946,1,TN_DIRECT,TN_DIRECT,True,1
