Time,UE,Delay,Jitter,Throughput,PDR,PLR
8,59,0.138998,0.0362276,0.207808,40,60
8,60,0.128084,0.031232,0.354496,65.9091,34.0909
8,61,0.137762,0.0333166,0.232256,45.2381,54.7619
8,62,0.00368978,0.00015904,0.360608,100,0
8,63,0.0153463,0.00487649,0.464512,97.4359,2.5641
8,64,0.144083,0.0327854,0.207808,35.4167,64.5833
8,65,0.134931,0.0314848,0.262816,60.5634,39.4366
8,66,0.0409657,0.0148208,0.323936,74.6479,25.3521
8,67,0.0707375,0.0170814,0.421728,86.25,13.75
8,68,0.0942263,0.0257717,0.323936,70.6667,29.3333
8,69,0.00511468,0.00127005,0.354496,100,0
8,70,0.123366,0.0289506,0.372832,78.2051,21.7949
8,71,0.12676,0.031965,0.262816,54.4304,45.5696
8,72,0.1418,0.0330263,0.311712,62.963,37.037
8,73,0.124327,0.029015,0.385056,67.0213,32.9787
8,74,0.0985901,0.0263653,0.33616,84.6154,15.3846
10,0,0.134459,0.03063,0.372832,69.3182,30.6818
10,1,0.119153,0.0303752,0.317824,65,35
10,2,0.134784,0.0344277,0.226144,46.8354,53.1646
10,3,0.142398,0.0298066,0.134464,23.1579,76.8421
10,4,0.13202,0.0321504,0.36672,69.7674,30.2326
10,5,0.144076,0.0364111,0.195584,36.3636,63.6364
10,6,0.108866,0.0278105,0.360608,69.4118,30.5882
10,7,0.0876398,0.0228406,0.33616,72.3684,27.6316
10,8,0.135874,0.0314565,0.354496,74.359,25.641
10,9,0.01226,0.00389555,0.440064,100,0
10,10,0.11376,0.026259,0.330048,76.0563,23.9437
10,11,0.109113,0.0267779,0.299488,81.6667,18.3333
10,12,0.00397713,0.000272625,0.409504,100,0
10,13,0.147242,0.0338668,0.177248,42.6471,57.3529
10,14,0.132812,0.0316531,0.372832,59.8039,40.1961
10,15,0.118539,0.0299914,0.415616,76.4045,23.5955
10,16,0.117317,0.027575,0.24448,62.5,37.5
10,17,0.0320459,0.010752,0.513408,96.5517,3.44828
10,18,0.14367,0.0345482,0.348384,54.2857,45.7143
10,19,0.118651,0.0277484,0.3056,71.4286,28.5714
10,20,0.133324,0.0326537,0.238368,53.4247,46.5753
10,21,0.151895,0.0339738,0.250592,44.086,55.914
10,22,0.129722,0.0405781,0.207808,62.963,37.037
10,23,0.132634,0.0355725,0.158912,28.2609,71.7391
10,24,0.134531,0.034936,0.195584,36.7816,63.2184
10,25,0.0179472,0.00565886,0.55008,97.8261,2.17391
10,26,0.142401,0.0361413,0.207808,40.4762,59.5238
