sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
120,1,31.4851,131100,1.59839,30645.1,32525.9,34821.5,33107.3,30617.6,32497.1,34793.6,33079.5,23.7436,23.7436,23.7436,23.7436,3.78,5.035,4.115,4.08,0.0008,12.0321,0,1.1,1.1,1.1,0.5,10.6355,16.5643,21.8196,18.7197,60,80,100,120,2,1.5,1,1.2
130,1,35.3967,142211,1.88994,33225.4,35298.7,37770.6,35915.9,33195.7,35267.3,37740.4,35885.7,25.7389,25.7389,25.7389,25.7389,3.98,5.65,4.485,4.44,0.0009888,11.8653,0,1.1,1.1,1.1,0.4,10.6355,16.5643,21.8196,18.7197,60,80,100,120,2,1.5,1,1.2
140,1,39.2174,153348,1.70802,35793.6,38074.4,40716.7,38762.8,35761.7,38040.8,40684.3,38730,27.7341,27.7341,27.7341,27.7341,4.18,5.875,4.71,5.115,0.000848,11.2797,0,1.1,1.2,1.1,0.4,10.6355,16.5643,21.8196,18.7197,60,80,100,120,2,1.5,1,1.2
150,1,40.8005,164223,1.75753,38406.8,40607,43550.2,41658.6,38372.6,40571.2,43515.6,41623,29.7294,29.7294,29.7294,29.7294,4.48,6.02,4.875,5.89,0.0008864,11.4415,0,1.1,1.2,1.1,0.4,10.6355,16.5643,20.8196,18.7197,60,80,100,120,2,1.5,1,1.2
160,1,40.255,175455,2.03568,41044.3,43320.5,46479.7,44610.3,41007.6,43282.5,46442.7,44572.1,31.7247,31.7247,31.7247,31.7247,4.925,6.26,5.28,6.475,0.001072,11.4465,0,1.1,1.2,1.1,0.4,10.6355,16.5643,20.8196,17.7197,60,80,100,120,2,1.5,1,1.2
170,1,39.0982,186458,2.00209,43660.9,46085.2,49357.9,47354.3,43621.7,46045,49318.3,47313.7,33.7199,33.7199,33.7199,33.7199,5.41,6.455,5.83,6.875,0.0010432,11.2542,0,1.1,1.2,1.1,0.4,10.6355,16.5643,20.8196,17.7197,60,80,100,120,2,1.5,1,1.2
180,1,38.7601,197390,2.30251,46245.6,48775.8,52235.9,50132.9,46203.8,48733.3,52193.8,50089.9,35.7152,35.7152,35.7152,35.7152,6.075,6.69,6.445,7.32,0.0012544,11.5818,0,1.1,1.2,1.1,0.3,10.6355,16.5643,20.8196,17.7197,60,80,100,120,2,1.5,1,1.2
190,1,41.3123,208087,2.02268,48821.1,51463.5,55065.6,52736.7,48776.6,51418.7,55021.2,52691.4,37.7105,37.7105,37.7105,37.7105,6.795,7.065,6.745,7.6,0.001072,11.7064,0,1.1,1.2,1.1,0.4,10.6355,16.5643,20.8196,17.7197,60,80,100,120,2,1.5,1,1.2
200,1,42.3855,218991,2.2805,51411.6,54224.6,57962.9,55392.3,51364.6,54177.3,57916.2,55344.4,39.7057,39.7057,39.7057,39.7057,7.33,7.615,6.99,8.205,0.0012384,11.542,0,1.1,1.2,1.1,0.4,10.6355,15.5643,20.8196,17.7197,60,80,100,120,2,1.5,1,1.2
210,1,40.3548,229905,2.49468,54014.9,56883.9,60892.7,58113.3,53965.5,56833.9,60843.6,58062.7,41.701,41.701,41.701,41.701,7.715,8.315,7.43,8.85,0.0013888,11.7703,0,1.1,1.2,1.1,0.4,10.6355,15.5643,20.8196,17.7197,60,80,100,125,2,1.5,1,1.2
220,1,41.059,240877,2.49707,56562.4,59589.3,63795.9,60929.5,56510.7,59536.9,63744.3,60876,43.6962,43.6962,43.6962,43.6962,8.06,8.655,7.915,9.84,0.0013824,11.5306,0,1.1,1.2,1.1,0.3,10.6355,15.5643,20.8196,17.7197,60,80,100,125,2,1.5,1,1.2
230,1,43.5915,251850,2.4874,59080.6,62208.8,66722.5,63837.7,59026.4,62154.3,66668.5,63781,45.6915,45.6915,45.6915,45.6915,8.45,8.84,8.275,11.06,0.0013792,11.6281,0,1.1,1.2,1,0.3,10.6355,15.5643,20.8196,17.7197,60,80,100,125,2,1.5,1,1.2
240,1,46.7156,262751,2.10062,61597,64858.1,69632.2,66664,61540.5,64801.4,69576,66604.2,47.6868,47.6868,47.6868,47.6868,8.79,9.06,8.445,12.105,0.001136,12.0675,0,1.1,1.3,1,0.3,10.6355,15.5643,20.8196,17.7197,60,80,100,125,2,1.5,1,1.2
250,1,46.5346,273830,2.0983,64171.7,67696.2,72550.5,69411.3,64112.8,67637.1,72492.2,69348.6,49.682,49.682,49.682,49.682,9.145,9.39,8.645,12.98,0.0011264,11.8259,0,1.1,1.3,1,0.3,10.6355,16.5643,20.8196,17.7197,60,80,100,125,2,1.5,1,1.2
260,1,49.1611,284758,2.09438,66756.9,70447.9,75464.8,72088.5,66695.7,70386.4,75404.1,72023.2,51.6773,51.6773,51.6773,51.6773,9.465,9.84,9.01,13.62,0.001136,12.1923,0,1.1,1.3,1.1,0.3,10.6355,16.5643,20.8196,17.7197,60,80,100,125,2,1.5,1,1.2
270,1,51.5057,295443,1.74654,69341,73147.9,78354.2,74599.7,69277.6,73084.1,78291.1,74532,53.6726,53.6726,53.6726,53.6726,9.725,10.18,9.455,13.96,0.0008864,11.6613,0,1.1,1.3,1.1,0.3,10.6355,16.5643,20.8196,17.7197,60,85,100,125,2,1.5,1,1.2
280,1,50.4886,306305,1.86929,71927.2,75879.4,81309.6,77188.5,71861.6,75813.3,81244,77118.4,55.6678,55.6678,55.6678,55.6678,9.97,10.47,9.97,14.445,0.0009824,12.0861,0,1.1,1.3,1.1,0.3,11.6355,16.5643,20.8196,17.7197,60,85,100,125,2,1.5,1,1.2
290,1,51.7679,317348,1.9085,74525.5,78649.9,84204.4,79968.7,74457.7,78581.4,84136.4,79895.9,57.6631,57.6631,57.6631,57.6631,10.155,10.84,10.335,15.1,0.001008,12.0701,0,1.1,1.3,1.1,0.3,11.6355,16.5643,20.8196,17.7197,60,85,100,125,2,1.5,1,1.2
300,1,47.5053,328363,2.00264,77091.5,81412.6,87107.5,82751.3,77021.4,81341.8,87037.3,82675.6,59.6583,59.6583,59.6583,59.6583,10.35,11.185,10.51,16.055,0.0010688,12.0113,0,1.1,1.3,1.1,0.3,11.6355,16.5643,20.8196,17.7197,60,85,100,125,2,1.5,1,1.2
