time,ueId,rnti,servingCell,servingRsrp,candidateCell,candidateRsrp,candidateLoad,candidateEffLoad,candidateCap,candidateIsNtn,backhaulDlSnr,backhaulUlSnr,finalChosenCell
6.5,8,22,2,-79.291,5,-66.1449,10,10,10,1,15.5366,11.016,0
6.5,8,22,2,-79.291,1,-76.7178,7,7,20,0,-999,-999,0
6.5,8,22,2,-79.291,3,-82.4351,11,11,20,0,-999,-999,0
6.5,8,22,2,-79.291,7,-87.8529,3,3,10,1,13.7714,9.2508,0
6.5,8,22,2,-79.291,4,-96.3159,7,7,20,0,-999,-999,0
6.5,8,22,2,-79.291,6,-97.6454,9,9,10,1,11.1817,6.66114,0
6.5,9,23,2,-79.9924,6,-53.6053,9,9,10,1,11.1817,6.66114,0
6.5,9,23,2,-79.9924,1,-68.0534,7,7,20,0,-999,-999,0
6.5,9,23,2,-79.9924,7,-71.7006,3,3,10,1,13.7714,9.2508,0
6.5,9,23,2,-79.9924,3,-78.5582,11,11,20,0,-999,-999,0
6.5,9,23,2,-79.9924,4,-85.6084,7,7,20,0,-999,-999,0
6.5,9,23,2,-79.9924,5,-94.9649,10,10,10,1,15.5366,11.016,0
6.5,10,78,3,-67.5059,5,-44.6736,10,10,10,1,15.5366,11.016,0
6.5,10,78,3,-67.5059,1,-69.7346,7,7,20,0,-999,-999,0
6.5,10,78,3,-67.5059,7,-78.3338,3,3,10,1,13.7714,9.2508,0
6.5,10,78,3,-67.5059,2,-87.2572,3,3,20,0,-999,-999,0
6.5,10,78,3,-67.5059,6,-95.2462,9,9,10,1,11.1817,6.66114,0
6.5,10,78,3,-67.5059,4,-101.056,7,7,20,0,-999,-999,0
6.5,11,64,6,-80.8259,2,-54.4572,3,3,20,0,-999,-999,0
6.5,11,64,6,-80.8259,5,-59.4365,10,10,10,1,15.5366,11.016,0
6.5,11,64,6,-80.8259,7,-83.9812,3,3,10,1,13.7714,9.2508,0
6.5,11,64,6,-80.8259,1,-88.5794,7,7,20,0,-999,-999,0
6.5,11,64,6,-80.8259,4,-92.0932,7,7,20,0,-999,-999,0
6.5,11,64,6,-80.8259,3,-95.0256,11,11,20,0,-999,-999,0
6.5,12,71,5,-80.9472,2,-94.7728,3,3,20,0,-999,-999,0
6.5,12,71,5,-80.9472,3,-95.7844,11,11,20,0,-999,-999,0
6.5,12,71,5,-80.9472,1,-98.9841,7,7,20,0,-999,-999,0
6.5,12,71,5,-80.9472,7,-99.6457,3,3,10,1,13.7714,9.2508,0
6.5,12,71,5,-80.9472,6,-99.9088,9,9,10,1,11.1817,6.66114,0
6.5,12,71,5,-80.9472,4,-119.956,7,7,20,0,-999,-999,0
6.5,13,50,1,-49.8903,3,-44.2943,11,11,20,0,-999,-999,0
6.5,13,50,1,-49.8903,2,-76.1528,3,3,20,0,-999,-999,0
6.5,13,50,1,-49.8903,5,-78.9775,10,10,10,1,15.5366,11.016,0
6.5,13,50,1,-49.8903,7,-85.7075,3,3,10,1,13.7714,9.2508,0
6.5,13,50,1,-49.8903,6,-93.6372,9,9,10,1,11.1817,6.66114,0
6.5,13,50,1,-49.8903,4,-94.564,7,7,20,0,-999,-999,0
