sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
140,0.972246,32.8876,160874,2.30959,35100.5,40115.8,46225.8,39431.4,35066.7,40078.9,46193.6,39400.3,27.7341,27.7341,27.7341,27.7341,6.02,9.21,4.51,3.385,0.0013312,12.0789,0,1.1,0.4,1,0.7,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
150,0.975,33.7205,172605,2.76684,37617.8,43100.8,49515,42371.4,37581.4,43061,49480.5,42337.5,29.7294,29.7294,29.7294,29.7294,6.615,10.08,4.815,4.155,0.0016256,11.9312,0,1.1,0.4,1,0.7,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
160,0.987931,32.337,184407,2.50535,40167.6,46024,52889.1,45326.2,40128.7,45981.4,52852.1,45289.9,31.7247,31.7247,31.7247,31.7247,7.175,10.895,5.265,4.56,0.0014272,11.9849,0,1.1,0.4,1,0.7,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
170,1,33.8287,195906,2.08578,42731.4,48996.5,56325.1,47852.9,42690.1,48951.1,56285.8,47814.3,33.7199,33.7199,33.7199,33.7199,7.585,11.625,5.6,4.835,0.00112,11.8844,0,1.1,0.4,1,0.7,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
180,1,35.4102,207439,2.34663,45308.4,51983.8,59520.2,50626.6,45264.9,51935.1,59478.6,50585.8,35.7152,35.7152,35.7152,35.7152,7.855,12.93,5.83,5.045,0.0012896,11.7555,0,1.1,0.4,1,0.7,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
190,1,38.9092,219088,2.09958,47855.9,54872,62845.5,53514.7,47810.2,54820.2,62801.8,53471.7,37.7105,37.7105,37.7105,37.7105,7.995,14.13,6.025,5.29,0.0011392,12.1844,0,1.1,0.4,1,0.7,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
200,1,37.2022,230881,2.94238,50360.1,57819.4,66255.7,56446.2,50312.2,57763.9,66209.6,56400.7,39.7057,39.7057,39.7057,39.7057,8.13,15.88,6.32,5.74,0.0016832,11.6483,0,1.1,0.3,1,0.7,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
210,1,37.0702,242286,2.15603,52883,60505.4,69526.1,59371.7,52833,60447,69477.6,59323.9,41.701,41.701,41.701,41.701,8.315,16.715,6.79,6.065,0.0011616,11.7273,0,1.1,0.3,1,0.7,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
220,1,40.8724,253893,1.98735,55430.4,63337.5,72876.8,62247.9,55378.1,63276.5,72826,62197.7,43.6962,43.6962,43.6962,43.6962,8.595,17.335,7.11,6.485,0.0010496,11.741,0,1.1,0.3,1,0.7,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
230,1,45.4035,265062,1.74769,57991.3,66110.9,75780.6,65179.7,57936.7,66047.3,75727.6,65127.2,45.6915,45.6915,45.6915,45.6915,8.91,17.915,7.315,6.775,0.0008896,11.7343,0,1.1,0.3,1,0.7,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
240,1,49.3283,276680,2.58678,60525.6,69013,79144.7,67997.1,60468.5,68946.2,79089.4,67942.5,47.6868,47.6868,47.6868,47.6868,9.435,19.08,7.68,6.99,0.0014528,11.8485,0,1.1,0.3,1,0.7,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
250,1,49.777,288453,3.39805,63096.1,71990.7,82530.9,70835.2,63036.4,71920.2,82473.1,70778.2,49.682,49.682,49.682,49.682,9.95,20.84,8.18,7.33,0.0019936,11.8469,0,1.1,0.3,1,0.6,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
260,1,46.3386,300099,3.40474,65629.9,74931.8,85836.7,73700.4,65567.6,74857.4,85776.5,73641.1,51.6773,51.6773,51.6773,51.6773,10.565,22.71,8.515,7.67,0.0020224,11.9053,0,1.1,0.3,1,0.6,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
270,1,47.629,311995,3.07409,68168.1,77945.3,89270.6,76610.7,68103.2,77867.4,89208.1,76548.9,53.6726,53.6726,53.6726,53.6726,11.21,24.155,8.74,8.155,0.001792,12.2782,0,1.1,0.3,1,0.6,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
280,1,47.4465,323845,2.79471,70735.1,80891.5,92661.6,79557.1,70667.6,80810.8,92596.9,79492.6,55.6678,55.6678,55.6678,55.6678,11.805,25.095,9.035,8.815,0.0015936,11.9139,0,1.1,0.3,1,0.6,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
290,1,52.473,335574,2.44377,73290.6,83681,96092.8,82509.6,73220.5,83597.6,96025.6,82442.7,57.6631,57.6631,57.6631,57.6631,12.415,25.73,9.525,9.22,0.0013696,12.2125,0,1.1,0.3,1,0.6,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
300,1,55.3739,347106,2.2992,75871.6,86499.8,99364.3,85369.9,75799,86413.7,99294.7,85300.8,59.6583,59.6583,59.6583,59.6583,12.92,26.505,9.945,9.505,0.0012704,12.1279,0,1.1,0.3,1,0.6,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
