Time,UeGroup,UeIndex,UeNodeId,Imsi,ServingCell,ServingRsrpDbm,BestFeasibleTnRsrpDbm,BestFeasibleUavRsrpDbm,ServiceState,StateAgeSec,SensedOrOraclePositionAvailable,ControllerEastM,ControllerNorthM,IncludedInMovementTarget
14,UES1,13,20,20,7,-65.5297,-89.0792,-79.1746,SERVED,0,1,23.938531,30.042206,0
14,UES1,14,21,21,1,-61.2155,-72.7547,-80.2073,SERVED,0,1,21.094820,-29.223927,0
14,UES1,15,22,22,1,-63.6217,-67.2206,-87.0179,SERVED,0,1,93.574075,27.194244,0
14,UES1,16,23,23,4,-88.0512,-93.6744,-71.215,SERVED,0,1,-120.749039,-49.256637,0
14,UES1,17,24,24,1,-63.2562,-66.6157,-81.9067,SERVED,0,1,-0.455371,-12.531789,0
14,UES1,18,25,25,1,-57.2155,-81.4153,-71.3624,SERVED,0,1,25.354677,34.057389,0
14,UES1,19,26,26,6,-93.3809,-82.5146,-76.7036,SERVED,0,1,-37.933486,-19.904181,0
14,UES1,20,27,27,6,-94.263,-64.5959,-104.576,SERVED,0,1,-65.605541,78.194697,0
14,UES1,21,28,28,3,-85.0486,-98.0391,-107.553,SERVED,0,1,-96.840760,121.467156,0
14,UES1,22,29,29,2,-73.1182,-105.429,-98.4365,SERVED,0,1,128.429144,22.170587,0
14,UES1,23,30,30,6,-89.5351,-85.6074,-79.1446,SERVED,0,1,26.239385,-44.483689,0
14,UES1,24,31,31,2,-74.8427,-82.7207,-81.8146,SERVED,0,1,30.923575,106.570996,0
14,UES1,25,32,32,1,-67.0812,-65.3355,-92.6469,SERVED,0,1,-28.356961,98.386362,0
14,UES1,26,33,33,5,-104.387,-94.7324,-99.908,ALTERNATIVE_AVAILABLE,0,1,146.170843,-24.215811,0
14,UES1,27,34,34,1,-61.3509,-81.0922,-64.4499,SERVED,0,1,52.574797,9.589989,0
14,UES1,28,35,35,4,-50.9408,-70.774,-88.7158,SERVED,0,1,-115.860706,36.589855,0
14,UES1,29,36,36,6,-65.98,-87.1788,-85.8006,SERVED,0,1,31.522239,26.300047,0
14,UES1,30,37,37,7,-89.9805,-108.378,-66.7536,SERVED,0,1,22.578436,-121.140357,0
14,UES1,31,38,38,1,-74.9443,-78.6422,-101.357,SERVED,0,1,86.955385,5.921382,0
14,UES1,32,39,39,1,-55.7519,-81.9367,-66.9497,SERVED,0,1,40.876238,-7.145588,0
14,UES1,33,40,40,5,-66.6215,-81.9372,-88.4146,SERVED,0,1,-56.650146,-8.128961,0
14,UES1,34,41,41,4,-86.2846,-81.0281,-87.6887,SERVED,0,1,-44.891104,-95.508788,0
14,UES1,35,42,42,6,-66.7037,-78.4526,-77.0463,SERVED,0,1,40.267944,-19.097987,0
14,UES1,36,43,43,1,-88.4956,-60.0193,-100.611,SERVED,0,1,114.209709,83.659277,0
14,UES1,37,44,44,6,-64.9852,-88.452,-79.8941,SERVED,0,1,8.158943,-46.082660,0
14,UES1,38,45,45,1,-59.1281,-89.8319,-89.608,SERVED,0,1,11.096413,-21.784075,0
14,UES1,39,46,46,5,-65.7449,-94.5691,-78.2597,SERVED,0,1,13.699492,-21.656969,0
14,UES1,40,47,47,4,-57.9637,-78.6542,-86.9051,SERVED,0,1,-128.751680,45.157303,0
14,UES1,41,48,48,6,-106.423,-102.14,-101.059,PERSISTING,0,1,-155.968727,-138.427794,0
14,UES1,42,49,49,3,-86.53,-78.8356,-83.0485,SERVED,0,1,-12.395233,-10.675259,0
14,UES1,43,50,50,4,-83.6085,-63.9654,-91.1766,SERVED,0,1,-33.180729,-32.173754,0
14,UES1,44,51,51,7,-79.0938,-85.098,-90.1727,SERVED,0,1,13.662349,3.873474,0
14,UES1,45,52,52,2,-93.6422,-92.4701,-89.7682,SERVED,0,1,-2.132796,-64.418879,0
14,UES1,46,53,53,7,-76.2716,-90.1506,-66.2697,SERVED,0,1,-50.281567,-79.802399,0
14,UES1,47,54,54,3,-49.8379,-77.8433,-78.7758,SERVED,0,1,-101.580911,20.581914,0
14,UES1,48,55,55,3,-50.3402,-65.2705,-96.3256,SERVED,0,1,-106.852852,36.989944,0
14,UES1,49,56,56,6,-70.3228,-88.3305,-82.478,SERVED,0,1,-7.464587,44.151919,0
14,UES1,50,57,57,3,-77.5814,-56.9694,-89.2489,SERVED,0,1,-74.811613,-16.885331,0
14,UES1,51,58,58,1,-93.4932,-70.2829,-83.6233,SERVED,0,1,132.512163,27.313330,0
14,UES1,52,59,59,6,-99.093,-95.8336,-101.574,SERVED,0,1,-62.324092,125.382403,0
14,UES1,53,60,60,4,-61.0104,-63.0277,-103.723,SERVED,0,1,-155.119548,-27.855967,0
14,UES1,54,61,61,2,-68.8731,-98.1209,-89.8939,SERVED,0,1,61.682061,-13.577410,0
14,UES1,55,62,62,2,-83.4567,-94.7052,-92.7189,SERVED,0,1,45.365996,50.178450,0
14,UES1,56,63,63,3,-77.0741,-91.9335,-100.738,SERVED,0,1,-36.284856,16.461484,0
14,UES1,57,64,64,4,-81.283,-67.7968,-101.611,SERVED,0,1,-102.333313,73.709932,0
14,UES1,58,65,65,4,-64.2003,-88.5338,-88.8033,SERVED,0,1,-90.858806,-88.685308,0
14,UES1,59,66,66,1,-64.9422,-96.1842,-98.007,SERVED,0,1,123.557324,-105.226147,0
14,UES2,0,67,67,0,NA,-119.506,-125.869,UNKNOWN,2,1,-368.863556,318.342932,0
14,UES2,1,68,68,3,-117.372,-79.6654,-116.527,ALTERNATIVE_AVAILABLE,0,1,312.481394,391.234713,0
14,UES2,2,69,69,1,-115.104,-115.829,-122.118,PERSISTING,0,1,389.665025,-327.687894,0
14,UES2,3,70,70,6,-120.053,-112.84,-117.486,PERSISTING,0,1,-305.512897,347.722746,0
14,UES2,4,71,71,7,-118.568,-117.818,-116.736,PERSISTING,1,1,363.413758,372.740369,0
14,UES2,5,72,72,0,NA,-99.3021,-119.826,UNKNOWN,2,1,338.103083,-333.785840,0
14,UES2,6,73,73,3,-112.762,-118.375,-116.785,PERSISTING,0,1,-384.345666,344.627488,0
14,UES2,7,74,74,0,NA,-126.887,-98.7983,UNKNOWN,2,1,438.627558,329.406342,0
14,UES2,8,75,75,2,-120.665,-113.811,-115.19,PERSISTING,0,1,323.266393,-362.594728,0
14,UES2,9,76,76,6,-120.352,-111.184,-114.426,PERSISTING,0,1,-374.670136,289.794333,0
14,UES2,10,77,77,0,NA,-120.501,-126.894,UNKNOWN,2,1,384.655107,357.454224,0
14,UES2,11,78,78,2,-116.943,-121.397,-81.4593,ALTERNATIVE_AVAILABLE,0,1,331.680584,-309.367260,0
14,UES2,12,79,79,7,-121.211,-114.23,-114.22,PERSISTING,0,1,-358.972229,289.063626,0
14,UES2,13,80,80,0,NA,-102.28,-121.031,UNKNOWN,2,1,407.107760,351.148775,0
