sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
140,0.975,34.4632,160869,1.80127,35100.9,40111.4,46225.8,39431,35066.7,40078.9,46193.6,39400.3,27.7341,27.7341,27.7341,27.7341,6.45,4.795,4.505,3.01,0.0009792,11.8506,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
150,0.975,35.3755,172600,2.01227,37618.2,43095.8,49515,42370.7,37581.4,43061,49480.5,42337.5,29.7294,29.7294,29.7294,29.7294,7.065,5.105,4.805,3.54,0.0011232,11.9505,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
160,0.9875,34.4414,184401,2.02336,40168.1,46018.5,52889.1,45325.4,40128.7,45981.4,52852.1,45289.9,31.7247,31.7247,31.7247,31.7247,7.715,5.445,5.245,3.84,0.0011072,11.9987,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
170,1,35.9543,195900,1.60677,42732,48990.6,56325,47852.1,42690.1,48951.1,56285.8,47814.3,33.7199,33.7199,33.7199,33.7199,8.2,5.73,5.555,4.03,0.0008128,12.2486,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
180,1,37.8669,207432,1.51838,45309.1,51977.1,59520.1,50625.7,45264.9,51935.1,59478.6,50585.8,35.7152,35.7152,35.7152,35.7152,8.5,6.225,5.785,4.17,0.0007456,12.0004,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
190,1,40.7505,219080,1.38917,47856.6,54864.6,62845.5,53513.8,47810.2,54820.2,62801.8,53471.7,37.7105,37.7105,37.7105,37.7105,8.665,6.715,5.99,4.33,0.0006528,11.8005,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
200,1,39.2849,230872,1.65048,50360.7,57810.8,66255.7,56445,50312.2,57763.9,66209.6,56400.7,39.7057,39.7057,39.7057,39.7057,8.79,7.265,6.355,4.59,0.000832,11.9504,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
210,1,40.9486,242276,1.53057,52883.7,60496.2,69526.1,59370.4,52833,60447,69477.6,59323.9,41.701,41.701,41.701,41.701,8.995,7.51,6.85,4.82,0.000752,11.9487,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
220,1,45.0946,253882,1.47257,55431.1,63327.9,72876.9,62246.5,55378.1,63276.5,72826,62197.7,43.6962,43.6962,43.6962,43.6962,9.295,7.71,7.185,5.11,0.00072,12.1486,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
230,1,49.4186,265052,1.29266,57992,66100.8,75780.6,65178.2,57936.7,66047.3,75727.6,65127.2,45.6915,45.6915,45.6915,45.6915,9.67,7.89,7.37,5.305,0.0005984,12.0987,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
240,1,53.3811,276669,1.74398,60526.4,69002.1,79144.8,67995.6,60468.5,68946.2,79089.4,67942.5,47.6868,47.6868,47.6868,47.6868,10.195,8.24,7.745,5.455,0.000896,12.0004,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
250,1,53.4467,288440,2.17628,63096.9,71978.6,82531,70833.6,63036.4,71920.2,82473.1,70778.2,49.682,49.682,49.682,49.682,10.785,8.75,8.25,5.69,0.0011776,11.8024,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
260,1,48.825,300085,2.16637,65630.8,74918.4,85836.8,73698.7,65567.6,74857.4,85776.5,73641.1,51.6773,51.6773,51.6773,51.6773,11.48,9.315,8.6,5.92,0.0011776,12.0005,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
270,1,49.2576,311979,1.94067,68169,77930.9,89270.6,76608.7,68103.2,77867.4,89208.1,76548.9,53.6726,53.6726,53.6726,53.6726,12.155,9.755,8.82,6.195,0.0010304,12.0986,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
280,1,50.7839,323829,1.97446,70736.1,80876.5,92661.7,79554.8,70667.6,80810.8,92596.9,79492.6,55.6678,55.6678,55.6678,55.6678,12.845,10.055,9.115,6.55,0.0010496,11.9987,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
290,1,55.3483,335557,1.91647,73291.7,83665.5,96092.9,82507.2,73220.5,83597.6,96025.6,82442.7,57.6631,57.6631,57.6631,57.6631,13.5,10.24,9.62,6.795,0.0010176,12.1986,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
300,1,58.2125,347088,1.73438,75872.7,86483.8,99364.4,85367.4,75799,86413.7,99294.7,85300.8,59.6583,59.6583,59.6583,59.6583,14.045,10.49,10.02,6.99,0.0008896,12.0004,0,1,1,1,1,8.20599,21.2026,29.7894,20.1602,60,80,100,120,2,1.5,1,1.2
