Time,UeGroup,UeIndex,UeNodeId,Imsi,ServingCell,ServingRsrpDbm,BestFeasibleTnRsrpDbm,BestFeasibleUavRsrpDbm,ServiceState,StateAgeSec,SensedOrOraclePositionAvailable,ControllerEastM,ControllerNorthM,IncludedInMovementTarget
14,UES1,34,41,41,4,-86.2846,-81.0281,-87.6887,SERVED,0,1,-45.046289,-95.596201,0
14,UES1,35,42,42,6,-66.7037,-78.4526,-77.0463,SERVED,0,1,39.741689,-19.007376,0
14,UES1,36,43,43,1,-88.4956,-60.0193,-100.611,SERVED,0,1,115.451264,83.704777,0
14,UES1,37,44,44,6,-64.9852,-88.452,-79.8941,SERVED,0,1,7.585723,-46.483695,0
14,UES1,38,45,45,1,-59.1281,-89.8319,-89.608,SERVED,0,1,10.941502,-22.236631,0
14,UES1,39,46,46,5,-65.7449,-94.5691,-78.2597,SERVED,0,1,13.283946,-21.815835,0
14,UES1,40,47,47,4,-57.9637,-78.6542,-86.9051,SERVED,0,1,-129.670162,46.345633,0
14,UES1,41,48,48,6,-106.423,-102.14,-101.059,PERSISTING,0,1,-155.879117,-137.567772,0
14,UES1,42,49,49,3,-86.53,-78.8356,-83.0485,SERVED,0,1,-13.386465,-10.219609,0
14,UES1,43,50,50,4,-83.6085,-63.9654,-91.1766,SERVED,0,1,-32.443456,-31.845676,0
14,UES1,44,51,51,7,-79.0938,-85.098,-90.1727,SERVED,0,1,13.771476,4.791396,0
14,UES1,45,52,52,2,-93.6422,-92.4701,-89.7682,SERVED,0,1,-2.069918,-64.894789,0
14,UES1,46,53,53,7,-76.2716,-90.1506,-66.2697,SERVED,0,1,-50.833023,-80.542143,0
14,UES1,47,54,54,3,-49.8379,-77.8433,-78.7758,SERVED,0,1,-100.854665,20.948887,0
14,UES1,48,55,55,3,-50.3402,-65.2705,-96.3256,SERVED,0,1,-106.537338,36.688150,0
14,UES1,49,56,56,6,-70.3228,-88.3305,-82.478,SERVED,0,1,-7.153824,43.356102,0
14,UES1,50,57,57,3,-77.5814,-56.9694,-89.2489,SERVED,0,1,-74.910048,-17.010175,0
14,UES1,51,58,58,1,-93.4932,-70.2829,-83.6233,SERVED,0,1,132.195715,26.898622,0
14,UES1,52,59,59,6,-99.093,-95.8336,-101.574,SERVED,0,1,-62.589017,125.111708,0
14,UES1,53,60,60,4,-61.0104,-63.0277,-103.723,SERVED,0,1,-154.736123,-27.786066,0
14,UES1,54,61,61,2,-68.8731,-98.1209,-89.8939,SERVED,0,1,61.247577,-13.636196,0
14,UES1,55,62,62,2,-83.4567,-94.7052,-92.7189,SERVED,0,1,45.748267,50.602088,0
14,UES1,56,63,63,3,-77.0741,-91.9335,-100.738,SERVED,0,1,-35.898034,16.404480,0
14,UES1,57,64,64,4,-81.283,-67.7968,-101.611,SERVED,0,1,-102.304339,73.500612,0
14,UES1,58,65,65,4,-64.2003,-88.5338,-88.8033,SERVED,0,1,-90.473948,-88.332657,0
14,UES1,59,66,66,1,-64.9422,-96.1842,-98.007,SERVED,0,1,124.319393,-105.041676,0
14,UES2,0,67,67,0,NA,-119.506,-125.869,UNKNOWN,2,1,-369.213214,318.147011,0
14,UES2,1,68,68,3,-117.372,-79.6654,-116.527,ALTERNATIVE_AVAILABLE,0,1,313.059511,391.020260,0
14,UES2,2,69,69,1,-115.104,-115.829,-122.118,PERSISTING,0,1,390.253447,-327.183248,0
14,UES2,3,70,70,6,-120.053,-112.84,-117.486,PERSISTING,0,1,-305.207244,347.294172,0
14,UES2,4,71,71,7,-118.568,-117.818,-116.736,PERSISTING,1,1,362.937142,373.115744,0
14,UES2,5,72,72,0,NA,-99.3021,-119.826,UNKNOWN,2,1,339.074458,-333.980879,0
