t_dec,ueId,cell,HO_next,ueSinrDb,eveSinrDb,secrecy,outage,ueSinrDb_prev,secrecy_prev,outage_prev,d_ueSinrDb,d_secrecy
6.0,14,2,0,17.7445,-100.0,5.91864,0,15.7116,5.2575,0.0,2.032899999999998,0.6611399999999996
8.0,14,2,0,13.8451,-100.0,4.65755,0,17.7445,5.91864,0.0,-3.899399999999998,-1.2610900000000003
10.0,14,2,0,25.2996,-100.0,8.4086,0,13.8451,4.65755,0.0,11.454500000000001,3.75105
12.0,14,2,0,18.8204,-100.0,6.27081,0,25.2996,8.4086,0.0,-6.479200000000002,-2.13779
14.0,14,2,0,20.0575,-100.0,6.67714,0,18.8204,6.27081,0.0,1.2371000000000016,0.40632999999999964
16.0,14,2,0,48.8454,-100.0,16.2261,0,20.0575,6.67714,0.0,28.787899999999997,9.54896
18.0,14,2,0,0.74783,-100.0,1.12955,0,48.8454,16.2261,0.0,-48.09757,-15.096549999999999
20.0,14,2,0,43.8015,-100.0,14.5506,0,0.74783,1.12955,0.0,43.05367,13.42105
22.0,14,2,0,10.0276,-100.0,3.46777,0,43.8015,14.5506,0.0,-33.7739,-11.08283
24.0,14,2,0,14.1437,-100.0,4.75297,0,10.0276,3.46777,0.0,4.116100000000001,1.2852000000000006
26.0,14,2,0,13.97,-100.0,4.69745,0,14.1437,4.75297,0.0,-0.1737000000000002,-0.05552000000000046
28.0,14,2,0,16.741,-100.0,5.59147,0,13.97,4.69745,0.0,2.770999999999999,0.8940200000000003
30.0,14,2,0,12.9279,-100.0,4.36625,0,16.741,5.59147,0.0,-3.8131000000000004,-1.2252200000000002
32.0,14,2,0,16.9862,-100.0,5.67128,0,12.9279,4.36625,0.0,4.058300000000001,1.3050300000000004
34.0,14,2,0,49.2789,-100.0,16.3701,0,16.9862,5.67128,0.0,32.292699999999996,10.698820000000001
36.0,14,2,0,20.0843,-100.0,6.68594,0,49.2789,16.3701,0.0,-29.1946,-9.68416
4.0,15,4,0,14.7088,-100.0,4.93413,0,8.76962,3.09304,0.0,5.93918,1.84109
6.0,15,4,0,16.8476,-100.0,5.62616,0,14.7088,4.93413,0.0,2.1388,0.6920299999999999
8.0,15,4,0,16.075,-100.0,5.37517,0,16.8476,5.62616,0.0,-0.7726000000000006,-0.2509899999999998
10.0,15,4,0,17.064,-100.0,5.69664,0,16.075,5.37517,0.0,0.9890000000000008,0.3214700000000006
12.0,15,4,0,21.1426,-100.0,7.03446,0,17.064,5.69664,0.0,4.078600000000002,1.3378199999999998
14.0,15,4,0,16.811,-100.0,5.61424,0,21.1426,7.03446,0.0,-4.331600000000002,-1.4202200000000005
16.0,15,4,0,20.6085,-100.0,6.85848,0,16.811,5.61424,0.0,3.7974999999999994,1.2442400000000005
18.0,15,4,0,43.0949,-100.0,14.3159,0,20.6085,6.85848,0.0,22.486400000000003,7.457419999999999
20.0,15,4,0,6.06093,-100.0,2.33266,0,43.0949,14.3159,0.0,-37.033970000000004,-11.983239999999999
22.0,15,4,0,16.9913,-100.0,5.67293,0,6.06093,2.33266,0.0,10.93037,3.34027
24.0,15,4,0,21.0836,-100.0,7.01503,0,16.9913,5.67293,0.0,4.092300000000002,1.3421000000000003
26.0,15,4,0,23.0727,-100.0,7.67167,0,21.0836,7.01503,0.0,1.9891000000000005,0.6566399999999994
28.0,15,4,0,28.7518,-100.0,9.55307,0,23.0727,7.67167,0.0,5.679099999999998,1.8814000000000002
30.0,15,4,0,49.642,-100.0,16.4907,0,28.7518,9.55307,0.0,20.890200000000004,6.93763
32.0,15,4,0,-8.27712,-100.0,0.199992,0,49.642,16.4907,0.0,-57.91912000000001,-16.290708
34.0,15,4,0,50.8859,-100.0,16.9039,0,-8.27712,0.199992,0.0,59.16302,16.703908
36.0,15,4,0,24.7317,-100.0,8.22053,0,50.8859,16.9039,0.0,-26.1542,-8.68337
4.0,16,2,0,15.0876,-100.0,5.05602,0,-0.197,0.96765,0.0,15.2846,4.08837
6.0,16,2,0,11.1039,-100.0,3.79639,0,15.0876,5.05602,0.0,-3.9837000000000007,-1.25963
8.0,16,2,0,46.0549,-100.0,15.2991,0,11.1039,3.79639,0.0,34.95100000000001,11.502709999999999
10.0,16,2,0,-16.9282,-100.0,0.0289725,1,46.0549,15.2991,0.0,-62.98310000000001,-15.2701275
12.0,16,2,0,12.7357,-100.0,4.30558,0,-16.9282,0.0289725,1.0,29.663899999999998,4.2766075
14.0,16,2,0,14.8173,-100.0,4.96901,0,12.7357,4.30558,0.0,2.0816,0.66343
16.0,16,2,0,14.1331,-100.0,4.74956,0,14.8173,4.96901,0.0,-0.6841999999999988,-0.21945000000000014
18.0,16,2,0,19.4966,-100.0,6.49274,0,14.1331,4.74956,0.0,5.3635,1.7431800000000006
20.0,16,2,0,18.6681,-100.0,6.22089,0,19.4966,6.49274,0.0,-0.8285000000000018,-0.2718500000000006
22.0,16,2,0,16.1438,-100.0,5.39748,0,18.6681,6.22089,0.0,-2.5243,-0.82341
24.0,16,2,0,18.2399,-100.0,6.08063,0,16.1438,5.39748,0.0,2.0961,0.6831500000000004
26.0,16,2,0,22.6459,-100.0,7.53063,0,18.2399,6.08063,0.0,4.406000000000002,1.4500000000000002
28.0,16,2,0,23.0845,-100.0,7.67559,0,22.6459,7.53063,0.0,0.43859999999999744,0.1449599999999993
30.0,16,2,0,26.9935,-100.0,8.96991,0,23.0845,7.67559,0.0,3.9090000000000025,1.2943200000000008
32.0,16,2,0,19.6239,-100.0,6.53456,0,26.9935,8.96991,0.0,-7.369600000000002,-2.4353500000000006
34.0,16,2,0,28.2429,-100.0,9.38423,0,19.6239,6.53456,0.0,8.619,2.8496700000000006
36.0,16,2,0,27.2232,-100.0,9.04608,0,28.2429,9.38423,0.0,-1.0197000000000003,-0.3381500000000006
4.0,17,1,0,-29.2372,-15.294,0.0,1,-6.58082,0.212647,0.0,-22.656380000000002,-0.212647
6.0,17,1,0,-12.4154,-10.0467,0.0,1,-29.2372,0.0,1.0,16.821800000000003,0.0
8.0,17,1,0,-14.2873,-9.60823,0.0,1,-12.4154,0.0,1.0,-1.8719000000000001,0.0
10.0,17,1,0,-1.83737,-15.7161,0.688683,0,-14.2873,0.0,1.0,12.44993,0.688683
12.0,17,1,0,-1.69458,-18.6181,0.726123,0,-1.83737,0.688683,0.0,0.14278999999999997,0.03743999999999992
14.0,17,1,0,36.5862,-14.7874,12.1069,0,-1.69458,0.726123,0.0,38.28078,11.380777
16.0,17,1,0,-6.6447,-18.0529,0.260366,0,36.5862,12.1069,0.0,-43.2309,-11.846534
18.0,17,1,0,-16.9883,-8.33839,0.0,1,-6.6447,0.260366,0.0,-10.343599999999999,-0.260366
20.0,17,1,0,1.13133,-11.616,1.10395,0,-16.9883,0.0,1.0,18.119629999999997,1.10395
22.0,17,1,0,-7.14399,-11.8102,0.162527,0,1.13133,1.10395,0.0,-8.275319999999999,-0.941423
24.0,17,1,0,-6.72839,-11.4869,0.178899,0,-7.14399,0.162527,0.0,0.4155999999999995,0.016371999999999998
26.0,17,1,0,-0.453382,-12.023,0.838841,0,-6.72839,0.178899,0.0,6.275008,0.6599419999999999
28.0,17,1,0,-6.64432,-9.24575,0.120634,0,-0.453382,0.838841,0.0,-6.190937999999999,-0.7182069999999999
30.0,17,1,0,-1.0112,-13.4416,0.777918,0,-6.64432,0.120634,0.0,5.63312,0.657284
32.0,17,1,0,-5.26433,-14.9665,0.330538,0,-1.0112,0.777918,0.0,-4.2531300000000005,-0.44738
34.0,17,1,0,2.57136,-10.7193,1.37206,0,-5.26433,0.330538,0.0,7.83569,1.041522
36.0,17,1,0,3.97522,-16.6855,1.77574,0,2.57136,1.37206,0.0,1.4038600000000003,0.40368000000000004
4.0,18,2,0,-3.22908,-100.0,0.561142,0,-15.2372,0.0425634,1.0,12.00812,0.5185786
6.0,18,2,0,-8.9213,-100.0,0.174016,0,-3.22908,0.561142,0.0,-5.692220000000001,-0.387126
8.0,18,2,1,-8.21817,-100.0,0.202542,0,-8.9213,0.174016,0.0,0.7031299999999998,0.028525999999999996
10.0,18,1,1,26.7017,-15.7161,8.83503,0,-8.21817,0.202542,0.0,34.91987,8.632488
12.0,18,3,1,-10.0901,-100.0,0.134807,0,26.7017,8.83503,0.0,-36.791799999999995,-8.700223
14.0,18,9,0,-23.1273,8.88609,0.0,1,-10.0901,0.134807,0.0,-13.037200000000002,-0.134807
16.0,18,9,0,-56.9417,8.68568,0.0,1,-23.1273,0.0,1.0,-33.81439999999999,0.0
18.0,18,9,0,-21.0329,-2.31075,0.0,1,-56.9417,0.0,1.0,35.9088,0.0
20.0,18,9,1,-49.6878,-7.4491,0.0,1,-21.0329,0.0,1.0,-28.6549,0.0
22.0,18,3,1,-10.7901,-100.0,0.115521,0,-49.6878,0.0,1.0,38.8977,0.115521
24.0,18,1,0,-13.0797,-11.4869,0.0,1,-10.7901,0.115521,0.0,-2.2896,-0.115521
26.0,18,1,0,-0.251492,-12.023,0.871014,0,-13.0797,0.0,1.0,12.828208,0.871014
28.0,18,1,0,3.22049,-9.24575,1.46972,0,-0.251492,0.871014,0.0,3.4719819999999997,0.598706
30.0,18,1,0,-9.91636,-13.4416,0.0761717,1,3.22049,1.46972,0.0,-13.136849999999999,-1.3935483
32.0,18,1,0,2.11279,-14.9665,1.34793,0,-9.91636,0.0761717,1.0,12.02915,1.2717583000000001
34.0,18,1,0,-9.3708,-10.7193,0.0404623,1,2.11279,1.34793,0.0,-11.48359,-1.3074677000000001
36.0,18,1,0,-32.0127,-16.6855,0.0,1,-9.3708,0.0404623,1.0,-22.641900000000003,-0.0404623
4.0,19,8,0,-7.9212,7.61427,0.0,1,2.95415,0.0,1.0,-10.87535,0.0
6.0,19,8,0,-3.05707,4.19372,0.0,1,-7.9212,0.0,1.0,4.864129999999999,0.0
8.0,19,8,0,-2.61182,1.91749,0.0,1,-3.05707,0.0,1.0,0.44525000000000015,0.0
10.0,19,8,0,-23.4434,-1.85357,0.0,1,-2.61182,0.0,1.0,-20.831580000000002,0.0
12.0,19,8,0,-1.8505,5.48966,0.0,1,-23.4434,0.0,1.0,21.5929,0.0
14.0,19,8,0,-3.87427,-1.57484,0.0,1,-1.8505,0.0,1.0,-2.02377,0.0
16.0,19,8,1,-4.38455,1.81935,0.0,1,-3.87427,0.0,1.0,-0.5102799999999998,0.0
18.0,19,3,0,2.22948,-100.0,1.41732,0,-4.38455,0.0,1.0,6.61403,1.41732
20.0,19,3,0,8.05296,-100.0,2.88499,0,2.22948,1.41732,0.0,5.82348,1.4676700000000003
22.0,19,3,0,6.14749,-100.0,2.35575,0,8.05296,2.88499,0.0,-1.9054700000000002,-0.5292400000000002
24.0,19,3,0,6.12713,-100.0,2.35031,0,6.14749,2.35575,0.0,-0.020360000000000156,-0.005440000000000111
26.0,19,3,0,28.4341,-100.0,9.44768,0,6.12713,2.35031,0.0,22.30697,7.09737
28.0,19,3,0,5.42211,-100.0,2.16513,0,28.4341,9.44768,0.0,-23.01199,-7.2825500000000005
30.0,19,3,0,5.77788,-100.0,2.25779,0,5.42211,2.16513,0.0,0.3557699999999997,0.09265999999999996
32.0,19,3,0,2.84318,-100.0,1.54819,0,5.77788,2.25779,0.0,-2.9347,-0.7096
34.0,19,3,0,-31.3552,-100.0,0.00105559,1,2.84318,1.54819,0.0,-34.19838,-1.54713441
36.0,19,3,0,3.78449,-100.0,1.7614,0,-31.3552,0.00105559,1.0,35.13969,1.76034441
4.0,20,3,1,-37.1353,-100.0,0.000279,1,-34.4957,0.000512305,1.0,-2.6396000000000015,-0.000233305
6.0,20,2,0,-7.50088,-100.0,0.236085,0,-37.1353,0.000279,1.0,29.63442,0.235806
8.0,20,2,0,-16.8968,-100.0,0.0291808,1,-7.50088,0.236085,0.0,-9.395919999999998,-0.20690419999999998
10.0,20,2,0,-11.1896,-100.0,0.105731,0,-16.8968,0.0291808,1.0,5.7071999999999985,0.07655020000000001
12.0,20,2,0,-16.7615,-100.0,0.0300946,1,-11.1896,0.105731,0.0,-5.571900000000001,-0.0756364
14.0,20,2,0,-13.2555,-100.0,0.0666129,1,-16.7615,0.0300946,1.0,3.506000000000002,0.036518300000000004
16.0,20,2,0,-19.3283,-100.0,0.0167427,1,-13.2555,0.0666129,1.0,-6.072799999999999,-0.0498702
18.0,20,2,0,-11.4549,-100.0,0.0996777,1,-19.3283,0.0167427,1.0,7.873399999999998,0.082935
20.0,20,2,1,-19.5174,-100.0,0.0160331,1,-11.4549,0.0996777,1.0,-8.062499999999998,-0.08364459999999999
22.0,20,9,0,-35.2526,5.73702,0.0,1,-19.5174,0.0160331,1.0,-15.735200000000003,-0.0160331
24.0,20,9,0,-31.4932,8.251,0.0,1,-35.2526,0.0,1.0,3.7593999999999994,0.0
26.0,20,9,0,-20.2322,5.71034,0.0,1,-31.4932,0.0,1.0,11.261000000000003,0.0
28.0,20,9,0,-23.8738,13.356,0.0,1,-20.2322,0.0,1.0,-3.6416000000000004,0.0
30.0,20,9,1,-33.7398,5.32667,0.0,1,-23.8738,0.0,1.0,-9.866000000000003,0.0
32.0,20,2,1,-24.512,-100.0,0.00509578,1,-33.7398,0.0,1.0,9.227800000000002,0.00509578
34.0,20,1,0,-24.9871,-10.7193,0.0,1,-24.512,0.00509578,1.0,-0.4751000000000012,-0.00509578
36.0,20,1,0,-27.6241,-16.6855,0.0,1,-24.9871,0.0,1.0,-2.636999999999997,0.0
4.0,21,7,0,1.37764,-100.0,1.24689,0,6.65722,2.49352,0.0,-5.279579999999999,-1.2466300000000001
6.0,21,7,0,12.0534,-100.0,4.09127,0,1.37764,1.24689,0.0,10.67576,2.8443799999999997
8.0,21,7,0,0.645017,-100.0,1.11111,0,12.0534,4.09127,0.0,-11.408383,-2.9801599999999997
10.0,21,7,0,8.33885,-100.0,2.96746,0,0.645017,1.11111,0.0,7.693833000000001,1.85635
12.0,21,7,0,-14.1779,-100.0,0.0541024,1,8.33885,2.96746,0.0,-22.516750000000002,-2.9133576
14.0,21,7,0,4.13892,-100.0,1.8454,0,-14.1779,0.0541024,1.0,18.31682,1.7912975999999998
16.0,21,7,0,7.66332,-100.0,2.77377,0,4.13892,1.8454,0.0,3.5244,0.9283699999999999
18.0,21,7,0,43.2347,-100.0,14.3623,0,7.66332,2.77377,0.0,35.57138,11.588529999999999
20.0,21,7,0,-18.4439,-100.0,0.0204975,1,43.2347,14.3623,0.0,-61.678599999999996,-14.3418025
22.0,21,7,0,6.07778,-100.0,2.33714,0,-18.4439,0.0204975,1.0,24.52168,2.3166425000000004
24.0,21,7,0,10.8312,-100.0,3.71251,0,6.07778,2.33714,0.0,4.753420000000001,1.3753699999999998
26.0,21,7,0,1.12384,-100.0,1.19871,0,10.8312,3.71251,0.0,-9.707360000000001,-2.5138
28.0,21,7,0,2.06976,-100.0,1.38436,0,1.12384,1.19871,0.0,0.9459200000000001,0.1856500000000001
30.0,21,7,0,-21.4417,-100.0,0.0103146,1,2.06976,1.38436,0.0,-23.51146,-1.3740454
32.0,21,7,0,17.0909,-100.0,5.7054,0,-21.4417,0.0103146,1.0,38.5326,5.6950854
34.0,21,7,0,5.54368,-100.0,2.19661,0,17.0909,5.7054,0.0,-11.547220000000001,-3.50879
36.0,21,7,0,7.41207,-100.0,2.70281,0,5.54368,2.19661,0.0,1.8683899999999998,0.5061999999999998
4.0,22,6,0,9.1762,-100.0,3.21291,0,-0.899336,0.858343,0.0,10.075536,2.354567
6.0,22,6,0,4.22883,-100.0,1.86702,0,9.1762,3.21291,0.0,-4.947369999999999,-1.34589
8.0,22,6,0,-3.61673,-100.0,0.520888,0,4.22883,1.86702,0.0,-7.845560000000001,-1.3461319999999999
10.0,22,6,0,5.45129,-100.0,2.17267,0,-3.61673,0.520888,0.0,9.06802,1.651782
12.0,22,6,0,3.4642,-100.0,1.68721,0,5.45129,2.17267,0.0,-1.9870900000000002,-0.48546
14.0,22,6,0,-7.60052,-100.0,0.231137,0,3.4642,1.68721,0.0,-11.064720000000001,-1.4560730000000002
16.0,22,6,0,3.39293,-100.0,1.67093,0,-7.60052,0.231137,0.0,10.99345,1.439793
18.0,22,6,0,-10.958,-100.0,0.111305,0,3.39293,1.67093,0.0,-14.35093,-1.559625
20.0,22,6,0,1.59164,-100.0,1.28845,0,-10.958,0.111305,0.0,12.54964,1.177145
22.0,22,6,0,-0.869528,-100.0,0.862792,0,1.59164,1.28845,0.0,-2.461168,-0.4256580000000001
24.0,22,6,0,-6.18597,-100.0,0.311107,0,-0.869528,0.862792,0.0,-5.316442,-0.551685
26.0,22,6,0,1.30935,-100.0,1.23381,0,-6.18597,0.311107,0.0,7.49532,0.922703
28.0,22,6,0,-6.23558,-100.0,0.307925,0,1.30935,1.23381,0.0,-7.54493,-0.9258850000000001
30.0,22,6,0,3.73543,-100.0,1.74993,0,-6.23558,0.307925,0.0,9.97101,1.442005
32.0,22,6,0,2.08551,-100.0,1.38759,0,3.73543,1.74993,0.0,-1.6499199999999998,-0.3623399999999999
34.0,22,6,0,5.0867,-100.0,2.07931,0,2.08551,1.38759,0.0,3.0011900000000002,0.6917199999999999
36.0,22,6,0,-5.91434,-100.0,0.329057,0,5.0867,2.07931,0.0,-11.00104,-1.750253
4.0,23,1,0,0.122948,-15.294,0.978547,0,1.18882,1.137,0.0,-1.065872,-0.15845300000000007
6.0,23,1,0,-0.054301,-10.0467,0.85491,0,0.122948,0.978547,0.0,-0.177249,-0.123637
8.0,23,1,0,-11.6037,-9.60823,0.0,1,-0.054301,0.85491,0.0,-11.549399,-0.85491
10.0,23,1,0,-7.23747,-15.7161,0.211461,0,-11.6037,0.0,1.0,4.36623,0.211461
12.0,23,1,0,-3.88608,-18.6181,0.474656,0,-7.23747,0.211461,0.0,3.35139,0.263195
14.0,23,1,0,-2.34608,-14.7874,0.61519,0,-3.88608,0.474656,0.0,1.54,0.140534
16.0,23,1,0,-3.23221,-18.0529,0.538393,0,-2.34608,0.61519,0.0,-0.8861299999999996,-0.076797
18.0,23,1,0,-7.2979,-8.33839,0.0490937,1,-3.23221,0.538393,0.0,-4.06569,-0.4892993
20.0,23,1,0,-9.72374,-11.616,0.0499253,1,-7.2979,0.0490937,1.0,-2.425839999999999,0.0008316000000000018
22.0,23,1,0,-12.9819,-11.8102,0.0,1,-9.72374,0.0499253,1.0,-3.25816,-0.0499253
24.0,23,1,1,-13.1236,-11.4869,0.0,1,-12.9819,0.0,1.0,-0.14170000000000016,0.0
26.0,23,7,0,2.48713,-100.0,1.47146,0,-13.1236,0.0,1.0,15.61073,1.47146
28.0,23,7,0,2.98757,-100.0,1.57993,0,2.48713,1.47146,0.0,0.5004399999999998,0.10847000000000007
30.0,23,7,0,-2.60669,-100.0,0.631053,0,2.98757,1.57993,0.0,-5.59426,-0.9488770000000001
32.0,23,7,0,-23.6833,-100.0,0.00616479,1,-2.60669,0.631053,0.0,-21.07661,-0.6248882099999999
34.0,23,7,0,6.28341,-100.0,2.39219,0,-23.6833,0.00616479,1.0,29.96671,2.3860252099999997
36.0,23,7,0,10.2254,-100.0,3.52766,0,6.28341,2.39219,0.0,3.9419900000000005,1.1354700000000002
4.0,24,3,0,-1.0256,-100.0,0.839685,0,-5.71735,0.342646,0.0,4.69175,0.497039
6.0,24,3,0,4.56549,-100.0,1.94905,0,-1.0256,0.839685,0.0,5.5910899999999994,1.109365
8.0,24,3,0,-4.68316,-100.0,0.422406,0,4.56549,1.94905,0.0,-9.24865,-1.526644
10.0,24,3,0,-7.8546,-100.0,0.218949,0,-4.68316,0.422406,0.0,-3.1714399999999996,-0.203457
12.0,24,3,0,-3.64115,-100.0,0.518433,0,-7.8546,0.218949,0.0,4.21345,0.29948400000000003
14.0,24,3,0,-2.61653,-100.0,0.629895,0,-3.64115,0.518433,0.0,1.02462,0.11146199999999995
16.0,24,3,0,-3.8133,-100.0,0.501408,0,-2.61653,0.629895,0.0,-1.19677,-0.12848700000000002
18.0,24,3,0,0.885261,-100.0,1.15452,0,-3.8133,0.501408,0.0,4.698561,0.653112
20.0,24,3,0,4.94315,-100.0,2.04305,0,0.885261,1.15452,0.0,4.057889,0.88853
22.0,24,3,0,1.48691,-100.0,1.26801,0,4.94315,2.04305,0.0,-3.45624,-0.77504
24.0,24,3,0,-11.4041,-100.0,0.10081,0,1.48691,1.26801,0.0,-12.89101,-1.1672
26.0,24,3,0,-2.39627,-100.0,0.656207,0,-11.4041,0.10081,0.0,9.00783,0.555397
28.0,24,3,0,-3.32606,-100.0,0.550839,0,-2.39627,0.656207,0.0,-0.9297900000000001,-0.10536800000000002
30.0,24,3,0,-3.32933,-100.0,0.550493,0,-3.32606,0.550839,0.0,-0.003270000000000106,-0.00034599999999995745
32.0,24,3,0,-2.85473,-100.0,0.602395,0,-3.32933,0.550493,0.0,0.47460000000000013,0.051902000000000004
34.0,24,3,0,39.9943,-100.0,13.286,0,-2.85473,0.602395,0.0,42.84903,12.683605
36.0,24,3,0,1.58793,-100.0,1.28772,0,39.9943,13.286,0.0,-38.40637,-11.99828
4.0,25,8,0,-37.7644,7.61427,0.0,1,-27.5783,0.0,1.0,-10.186100000000003,0.0
6.0,25,8,0,-19.8656,4.19372,0.0,1,-37.7644,0.0,1.0,17.8988,0.0
8.0,25,8,1,-20.0704,1.91749,0.0,1,-19.8656,0.0,1.0,-0.20479999999999876,0.0
10.0,25,3,0,-3.60715,-100.0,0.521853,0,-20.0704,0.0,1.0,16.46325,0.521853
12.0,25,3,0,-5.0447,-100.0,0.392856,0,-3.60715,0.521853,0.0,-1.4375499999999999,-0.12899700000000003
14.0,25,3,0,2.26881,-100.0,1.42551,0,-5.0447,0.392856,0.0,7.31351,1.032654
16.0,25,3,0,-8.18077,-100.0,0.204176,0,2.26881,1.42551,0.0,-10.449580000000001,-1.2213340000000001
18.0,25,3,0,-14.4289,-100.0,0.0511176,1,-8.18077,0.204176,0.0,-6.24813,-0.15305839999999998
20.0,25,3,1,-13.1788,-100.0,0.0677722,1,-14.4289,0.0511176,1.0,1.2500999999999998,0.016654600000000006
22.0,25,8,0,-15.3306,5.89109,0.0,1,-13.1788,0.0677722,1.0,-2.1517999999999997,-0.0677722
24.0,25,8,1,-22.0109,-3.02612,0.0,1,-15.3306,0.0,1.0,-6.680299999999999,0.0
26.0,25,3,0,-20.2351,-100.0,0.0136024,1,-22.0109,0.0,1.0,1.7758000000000003,0.0136024
28.0,25,3,0,-10.4774,-100.0,0.123786,0,-20.2351,0.0136024,1.0,9.7577,0.11018359999999999
30.0,25,3,0,-10.5192,-100.0,0.122649,0,-10.4774,0.123786,0.0,-0.04180000000000028,-0.0011369999999999991
32.0,25,3,0,-8.65081,-100.0,0.184513,0,-10.5192,0.122649,0.0,1.8683899999999998,0.061864000000000016
34.0,25,3,0,-9.96961,-100.0,0.138424,0,-8.65081,0.184513,0.0,-1.3187999999999995,-0.04608900000000002
36.0,25,3,0,-18.5284,-100.0,0.0201052,1,-9.96961,0.138424,0.0,-8.558790000000002,-0.11831879999999999
4.0,26,5,0,-3.16506,-100.0,0.568028,0,-6.79256,0.274158,0.0,3.6275,0.29386999999999996
6.0,26,5,0,-0.690444,-100.0,0.889873,0,-3.16506,0.568028,0.0,2.474616,0.32184500000000005
8.0,26,5,0,-7.13682,-100.0,0.255003,0,-0.690444,0.889873,0.0,-6.446376,-0.63487
10.0,26,5,1,-3.24434,-100.0,0.55951,0,-7.13682,0.255003,0.0,3.8924800000000004,0.30450699999999997
12.0,26,3,0,-1.73673,-100.0,0.740185,0,-3.24434,0.55951,0.0,1.5076099999999997,0.18067500000000003
14.0,26,3,0,-5.68518,-100.0,0.344912,0,-1.73673,0.740185,0.0,-3.94845,-0.395273
16.0,26,3,1,-10.7981,-100.0,0.115318,0,-5.68518,0.344912,0.0,-5.11292,-0.229594
18.0,26,8,0,-4.77528,0.336658,0.0,1,-10.7981,0.115318,0.0,6.022819999999999,-0.115318
20.0,26,8,1,-41.5445,0.140921,0.0,1,-4.77528,0.0,1.0,-36.76922,0.0
22.0,26,5,0,6.32199,-100.0,2.40257,0,-41.5445,0.0,1.0,47.86649,2.40257
24.0,26,5,0,-2.58339,-100.0,0.6338,0,6.32199,2.40257,0.0,-8.905380000000001,-1.76877
26.0,26,5,0,3.71242,-100.0,1.74457,0,-2.58339,0.6338,0.0,6.2958099999999995,1.11077
28.0,26,5,0,1.82527,-100.0,1.33479,0,3.71242,1.74457,0.0,-1.8871499999999999,-0.40978000000000003
30.0,26,5,0,-4.78669,-100.0,0.413754,0,1.82527,1.33479,0.0,-6.61196,-0.921036
32.0,26,5,0,2.95067,-100.0,1.57179,0,-4.78669,0.413754,0.0,7.737360000000001,1.158036
34.0,26,5,0,0.67617,-100.0,1.11668,0,2.95067,1.57179,0.0,-2.2745,-0.4551100000000001
36.0,26,5,0,3.90321,-100.0,1.78932,0,0.67617,1.11668,0.0,3.22704,0.6726400000000001
4.0,27,3,0,-8.80743,-100.0,0.178365,0,-19.3668,0.0165958,1.0,10.559370000000001,0.1617692
6.0,27,3,0,-16.3712,-100.0,0.0328924,1,-8.80743,0.178365,0.0,-7.563770000000002,-0.1454726
8.0,27,3,1,-19.2646,-100.0,0.0169884,1,-16.3712,0.0328924,1.0,-2.8933999999999997,-0.015904
10.0,27,1,0,12.079,-15.7161,4.06111,0,-19.2646,0.0169884,1.0,31.343600000000002,4.0441216
12.0,27,1,0,26.5592,-18.6181,8.80627,0,12.079,4.06111,0.0,14.4802,4.745159999999999
14.0,27,1,0,-25.5793,-14.7874,0.0,1,26.5592,8.80627,0.0,-52.1385,-8.80627
16.0,27,1,0,22.2375,-18.0529,7.37332,0,-25.5793,0.0,1.0,47.8168,7.37332
18.0,27,1,0,3.24499,-8.33839,1.44003,0,22.2375,7.37332,0.0,-18.99251,-5.9332899999999995
20.0,27,1,0,1.52998,-11.616,1.18022,0,3.24499,1.44003,0.0,-1.7150100000000001,-0.2598099999999999
22.0,27,1,0,-2.52798,-11.8102,0.54828,0,1.52998,1.18022,0.0,-4.05796,-0.6319400000000001
24.0,27,1,0,5.13957,-11.4869,1.99376,0,-2.52798,0.54828,0.0,7.66755,1.4454799999999999
26.0,27,1,0,-3.75061,-12.023,0.419735,0,5.13957,1.99376,0.0,-8.89018,-1.574025
28.0,27,1,0,0.28482,-9.24575,0.885916,0,-3.75061,0.419735,0.0,4.03543,0.466181
30.0,27,1,0,-0.239168,-13.4416,0.896942,0,0.28482,0.885916,0.0,-0.523988,0.01102599999999998
32.0,27,1,0,-9.27317,-14.9665,0.115943,0,-0.239168,0.896942,0.0,-9.034002000000001,-0.780999
34.0,27,1,0,-3.19326,-10.7193,0.447642,0,-9.27317,0.115943,0.0,6.07991,0.33169899999999997
36.0,27,1,0,0.654367,-16.6855,1.08216,0,-3.19326,0.447642,0.0,3.847627,0.634518
4.0,28,6,0,-8.8007,-100.0,0.178625,0,-15.5144,0.0399671,1.0,6.713699999999999,0.1386579
6.0,28,6,0,-8.9396,-100.0,0.173327,0,-8.8007,0.178625,0.0,-0.13889999999999958,-0.005297999999999997
8.0,28,6,0,-10.5283,-100.0,0.122403,0,-8.9396,0.173327,0.0,-1.5886999999999993,-0.05092400000000001
10.0,28,6,0,-10.7087,-100.0,0.11762,0,-10.5283,0.122403,0.0,-0.18040000000000056,-0.004782999999999996
12.0,28,6,1,-9.62745,-100.0,0.149204,0,-10.7087,0.11762,0.0,1.0812500000000007,0.031584
14.0,28,5,0,5.07354,-100.0,2.07597,0,-9.62745,0.149204,0.0,14.700990000000001,1.9267659999999998
16.0,28,5,0,-2.57603,-100.0,0.63467,0,5.07354,2.07597,0.0,-7.649570000000001,-1.4413
18.0,28,5,0,-2.07976,-100.0,0.695527,0,-2.57603,0.63467,0.0,0.49627,0.06085700000000005
