rngRun,numCows,snrThDb,sigmaPosM,ueTxPowerDbm,gnbTxPowerDbm,cv,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,Pdet,RMSEm,Jfinal,alphaSurv,alphaPat,alphaRapid,alphaStrat,survVmin,survVmax,patVmin,patVmax,rapidVmin,rapidVmax,stratVmin,stratVmax,survZmin,survZmax,patZmin,patZmax,rapidZmin,rapidZmax,stratZmin,stratZmax,survDt,patDt,rapidDt,stratDt,avgThrMbps,avgDelayMs,avgLossPct,UAV0_Energy_J,UAV1_Energy_J,UAV2_Energy_J,UAV3_Energy_J,EpropJ,ERFJ,EprocJ,EtotJ
1234,80,30,5,23,38,0.1,0.9,1,1,1,0.843543,8.61554,3.35915,0.8,0.6,0.35,0.9,8,15,15,25,20,35,12,22,60,80,80,95,95,110,120,130,2,1.5,1,1.2,0.00133694,12.0505,0,10682.1,11176.3,13895.9,10676.7,46391.6,31.9242,7.51,46431
1234,80,30,5,23,38,0.1,0.9,1,1,1,0.768626,9.61035,2.55677,0.8,0.6,0.35,0.9,8,15,15,25,20,35,12,22,60,80,80,95,95,110,120,130,2,1.5,1,1.2,0.000996266,12.0562,0,10681.9,11175.9,13895.4,10675.9,46391.6,31.9242,5.595,46429.1
