sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
10,0.566518,7.06577,10387,2.01225,2358.06,2486.09,3138.32,2404.5,2355.84,2483.84,3136.14,2402.5,1.79574,1.79574,1.79574,1.79574,0.42,0.45,0.375,0.205,0.000928,12.1651,0,1,1,1,1,12.8006,18.2369,31.7361,15.5302,60,80,100,120,2,1.5,1,1.2
20,0.750595,7.32661,22033.9,2.96045,5021.98,5308.92,6601.63,5101.36,5017.24,5304.04,6597.16,5096.96,3.791,3.791,3.791,3.791,0.955,1.09,0.675,0.61,0.0012032,12.1539,0,0.9,1,1,1,12.8006,18.2369,31.7361,15.5302,60,80,100,120,2,1.5,1,1.2
30,0.812195,9.65043,33552.3,2.26167,7685.85,8097.06,10024.2,7745.12,7678.81,8089.8,10017.5,7738.51,5.78626,5.78626,5.78626,5.78626,1.25,1.47,0.9,0.825,0.0007136,12.0391,0,0.9,1,1,1,13.8006,18.2369,31.7361,15.5302,60,80,100,120,2,1.5,1,1.2
40,0.884375,12.047,45265.2,2.35933,10413.9,10914,13533.9,10403.3,10404.6,10904.5,13524.9,10394.5,7.78152,7.78152,7.78152,7.78152,1.61,1.715,1.29,0.98,0.000736,11.8933,0,0.9,1,1,1,13.8006,18.2369,31.7361,15.5302,65,80,100,120,2,1.5,1,1.2
