Time,DeploymentMode,UavIndex,UavCellId,BestDonorCellId,BestDonorDistanceM,XhaulConnected,XhaulChannelVariationDb,XhaulRsrpDbm,XhaulState,XhaulDegradationActive,SatBackhaulDlSnrDb,SatBackhaulUlSnrDb,SatBackhaulHealthy,OnboardUavRicAvailable,OnboardUavRicState,BackhaulMode,ControlPath,ActiveUavRic,NormalUeHandoverAllowed,E2TxDelaySec,E2SendIntervalSec,LmQueryIntervalSec,UavMode
0.5,tn-uav-satellite,0,2,1,7817.78,1,0.434841,-78.868,DEGRADED,0,11.305,6.78443,1,1,ACTIVE,SATELLITE_FALLBACK,ONBOARD_LOCAL_CONTROL_WITH_SAT_FEEDBACK,ONBOARD_UAV_RIC,1,0.1,2,2,ONBOARD_AUTONOMY_WITH_SATELLITE_BACKHAUL
1,tn-uav-satellite,0,2,1,7817.78,1,0.798766,-78.5041,DEGRADED,0,12.9227,8.4021,1,1,ACTIVE,SATELLITE_FALLBACK,ONBOARD_LOCAL_CONTROL_WITH_SAT_FEEDBACK,ONBOARD_UAV_RIC,1,0.1,2,2,ONBOARD_AUTONOMY_WITH_SATELLITE_BACKHAUL
1.5,tn-uav-satellite,0,2,1,7537.46,1,-0.312432,-79.2981,DEGRADED,0,12.3294,7.80882,1,1,ACTIVE,SATELLITE_FALLBACK,ONBOARD_LOCAL_CONTROL_WITH_SAT_FEEDBACK,ONBOARD_UAV_RIC,1,0.1,2,2,ONBOARD_AUTONOMY_WITH_SATELLITE_BACKHAUL
2,tn-uav-satellite,0,2,1,7351.41,1,-6.38013,-85.1487,UNREACHABLE,0,11.6283,7.10773,1,1,ACTIVE,SATELLITE_FALLBACK,ONBOARD_LOCAL_CONTROL_WITH_SAT_FEEDBACK,ONBOARD_UAV_RIC,1,0.1,2,2,ONBOARD_EMERGENCY_CONTROL_WITH_SATELLITE_BACKHAUL
2.5,tn-uav-satellite,0,2,1,7073.85,1,-1.45774,-79.8921,DEGRADED,0,8.58191,4.06131,1,1,ACTIVE,SATELLITE_FALLBACK,ONBOARD_LOCAL_CONTROL_WITH_SAT_FEEDBACK,ONBOARD_UAV_RIC,1,0.1,2,2,ONBOARD_AUTONOMY_WITH_SATELLITE_BACKHAUL
