run,seed_group,time,ueId,serving_rsrp_dbm,best_neighbor_rsrp_dbm,rsrp_margin_db,serving_rsrp_slope_dbps,neighbor_rsrp_slope_dbps,best_neighbor_load_ratio,best_neighbor_is_ntn,ho_within_horizon
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,70.5,38,-133.547,-127.171,6.375999999999991,0.039500000000003865,3.1469999999999985,0.35,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,72.5,38,-98.6824,-127.574,-28.891599999999997,17.432299999999998,-0.2014999999999958,0.05,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,74.5,38,-114.149,-128.6,-14.450999999999993,-7.7333,-0.5129999999999981,0.5,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,76.5,38,-130.115,-107.497,22.61800000000001,-7.983000000000004,10.551499999999997,0.05,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,78.5,38,-105.139,-104.801,0.33799999999999386,12.488000000000007,1.347999999999999,0.4,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,80.5,38,-109.248,-102.239,7.009,-2.0545000000000044,1.2809999999999988,0.35,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,82.5,38,-130.627,-106.468,24.159000000000006,-10.689500000000002,-2.1144999999999996,0.3,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,84.5,38,-104.319,-138.332,-34.01299999999999,13.154000000000003,-15.931999999999995,0.3,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,86.5,38,-121.299,-116.347,4.952000000000012,-8.490000000000002,10.9925,0.2,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,88.5,38,-128.483,-101.865,26.61800000000001,-3.5919999999999987,7.241,0.35,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,90.5,38,-130.472,-126.15,4.322000000000003,-0.9945000000000022,-12.142500000000005,0.05,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,92.5,38,-131.77,-138.549,-6.778999999999996,-0.6490000000000009,-6.1995000000000005,0.35,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,94.5,38,-131.438,-106.118,25.319999999999993,0.16600000000001103,16.215500000000006,0.15,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,96.5,38,-133.284,-99.2447,34.0393,-0.9230000000000018,3.43665,0.05,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,98.5,38,-129.784,-124.049,5.734999999999985,1.75,-12.402150000000006,0.05,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,100.5,38,-136.309,-128.706,7.603000000000009,-3.262500000000003,-2.328499999999991,0.05,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,102.5,38,-134.233,-98.387,35.846000000000004,1.0379999999999967,15.159499999999994,0.1,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,104.5,38,-98.8855,-118.187,-19.301500000000004,17.673750000000005,-9.899999999999999,0.1,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,106.5,38,-95.6233,-98.0477,-2.4244000000000057,1.6310999999999964,10.069649999999996,0.1,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,108.5,38,-121.07,-125.853,-4.783000000000001,-12.723349999999996,-13.902649999999994,0.25,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,110.5,38,-134.329,-133.62,0.7090000000000032,-6.629500000000007,-3.883500000000005,0.1,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,112.5,38,-127.434,-97.8784,29.5556,3.447500000000005,17.870800000000003,0.1,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,114.5,38,-111.892,-104.82,7.072000000000003,7.771000000000001,-3.470799999999997,0.25,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,116.5,38,-95.5393,-107.627,-12.087699999999998,8.17635,-1.403500000000001,0.25,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,118.5,38,-133.646,-97.7849,35.86109999999999,-19.053349999999995,4.921050000000001,0.15,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,58.5,41,-132.723,-107.74,24.98300000000002,0.0,0.0,0.3,0.0,1
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,60.5,41,-132.917,-105.26,27.656999999999996,-0.0969999999999942,1.2399999999999949,0.25,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,62.5,41,-129.463,-125.848,3.614999999999995,1.7270000000000039,-10.293999999999997,0.5,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,64.5,41,-93.5773,-111.546,-17.968700000000013,17.94285,7.150999999999996,0.4,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,66.5,41,-99.0194,-96.6557,2.3637000000000086,-2.7210500000000053,7.445150000000005,0.3,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,68.5,41,-127.651,-136.493,-8.841999999999999,-14.315799999999996,-19.91865,0.2,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,70.5,41,-107.496,-120.648,-13.152000000000001,10.0775,7.922499999999999,0.6,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,72.5,41,-125.845,-96.5104,29.334599999999995,-9.174500000000002,12.068799999999996,0.2,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,74.5,41,-128.874,-92.4468,36.4272,-1.5144999999999982,2.031800000000004,0.05,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,76.5,41,-132.777,-124.018,8.758999999999986,-1.9514999999999958,-15.785600000000002,0.5,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,78.5,41,-95.1941,-107.689,-12.494899999999987,18.79144999999999,8.164500000000004,0.8,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,80.5,41,-132.307,-126.441,5.8659999999999854,-18.55644999999999,-9.376000000000005,0.8,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,82.5,41,-129.705,-109.294,20.411000000000016,1.3009999999999877,8.573500000000003,0.8,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,84.5,41,-128.406,-127.331,1.0750000000000028,0.6495000000000033,-9.018500000000003,0.05,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,86.5,41,-137.616,-112.48,25.13600000000001,-4.605000000000004,7.4254999999999995,0.2,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,88.5,41,-129.321,-107.51,21.810999999999993,4.147500000000008,2.4849999999999994,0.7,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,90.5,41,-116.154,-111.942,4.212000000000003,6.583500000000001,-2.215999999999994,0.05,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,92.5,41,-119.439,-127.424,-7.985000000000014,-1.6424999999999983,-7.741000000000007,0.7,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,94.5,41,-130.695,-124.139,6.555999999999997,-5.628,1.6425000000000054,0.2,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,96.5,41,-129.953,-96.6264,33.3266,0.3709999999999951,13.756299999999996,0.2,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,98.5,41,-134.695,-114.695,20.0,-2.370999999999995,-9.034299999999995,0.8,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,100.5,41,-100.862,-102.806,-1.9440000000000026,16.9165,5.944499999999998,0.7,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,102.5,41,-93.6886,-125.078,-31.38940000000001,3.5867000000000004,-11.136000000000003,0.2,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,104.5,41,-128.733,-111.816,16.917,-17.522200000000005,6.631,0.9,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,106.5,41,-132.347,-103.273,29.074000000000012,-1.8070000000000022,4.271500000000003,1.0,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,108.5,41,-129.827,-123.409,6.417999999999992,1.2600000000000051,-10.068000000000005,0.2,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,110.5,41,-128.1,-108.886,19.214,0.8635000000000019,7.261500000000005,1.0,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,112.5,41,-114.44,-112.987,1.453000000000003,6.829999999999998,-2.0504999999999995,1.0,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,114.5,41,-131.929,-98.5549,33.3741,-8.744500000000002,7.216049999999996,0.1,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,116.5,41,-130.299,-105.427,24.872,0.8149999999999977,-3.4360500000000016,0.2,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,118.5,41,-130.054,-96.9723,33.0817,0.12250000000000227,4.227350000000001,0.1,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,72.5,42,-111.38,-127.119,-15.739000000000004,0.0,0.0,0.35,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,74.5,42,-77.483,-110.467,-32.983999999999995,16.948499999999996,8.326,0.1,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,76.5,42,-76.9725,-118.774,-41.801500000000004,0.25525000000000375,-4.153500000000001,0.4,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,78.5,42,-93.2148,-124.51,-31.29520000000001,-8.12115,-2.868000000000002,0.0,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,80.5,42,-108.75,-114.71,-5.959999999999994,-7.767600000000002,4.900000000000006,0.35,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,82.5,42,-113.797,-123.747,-9.950000000000003,-2.5234999999999985,-4.518500000000003,0.3,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,84.5,42,-118.856,-110.0,8.855999999999995,-2.5294999999999987,6.8735,0.3,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,86.5,42,-119.847,-128.72,-8.873000000000005,-0.49549999999999983,-9.36,0.2,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,88.5,42,-109.075,-117.88,-8.804999999999993,5.385999999999996,5.420000000000002,0.7,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,90.5,42,-93.6196,-116.24,-22.62039999999999,7.727699999999999,0.8200000000000003,0.35,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,92.5,42,-119.3,-103.968,15.331999999999994,-12.840199999999996,6.135999999999996,0.2,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,94.5,42,-113.207,-124.948,-11.741,3.0465000000000018,-10.489999999999995,0.2,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,96.5,42,-116.208,-93.9111,22.296899999999994,-1.5005000000000024,15.518449999999994,0.2,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,98.5,42,-111.294,-123.479,-12.185000000000002,2.4570000000000007,-14.783949999999997,0.35,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,100.5,42,-111.917,-106.365,5.552000000000007,-0.31150000000000233,8.557000000000002,0.35,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,102.5,42,-76.2559,-121.549,-45.29310000000001,17.830550000000002,-7.592000000000006,0.1,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,104.5,42,-114.287,-105.768,8.519000000000005,-19.015550000000005,7.890500000000003,0.1,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,106.5,42,-113.273,-121.784,-8.51100000000001,0.507000000000005,-8.008000000000003,0.1,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,108.5,42,-79.008,-86.7838,-7.775800000000004,17.1325,17.500100000000003,0.1,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,110.5,42,-122.409,-103.131,19.278000000000006,-21.700500000000005,-8.1736,0.1,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,112.5,42,-79.9449,-84.755,-4.810099999999991,21.23205,9.188000000000002,0.1,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,114.5,42,-115.719,-117.442,-1.722999999999999,-17.887049999999995,-16.3435,0.1,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,116.5,42,-112.974,-123.096,-10.122,1.3724999999999952,-2.8270000000000053,0.15,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,118.5,42,-75.888,-84.6229,-8.734899999999996,18.543,19.23655,0.15,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,20.5,44,-119.78,-96.1642,23.615800000000007,0.0,0.0,0.05,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,22.5,44,-117.877,-132.436,-14.559000000000012,0.9515000000000029,-18.135900000000007,0.1,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,24.5,44,-81.0539,-125.64,-44.5861,18.41155,3.3980000000000032,0.2,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,26.5,44,-102.844,-129.256,-26.412000000000006,-10.895049999999998,-1.8079999999999998,0.2,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,28.5,44,-118.667,-133.156,-14.489000000000004,-7.911500000000004,-1.9500000000000028,0.1,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,30.5,44,-81.9892,-116.823,-34.8338,18.338900000000002,8.166500000000006,0.0,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,32.5,44,-102.172,-109.798,-7.626000000000005,-10.0914,3.5124999999999957,0.2,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,34.5,44,-123.238,-101.073,22.165000000000006,-10.533000000000001,4.362500000000004,0.2,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,36.5,44,-82.8829,-133.922,-51.03909999999999,20.177549999999997,-16.424500000000002,0.0,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,38.5,44,-124.46,-108.191,16.26899999999999,-20.788549999999994,12.865499999999997,0.1,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,40.5,44,-83.6683,-120.024,-36.3557,20.395849999999996,-5.916499999999999,0.05,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,42.5,44,-128.079,-101.059,27.02000000000001,-22.205350000000003,9.482500000000002,0.1,1.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,44.5,44,-103.085,-105.37,-2.285000000000011,12.497000000000007,-2.1555000000000035,0.25,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,46.5,44,-122.199,-135.377,-13.178000000000011,-9.557000000000002,-15.003500000000003,0.0,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,48.5,44,-84.9042,-104.166,-19.261799999999994,18.647399999999998,15.605500000000006,0.3,1.0,1
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,50.5,44,-120.253,-107.832,12.421000000000006,-17.6744,-1.8329999999999984,0.25,0.0,1
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,52.5,44,-123.892,-105.505,18.387,-1.819499999999998,1.163499999999999,0.25,0.0,0
tn-uav-satellite_ueS1_50_ueS2_50_tnGnb_4_ntnGnb_3_tnCap_20_ntnCap_10_hyst_2_ai-dataset-v2-logdist-fading-seed2-sat,seed2,54.5,44,-138.457,-85.8077,52.6493,-7.282499999999999,9.84865,0.4,1.0,0
