sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
10,0.410268,6.73374,9865.77,1.25705,2304.59,2464.14,2597.67,2499.38,2302.46,2462,2595.65,2497.38,1.79574,1.79574,1.79574,1.79574,0.325,0.345,0.23,0.2,0.000704,11.6168,0,1,1,1,1,9.16536,17.1577,22.5597,17.7615,60,80,100,120,2,1.5,1,1.2
20,0.536585,7.51183,20857.7,1.63633,4855.5,5217.96,5550.51,5233.76,4850.95,5213.55,5546.28,5229.54,3.791,3.791,3.791,3.791,0.765,0.625,0.44,0.425,0.0007392,11.6288,0,1,0.9,1,1,9.16536,17.1577,22.5597,17.7615,60,80,100,120,2,1.5,1,1.2
30,0.670312,8.97221,31944.2,2.32884,7473.28,7930.8,8513.01,8027.15,7466.21,7924.13,8506.38,8020.57,5.78626,5.78626,5.78626,5.78626,1.285,0.89,0.84,0.795,0.0009952,11.535,0,1,0.9,1,1.1,9.16536,17.1577,22.5597,17.7615,60,80,100,120,2,1.5,1,1.2
