Time,CellId,ServiceDlSnrDb,ServiceUlSnrDb,FeederDlSnrDb,FeederUlSnrDb,BackhaulDlSnrDb,BackhaulUlSnrDb,BackhaulHealthy
0.100000,2,8.213014,3.692414,17.982018,26.461418,8.213014,3.692414,1
0.600000,2,12.507397,7.986797,15.796489,24.275889,12.507397,7.986797,1
1.100000,2,10.821036,6.300436,17.845316,26.324716,10.821036,6.300436,1
1.600000,2,13.394908,8.874308,17.616430,26.095830,13.394908,8.874308,1
2.100000,2,5.986166,1.465566,17.017001,25.496401,5.986166,1.465566,1
2.600000,2,13.699307,9.178707,19.789058,28.268458,13.699307,9.178707,1
3.100000,2,11.689514,7.168914,15.822907,24.302307,11.689514,7.168914,1
3.600000,2,11.654727,7.134127,17.932877,26.412277,11.654727,7.134127,1
4.100000,2,12.113432,7.592832,18.678609,27.158010,12.113432,7.592832,1
4.600000,2,12.839765,8.319165,19.259071,27.738471,12.839765,8.319165,1
5.100000,2,12.556395,8.035795,16.653340,25.132740,12.556395,8.035795,1
5.600000,2,12.107686,7.587086,18.540646,27.020046,12.107686,7.587086,1
6.100000,2,11.371407,6.850807,18.733710,27.213110,11.371407,6.850807,1
6.600000,2,13.678475,9.157875,20.032621,28.512022,13.678475,9.157875,1
7.100000,2,9.637341,5.116741,18.021889,26.501290,9.637341,5.116741,1
7.600000,2,13.962244,9.441644,18.957324,27.436724,13.962244,9.441644,1
8.100000,2,14.572794,10.052194,19.894427,28.373827,14.572794,10.052194,1
8.600000,2,13.658104,9.137504,18.781858,27.261258,13.658104,9.137504,1
9.100000,2,12.327713,7.807113,20.048465,28.527865,12.327713,7.807113,1
9.600000,2,13.526732,9.006132,17.875112,26.354512,13.526732,9.006132,1
