sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
110,0.975,28.2445,124989,1.34233,28722.8,29762.9,36492.9,30010.3,28696.8,29737,36467.4,29985.6,21.7484,21.7484,21.7484,21.7484,4.215,4.12,3.74,3.02,0.000608,12.2341,0,1,1,0.9,1.2,15.7894,16.2942,30.6606,16.1371,65,80,100,120,2,1.5,1,1.2
120,0.975,30.6131,136659,1.67783,31311.6,32467.8,40111.7,32767.7,31283.4,32439.5,40083.8,32740.6,23.7436,23.7436,23.7436,23.7436,4.5,4.53,4.14,3.325,0.000896,11.8234,0,1,1,0.9,1.1,15.7894,16.2942,30.6606,16.1371,65,80,100,120,2,1.5,1,1.2
130,0.978963,29.6328,148111,1.99786,33950,35164.2,43523.5,35473.6,33919.3,35133.4,43493.1,35444.3,25.7389,25.7389,25.7389,25.7389,4.89,5.08,4.675,3.555,0.0010912,12.0062,0,1,1,0.9,1,15.7894,16.2942,30.6606,16.1371,65,80,100,120,2,1.5,1,1.2
140,1,30.1453,159768,1.91427,36679.5,37940.2,46999.9,38148.5,36646.5,37906.9,46967.1,38116.9,27.7341,27.7341,27.7341,27.7341,5.29,5.59,5.105,3.8,0.0010144,12.1466,0,1,1.1,0.9,1,15.7894,16.2942,30.6606,16.1371,65,80,100,120,2,1.5,1,1.2
150,1,31.1667,171446,1.73552,39431.8,40744.4,50344.6,40925.7,39396.4,40708.7,50309.5,40891.8,29.7294,29.7294,29.7294,29.7294,5.635,5.995,5.365,4.19,0.000896,12.1696,0,1,1.1,0.9,1,15.7894,16.2942,31.6606,16.1371,65,80,100,120,2,1.5,1,1.2
160,1,33.1368,183241,1.70932,42195.8,43485.1,53822.3,43737.4,42158,43447.1,53784.9,43701.2,31.7247,31.7247,31.7247,31.7247,6.03,6.33,5.68,4.49,0.0008608,11.6376,0,1,1.1,1,1,15.7894,16.2942,31.6606,16.1371,65,80,100,120,2,1.5,1,1.2
170,1,35.5249,194949,1.77215,44921.8,46221.1,57343.9,46461.9,44881.6,46180.8,57304.1,46423.3,33.7199,33.7199,33.7199,33.7199,6.41,6.655,6.065,4.82,0.0009088,11.8209,0,1,1.1,1,1,15.7894,16.2942,32.6606,16.1371,65,80,100,120,2,1.5,1,1.2
180,1,38.0312,206676,1.60661,47688.9,48897.7,60889.2,49200.7,47646.4,48854.9,60847.2,49159.9,35.7152,35.7152,35.7152,35.7152,6.77,7.07,6.295,5.055,0.0007936,11.6757,0,1,1.1,1,0.9,15.7894,16.2942,32.6606,16.1371,65,80,100,120,2,1.5,1,1.2
190,1,39.7191,218391,1.82241,50470.2,51616.8,64361.4,51942.5,50425.3,51571.6,64317,51899.5,37.7105,37.7105,37.7105,37.7105,7.21,7.475,6.66,5.295,0.000928,11.3917,0,1,1.1,1,0.9,15.7894,16.2942,32.6606,16.1371,65,80,105,120,2,1.5,1,1.2
200,1,38.748,230017,1.98348,53206.7,54371.1,67826.7,54613,53159.3,54323.4,67779.9,54567.8,39.7057,39.7057,39.7057,39.7057,7.615,8.06,7.07,5.505,0.0010304,11.2423,0,1,1.1,1,0.9,15.7894,16.2942,32.6606,17.1371,65,80,105,120,2,1.5,1,1.2
210,1,40.8641,241722,1.73277,55866.3,57111.9,71372.8,57371.2,55816.7,57061.7,71323.6,57323.8,41.701,41.701,41.701,41.701,7.87,8.48,7.5,5.765,0.0008736,11.5527,0,1,1.1,1,0.9,15.7894,16.2942,32.6606,17.1371,65,80,100,120,2,1.5,1,1.2
220,1,39.1277,253292,1.63059,58513.2,59778.1,74785.6,60215.6,58461.4,59725.6,74734.1,60165.7,43.6962,43.6962,43.6962,43.6962,8.11,8.785,7.79,6.185,0.0008032,11.4841,0,1.1,1.1,1,0.9,15.7894,16.2942,32.6606,17.1371,65,80,100,120,2,1.5,1,1.2
230,1,42.4323,265048,1.55895,61235.3,62488.4,78267.7,63056.5,61181.3,62433.6,78213.9,63004.2,45.6915,45.6915,45.6915,45.6915,8.38,9.03,8.05,6.575,0.0007456,11.189,0,1.1,1.1,1,0.9,15.7894,16.2942,32.6606,17.1371,65,80,105,120,2,1.5,1,1.2
240,1,44.284,276731,1.52993,63916.9,65258.8,81717.5,65838,63860.4,65201.9,81661.5,65783.5,47.6868,47.6868,47.6868,47.6868,8.8,9.265,8.305,6.805,0.0007296,11.2894,0,1.1,1.1,1,0.9,15.7894,16.2942,32.6606,17.1371,65,80,105,120,2,1.5,1,1.2
250,1,44.7611,288420,1.6135,66613.4,67963.5,85318.2,68524.7,66554.5,67904.2,85259.9,68468,49.682,49.682,49.682,49.682,9.21,9.6,8.625,6.965,0.000784,11.2499,0,1.1,1.1,1,0.9,15.7894,16.2942,32.6606,17.1371,65,85,105,120,2,1.5,1,1.2
260,1,42.4706,299670,1.93076,69343.9,70690.8,88448.4,71186.7,69282.5,70628.9,88387.9,71127.9,51.6773,51.6773,51.6773,51.6773,9.74,10.17,8.89,7.17,0.0010048,11.5287,0,1.1,1.1,1,0.9,16.7894,16.2942,32.6606,17.1371,65,85,105,120,2,1.5,1,1.2
270,1,43.9429,311379,2.02897,72117.8,73456.4,91864.9,73939.6,72053.8,73392,91802,73878.5,53.6726,53.6726,53.6726,53.6726,10.325,10.675,9.19,7.45,0.0010688,11.4847,0,1.1,1.1,1,0.9,15.7894,16.2942,32.6606,17.1371,65,85,105,120,2,1.5,1,1.2
280,1,46.238,323162,2.0417,74853.1,76213.7,95398.4,76696.8,74786.6,76147,95333.3,76633.3,55.6678,55.6678,55.6678,55.6678,10.905,11.105,9.455,7.835,0.0010624,11.0379,0,1.1,1,1,0.9,15.7894,16.2942,32.6606,17.1371,65,85,105,120,2,1.5,1,1.2
290,1,48.9586,334809,2.07702,77575.7,78936.9,98922.2,79374.2,77506.7,78867.5,98854.7,79308.3,57.6631,57.6631,57.6631,57.6631,11.325,11.72,9.795,8.18,0.0011008,11.4836,0,1.1,0.9,1,0.9,15.7894,16.2942,32.6606,17.1371,65,85,105,120,2,1.5,1,1.2
300,1,51.5375,346384,1.52726,80308.8,81630.3,102391,82053.9,80237.5,81558.6,102321,81985.9,59.6583,59.6583,59.6583,59.6583,11.615,12.065,10.12,8.37,0.000736,11.5347,0,1.1,0.8,1,0.9,15.7894,16.2942,32.6606,17.1371,65,85,105,120,2,1.5,1,1.2
