Time,DeploymentMode,UavIndex,UavCellId,XhaulRsrpDbm,RawXhaulState,RawXhaulStateAgeSec,XhaulState,DonorUnavailableActive,SatBackhaulDlSnrDb,SatBackhaulUlSnrDb,SatBackhaulHealthy,BackhaulMode,AiBackhaulMode,AiMatchesRule,NormalUeHandoverAllowed
24.5,tn-uav,1,6,-79.7804,HEALTHY,20,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
24.5,tn-uav,0,5,-106.2,UNREACHABLE,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
26.5,tn-uav,0,5,-99.076,HEALTHY,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
26.5,tn-uav,1,6,-82.1549,HEALTHY,22,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
26.5,tn-uav,2,7,-95.7178,HEALTHY,18,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
28.5,tn-uav,0,5,-99.6217,HEALTHY,2,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
28.5,tn-uav,1,6,-79.4023,HEALTHY,24,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
28.5,tn-uav,2,7,-97.9776,HEALTHY,20,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
30.5,tn-uav,1,6,-79.6019,HEALTHY,26,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
30.5,tn-uav,2,7,-94.2292,HEALTHY,22,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
30.5,tn-uav,0,5,-97.4916,HEALTHY,4,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
32.5,tn-uav,2,7,-94.5589,HEALTHY,24,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
32.5,tn-uav,0,5,-102.82,UNREACHABLE,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
32.5,tn-uav,1,6,-77.1913,HEALTHY,28,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
34.5,tn-uav,0,5,-101.889,UNREACHABLE,2,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
34.5,tn-uav,1,6,-73.6053,HEALTHY,30,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
34.5,tn-uav,2,7,-95.5412,HEALTHY,26,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
36.5,tn-uav,0,5,-105.291,UNREACHABLE,4,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
36.5,tn-uav,1,6,-72.0679,HEALTHY,32,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
36.5,tn-uav,2,7,-92.3956,HEALTHY,28,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
38.5,tn-uav,1,6,-68.4223,HEALTHY,34,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
38.5,tn-uav,2,7,-96.5629,HEALTHY,30,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
38.5,tn-uav,0,5,-98.6591,HEALTHY,0,HEALTHY,0,-999,-999,0,TN_DIRECT,NO_BACKHAUL_AVAILABLE,False,1
40.5,tn-uav,0,5,-103.923,UNREACHABLE,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
40.5,tn-uav,1,6,-71.4542,HEALTHY,36,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
40.5,tn-uav,2,7,-92.4873,HEALTHY,32,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
42.5,tn-uav,0,5,-104.238,UNREACHABLE,2,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
42.5,tn-uav,1,6,-68.6667,HEALTHY,38,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
42.5,tn-uav,2,7,-92.6908,HEALTHY,34,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
44.5,tn-uav,0,5,-98.8256,HEALTHY,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
44.5,tn-uav,1,6,-72.1909,HEALTHY,40,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
44.5,tn-uav,2,7,-98.706,HEALTHY,36,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
46.5,tn-uav,2,7,-92.7133,HEALTHY,38,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
46.5,tn-uav,1,6,-70.4958,HEALTHY,42,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
46.5,tn-uav,0,5,-100.872,UNREACHABLE,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
48.5,tn-uav,0,5,-97.9698,HEALTHY,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
48.5,tn-uav,1,6,-74.4586,HEALTHY,44,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
48.5,tn-uav,2,7,-94.1182,HEALTHY,40,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
50.5,tn-uav,0,5,-100.111,UNREACHABLE,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
50.5,tn-uav,1,6,-74.2334,HEALTHY,46,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
50.5,tn-uav,2,7,-99.5816,HEALTHY,42,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
52.5,tn-uav,1,6,-75.9492,HEALTHY,48,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
52.5,tn-uav,0,5,-95.2841,HEALTHY,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
52.5,tn-uav,2,7,-98.7994,HEALTHY,44,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
54.5,tn-uav,0,5,-102.077,UNREACHABLE,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
54.5,tn-uav,1,6,-76.3557,HEALTHY,50,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
54.5,tn-uav,2,7,-99.1495,HEALTHY,46,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
56.5,tn-uav,1,6,-77.1038,HEALTHY,52,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
56.5,tn-uav,2,7,-98.3203,HEALTHY,48,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
56.5,tn-uav,0,5,-96.403,HEALTHY,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
58.5,tn-uav,1,6,-79.25,HEALTHY,54,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
58.5,tn-uav,2,7,-98.1274,HEALTHY,50,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
58.5,tn-uav,0,5,-95.5724,HEALTHY,2,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
60.5,tn-uav,1,6,-85.1117,HEALTHY,56,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
60.5,tn-uav,2,7,-99.2773,HEALTHY,52,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
60.5,tn-uav,0,5,-93.2807,HEALTHY,4,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
62.5,tn-uav,0,5,-91.7636,HEALTHY,6,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
62.5,tn-uav,1,6,-87.0645,HEALTHY,58,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
62.5,tn-uav,2,7,-97.0257,HEALTHY,54,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
64.5,tn-uav,0,5,-90.7608,HEALTHY,8,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
64.5,tn-uav,1,6,-84.3745,HEALTHY,60,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
64.5,tn-uav,2,7,-98.9201,HEALTHY,56,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
66.5,tn-uav,1,6,-85.6074,HEALTHY,62,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
66.5,tn-uav,2,7,-98.2048,HEALTHY,58,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
66.5,tn-uav,0,5,-93.4652,HEALTHY,10,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
68.5,tn-uav,0,5,-83.3514,HEALTHY,12,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
68.5,tn-uav,1,6,-89.7309,HEALTHY,64,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
68.5,tn-uav,2,7,-102.697,UNREACHABLE,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
70.5,tn-uav,0,5,-86.0574,HEALTHY,14,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
70.5,tn-uav,1,6,-91.1134,HEALTHY,66,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
70.5,tn-uav,2,7,-99.3297,HEALTHY,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
72.5,tn-uav,2,7,-105.469,UNREACHABLE,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
72.5,tn-uav,0,5,-79.8478,HEALTHY,16,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
72.5,tn-uav,1,6,-91.6791,HEALTHY,68,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
74.5,tn-uav,1,6,-94.6995,HEALTHY,70,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
74.5,tn-uav,2,7,-99.1987,HEALTHY,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
74.5,tn-uav,0,5,-80.4307,HEALTHY,18,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
76.5,tn-uav,0,5,-79.337,HEALTHY,20,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
76.5,tn-uav,1,6,-93.3382,HEALTHY,72,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
76.5,tn-uav,2,7,-103.354,UNREACHABLE,0,HEALTHY,0,-999,-999,0,TN_DIRECT,NO_BACKHAUL_AVAILABLE,False,1
78.5,tn-uav,0,5,-72.013,HEALTHY,22,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
78.5,tn-uav,1,6,-93.5284,HEALTHY,74,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
78.5,tn-uav,2,7,-101.416,UNREACHABLE,2,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
80.5,tn-uav,2,7,-106.009,UNREACHABLE,4,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
80.5,tn-uav,0,5,-73.7557,HEALTHY,24,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
80.5,tn-uav,1,6,-96.1828,HEALTHY,76,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
82.5,tn-uav,2,7,-99.1487,HEALTHY,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
82.5,tn-uav,1,6,-94.5484,HEALTHY,78,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
82.5,tn-uav,0,5,-67.8609,HEALTHY,26,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
84.5,tn-uav,0,5,-69.4584,HEALTHY,28,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
84.5,tn-uav,1,6,-97.3111,HEALTHY,80,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
84.5,tn-uav,2,7,-102.077,UNREACHABLE,0,HEALTHY,0,-999,-999,0,TN_DIRECT,NO_BACKHAUL_AVAILABLE,False,1
86.5,tn-uav,2,7,-105.268,UNREACHABLE,2,HEALTHY,0,-999,-999,0,TN_DIRECT,NO_BACKHAUL_AVAILABLE,False,1
86.5,tn-uav,0,5,-67.5714,HEALTHY,30,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
86.5,tn-uav,1,6,-104.01,UNREACHABLE,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
88.5,tn-uav,1,6,-100.268,UNREACHABLE,2,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
88.5,tn-uav,2,7,-105.584,UNREACHABLE,4,HEALTHY,0,-999,-999,0,TN_DIRECT,NO_BACKHAUL_AVAILABLE,False,1
88.5,tn-uav,0,5,-60.7778,HEALTHY,32,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
90.5,tn-uav,2,7,-102.675,UNREACHABLE,6,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,TN_DIRECT,False,0
90.5,tn-uav,0,5,-54.3506,HEALTHY,34,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
90.5,tn-uav,1,6,-98.1442,HEALTHY,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
92.5,tn-uav,0,5,-51.5853,HEALTHY,36,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
92.5,tn-uav,1,6,-98.5259,HEALTHY,2,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
92.5,tn-uav,2,7,-100.614,UNREACHABLE,8,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,TN_DIRECT,False,0
94.5,tn-uav,0,5,-53.9369,HEALTHY,38,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
94.5,tn-uav,1,6,-99.5405,HEALTHY,4,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
94.5,tn-uav,2,7,-104.279,UNREACHABLE,10,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,TN_DIRECT,False,0
96.5,tn-uav,1,6,-108.918,UNREACHABLE,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
96.5,tn-uav,2,7,-99.5703,HEALTHY,0,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,TN_DIRECT,False,0
96.5,tn-uav,0,5,-55.1043,HEALTHY,40,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
98.5,tn-uav,0,5,-51.7552,HEALTHY,42,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
98.5,tn-uav,1,6,-99.1633,HEALTHY,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
98.5,tn-uav,2,7,-102.921,UNREACHABLE,0,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,TN_DIRECT,False,0
100.5,tn-uav,0,5,-52.1099,HEALTHY,44,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
100.5,tn-uav,1,6,-103.122,UNREACHABLE,0,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
100.5,tn-uav,2,7,-103.317,UNREACHABLE,2,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,TN_DIRECT,False,0
102.5,tn-uav,0,5,-62.8898,HEALTHY,46,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
102.5,tn-uav,1,6,-107.304,UNREACHABLE,2,HEALTHY,0,-999,-999,0,TN_DIRECT,NO_BACKHAUL_AVAILABLE,False,1
102.5,tn-uav,2,7,-100.811,UNREACHABLE,4,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,TN_DIRECT,False,0
104.5,tn-uav,2,7,-99.6909,HEALTHY,0,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,TN_DIRECT,False,0
104.5,tn-uav,0,5,-60.8564,HEALTHY,48,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
104.5,tn-uav,1,6,-107.288,UNREACHABLE,4,HEALTHY,0,-999,-999,0,TN_DIRECT,NO_BACKHAUL_AVAILABLE,False,1
106.5,tn-uav,0,5,-59.0459,HEALTHY,50,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
106.5,tn-uav,1,6,-105.503,UNREACHABLE,6,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,NO_BACKHAUL_AVAILABLE,True,0
106.5,tn-uav,2,7,-98.3457,HEALTHY,2,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,TN_DIRECT,False,0
108.5,tn-uav,0,5,-62.2491,HEALTHY,52,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
108.5,tn-uav,1,6,-103.602,UNREACHABLE,8,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,NO_BACKHAUL_AVAILABLE,True,0
108.5,tn-uav,2,7,-97.0571,HEALTHY,4,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,TN_DIRECT,False,0
110.5,tn-uav,0,5,-60.5801,HEALTHY,54,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
110.5,tn-uav,1,6,-106.163,UNREACHABLE,10,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,NO_BACKHAUL_AVAILABLE,True,0
110.5,tn-uav,2,7,-92.2632,HEALTHY,6,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
112.5,tn-uav,0,5,-64.2745,HEALTHY,56,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
112.5,tn-uav,1,6,-107.791,UNREACHABLE,12,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,NO_BACKHAUL_AVAILABLE,True,0
112.5,tn-uav,2,7,-91.1885,HEALTHY,8,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
114.5,tn-uav,1,6,-110.944,UNREACHABLE,14,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,NO_BACKHAUL_AVAILABLE,True,0
114.5,tn-uav,0,5,-57.7931,HEALTHY,58,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
114.5,tn-uav,2,7,-91.2605,HEALTHY,10,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
116.5,tn-uav,1,6,-111.513,UNREACHABLE,16,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,NO_BACKHAUL_AVAILABLE,True,0
116.5,tn-uav,0,5,-62.3031,HEALTHY,60,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
116.5,tn-uav,2,7,-92.2534,HEALTHY,12,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
118.5,tn-uav,1,6,-111.203,UNREACHABLE,18,UNREACHABLE,0,-999,-999,0,NO_BACKHAUL_AVAILABLE,NO_BACKHAUL_AVAILABLE,True,0
118.5,tn-uav,0,5,-65.942,HEALTHY,62,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
118.5,tn-uav,2,7,-92.396,HEALTHY,14,HEALTHY,0,-999,-999,0,TN_DIRECT,TN_DIRECT,True,1
