Time,DeploymentMode,UavIndex,UavCellId,BestDonorCellId,BestDonorDistanceM,XhaulConnected,XhaulChannelVariationDb,XhaulRsrpDbm,RawXhaulState,RawXhaulStateAgeSec,XhaulState,XhaulDegradationActive,DonorUnavailableActive,SatBackhaulDlSnrDb,SatBackhaulUlSnrDb,SatBackhaulHealthy,UavSwitchingXappAvailable,UavSwitchingXappState,BackhaulMode,RicControlState,ActiveUavRic,NormalUeHandoverAllowed,E2TxDelaySec,E2SendIntervalSec,LmQueryIntervalSec,UavMode
4.5,tn-uav-satellite,0,5,1,826.489,1,0.434841,-89.3716,HEALTHY,0,HEALTHY,0,0,10.7845,6.26393,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
4.5,tn-uav-satellite,1,6,4,355.647,1,-2.28216,-71.5805,HEALTHY,0,HEALTHY,0,0,11.4948,6.97417,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
4.5,tn-uav-satellite,2,7,2,423.377,1,-0.793916,-74.3318,HEALTHY,0,HEALTHY,0,0,12.4943,7.97373,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
6.5,tn-uav-satellite,0,5,1,856.077,1,-3.5052,-94.1671,HEALTHY,2,HEALTHY,0,0,11.977,7.45637,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
6.5,tn-uav-satellite,1,6,4,349.12,1,-3.9027,-72.7505,HEALTHY,2,HEALTHY,0,0,12.9301,8.40947,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
6.5,tn-uav-satellite,2,7,2,386.267,1,-0.170944,-71.4778,HEALTHY,2,HEALTHY,0,0,13.3694,8.84878,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
8.5,tn-uav-satellite,0,5,1,894.2,1,0.172433,-91.5491,HEALTHY,4,HEALTHY,0,0,12.3135,7.79288,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
8.5,tn-uav-satellite,1,6,4,347.305,1,2.22826,-66.4927,HEALTHY,4,HEALTHY,0,0,8.3889,3.8683,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
8.5,tn-uav-satellite,2,7,2,340.785,1,0.725406,-67.5347,HEALTHY,4,HEALTHY,0,0,13.8176,9.29702,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
10.5,tn-uav-satellite,0,5,1,933.443,1,-7.08775,-99.8539,HEALTHY,6,HEALTHY,0,0,12.3134,7.79279,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
10.5,tn-uav-satellite,1,6,4,352.617,1,-7.24567,-76.3359,HEALTHY,6,HEALTHY,0,0,16.0211,11.5005,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
10.5,tn-uav-satellite,2,7,2,296.74,1,-4.11727,-69.0115,HEALTHY,6,HEALTHY,0,0,8.75391,4.23331,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
12.5,tn-uav-satellite,0,5,1,973.67,1,-5.1227,-98.915,HEALTHY,8,HEALTHY,0,0,8.09567,3.57507,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
12.5,tn-uav-satellite,1,6,4,364.747,1,2.56656,-67.3462,HEALTHY,8,HEALTHY,0,0,10.3325,5.81194,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
12.5,tn-uav-satellite,2,7,2,254.419,1,1.04915,-60.1028,HEALTHY,8,HEALTHY,0,0,12.1521,7.63152,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
14.5,tn-uav-satellite,0,5,1,1014.76,1,3.02157,-91.7761,HEALTHY,10,HEALTHY,0,0,12.0673,7.54674,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
