time,ueId,rnti,servingCell,servingRsrp,candidateCell,candidateRsrp,candidateLoad,candidateEffLoad,candidateCap,candidateIsNtn,backhaulDlSnr,backhaulUlSnr,finalChosenCell
8.5,71,8,5,-155.187,1,-138.377,0,0,20,0,-999,-999,0
8.5,71,8,5,-155.187,4,-155.131,0,0,20,0,-999,-999,0
8.5,71,8,5,-155.187,3,-155.804,0,0,20,0,-999,-999,0
8.5,71,8,5,-155.187,2,-158.948,0,0,20,0,-999,-999,0
8.5,71,8,5,-155.187,6,-163.552,0,0,10,1,8.3889,3.8683,0
8.5,71,8,5,-155.187,7,-172.8,0,0,10,1,13.8176,9.29702,0
10.5,67,15,7,-139.938,5,-141.402,1,1,10,1,12.3134,7.79279,0
10.5,67,15,7,-139.938,2,-150.705,0,0,20,0,-999,-999,0
10.5,67,15,7,-139.938,3,-154.306,0,0,20,0,-999,-999,0
10.5,67,15,7,-139.938,4,-155.658,0,0,20,0,-999,-999,0
10.5,67,15,7,-139.938,1,-163.86,0,0,20,0,-999,-999,0
10.5,67,15,7,-139.938,6,-164.096,0,0,10,1,16.0211,11.5005,0
10.5,71,8,5,-135.72,1,-141.46,0,0,20,0,-999,-999,0
10.5,71,8,5,-135.72,7,-147.708,2,2,10,1,8.75391,4.23331,0
10.5,71,8,5,-135.72,3,-151.362,0,0,20,0,-999,-999,0
10.5,71,8,5,-135.72,4,-160.069,0,0,20,0,-999,-999,0
10.5,71,8,5,-135.72,2,-163.417,0,0,20,0,-999,-999,0
10.5,71,8,5,-135.72,6,-163.614,0,0,10,1,16.0211,11.5005,0
10.5,79,16,7,-136.751,5,-135.573,1,1,10,1,12.3134,7.79279,0
10.5,79,16,7,-136.751,4,-144.302,0,0,20,0,-999,-999,0
10.5,79,16,7,-136.751,2,-149.267,0,0,20,0,-999,-999,0
10.5,79,16,7,-136.751,3,-150.294,0,0,20,0,-999,-999,0
10.5,79,16,7,-136.751,1,-152.587,0,0,20,0,-999,-999,0
10.5,79,16,7,-136.751,6,-154.007,0,0,10,1,16.0211,11.5005,0
12.5,67,15,7,-121.577,2,-145.922,0,0,20,0,-999,-999,0
12.5,67,15,7,-121.577,5,-151.978,1,1,10,1,8.09567,3.57507,0
12.5,67,15,7,-121.577,4,-153.024,0,0,20,0,-999,-999,0
12.5,67,15,7,-121.577,3,-153.255,0,0,20,0,-999,-999,0
12.5,67,15,7,-121.577,6,-160.012,0,0,10,1,10.3325,5.81194,0
