Time,CellId,ServiceDlSnrDb,ServiceUlSnrDb,FeederDlSnrDb,FeederUlSnrDb,BackhaulDlSnrDb,BackhaulUlSnrDb,BackhaulHealthy
0.100000,5,12.192651,7.672051,18.734732,27.214133,12.192651,7.672051,1
0.100000,6,11.615467,7.094867,18.734732,27.214133,11.615467,7.094867,1
0.100000,7,13.520883,9.000283,18.734732,27.214133,13.520883,9.000283,1
0.600000,5,12.936360,8.415760,19.312908,27.792308,12.936360,8.415760,1
0.600000,6,14.069195,9.548595,19.312908,27.792308,14.069195,9.548595,1
0.600000,7,13.499690,8.979090,19.312908,27.792308,13.499690,8.979090,1
1.100000,5,12.803719,8.283119,20.813832,29.293232,12.803719,8.283119,1
1.100000,6,13.066535,8.545935,20.813832,29.293232,13.066535,8.545935,1
1.100000,7,11.269465,6.748865,20.813832,29.293232,11.269465,6.748865,1
1.600000,5,12.152458,7.631858,19.274177,27.753577,12.152458,7.631858,1
1.600000,6,11.706581,7.185981,19.274177,27.753577,11.706581,7.185981,1
1.600000,7,14.475858,9.955258,19.274177,27.753577,14.475858,9.955258,1
2.100000,5,9.404152,4.883552,20.097996,28.577397,9.404152,4.883552,1
2.100000,6,7.946720,3.426120,20.097996,28.577397,7.946720,3.426120,1
2.100000,7,12.997766,8.477166,20.097996,28.577397,12.997766,8.477166,1
2.600000,5,8.623508,4.102908,16.789220,25.268620,8.623508,4.102908,1
2.600000,6,12.029342,7.508743,16.789220,25.268620,12.029342,7.508743,1
2.600000,7,13.125147,8.604547,16.789220,25.268620,13.125147,8.604547,1
3.100000,5,9.099835,4.579235,19.833209,28.312609,9.099835,4.579235,1
3.100000,6,13.630175,9.109575,19.833209,28.312609,13.630175,9.109575,1
3.100000,7,14.144289,9.623689,19.833209,28.312609,14.144289,9.623689,1
3.600000,5,11.998629,7.478029,12.065089,20.544489,11.998629,7.478029,1
3.600000,6,11.888768,7.368168,12.065089,20.544489,11.888768,7.368168,1
3.600000,7,15.802020,11.281420,12.065089,20.544489,12.065089,11.281420,1
4.100000,5,10.784529,6.263929,18.333879,26.813279,10.784529,6.263929,1
4.100000,6,11.494768,6.974168,18.333879,26.813279,11.494768,6.974168,1
4.100000,7,12.494328,7.973729,18.333879,26.813279,12.494328,7.973729,1
4.600000,5,11.171472,6.650872,21.758547,30.237947,11.171472,6.650872,1
4.600000,6,13.191058,8.670458,21.758547,30.237947,13.191058,8.670458,1
4.600000,7,8.529170,4.008571,21.758547,30.237947,8.529170,4.008571,1
5.100000,5,11.975783,7.455183,18.781112,27.260512,11.975783,7.455183,1
5.100000,6,13.000467,8.479868,18.781112,27.260512,13.000467,8.479868,1
5.100000,7,9.081259,4.560659,18.781112,27.260512,9.081259,4.560659,1
5.600000,5,11.956346,7.435746,15.072029,23.551429,11.956346,7.435746,1
5.600000,6,11.742767,7.222167,15.072029,23.551429,11.742767,7.222167,1
5.600000,7,8.665127,4.144528,15.072029,23.551429,8.665127,4.144528,1
6.100000,5,11.976966,7.456366,20.994658,29.474058,11.976966,7.456366,1
6.100000,6,12.930068,8.409468,20.994658,29.474058,12.930068,8.409468,1
6.100000,7,13.369384,8.848784,20.994658,29.474058,13.369384,8.848784,1
