Time,CellId,ServiceDlSnrDb,ServiceUlSnrDb,FeederDlSnrDb,FeederUlSnrDb,BackhaulDlSnrDb,BackhaulUlSnrDb,BackhaulHealthy
16.600000,6,10.049025,5.528425,17.450899,25.930299,10.049025,5.528425,1
16.600000,7,12.064433,7.543833,17.450899,25.930299,12.064433,7.543833,1
17.100000,5,14.337453,9.816853,18.363401,26.842801,14.337453,9.816853,1
17.100000,6,15.306887,10.786287,18.363401,26.842801,15.306887,10.786287,1
17.100000,7,11.912114,7.391514,18.363401,26.842801,11.912114,7.391514,1
17.600000,5,12.567703,8.047103,15.783009,24.262409,12.567703,8.047103,1
17.600000,6,12.657209,8.136609,15.783009,24.262409,12.657209,8.136609,1
17.600000,7,10.775824,6.255224,15.783009,24.262409,10.775824,6.255224,1
18.100000,5,12.750069,8.229469,17.556405,26.035805,12.750069,8.229469,1
18.100000,6,11.332712,6.812112,17.556405,26.035805,11.332712,6.812112,1
18.100000,7,12.549581,8.028981,17.556405,26.035805,12.549581,8.028981,1
18.600000,5,11.500015,6.979415,13.142537,21.621937,11.500015,6.979415,1
18.600000,6,13.312218,8.791618,13.142537,21.621937,13.142537,8.791618,1
18.600000,7,13.690665,9.170065,13.142537,21.621937,13.142537,9.170065,1
19.100000,5,12.702890,8.182290,21.056584,29.535985,12.702890,8.182290,1
19.100000,6,13.225450,8.704850,21.056584,29.535985,13.225450,8.704850,1
19.100000,7,14.109259,9.588659,21.056584,29.535985,14.109259,9.588659,1
19.600000,5,14.212737,9.692137,20.937829,29.417229,14.212737,9.692137,1
19.600000,6,11.419030,6.898430,20.937829,29.417229,11.419030,6.898430,1
19.600000,7,13.077916,8.557316,20.937829,29.417229,13.077916,8.557316,1
20.100000,5,15.678014,11.157414,18.544308,27.023709,15.678014,11.157414,1
20.100000,6,13.011326,8.490726,18.544308,27.023709,13.011326,8.490726,1
20.100000,7,12.086991,7.566391,18.544308,27.023709,12.086991,7.566391,1
20.600000,5,8.982167,4.461567,20.057350,28.536750,8.982167,4.461567,1
20.600000,6,12.414119,7.893519,20.057350,28.536750,12.414119,7.893519,1
20.600000,7,11.706775,7.186175,20.057350,28.536750,11.706775,7.186175,1
21.100000,5,12.253663,7.733063,16.327115,24.806515,12.253663,7.733063,1
21.100000,6,14.466474,9.945874,16.327115,24.806515,14.466474,9.945874,1
21.100000,7,9.584256,5.063656,16.327115,24.806515,9.584256,5.063656,1
21.600000,5,11.443606,6.923006,17.875168,26.354568,11.443606,6.923006,1
21.600000,6,15.164184,10.643584,17.875168,26.354568,15.164184,10.643584,1
