time,ueId,rnti,servingCell,servingRsrp,candidateCell,candidateRsrp,candidateLoad,candidateEffLoad,candidateCap,candidateIsNtn,backhaulDlSnr,backhaulUlSnr,finalChosenCell
6.5,9,8,2,-120.494,1,-80.7152,2,2,20,0,-999,-999,0
6.5,9,8,2,-120.494,3,-96.1488,2,2,20,0,-999,-999,0
6.5,9,8,2,-120.494,6,-116.226,4,4,10,1,-999,-999,0
6.5,9,8,2,-120.494,7,-128.568,3,3,10,1,-999,-999,0
6.5,9,8,2,-120.494,4,-130.298,0,0,20,0,-999,-999,0
6.5,9,8,2,-120.494,5,-132.201,2,2,10,1,-999,-999,0
6.5,18,16,5,-123.251,3,-107.075,2,2,20,0,-999,-999,0
6.5,18,16,5,-123.251,1,-110.763,2,2,20,0,-999,-999,0
6.5,18,16,5,-123.251,7,-120.203,3,3,10,1,-999,-999,0
6.5,18,16,5,-123.251,2,-125.392,1,1,20,0,-999,-999,0
6.5,18,16,5,-123.251,6,-140.493,4,4,10,1,-999,-999,0
6.5,18,16,5,-123.251,4,-140.715,0,0,20,0,-999,-999,0
6.5,23,15,7,-96.5454,1,-76.5393,2,2,20,0,-999,-999,0
6.5,23,15,7,-96.5454,2,-102.845,1,1,20,0,-999,-999,0
6.5,23,15,7,-96.5454,6,-117.02,4,4,10,1,-999,-999,0
6.5,23,15,7,-96.5454,3,-118.38,2,2,20,0,-999,-999,0
6.5,23,15,7,-96.5454,5,-133.408,2,2,10,1,-999,-999,0
6.5,23,15,7,-96.5454,4,-143.315,0,0,20,0,-999,-999,0
6.5,26,15,3,-93.0261,2,-93.4853,1,1,20,0,-999,-999,0
6.5,26,15,3,-93.0261,1,-115.803,2,2,20,0,-999,-999,0
6.5,26,15,3,-93.0261,6,-133.662,4,4,10,1,-999,-999,0
6.5,26,15,3,-93.0261,5,-137.884,2,2,10,1,-999,-999,0
6.5,26,15,3,-93.0261,4,-147.31,0,0,20,0,-999,-999,0
6.5,26,15,3,-93.0261,7,-153.808,3,3,10,1,-999,-999,0
6.5,27,23,6,-85.0791,2,-89.9168,1,1,20,0,-999,-999,0
6.5,27,23,6,-85.0791,4,-122.765,0,0,20,0,-999,-999,0
6.5,27,23,6,-85.0791,7,-130.541,3,3,10,1,-999,-999,0
6.5,27,23,6,-85.0791,3,-136.92,2,2,20,0,-999,-999,0
6.5,27,23,6,-85.0791,1,-139.793,2,2,20,0,-999,-999,0
6.5,27,23,6,-85.0791,5,-147.148,2,2,10,1,-999,-999,0
6.5,29,15,1,-106.594,2,-113.171,1,1,20,0,-999,-999,0
6.5,29,15,1,-106.594,3,-118.083,2,2,20,0,-999,-999,0
6.5,29,15,1,-106.594,7,-127.344,3,3,10,1,-999,-999,0
6.5,29,15,1,-106.594,5,-132.289,2,2,10,1,-999,-999,0
6.5,29,15,1,-106.594,6,-140.114,4,4,10,1,-999,-999,0
6.5,29,15,1,-106.594,4,-141.88,0,0,20,0,-999,-999,0
6.5,33,16,7,-122.055,2,-110.195,1,1,20,0,-999,-999,0
6.5,33,16,7,-122.055,1,-114.612,2,2,20,0,-999,-999,0
6.5,33,16,7,-122.055,6,-116.684,4,4,10,1,-999,-999,0
6.5,33,16,7,-122.055,3,-117.883,2,2,20,0,-999,-999,0
6.5,33,16,7,-122.055,5,-130.538,2,2,10,1,-999,-999,0
6.5,33,16,7,-122.055,4,-139.036,0,0,20,0,-999,-999,0
6.5,40,24,6,-83.8674,7,-102.151,3,3,10,1,-999,-999,0
6.5,40,24,6,-83.8674,4,-115.401,0,0,20,0,-999,-999,0
6.5,40,24,6,-83.8674,5,-117.706,2,2,10,1,-999,-999,0
6.5,40,24,6,-83.8674,2,-127.914,1,1,20,0,-999,-999,0
6.5,40,24,6,-83.8674,1,-131.654,2,2,20,0,-999,-999,0
6.5,40,24,6,-83.8674,3,-139.01,2,2,20,0,-999,-999,0
6.5,45,16,1,-108.502,3,-113.112,2,2,20,0,-999,-999,0
6.5,45,16,1,-108.502,2,-113.86,1,1,20,0,-999,-999,0
6.5,45,16,1,-108.502,7,-130.999,3,3,10,1,-999,-999,0
6.5,45,16,1,-108.502,5,-131.564,2,2,10,1,-999,-999,0
6.5,45,16,1,-108.502,6,-139.72,4,4,10,1,-999,-999,0
6.5,45,16,1,-108.502,4,-148.547,0,0,20,0,-999,-999,0
6.5,46,8,6,-78.9468,5,-125.49,2,2,10,1,-999,-999,0
6.5,46,8,6,-78.9468,4,-125.813,0,0,20,0,-999,-999,0
6.5,46,8,6,-78.9468,2,-131.169,1,1,20,0,-999,-999,0
6.5,46,8,6,-78.9468,1,-133.367,2,2,20,0,-999,-999,0
6.5,46,8,6,-78.9468,7,-134.224,3,3,10,1,-999,-999,0
6.5,46,8,6,-78.9468,3,-136.325,2,2,20,0,-999,-999,0
6.5,47,16,3,-87.6444,2,-96.0038,1,1,20,0,-999,-999,0
6.5,47,16,3,-87.6444,1,-110.399,2,2,20,0,-999,-999,0
6.5,47,16,3,-87.6444,7,-126.727,3,3,10,1,-999,-999,0
6.5,47,16,3,-87.6444,5,-133.137,2,2,10,1,-999,-999,0
6.5,47,16,3,-87.6444,6,-133.505,4,4,10,1,-999,-999,0
6.5,47,16,3,-87.6444,4,-138.28,0,0,20,0,-999,-999,0
6.5,52,8,5,-67.7818,1,-133.617,2,2,20,0,-999,-999,0
6.5,52,8,5,-67.7818,2,-141.542,1,1,20,0,-999,-999,0
6.5,52,8,5,-67.7818,3,-149.435,2,2,20,0,-999,-999,0
6.5,52,8,5,-67.7818,7,-158.458,3,3,10,1,-999,-999,0
6.5,52,8,5,-67.7818,6,-162.148,4,4,10,1,-999,-999,0
6.5,52,8,5,-67.7818,4,-162.461,0,0,20,0,-999,-999,0
8.5,9,8,2,-114.016,3,-91.9586,3,3,20,0,-999,-999,0
8.5,9,8,2,-114.016,1,-122.493,2,2,20,0,-999,-999,0
8.5,9,8,2,-114.016,6,-126.26,5,5,10,1,-999,-999,0
8.5,9,8,2,-114.016,7,-128.295,3,3,10,1,-999,-999,0
8.5,9,8,2,-114.016,4,-131.777,0,0,20,0,-999,-999,0
8.5,9,8,2,-114.016,5,-133.207,4,4,10,1,-999,-999,0
8.5,18,16,5,-121.807,1,-95.7583,2,2,20,0,-999,-999,0
