Time,CellId,ServiceDlSnrDb,ServiceUlSnrDb,FeederDlSnrDb,FeederUlSnrDb,BackhaulDlSnrDb,BackhaulUlSnrDb,BackhaulHealthy
48.600000,13,8.647269,4.126669,18.729462,27.208862,8.647269,4.126669,1
48.600000,14,13.765128,9.244528,18.729462,27.208862,13.765128,9.244528,1
49.100000,9,13.126189,8.605589,20.391250,28.870650,13.126189,8.605589,1
49.100000,10,14.275726,9.755126,20.391250,28.870650,14.275726,9.755126,1
49.100000,11,13.811888,9.291288,20.391250,28.870650,13.811888,9.291288,1
49.100000,12,10.425080,5.904480,20.391250,28.870650,10.425080,5.904480,1
49.100000,13,15.004911,10.484311,20.391250,28.870650,15.004911,10.484311,1
49.100000,14,14.699163,10.178563,20.391250,28.870650,14.699163,10.178563,1
49.600000,9,13.126189,8.605589,20.391250,28.870650,13.126189,8.605589,1
49.600000,10,14.275726,9.755126,20.391250,28.870650,14.275726,9.755126,1
49.600000,11,13.811888,9.291288,20.391250,28.870650,13.811888,9.291288,1
49.600000,12,10.425080,5.904480,20.391250,28.870650,10.425080,5.904480,1
49.600000,13,15.004911,10.484311,20.391250,28.870650,15.004911,10.484311,1
49.600000,14,14.699163,10.178563,20.391250,28.870650,14.699163,10.178563,1
50.100000,9,13.126189,8.605589,20.391250,28.870650,13.126189,8.605589,1
50.100000,10,14.275726,9.755126,20.391250,28.870650,14.275726,9.755126,1
50.100000,11,13.811888,9.291288,20.391250,28.870650,13.811888,9.291288,1
50.100000,12,10.587827,6.067227,20.391250,28.870650,10.587827,6.067227,1
50.100000,13,14.907080,10.386480,20.391250,28.870650,14.907080,10.386480,1
50.100000,14,14.699163,10.178563,20.391250,28.870650,14.699163,10.178563,1
50.600000,9,12.661193,8.140593,14.873138,23.352538,12.661193,8.140593,1
50.600000,10,13.591249,9.070649,14.873138,23.352538,13.591249,9.070649,1
50.600000,11,14.234296,9.713696,14.873138,23.352538,14.234296,9.713696,1
50.600000,12,11.360947,6.840347,14.873138,23.352538,11.360947,6.840347,1
50.600000,13,12.718421,8.197821,14.873138,23.352538,12.718421,8.197821,1
50.600000,14,13.203622,8.683022,14.873138,23.352538,13.203622,8.683022,1
51.100000,9,12.661193,8.140593,14.873138,23.352538,12.661193,8.140593,1
51.100000,10,13.591249,9.070649,14.873138,23.352538,13.591249,9.070649,1
51.100000,11,14.234296,9.713696,14.873138,23.352538,14.234296,9.713696,1
51.100000,12,11.360947,6.840347,14.873138,23.352538,11.360947,6.840347,1
51.100000,13,12.531916,8.011316,14.873138,23.352538,12.531916,8.011316,1
51.100000,14,13.203622,8.683022,14.873138,23.352538,13.203622,8.683022,1
51.600000,9,12.661193,8.140593,14.873138,23.352538,12.661193,8.140593,1
51.600000,10,13.591249,9.070649,14.873138,23.352538,13.591249,9.070649,1
51.600000,11,14.234296,9.713696,14.873138,23.352538,14.234296,9.713696,1
51.600000,12,11.360947,6.840347,14.873138,23.352538,11.360947,6.840347,1
51.600000,13,12.531916,8.011316,14.873138,23.352538,12.531916,8.011316,1
51.600000,14,13.203622,8.683022,14.873138,23.352538,13.203622,8.683022,1
52.100000,9,14.318329,9.797729,18.337519,26.816919,14.318329,9.797729,1
52.100000,10,12.340864,7.820264,18.337519,26.816919,12.340864,7.820264,1
52.100000,11,13.334397,8.813797,18.337519,26.816919,13.334397,8.813797,1
52.100000,12,12.448118,7.927518,18.337519,26.816919,12.448118,7.927518,1
52.100000,13,15.208023,10.687423,18.337519,26.816919,15.208023,10.687423,1
52.100000,14,10.478405,5.957805,18.337519,26.816919,10.478405,5.957805,1
52.600000,9,14.318329,9.797729,18.337519,26.816919,14.318329,9.797729,1
52.600000,10,12.340864,7.820264,18.337519,26.816919,12.340864,7.820264,1
52.600000,11,13.334397,8.813797,18.337519,26.816919,13.334397,8.813797,1
52.600000,12,12.448118,7.927518,18.337519,26.816919,12.448118,7.927518,1
52.600000,13,15.208023,10.687423,18.337519,26.816919,15.208023,10.687423,1
52.600000,14,10.478405,5.957805,18.337519,26.816919,10.478405,5.957805,1
53.100000,9,14.253993,9.733393,18.337519,26.816919,14.253993,9.733393,1
53.100000,10,12.340864,7.820264,18.337519,26.816919,12.340864,7.820264,1
53.100000,11,13.334397,8.813797,18.337519,26.816919,13.334397,8.813797,1
53.100000,12,12.448118,7.927518,18.337519,26.816919,12.448118,7.927518,1
53.100000,13,15.237077,10.716477,18.337519,26.816919,15.237077,10.716477,1
53.100000,14,10.478405,5.957805,18.337519,26.816919,10.478405,5.957805,1
53.600000,9,14.366452,9.845852,20.653043,29.132443,14.366452,9.845852,1
53.600000,10,11.265286,6.744686,20.653043,29.132443,11.265286,6.744686,1
53.600000,11,14.758692,10.238092,20.653043,29.132443,14.758692,10.238092,1
53.600000,12,12.131383,7.610783,20.653043,29.132443,12.131383,7.610783,1
53.600000,13,11.500860,6.980260,20.653043,29.132443,11.500860,6.980260,1
53.600000,14,11.654827,7.134227,20.653043,29.132443,11.654827,7.134227,1
54.100000,9,14.623286,10.102686,20.653043,29.132443,14.623286,10.102686,1
54.100000,10,11.265286,6.744686,20.653043,29.132443,11.265286,6.744686,1
54.100000,11,14.758692,10.238092,20.653043,29.132443,14.758692,10.238092,1
54.100000,12,12.131383,7.610783,20.653043,29.132443,12.131383,7.610783,1
54.100000,13,11.379267,6.858667,20.653043,29.132443,11.379267,6.858667,1
54.100000,14,11.654827,7.134227,20.653043,29.132443,11.654827,7.134227,1
54.600000,9,14.623286,10.102686,20.653043,29.132443,14.623286,10.102686,1
54.600000,10,11.265286,6.744686,20.653043,29.132443,11.265286,6.744686,1
54.600000,11,14.758692,10.238092,20.653043,29.132443,14.758692,10.238092,1
54.600000,12,12.131383,7.610783,20.653043,29.132443,12.131383,7.610783,1
54.600000,13,11.379267,6.858667,20.653043,29.132443,11.379267,6.858667,1
54.600000,14,11.654827,7.134227,20.653043,29.132443,11.654827,7.134227,1
55.100000,9,13.954282,9.433682,19.093951,27.573351,13.954282,9.433682,1
55.100000,10,11.936950,7.416350,19.093951,27.573351,11.936950,7.416350,1
55.100000,11,14.675694,10.155094,19.093951,27.573351,14.675694,10.155094,1
55.100000,12,11.059172,6.538572,19.093951,27.573351,11.059172,6.538572,1
55.100000,13,14.268201,9.747601,19.093951,27.573351,14.268201,9.747601,1
55.100000,14,9.754421,5.233822,19.093951,27.573351,9.754421,5.233822,1
55.600000,9,13.954282,9.433682,19.093951,27.573351,13.954282,9.433682,1
55.600000,10,11.936950,7.416350,19.093951,27.573351,11.936950,7.416350,1
55.600000,11,14.675694,10.155094,19.093951,27.573351,14.675694,10.155094,1
55.600000,12,11.059172,6.538572,19.093951,27.573351,11.059172,6.538572,1
55.600000,13,14.268201,9.747601,19.093951,27.573351,14.268201,9.747601,1
55.600000,14,9.754421,5.233822,19.093951,27.573351,9.754421,5.233822,1
56.100000,9,13.954282,9.433682,19.093951,27.573351,13.954282,9.433682,1
56.100000,10,11.936950,7.416350,19.093951,27.573351,11.936950,7.416350,1
56.100000,11,14.675694,10.155094,19.093951,27.573351,14.675694,10.155094,1
56.100000,12,11.059172,6.538572,19.093951,27.573351,11.059172,6.538572,1
56.100000,13,14.261349,9.740749,19.093951,27.573351,14.261349,9.740749,1
56.100000,14,9.754421,5.233822,19.093951,27.573351,9.754421,5.233822,1
56.600000,9,13.338930,8.818330,17.905002,26.384402,13.338930,8.818330,1
56.600000,10,14.118742,9.598142,17.905002,26.384402,14.118742,9.598142,1
56.600000,11,13.712038,9.191439,17.905002,26.384402,13.712038,9.191439,1
