Time,DeploymentMode,UavIndex,UavCellId,BestDonorCellId,BestDonorDistanceM,XhaulConnected,XhaulChannelVariationDb,XhaulRsrpDbm,RawXhaulState,RawXhaulStateAgeSec,XhaulState,XhaulDegradationActive,DonorUnavailableActive,SatBackhaulDlSnrDb,SatBackhaulUlSnrDb,SatBackhaulHealthy,UavSwitchingXappAvailable,UavSwitchingXappState,BackhaulMode,RicControlState,ActiveUavRic,NormalUeHandoverAllowed,E2TxDelaySec,E2SendIntervalSec,LmQueryIntervalSec,UavMode
4.5,tn-uav-satellite,0,5,1,758.585,1,0.434841,-87.2866,HEALTHY,0,HEALTHY,0,0,13.3188,8.79816,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
4.5,tn-uav-satellite,1,6,3,1836.25,1,-5.12292,-114.344,UNREACHABLE,0,UNREACHABLE,0,0,12.0817,7.56106,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
4.5,tn-uav-satellite,2,7,4,1236.37,1,-0.330307,-99.9319,HEALTHY,0,HEALTHY,0,0,16.2705,12.3665,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
6.5,tn-uav-satellite,0,5,1,797.596,1,-3.5052,-92.4462,HEALTHY,2,HEALTHY,0,0,10.7993,6.27871,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
6.5,tn-uav-satellite,1,6,3,1840.76,1,-4.40322,-113.684,UNREACHABLE,2,UNREACHABLE,0,0,13.3804,8.85978,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
6.5,tn-uav-satellite,2,7,4,1255.37,1,-3.47386,-103.446,UNREACHABLE,0,HEALTHY,0,0,14.9053,10.3847,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
8.5,tn-uav-satellite,0,5,1,847.035,1,0.172433,-90.2313,HEALTHY,4,HEALTHY,0,0,13.7161,9.19547,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
8.5,tn-uav-satellite,1,6,3,1848.14,1,0.972407,-108.406,UNREACHABLE,4,UNREACHABLE,0,0,14.0785,9.55785,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
8.5,tn-uav-satellite,2,7,4,1280.26,1,-2.33739,-102.787,UNREACHABLE,2,HEALTHY,0,0,13.2012,8.68056,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
10.5,tn-uav-satellite,0,5,1,896.204,1,-7.08775,-98.8638,HEALTHY,6,HEALTHY,0,0,13.8483,9.32768,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
10.5,tn-uav-satellite,1,6,3,1856.95,1,0.855327,-108.639,UNREACHABLE,6,UNREACHABLE,0,0,11.9721,7.45152,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
10.5,tn-uav-satellite,2,7,4,1306.75,1,1.08008,-99.8679,HEALTHY,0,HEALTHY,0,0,11.2098,6.68915,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
12.5,tn-uav-satellite,0,5,2,1002.63,1,2.9061,-91.5991,HEALTHY,8,HEALTHY,0,0,10.2122,5.69165,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
12.5,tn-uav-satellite,1,6,3,1867.05,1,0.664021,-108.962,UNREACHABLE,8,UNREACHABLE,0,0,11.3375,6.81687,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
12.5,tn-uav-satellite,2,7,4,1334.41,1,-1.19797,-102.655,UNREACHABLE,0,HEALTHY,0,0,8.52141,4.00081,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
14.5,tn-uav-satellite,0,5,1,995.415,1,3.02157,-91.3079,HEALTHY,10,HEALTHY,0,0,15.3999,10.8793,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
14.5,tn-uav-satellite,1,6,3,1878.41,1,4.34902,-105.424,UNREACHABLE,10,UNREACHABLE,0,0,13.1673,8.64674,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
14.5,tn-uav-satellite,2,7,4,1363.29,1,1.68651,-100.292,UNREACHABLE,2,HEALTHY,0,0,13.9176,9.39698,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
16.5,tn-uav-satellite,0,5,2,911.866,1,0.101664,-92.0957,HEALTHY,12,HEALTHY,0,0,15.4269,10.9063,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
16.5,tn-uav-satellite,1,6,3,1891,1,2.42632,-107.51,UNREACHABLE,12,UNREACHABLE,0,0,12.1979,7.67734,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
16.5,tn-uav-satellite,2,7,4,1393.36,1,-0.0398384,-102.549,UNREACHABLE,4,HEALTHY,0,0,12.8466,8.326,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
18.5,tn-uav-satellite,0,5,2,865.958,1,1.42996,-89.5111,HEALTHY,14,HEALTHY,0,0,13.155,8.63441,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
18.5,tn-uav-satellite,1,6,3,1904.81,1,-3.57666,-113.69,UNREACHABLE,14,UNREACHABLE,0,0,10.4969,5.97633,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
18.5,tn-uav-satellite,2,7,4,1424.55,1,-1.22186,-104.269,UNREACHABLE,6,UNREACHABLE,0,0,11.7208,7.20023,1,1,ACTIVE,SATELLITE_FALLBACK,NEAR_RT_RIC_SWITCHING_TO_SATELLITE_BACKHAUL,TN_NEAR_RT_RIC,1,0.1,2,2,NEAR_RT_RIC_EMERGENCY_SWITCHING_WITH_SATELLITE_BACKHAUL
20.5,tn-uav-satellite,0,5,2,822.531,1,-7.95648,-97.6462,HEALTHY,16,HEALTHY,0,0,14.1609,9.64033,1,1,STANDBY,TN_DIRECT,TN_E2,TN_NEAR_RT_RIC,1,0.1,2,2,TN_CONTROLLED_COVERAGE_EXTENSION
