time,ueId,rnti,servingCell,servingRsrp,candidateCell,candidateRsrp,candidateLoad,candidateEffLoad,candidateCap,candidateIsNtn,backhaulDlSnr,backhaulUlSnr,finalChosenCell
6.5,38,8,6,-133.052,5,-136.211,2,2,10,1,10.7993,6.27871,0
6.5,38,8,6,-133.052,3,-152.491,0,0,20,0,-999,-999,0
6.5,38,8,6,-133.052,2,-154.411,0,0,20,0,-999,-999,0
6.5,38,8,6,-133.052,1,-154.795,0,0,20,0,-999,-999,0
6.5,38,8,6,-133.052,4,-159.824,0,0,20,0,-999,-999,0
6.5,38,8,6,-133.052,7,-161.558,0,0,10,1,14.9053,10.3847,0
6.5,50,8,5,-121.105,6,-95.6055,1,1,10,1,13.3804,8.85978,0
6.5,50,8,5,-121.105,2,-111.225,0,0,20,0,-999,-999,0
6.5,50,8,5,-121.105,3,-129.468,0,0,20,0,-999,-999,0
6.5,50,8,5,-121.105,1,-132.559,0,0,20,0,-999,-999,0
6.5,50,8,5,-121.105,4,-138.324,0,0,20,0,-999,-999,0
6.5,50,8,5,-121.105,7,-151.585,0,0,10,1,14.9053,10.3847,0
8.5,36,16,5,-131.007,6,-122.575,1,1,10,1,14.0785,9.55785,0
8.5,36,16,5,-131.007,4,-130.754,0,0,20,0,-999,-999,0
8.5,36,16,5,-131.007,1,-131.315,0,0,20,0,-999,-999,0
8.5,36,16,5,-131.007,2,-134.211,0,0,20,0,-999,-999,0
8.5,36,16,5,-131.007,7,-140.291,0,0,10,1,13.2012,8.68056,0
8.5,36,16,5,-131.007,3,-140.769,1,1,20,0,-999,-999,0
8.5,38,8,6,-136.081,3,-134.04,1,1,20,0,-999,-999,0
8.5,38,8,6,-136.081,2,-142.138,0,0,20,0,-999,-999,0
8.5,38,8,6,-136.081,5,-143.347,2,2,10,1,13.7161,9.19547,0
8.5,38,8,6,-136.081,1,-151.908,0,0,20,0,-999,-999,0
8.5,38,8,6,-136.081,4,-159.303,0,0,20,0,-999,-999,0
8.5,38,8,6,-136.081,7,-166.139,0,0,10,1,13.2012,8.68056,0
8.5,50,8,5,-124.357,2,-111.324,0,0,20,0,-999,-999,0
8.5,50,8,5,-124.357,3,-125.538,1,1,20,0,-999,-999,0
8.5,50,8,5,-124.357,1,-135.057,0,0,20,0,-999,-999,0
8.5,50,8,5,-124.357,6,-135.476,1,1,10,1,14.0785,9.55785,0
