sim_time_s,pdet,rmse_m,energy_j,jscore,uav0_energy_j,uav1_energy_j,uav2_energy_j,uav3_energy_j,uav0_eprop_j,uav1_eprop_j,uav2_eprop_j,uav3_eprop_j,uav0_erf_j,uav1_erf_j,uav2_erf_j,uav3_erf_j,uav0_eproc_j,uav1_eproc_j,uav2_eproc_j,uav3_eproc_j,avg_throughput_mbps,avg_delay_ms,avg_loss_pct,survSenseDt,patSenseDt,rapidSenseDt,stratSenseDt,survTargetSpeed,patTargetSpeed,rapidTargetSpeed,stratTargetSpeed,survTargetAltitude,patTargetAltitude,rapidTargetAltitude,stratTargetAltitude,survDt,patDt,rapidDt,stratDt
10,0.367857,7.59344,10032,0.969877,2365.04,2573.34,2604.62,2488.97,2363.01,2571.33,2602.63,2486.83,1.79574,1.79574,1.79574,1.79574,0.23,0.215,0.195,0.345,0.0006304,11.4613,0,1,1,1,1,14.192,23.1773,22.0993,17.2557,60,80,100,120,2,1.5,1,1.2
20,0.427812,8.33875,20887.1,0.916217,5026.78,5375.27,5463.41,5021.62,5022.55,5371.07,5459.26,5017.23,3.791,3.791,3.791,3.791,0.44,0.41,0.36,0.595,0.0005248,11.9701,0,1,1,1,1,14.192,23.1773,22.0993,17.2557,60,80,100,120,2,1.5,1,1.2
30,0.560937,9.48286,32126.3,1.85284,7654.14,8414.8,8409.63,7647.78,7647.68,8408.04,8403.02,7641.21,5.78626,5.78626,5.78626,5.78626,0.67,0.97,0.82,0.78,0.0009184,11.5077,0,1,1,1,1,14.192,23.1773,22.0993,17.2557,60,80,100,120,2,1.5,1,1.2
