Time,CellId,ServiceDlSnrDb,ServiceUlSnrDb,FeederDlSnrDb,FeederUlSnrDb,BackhaulDlSnrDb,BackhaulUlSnrDb,BackhaulHealthy
0.100000,3,13.962782,9.442182,19.336895,27.816295,13.962782,9.442182,1
0.600000,3,12.493657,7.973057,17.688248,26.167648,12.493657,7.973057,1
1.100000,3,10.840693,6.320093,17.319481,25.798881,10.840693,6.320093,1
1.600000,3,14.033786,9.513186,15.162006,23.641407,14.033786,9.513186,1
2.100000,3,10.332990,5.812391,18.449025,26.928425,10.332990,5.812391,1
2.600000,3,12.168313,7.647713,17.777558,26.256958,12.168313,7.647713,1
3.100000,3,14.195044,9.674445,18.109779,26.589179,14.195044,9.674445,1
3.600000,3,11.268511,6.747911,16.510038,24.989438,11.268511,6.747911,1
4.100000,3,13.170234,8.649634,19.349545,27.828945,13.170234,8.649634,1
4.600000,3,14.254463,9.733863,16.293468,24.772868,14.254463,9.733863,1
5.100000,3,12.839800,8.319200,15.820160,24.299560,12.839800,8.319200,1
5.600000,3,9.051354,4.530754,18.086558,26.565958,9.051354,4.530754,1
