time,ueId,rnti,servingCell,servingRsrp,candidateCell,candidateRsrp,candidateLoad,candidateEffLoad,candidateCap,candidateIsNtn,backhaulDlSnr,backhaulUlSnr,finalChosenCell
6.5,9,8,2,-109.462,4,-122.084,1,1,20,0,-999,-999,0
6.5,9,8,2,-109.462,3,-122.5,5,5,20,0,-999,-999,0
6.5,9,8,2,-109.462,1,-123.54,5,5,20,0,-999,-999,0
6.5,9,8,2,-109.462,7,-128.8,5,5,15,1,15.5936,11.073,0
6.5,9,8,2,-109.462,6,-133.083,4,4,15,1,14.6473,10.1267,0
6.5,9,8,2,-109.462,5,-152.031,1,1,15,1,13.2069,8.68635,0
6.5,15,29,3,-87.0978,2,-104.716,1,1,20,0,-999,-999,0
6.5,15,29,3,-87.0978,1,-115.972,5,5,20,0,-999,-999,0
6.5,15,29,3,-87.0978,5,-117.758,1,1,15,1,13.2069,8.68635,0
6.5,15,29,3,-87.0978,7,-137.913,5,5,15,1,15.5936,11.073,0
6.5,15,29,3,-87.0978,6,-140.803,4,4,15,1,14.6473,10.1267,0
6.5,15,29,3,-87.0978,4,-142.132,1,1,20,0,-999,-999,0
6.5,23,22,1,-59.2922,4,-91.1482,1,1,20,0,-999,-999,0
6.5,23,22,1,-59.2922,6,-109.627,4,4,15,1,14.6473,10.1267,0
6.5,23,22,1,-59.2922,2,-112.413,1,1,20,0,-999,-999,0
6.5,23,22,1,-59.2922,3,-122.992,5,5,20,0,-999,-999,0
6.5,23,22,1,-59.2922,7,-134.468,5,5,15,1,15.5936,11.073,0
6.5,23,22,1,-59.2922,5,-139.338,1,1,15,1,13.2069,8.68635,0
6.5,26,30,3,-116.583,2,-88.3779,1,1,20,0,-999,-999,0
6.5,26,30,3,-116.583,6,-121.26,4,4,15,1,14.6473,10.1267,0
6.5,26,30,3,-116.583,1,-125.683,5,5,20,0,-999,-999,0
6.5,26,30,3,-116.583,7,-129.278,5,5,15,1,15.5936,11.073,0
6.5,26,30,3,-116.583,4,-132.902,1,1,20,0,-999,-999,0
6.5,26,30,3,-116.583,5,-142.481,1,1,15,1,13.2069,8.68635,0
6.5,27,32,6,-113.651,7,-114.104,5,5,15,1,15.5936,11.073,0
6.5,27,32,6,-113.651,4,-115.288,1,1,20,0,-999,-999,0
6.5,27,32,6,-113.651,2,-120.013,1,1,20,0,-999,-999,0
6.5,27,32,6,-113.651,3,-127.158,5,5,20,0,-999,-999,0
6.5,27,32,6,-113.651,1,-131.997,5,5,20,0,-999,-999,0
6.5,27,32,6,-113.651,5,-157.815,1,1,15,1,13.2069,8.68635,0
6.5,29,32,1,-115.833,2,-120.475,1,1,20,0,-999,-999,0
6.5,29,32,1,-115.833,3,-121.512,5,5,20,0,-999,-999,0
6.5,29,32,1,-115.833,7,-126.573,5,5,15,1,15.5936,11.073,0
6.5,29,32,1,-115.833,5,-139.837,1,1,15,1,13.2069,8.68635,0
6.5,29,32,1,-115.833,4,-141.224,1,1,20,0,-999,-999,0
6.5,29,32,1,-115.833,6,-142.324,4,4,15,1,14.6473,10.1267,0
6.5,33,8,7,-120.099,2,-113.303,1,1,20,0,-999,-999,0
6.5,33,8,7,-120.099,1,-115.511,5,5,20,0,-999,-999,0
6.5,33,8,7,-120.099,3,-116.458,5,5,20,0,-999,-999,0
6.5,33,8,7,-120.099,6,-124.999,4,4,15,1,14.6473,10.1267,0
6.5,33,8,7,-120.099,4,-133.66,1,1,20,0,-999,-999,0
6.5,33,8,7,-120.099,5,-141.089,1,1,15,1,13.2069,8.68635,0
6.5,43,31,3,-77.2126,2,-108.003,1,1,20,0,-999,-999,0
6.5,43,31,3,-77.2126,1,-119.971,5,5,20,0,-999,-999,0
6.5,43,31,3,-77.2126,6,-121.39,4,4,15,1,14.6473,10.1267,0
6.5,43,31,3,-77.2126,4,-138.686,1,1,20,0,-999,-999,0
6.5,43,31,3,-77.2126,7,-142.704,5,5,15,1,15.5936,11.073,0
6.5,43,31,3,-77.2126,5,-148.094,1,1,15,1,13.2069,8.68635,0
6.5,46,15,6,-104.459,4,-120.427,1,1,20,0,-999,-999,0
6.5,46,15,6,-104.459,2,-125.951,1,1,20,0,-999,-999,0
6.5,46,15,6,-104.459,3,-133.183,5,5,20,0,-999,-999,0
6.5,46,15,6,-104.459,7,-133.49,5,5,15,1,15.5936,11.073,0
6.5,46,15,6,-104.459,1,-137.55,5,5,20,0,-999,-999,0
6.5,46,15,6,-104.459,5,-158.391,1,1,15,1,13.2069,8.68635,0
6.5,47,32,3,-117.024,1,-95.9325,5,5,20,0,-999,-999,0
6.5,47,32,3,-117.024,7,-96.4323,5,5,15,1,15.5936,11.073,0
6.5,47,32,3,-117.024,2,-113.918,1,1,20,0,-999,-999,0
6.5,47,32,3,-117.024,6,-137.257,4,4,15,1,14.6473,10.1267,0
6.5,47,32,3,-117.024,4,-137.489,1,1,20,0,-999,-999,0
6.5,47,32,3,-117.024,5,-139.279,1,1,15,1,13.2069,8.68635,0
6.5,48,16,6,-68.2234,2,-115.431,1,1,20,0,-999,-999,0
6.5,48,16,6,-68.2234,4,-124.911,1,1,20,0,-999,-999,0
6.5,48,16,6,-68.2234,1,-142.49,5,5,20,0,-999,-999,0
6.5,48,16,6,-68.2234,7,-151.686,5,5,15,1,15.5936,11.073,0
